source_kind,source_root,run_id,policy,checkpoint,task,cohort_id,group_id,query_key,query_uid,episode_key,episode_uid,episode_id,reset_id,source_seed,source_seed_provenance,query_idx,action_slot_start,executed_length,success,outcome,success_before,success_after,first_success_action_slot,first_success_query,baseline_eligible,L,h,V,y_ln,executed_flag,action_slot,b_position,mad_h,s_h_unfloored,scale_floor,scale_floored,mad_scale,r_raw,R_std,mu,P_h,S_raw,I_raw,S_std,I_std,phase_coarse,phase_task,phase_source,query_state_phase,phase_confidence
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,2,0.00012162399798398837,-9.014576247839448,True,266.0,-8.564781726781263,0.2710323228733005,0.4018325218919553,1e-06,False,0.4018325218919553,-0.44979452105818574,-1.1193581817131428,-8.251706084532087,-0.31307564224917606,-0.015412424400271046,-0.4343820966579147,0.007301794217333605,-1.1266599759304765,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,3,0.00015640024503227323,-8.763092156757924,True,267.0,-8.48896638485077,0.19712924712329016,0.29226382178499,1e-06,False,0.29226382178499,-0.2741257719071548,-0.9379394624792842,-8.251706084532087,-0.23726030031868284,-0.015412424400271046,-0.2587133475068838,0.007301794217333605,-0.9452412566966177,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,4,0.00032215937972068787,-8.040464163695434,True,268.0,-8.218208521063936,0.22844976015108553,0.3386996143999994,1e-06,False,0.3386996143999994,0.17774435736850158,0.5247846463698304,-8.251706084532087,0.033497563468150915,-0.015412424400271046,0.19315678176877263,0.007301794217333605,0.5174828521524968,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,5,0.00017548372852616012,-8.647964228608771,True,269.0,-8.579818493133727,0.25435581964278864,0.3771079382023984,1e-06,False,0.3771079382023984,-0.06814573547504388,-0.18070618136515926,-8.251706084532087,-0.3281124086016405,-0.015412424400271046,-0.05273331107477283,0.007301794217333605,-0.18800797558249285,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,6,0.00025569635909050703,-8.271519910846642,True,270.0,-8.31677591187304,0.2770433488913895,0.410744469066374,1e-06,False,0.410744469066374,0.04525600102639871,0.11018042708953821,-8.251706084532087,-0.06506982734095423,-0.015412424400271046,0.06066842542666975,0.007301794217333605,0.1028786328722046,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,7,0.00022788609203416854,-8.386664645802876,True,271.0,-8.586066362694485,0.2915185462191099,0.4322053966244523,1e-06,False,0.4322053966244523,0.19940171689160913,0.4613586929939964,-8.251706084532087,-0.3343602781623982,-0.015412424400271046,0.21481414129188017,0.007301794217333605,0.4540568987766628,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,8,0.00027636034064926207,-8.193804958097296,True,272.0,-8.589951381308712,0.30274966139364956,0.4488566479822248,1e-06,False,0.4488566479822248,0.396146423211416,0.8825677975189616,-8.251706084532087,-0.3382452967766252,-0.015412424400271046,0.41155884761168704,0.007301794217333605,0.8752660033016281,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,9,0.0003724926500581205,-7.895293249042306,True,273.0,-8.110825265380308,0.2447252115360996,0.36282959862342123,1e-06,False,0.36282959862342123,0.21553201633800256,0.5940309642756075,-8.251706084532087,0.14088081915177852,-0.015412424400271046,0.2309444407382736,0.007301794217333605,0.586729170058274,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,10,0.00031663401750847697,-8.057763966799826,True,274.0,-8.250909382960785,0.3780812857266751,0.5605433142183684,1e-06,False,0.5605433142183684,0.19314541616095937,0.34456822739966986,-8.251706084532087,0.0007967015713017389,-0.015412424400271046,0.20855784056123042,0.007301794217333605,0.33726643318233623,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,11,0.0003095332649536431,-8.080444988728118,True,275.0,-8.0619592669645,0.29309546856467605,0.43454334169398867,1e-06,False,0.43454334169398867,-0.018485721763617846,-0.042540570732379886,-8.251706084532087,0.1897468175675865,-0.015412424400271046,-0.0030732973633467997,0.007301794217333605,-0.04984236494971349,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,12,0.0005650243838317692,-7.478641668754873,True,276.0,-8.05368011396505,0.26400729008164037,0.39141720827504,1e-06,False,0.39141720827504,0.5750384452101773,1.4691189683364938,-8.251706084532087,0.19802597056703597,-0.015412424400271046,0.5904508696104483,0.007301794217333605,1.4618171741191601,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,13,0.0002444606216158718,-8.316456314715547,True,277.0,-8.151363335788886,0.3512381294958118,0.5207456507904905,1e-06,False,0.5207456507904905,-0.1650929789266602,-0.3170318920110989,-8.251706084532087,0.10034274874320026,-0.015412424400271046,-0.14968055452638915,0.007301794217333605,-0.3243336862284325,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,14,0.0002852711477316916,-8.162070430930289,True,278.0,-8.080397268222711,0.30704697456094454,0.45522784448405634,1e-06,False,0.45522784448405634,-0.08167316270757752,-0.17941161485880505,-8.251706084532087,0.17130881630937544,-0.015412424400271046,-0.06626073830730647,0.007301794217333605,-0.18671340907613865,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,15,0.00038111332105472684,-7.8724137938475565,True,279.0,-8.214514753109434,0.2950840815212161,0.437491659263355,1e-06,False,0.437491659263355,0.34210095926187734,0.7819599574490271,-8.251706084532087,0.03719133142265285,-0.015412424400271046,0.35751338366214835,0.007301794217333605,0.7746581632316936,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,16,0.0001477232581237331,-8.820169905376467,True,280.0,-8.192450855332151,0.44485233396787915,0.6595380703407776,1e-06,False,0.6595380703407776,-0.6277190500443162,-0.9517555972469931,-8.251706084532087,0.059255229199935755,-0.015412424400271046,-0.6123066256440451,0.007301794217333605,-0.9590573914643267,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,17,0.00010801088501466438,-9.133278539487595,True,281.0,-8.335733813108735,0.48740827838845124,0.7226315135387178,1e-06,False,0.7226315135387178,-0.7975447263788595,-1.1036672376399592,-8.251706084532087,-0.08402772857664864,-0.015412424400271046,-0.7821323019785885,0.007301794217333605,-1.110969031857293,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,18,0.00026682886527851224,-8.228903055328205,True,282.0,-8.265140671341602,0.48493019218680145,0.7189575029361518,1e-06,False,0.7189575029361518,0.03623761601339659,0.05040300138103536,-8.251706084532087,-0.013434586809514926,-0.015412424400271046,0.051650040413667636,0.007301794217333605,0.043101207163701756,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,19,0.0004192377091385424,-7.777072471611804,True,283.0,-8.092361570730656,0.3926288875469419,0.582111588677096,1e-06,False,0.582111588677096,0.3152890991188517,0.5416299988725121,-8.251706084532087,0.15934451380143067,-0.015412424400271046,0.33070152351912274,0.007301794217333605,0.5343282046551785,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,20,0.00039548706263303757,-7.835392480183959,True,284.0,-8.243058519943427,0.5337296314258819,0.7913075515520125,1e-06,False,0.7913075515520125,0.4076660397594676,0.5151802721456422,-8.251706084532087,0.008647564588660117,-0.015412424400271046,0.4230784641597386,0.007301794217333605,0.5078784779283086,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,21,0.0004958939389325678,-7.60914848488552,True,285.0,-8.155523769190909,0.512928220679127,0.7604673799788737,1e-06,False,0.7604673799788737,0.5463752843053884,0.7184730057988379,-8.251706084532087,0.09618231534117783,-0.015412424400271046,0.5617877087056594,0.007301794217333605,0.7111712115815043,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,22,0.0003598660114221275,-7.9297787835094695,True,286.0,-8.12049835350004,0.4490726773148661,0.6657951513870205,1e-06,False,0.6657951513870205,0.19071956999056994,0.2864538283182937,-8.251706084532087,0.1312077310320472,-0.015412424400271046,0.20613199439084098,0.007301794217333605,0.27915203410096007,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,23,0.00021404982544481754,-8.44930173618973,True,287.0,-8.378184918926042,0.4964923395256653,0.7360995425807513,1e-06,False,0.7360995425807513,-0.07111681726368779,-0.09661304368476246,-8.251706084532087,-0.12647883439395535,-0.015412424400271046,-0.055704392863416746,0.007301794217333605,-0.10391483790209607,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,24,0.00020249122462701052,-8.504814002593447,False,,-8.292366703657954,0.4767246230450315,0.7067919261265636,1e-06,False,0.7067919261265636,-0.2124472989354924,-0.30057969125336326,-8.251706084532087,-0.040660619125867825,-0.015412424400271046,-0.19703487453522137,0.007301794217333605,-0.3078814854706969,UNLABELED,UNLABELED,,UNLABELED,
fastwam,/data/chenyiteng/results/dvac-observation/fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam,/data/chenyiteng/models/fastwam/release-8eaceeb/robotwin_uncond_3cam_384.pt,move_stapler_pad,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1,fastwam__move_stapler_pad__run-fastwam-move_stapler_pad-p2-16ep__cohort-fastwam-move_stapler_pad__robotwin_uncond_3cam_384.pt-1775f391,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_query0011,episode0007_query0011,fastwam-move_stapler_pad-p2-16ep-c63dc9b5-v1::episode0007_reset6,episode0007_reset6,7,6,,missing,11,264,24,False,failure,False,False,,,True,5,25,0.00019484588119667023,-8.543301659599322,False,,-8.029914330604992,0.40272550307209176,0.5970808308546832,1e-06,False,0.5970808308546832,-0.5133873289943303,-0.8598288581119728,-8.251706084532087,0.2217917539270946,-0.015412424400271046,-0.49797490459405924,0.007301794217333605,-0.8671306523293064,UNLABELED,UNLABELED,,UNLABELED,
