timestamp,driver_alive,host_mem_available_kib,cgroup_memory_current_bytes,cgroup_oom,cgroup_oom_kill,mem_psi_some_avg10,mem_psi_full_avg10,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-23T23:21:18+00:00,1,1992443988,1116057600,0,0,0.00,0.00,34142,13,34142,23
2026-08-23T23:21:28+00:00,1,1992503492,1116385280,0,0,0.00,0.00,34142,16,34142,24
2026-08-23T23:21:38+00:00,1,1992525084,1116364800,0,0,0.00,0.00,34142,26,34142,33
2026-08-23T23:21:49+00:00,1,1992530176,1116246016,0,0,0.00,0.00,34142,25,34142,13
2026-08-23T23:21:59+00:00,1,1992544264,1116348416,0,0,0.00,0.00,34142,11,34142,17
2026-08-23T23:22:09+00:00,1,1992529952,1116430336,0,0,0.00,0.00,34142,15,34142,21
2026-08-23T23:22:19+00:00,1,1992511876,1116708864,0,0,0.00,0.00,34142,26,34142,33
2026-08-23T23:22:30+00:00,1,1992502656,1116815360,0,0,0.00,0.00,34142,25,34142,8
2026-08-23T23:22:40+00:00,1,1992517196,1116737536,0,0,0.00,0.00,34142,13,34142,18
2026-08-23T23:22:50+00:00,1,1992522536,1117032448,0,0,0.00,0.00,34142,17,34142,24
2026-08-23T23:23:01+00:00,1,1992526388,1117126656,0,0,0.00,0.00,34142,25,34142,10
2026-08-23T23:23:11+00:00,1,1992533524,1117216768,0,0,0.00,0.00,36456,1,36374,1
2026-08-23T23:23:21+00:00,1,1992167640,1117478912,0,0,0.00,0.00,31920,0,31920,0
2026-08-23T23:23:32+00:00,1,1992471792,1117442048,0,0,0.00,0.00,33358,12,33102,4
2026-08-23T23:23:42+00:00,1,1993056132,1117507584,0,0,0.00,0.00,34142,23,34142,32
2026-08-23T23:23:52+00:00,1,1993056788,1117786112,0,0,0.00,0.00,34142,36,34142,14
2026-08-23T23:24:02+00:00,1,1993061992,1117724672,0,0,0.00,0.00,34142,33,34142,21
2026-08-23T23:24:13+00:00,1,1993029128,1117822976,0,0,0.00,0.00,34142,31,34142,13
2026-08-23T23:24:23+00:00,1,1993051980,1117941760,0,0,0.00,0.00,34142,23,34142,33
2026-08-23T23:24:33+00:00,1,1993028556,1118035968,0,0,0.00,0.00,34142,33,34142,14
2026-08-23T23:24:44+00:00,1,1993040708,1117966336,0,0,0.00,0.00,34142,23,34142,14
