timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-06T08:40:46.658175+00:00,1,1596908756,3377268,0.00,66897,100,71,762,28737596,25894436,10541832
2026-09-06T08:40:51.787268+00:00,1,1597033556,3377268,0.00,66897,100,70,762,28737596,25894436,10541832
2026-09-06T08:40:56.927763+00:00,1,1597296096,3377268,0.00,66897,92,70,762,28737596,25894436,10541832
2026-09-06T08:41:02.101145+00:00,1,1597265412,3377268,0.00,66897,100,71,762,28737596,25894436,10541832
2026-09-06T08:41:07.235416+00:00,1,1597173628,3377272,0.00,66897,76,64,762,28737596,25894436,10541832
2026-09-06T08:41:12.382191+00:00,1,1597289876,3377272,0.00,66897,100,69,762,28737596,25894436,10541832
2026-09-06T08:41:17.522148+00:00,1,1596910872,3377272,0.00,66897,98,68,762,28737596,25894576,10541832
2026-09-06T08:41:22.661168+00:00,1,1597113864,3377272,0.00,66897,100,68,762,28737596,25894636,10541832
2026-09-06T08:41:27.772566+00:00,1,1596218588,3377272,0.00,66897,100,69,762,28737596,25894636,10541832
2026-09-06T08:41:32.919456+00:00,1,1595027044,3377272,0.00,66897,100,71,762,28737596,25894860,10541832
2026-09-06T08:41:38.059595+00:00,1,1594303420,3377272,0.00,66897,100,71,762,28737596,25894860,10541832
2026-09-06T08:41:43.201123+00:00,1,1593716472,3377272,0.00,66897,39,68,762,28737596,25894860,10541832
2026-09-06T08:41:48.316202+00:00,1,1593317068,3377272,0.00,66897,100,71,762,28737596,25894868,10541832
2026-09-06T08:41:53.443435+00:00,1,1592655944,3377272,0.00,66897,100,71,762,28737596,25895020,10541832
2026-09-06T08:41:58.553145+00:00,1,1591947164,3377272,0.00,66897,100,71,762,28737596,25895052,10541832
2026-09-06T08:42:03.699302+00:00,1,1591175340,3377272,0.00,66897,100,68,762,28737596,25895916,10541832
2026-09-06T08:42:08.827284+00:00,1,1591154408,3377272,0.00,66897,94,69,762,28737596,25895916,10541832
2026-09-06T08:42:13.974700+00:00,1,1591589860,3377272,0.00,66897,100,71,762,28737596,25896040,10541832
2026-09-06T08:42:19.124935+00:00,1,1591593064,3377272,0.00,66897,57,68,762,28737596,25896040,10541832
2026-09-06T08:42:24.258701+00:00,1,1591573488,3377272,0.00,66897,100,69,762,28737596,25896040,10541832
2026-09-06T08:42:29.514652+00:00,1,1591572204,3377272,0.00,66897,100,68,762,28737596,25896064,10541832
2026-09-06T08:42:34.634472+00:00,1,1591604516,3377272,0.00,66897,100,70,762,28737596,25896064,10541832
2026-09-06T08:42:39.756871+00:00,1,1591589676,3377272,0.00,66897,100,71,762,28737596,25896064,10541832
2026-09-06T08:42:44.885246+00:00,1,1592281592,3377272,0.00,66897,0,62,762,28737596,25530464,10541832
2026-09-06T08:42:50.018883+00:00,1,1591558188,3377272,0.00,66897,100,71,762,28737596,25896128,10541832
2026-09-06T08:42:55.150457+00:00,1,1591538908,3377272,0.00,66897,50,67,762,28737596,25896128,10541832
2026-09-06T08:43:00.286627+00:00,1,1591525696,3377272,0.00,66897,100,71,762,28737596,25896128,10541832
2026-09-06T08:43:05.402925+00:00,1,1591532816,3377272,0.00,66897,100,71,762,28737596,25896128,10541832
2026-09-06T08:43:10.554080+00:00,1,1591517748,3377280,0.00,66897,90,71,762,28737596,25896128,10541832
2026-09-06T08:43:15.687882+00:00,1,1591468748,3377280,0.00,66897,100,70,762,28737596,25896144,10541832
2026-09-06T08:43:20.823944+00:00,1,1590676356,3377280,0.00,66897,76,63,762,28737596,25896144,10541832
2026-09-06T08:43:25.915763+00:00,1,1589746644,3377288,0.00,66897,100,68,762,28737596,25896144,10541832
2026-09-06T08:43:31.048153+00:00,1,1589230732,3377288,0.00,66897,0,59,762,28737596,25896212,10541832
2026-09-06T08:43:36.183249+00:00,1,1588191920,3377292,0.00,66897,100,70,762,28737612,25896212,10541832
2026-09-06T08:43:41.319310+00:00,1,1587516292,3377292,0.00,66897,100,70,762,28737612,25896196,10541832
2026-09-06T08:43:46.453628+00:00,1,1586747692,3377292,0.00,66897,100,71,762,28737612,25896212,10541832
2026-09-06T08:43:51.584578+00:00,1,1586937920,3377292,0.00,66897,93,68,762,28737612,25896212,10541832
2026-09-06T08:43:56.740411+00:00,1,1586927560,3377292,0.00,66897,100,68,762,28737612,25896220,10541832
2026-09-06T08:44:01.915202+00:00,1,1586931572,3377292,0.00,66897,100,68,762,28737612,25896220,10541832
2026-09-06T08:44:07.054662+00:00,1,1586935576,3377292,0.00,66897,100,70,762,28737612,25896220,10541832
2026-09-06T08:44:12.188933+00:00,1,1586975672,3377292,0.00,66897,100,71,762,28737612,25896220,10541832
2026-09-06T08:44:17.325430+00:00,1,1586985248,3377292,0.00,66897,100,70,762,28737612,25896284,10541832
2026-09-06T08:44:22.475791+00:00,1,1586973296,3377292,0.00,66897,94,68,762,28737612,25896276,10541832
2026-09-06T08:44:27.617661+00:00,1,1586959692,3377292,0.00,66897,100,71,762,28737612,25896284,10541832
2026-09-06T08:44:32.749087+00:00,1,1586959980,3377292,0.00,66897,100,71,762,28737612,25896284,10541832
2026-09-06T08:44:37.888609+00:00,1,1586977084,3377292,0.00,66897,95,69,762,28737612,25896284,10541832
2026-09-06T08:44:43.023195+00:00,1,1586973076,3377292,0.00,66897,100,71,762,28737612,25896284,10541832
2026-09-06T08:44:48.148854+00:00,1,1586921760,3377292,0.00,66897,100,68,762,28737612,25896304,10541832
2026-09-06T08:44:53.287535+00:00,1,1587614580,3377300,0.00,66897,100,68,762,28737612,25896284,10541832
2026-09-06T08:44:58.396766+00:00,1,1586099756,3377300,0.00,48587,5,56,762,28737612,25205208,10541836
2026-09-06T08:45:03.527152+00:00,1,1588731380,3377300,0.00,52387,1,53,762,28737612,27113608,10955652
2026-09-06T08:45:08.640787+00:00,1,1593822312,3377304,0.00,47807,2,52,666,28818300,27113608,5873732
2026-09-06T08:45:13.767837+00:00,1,1593837192,3377304,0.00,33905,0,52,551,28883436,27113608,5873732
2026-09-06T08:45:18.918630+00:00,1,1592778816,3377304,0.00,26409,2,52,508,29550448,27113608,5873732
2026-09-06T08:45:24.052620+00:00,1,1591733728,3377304,0.00,27476,0,52,515,30373728,27113608,5873732
2026-09-06T08:45:29.226592+00:00,1,1591307984,3377304,0.00,28030,0,53,523,30534612,27113608,5873732
2026-09-06T08:45:34.381251+00:00,1,1590145748,3377304,0.00,28744,0,52,523,31186420,27113608,5873732
2026-09-06T08:45:39.530958+00:00,1,1589569196,3377304,0.00,29350,0,52,531,31897400,27113608,5873732
2026-09-06T08:45:44.691157+00:00,1,1588118320,3377304,0.00,30160,0,53,540,32469232,27113608,5873732
2026-09-06T08:45:49.831486+00:00,1,1585960468,3377304,0.00,30874,0,53,540,33150400,27113608,5873732
2026-09-06T08:45:54.981151+00:00,1,1584185584,3377304,0.00,31480,2,53,547,33844876,27113608,5873740
2026-09-06T08:46:00.119329+00:00,1,1582673300,3377304,0.00,32034,0,53,556,34436264,27113608,5873744
2026-09-06T08:46:05.266538+00:00,1,1581086708,3377308,0.00,32748,0,52,555,34633600,27113608,5873744
2026-09-06T08:46:10.414825+00:00,1,1579672368,3377312,0.00,33358,3,52,564,35364448,27113608,5873744
2026-09-06T08:46:15.557507+00:00,1,1578013700,3377312,0.00,34168,0,52,572,35986208,27113608,5873744
2026-09-06T08:46:20.687902+00:00,1,1576719244,3377312,0.00,34882,9,52,572,36242696,27113608,5873744
2026-09-06T08:46:25.804582+00:00,1,1575011452,3377312,0.00,35690,0,52,580,36953704,27113608,5873764
2026-09-06T08:46:30.946891+00:00,1,1573419532,3377312,0.00,36046,0,52,587,37428388,27113608,5873804
2026-09-06T08:46:36.097707+00:00,1,1571863628,3377312,0.00,37092,74,52,595,37841456,27113608,5873804
2026-09-06T08:46:41.318723+00:00,1,1570367644,3377312,0.00,37574,0,51,595,38472132,27113608,5873820
2026-09-06T08:46:46.458847+00:00,1,1568347232,3377312,0.00,38180,0,51,603,38959396,27113608,5873820
2026-09-06T08:46:51.606408+00:00,1,1567423164,3377312,0.00,39246,0,51,611,39398448,27113608,5873820
2026-09-06T08:46:56.755232+00:00,1,1566500224,3377312,0.00,39704,0,51,611,39993244,27113608,5873820
2026-09-06T08:47:01.896304+00:00,1,1564951100,3377312,0.00,40058,0,50,619,40485468,27113608,5873820
2026-09-06T08:47:07.054690+00:00,1,1564359464,3377312,0.00,41124,0,50,628,40948184,27113608,5873820
2026-09-06T08:47:12.193770+00:00,1,1563457944,3377312,0.00,41582,0,50,627,41533172,27113608,5873820
2026-09-06T08:47:17.338016+00:00,1,1562391456,3377312,0.00,42188,0,50,635,42024348,27113608,5873820
2026-09-06T08:47:22.491516+00:00,1,1561069832,3377312,0.00,43258,1,50,644,42491932,27113640,5873840
2026-09-06T08:47:27.639589+00:00,1,1560337008,3377312,0.00,43716,0,49,643,43077756,27113640,5873860
2026-09-06T08:47:32.785237+00:00,1,1559227844,3377312,0.00,44066,0,49,651,43559600,27113640,5873860
2026-09-06T08:47:37.980388+00:00,1,1557982536,3377312,0.00,45132,1,49,659,44025452,27113640,5873860
2026-09-06T08:47:43.127366+00:00,1,1557211592,3377312,0.00,45590,3,49,660,44693396,27113640,5873860
2026-09-06T08:47:48.275863+00:00,1,1555891568,3377312,0.00,46196,0,49,667,45094372,27113640,5873860
2026-09-06T08:47:53.421685+00:00,1,1554897392,3377312,0.00,46910,0,48,667,45545444,27113640,5873860
2026-09-06T08:47:58.634818+00:00,1,1553993956,3377312,0.00,47588,0,48,675,46194192,27113640,5873860
2026-09-06T08:48:03.792294+00:00,1,1552535248,3377312,0.00,48076,0,48,683,46615648,27113640,5873860
2026-09-06T08:48:08.945413+00:00,1,1551641476,3377312,0.00,49046,0,48,683,47080204,27113640,5873860
2026-09-06T08:48:14.109192+00:00,1,1550872336,3377312,0.00,49598,0,48,691,47664768,27113640,5873860
2026-09-06T08:48:19.292752+00:00,1,1549661004,3377312,0.00,50210,0,47,699,48167716,27113640,5873860
2026-09-06T08:48:24.430700+00:00,1,1548457336,3377312,0.00,51274,2,47,708,48587912,27113640,5873860
2026-09-06T08:48:29.578593+00:00,1,1547845944,3377312,0.00,51732,2,47,708,49248352,27113640,5873860
2026-09-06T08:48:34.738402+00:00,1,1546476236,3377312,0.00,52084,2,47,716,49972036,27113640,5873860
2026-09-06T08:48:39.864190+00:00,1,1545603160,3377312,0.00,53148,0,47,724,50425604,27113640,5873860
2026-09-06T08:48:45.029542+00:00,1,1544818400,3377312,0.00,53606,0,47,724,50776864,27113640,5873860
2026-09-06T08:48:50.168479+00:00,1,1543512448,3377312,0.00,54218,0,47,731,51538404,27113640,5873860
2026-09-06T08:48:55.296565+00:00,1,1542133732,3377312,0.00,55282,0,47,740,52055692,27113640,5873860
2026-09-06T08:49:00.458404+00:00,1,1541260620,3377312,0.00,55740,0,47,739,52717108,27113640,5873860
2026-09-06T08:49:05.677256+00:00,1,1539750256,3377312,0.00,56092,0,46,747,53490744,27113640,5873860
2026-09-06T08:49:10.823566+00:00,1,1538427948,3377312,0.00,57162,0,46,756,54105416,27113640,5873860
2026-09-06T08:49:15.978975+00:00,1,1537142028,3377312,0.00,57620,0,46,756,54369676,27113640,5873860
2026-09-06T08:49:21.132854+00:00,1,1536513732,3377312,0.00,64860,0,47,762,54412208,27113640,5873940
2026-09-06T08:49:26.290434+00:00,1,1535637808,3377312,0.00,64860,87,48,762,54412532,27113640,5873964
2026-09-06T08:49:31.437783+00:00,1,1535049692,3377312,0.00,64860,98,48,762,54412628,27113640,5873964
