tag,round,value,wall_time,segment
time/step,55,1404.9522705078125,1789708919.2662067,1
time/step,56,1016.654296875,1789709935.9478524,1
time/step,57,999.37646484375,1789710935.3492548,1
time/step,58,1009.1705932617188,1789711944.5466394,1
time/step,59,990.6096801757812,1789712935.1794186,1
time/step,60,1513.2200927734375,1789714448.4234247,1
time/step,61,1036.81201171875,1789732345.0605257,2
time/step,62,973.5614624023438,1789733318.6514645,2
time/env/env/bootstrap_step,1,681.857177734375,1789631610.4504404,0
time/env/env/bootstrap_step,2,600.2259521484375,1789632537.3861957,0
time/env/env/bootstrap_step,3,600.5778198242188,1789633458.6187544,0
time/env/env/bootstrap_step,4,581.2672729492188,1789634358.3545513,0
time/env/env/bootstrap_step,5,590.2239990234375,1789635648.550844,0
time/env/env/bootstrap_step,6,623.4443969726562,1789636597.2088413,0
time/env/env/bootstrap_step,7,644.7057495117188,1789637537.638242,0
time/env/env/bootstrap_step,8,632.62451171875,1789638462.424604,0
time/env/env/bootstrap_step,9,641.2164916992188,1789639396.3887146,0
time/env/env/bootstrap_step,10,605.2240600585938,1789640718.3714285,0
time/env/env/bootstrap_step,11,625.6373901367188,1789641595.38033,0
time/env/env/bootstrap_step,12,627.37646484375,1789642506.5395007,0
time/env/env/bootstrap_step,13,634.7770385742188,1789643390.248397,0
time/env/env/bootstrap_step,14,638.4965209960938,1789644274.0424159,0
time/env/env/bootstrap_step,15,623.6480102539062,1789645542.5565464,0
time/env/env/bootstrap_step,16,655.130615234375,1789646442.6971958,0
time/env/env/bootstrap_step,17,639.4848022460938,1789647336.6055818,0
time/env/env/bootstrap_step,18,641.0707397460938,1789648243.0226805,0
time/env/env/bootstrap_step,19,657.71875,1789649159.220777,0
time/env/env/bootstrap_step,20,671.4445190429688,1789650604.996638,0
time/env/env/bootstrap_step,21,711.7640380859375,1789651587.3915303,0
time/env/env/bootstrap_step,22,735.5927734375,1789652593.725094,0
time/env/env/bootstrap_step,23,708.1651611328125,1789653581.5653322,0
time/env/env/bootstrap_step,24,692.605224609375,1789654548.1572235,0
time/env/env/bootstrap_step,25,700.8704223632812,1789655980.5156739,0
time/env/env/bootstrap_step,26,718.4951171875,1789656979.7146146,0
time/env/env/bootstrap_step,27,692.9722900390625,1789657946.3729393,0
time/env/env/bootstrap_step,28,705.6670532226562,1789658941.0780196,0
time/env/env/bootstrap_step,29,707.22509765625,1789659919.4575868,0
time/env/env/bootstrap_step,30,695.4461059570312,1789661431.1150713,0
time/env/env/bootstrap_step,31,709.7769775390625,1789662444.9201567,0
time/env/env/bootstrap_step,32,707.3821411132812,1789663429.1520553,0
time/env/env/bootstrap_step,33,691.0890502929688,1789664411.3134634,0
time/env/env/bootstrap_step,34,696.2471313476562,1789665377.380703,0
time/env/env/bootstrap_step,35,697.9492797851562,1789666832.3199434,0
time/env/env/bootstrap_step,36,711.1334228515625,1789667834.1630862,0
time/env/env/bootstrap_step,37,715.9171142578125,1789668839.4885237,0
time/env/env/bootstrap_step,38,689.4872436523438,1789669806.587494,0
time/env/env/bootstrap_step,39,712.7763061523438,1789670806.8994265,0
time/env/env/bootstrap_step,40,724.2470703125,1789672352.1942866,0
time/env/env/bootstrap_step,41,709.4671020507812,1789673335.1199327,0
time/env/env/bootstrap_step,42,718.7474365234375,1789674342.2091763,0
time/env/env/bootstrap_step,43,733.91162109375,1789675365.1529648,0
time/env/env/bootstrap_step,44,699.781494140625,1789676360.985474,0
time/env/env/bootstrap_step,45,712.873291015625,1789677869.4567873,0
time/env/env/bootstrap_step,46,744.3972778320312,1789678890.4765508,0
time/env/env/bootstrap_step,47,711.836181640625,1789679908.3451543,0
time/env/env/bootstrap_step,48,721.9813232421875,1789680932.4851916,0
time/env/env/bootstrap_step,49,735.4984130859375,1789681975.7537794,0
time/env/env/bootstrap_step,50,716.39013671875,1789683557.5709589,0
time/env/env/bootstrap_step,51,758.5050659179688,1789704597.0125785,1
time/env/env/bootstrap_step,52,676.5478515625,1789705575.9279513,1
time/env/env/bootstrap_step,53,666.2854614257812,1789706554.4164193,1
time/env/env/bootstrap_step,54,664.2772216796875,1789707514.2789323,1
time/env/env/bootstrap_step,55,664.2838745117188,1789708919.266216,1
time/env/env/bootstrap_step,56,716.7484130859375,1789709935.9478652,1
time/env/env/bootstrap_step,57,710.646240234375,1789710935.3492794,1
time/env/env/bootstrap_step,58,694.3615112304688,1789711944.5466626,1
time/env/env/bootstrap_step,59,704.1629638671875,1789712935.1794286,1
time/env/env/bootstrap_step,60,694.9871215820312,1789714448.4234319,1
time/env/env/bootstrap_step,61,735.5525512695312,1789732345.0605493,2
time/env/env/bootstrap_step,62,674.2938232421875,1789733318.6514864,2
time/env/compute_bootstrap_rewards,1,0.0017169015482068062,1789631610.4504645,0
time/env/compute_bootstrap_rewards,2,0.0012664366513490677,1789632537.3862169,0
time/env/compute_bootstrap_rewards,3,0.001582675613462925,1789633458.6187654,0
time/env/compute_bootstrap_rewards,4,0.0014239586889743805,1789634358.3545735,0
time/env/compute_bootstrap_rewards,5,0.0015046270564198494,1789635648.550852,0
time/env/compute_bootstrap_rewards,6,0.0013864971697330475,1789636597.2088623,0
time/env/compute_bootstrap_rewards,7,0.0015397965908050537,1789637537.6382656,0
time/env/compute_bootstrap_rewards,8,0.001422656700015068,1789638462.424625,0
time/env/compute_bootstrap_rewards,9,0.001263592392206192,1789639396.3887217,0
time/env/compute_bootstrap_rewards,10,0.0009323554113507271,1789640718.3714364,0
time/env/compute_bootstrap_rewards,11,0.0007981257513165474,1789641595.3803382,0
time/env/compute_bootstrap_rewards,12,0.0010047825053334236,1789642506.5395072,0
time/env/compute_bootstrap_rewards,13,0.0009491536766290665,1789643390.2484195,0
time/env/compute_bootstrap_rewards,14,0.000917055644094944,1789644274.042437,0
time/env/compute_bootstrap_rewards,15,0.0009521497413516045,1789645542.5565681,0
time/env/compute_bootstrap_rewards,16,0.0008029462769627571,1789646442.6972046,0
time/env/compute_bootstrap_rewards,17,0.0008536549285054207,1789647336.6055906,0
time/env/compute_bootstrap_rewards,18,0.0009802952408790588,1789648243.022689,0
time/env/compute_bootstrap_rewards,19,0.0010560965165495872,1789649159.2208009,0
time/env/compute_bootstrap_rewards,20,0.0010336507111787796,1789650604.9966452,0
time/env/compute_bootstrap_rewards,21,0.0012233871966600418,1789651587.3915515,0
time/env/compute_bootstrap_rewards,22,0.0009124409407377243,1789652593.725105,0
time/env/compute_bootstrap_rewards,23,0.000915011391043663,1789653581.5653546,0
time/env/compute_bootstrap_rewards,24,0.0010722773149609566,1789654548.1572444,0
time/env/compute_bootstrap_rewards,25,0.0010085683315992355,1789655980.5156903,0
time/env/compute_bootstrap_rewards,26,0.001063881441950798,1789656979.7146373,0
time/env/compute_bootstrap_rewards,27,0.000995567999780178,1789657946.372962,0
time/env/compute_bootstrap_rewards,28,0.0009646536782383919,1789658941.0780413,0
time/env/compute_bootstrap_rewards,29,0.001117810606956482,1789659919.4575946,0
time/env/compute_bootstrap_rewards,30,0.0009381761774420738,1789661431.1150782,0
time/env/compute_bootstrap_rewards,31,0.0010460549965500832,1789662444.920178,0
time/env/compute_bootstrap_rewards,32,0.0010597724467515945,1789663429.1520789,0
time/env/compute_bootstrap_rewards,33,0.0009751748293638229,1789664411.3134751,0
time/env/compute_bootstrap_rewards,34,0.0011750077828764915,1789665377.3807237,0
time/env/compute_bootstrap_rewards,35,0.0011444371193647385,1789666832.3199651,0
time/env/compute_bootstrap_rewards,36,0.0010222159326076508,1789667834.1630921,0
time/env/compute_bootstrap_rewards,37,0.0010470328852534294,1789668839.488532,0
time/env/compute_bootstrap_rewards,38,0.0010304227471351624,1789669806.5875006,0
time/env/compute_bootstrap_rewards,39,0.0010298164561390877,1789670806.8994474,0
time/env/compute_bootstrap_rewards,40,0.001075994223356247,1789672352.1942961,0
time/env/compute_bootstrap_rewards,41,0.0009198347106575966,1789673335.1199534,0
time/env/compute_bootstrap_rewards,42,0.0009462470188736916,1789674342.2091887,0
time/env/compute_bootstrap_rewards,43,0.0011402908712625504,1789675365.1529734,0
time/env/compute_bootstrap_rewards,44,0.000977485440671444,1789676360.985483,0
time/env/compute_bootstrap_rewards,45,0.0011357320472598076,1789677869.4568095,0
time/env/compute_bootstrap_rewards,46,0.0009127715602517128,1789678890.47656,0
time/env/compute_bootstrap_rewards,47,0.0010716840624809265,1789679908.3451657,0
time/env/compute_bootstrap_rewards,48,0.0009084800258278847,1789680932.4852,0
time/env/compute_bootstrap_rewards,49,0.0009895535185933113,1789681975.7538004,0
time/env/compute_bootstrap_rewards,50,0.001019229181110859,1789683557.570966,0
time/env/compute_bootstrap_rewards,51,0.001186581328511238,1789704597.0125875,1
time/env/compute_bootstrap_rewards,52,0.0010897954925894737,1789705575.9279766,1
time/env/compute_bootstrap_rewards,53,0.0011761635541915894,1789706554.4164412,1
time/env/compute_bootstrap_rewards,54,0.0011923648416996002,1789707514.2789526,1
time/env/compute_bootstrap_rewards,55,0.0011417130008339882,1789708919.2662373,1
time/env/compute_bootstrap_rewards,56,0.0011295760050415993,1789709935.9478781,1
time/env/compute_bootstrap_rewards,57,0.001180286519229412,1789710935.3493,1
time/env/compute_bootstrap_rewards,58,0.0011717891320586205,1789711944.5466838,1
time/env/compute_bootstrap_rewards,59,0.0010717231780290604,1789712935.1794398,1
time/env/compute_bootstrap_rewards,60,0.0012298040091991425,1789714448.4234383,1
time/env/compute_bootstrap_rewards,61,0.0013912757858633995,1789732345.0605724,2
time/env/compute_bootstrap_rewards,62,0.001491478644311428,1789733318.651509,2
time/env/env_interact_step,1,279.7147521972656,1789631610.4504862,0
time/env/env_interact_step,2,288.7134094238281,1789632537.386237,0
time/env/env_interact_step,3,283.12481689453125,1789633458.6187758,0
time/env/env_interact_step,4,280.630859375,1789634358.3545942,0
time/env/env_interact_step,5,267.4705505371094,1789635648.5508597,0
time/env/env_interact_step,6,291.88177490234375,1789636597.2088842,0
time/env/env_interact_step,7,262.3137512207031,1789637537.6382868,0
time/env/env_interact_step,8,264.673583984375,1789638462.4246473,0
time/env/env_interact_step,9,265.8692626953125,1789639396.3887284,0
time/env/env_interact_step,10,216.5200958251953,1789640718.3714435,0
time/env/env_interact_step,11,221.0526123046875,1789641595.380346,0
time/env/env_interact_step,12,251.3760528564453,1789642506.5395138,0
time/env/env_interact_step,13,213.8284912109375,1789643390.2484405,0
time/env/env_interact_step,14,209.1409149169922,1789644274.042458,0
time/env/env_interact_step,15,216.07293701171875,1789645542.5565891,0
time/env/env_interact_step,16,214.05067443847656,1789646442.6972132,0
time/env/env_interact_step,17,220.1742401123047,1789647336.6055984,0
time/env/env_interact_step,18,230.72698974609375,1789648243.0226977,0
time/env/env_interact_step,19,226.8369598388672,1789649159.2208216,0
time/env/env_interact_step,20,231.21080017089844,1789650604.9966524,0
time/env/env_interact_step,21,240.48428344726562,1789651587.391572,0
time/env/env_interact_step,22,246.72889709472656,1789652593.725115,0
time/env/env_interact_step,23,245.71083068847656,1789653581.5653763,0
time/env/env_interact_step,24,240.36134338378906,1789654548.1572657,0
time/env/env_interact_step,25,235.7718505859375,1789655980.5157065,0
time/env/env_interact_step,26,247.88003540039062,1789656979.7146692,0
time/env/env_interact_step,27,242.21568298339844,1789657946.3729832,0
time/env/env_interact_step,28,247.95228576660156,1789658941.0780668,0
time/env/env_interact_step,29,240.03550720214844,1789659919.4576025,0
time/env/env_interact_step,30,259.36895751953125,1789661431.1150846,0
time/env/env_interact_step,31,269.9952392578125,1789662444.920198,0
time/env/env_interact_step,32,238.7775421142578,1789663429.1521044,0
time/env/env_interact_step,33,246.988525390625,1789664411.3134868,0
time/env/env_interact_step,34,230.7877197265625,1789665377.3807461,0
time/env/env_interact_step,35,246.08006286621094,1789666832.3200052,0
time/env/env_interact_step,36,267.6116943359375,1789667834.1630986,0
time/env/env_interact_step,37,245.36146545410156,1789668839.4885402,0
time/env/env_interact_step,38,239.39706420898438,1789669806.5875068,0
time/env/env_interact_step,39,246.67347717285156,1789670806.899468,0
time/env/env_interact_step,40,245.53514099121094,1789672352.194304,0
time/env/env_interact_step,41,242.93377685546875,1789673335.1199734,0
time/env/env_interact_step,42,251.64190673828125,1789674342.2092006,0
time/env/env_interact_step,43,254.3348846435547,1789675365.1529813,0
time/env/env_interact_step,44,254.448486328125,1789676360.985491,0
time/env/env_interact_step,45,273.0242004394531,1789677869.4568295,0
time/env/env_interact_step,46,253.16856384277344,1789678890.4765682,0
time/env/env_interact_step,47,264.35906982421875,1789679908.3451774,0
time/env/env_interact_step,48,272.06231689453125,1789680932.4852076,0
time/env/env_interact_step,49,272.8918762207031,1789681975.753821,0
time/env/env_interact_step,50,268.3349304199219,1789683557.570973,0
time/env/env_interact_step,51,249.46580505371094,1789704597.012596,1
time/env/env_interact_step,52,262.4933166503906,1789705575.9280198,1
time/env/env_interact_step,53,260.3043212890625,1789706554.4164615,1
time/env/env_interact_step,54,251.45863342285156,1789707514.2789733,1
time/env/env_interact_step,55,265.881103515625,1789708919.2662582,1
time/env/env_interact_step,56,260.5985107421875,1789709935.9478908,1
time/env/env_interact_step,57,255.3308563232422,1789710935.349322,1
time/env/env_interact_step,58,270.8808288574219,1789711944.5467052,1
time/env/env_interact_step,59,246.10546875,1789712935.1794503,1
time/env/env_interact_step,60,256.8852844238281,1789714448.4234447,1
time/env/env_interact_step,61,248.92959594726562,1789732345.060593,2
time/env/env_interact_step,62,263.77166748046875,1789733318.6515298,2
time/env/env/send_rollout_trajectories,1,0.8043069839477539,1789631610.4505064,0
time/env/env/send_rollout_trajectories,2,0.9211525321006775,1789632537.386258,0
time/env/env/send_rollout_trajectories,3,0.6163128018379211,1789633458.6187863,0
time/env/env/send_rollout_trajectories,4,0.9354718327522278,1789634358.3546145,0
time/env/env/send_rollout_trajectories,5,0.9687917232513428,1789635648.5508676,0
time/env/env/send_rollout_trajectories,6,0.6258646249771118,1789636597.2089064,0
time/env/env/send_rollout_trajectories,7,0.8026161193847656,1789637537.6383078,0
time/env/env/send_rollout_trajectories,8,0.9294342398643494,1789638462.4246695,0
time/env/env/send_rollout_trajectories,9,0.9761719703674316,1789639396.3887346,0
time/env/env/send_rollout_trajectories,10,0.8117786645889282,1789640718.371451,0
time/env/env/send_rollout_trajectories,11,0.625298798084259,1789641595.3803542,0
time/env/env/send_rollout_trajectories,12,0.6343595385551453,1789642506.5395205,0
time/env/env/send_rollout_trajectories,13,0.6222332715988159,1789643390.2484615,0
time/env/env/send_rollout_trajectories,14,0.6343212127685547,1789644274.042479,0
time/env/env/send_rollout_trajectories,15,0.8178883194923401,1789645542.5566108,0
time/env/env/send_rollout_trajectories,16,0.6290604472160339,1789646442.6972213,0
time/env/env/send_rollout_trajectories,17,0.6263415217399597,1789647336.6056073,0
time/env/env/send_rollout_trajectories,18,0.6425237655639648,1789648243.0227056,0
time/env/env/send_rollout_trajectories,19,0.6344242691993713,1789649159.2208483,0
time/env/env/send_rollout_trajectories,20,0.612312376499176,1789650604.9966588,0
time/env/env/send_rollout_trajectories,21,0.6495819687843323,1789651587.391592,0
time/env/env/send_rollout_trajectories,22,0.6427030563354492,1789652593.7251248,0
time/env/env/send_rollout_trajectories,23,0.672724187374115,1789653581.5653977,0
time/env/env/send_rollout_trajectories,24,0.6420696377754211,1789654548.1572857,0
time/env/env/send_rollout_trajectories,25,0.6970706582069397,1789655980.5157232,0
time/env/env/send_rollout_trajectories,26,0.7358694076538086,1789656979.714697,0
time/env/env/send_rollout_trajectories,27,0.6812839508056641,1789657946.3730035,0
time/env/env/send_rollout_trajectories,28,0.7388542890548706,1789658941.078088,0
time/env/env/send_rollout_trajectories,29,0.7491602897644043,1789659919.4576106,0
time/env/env/send_rollout_trajectories,30,0.7031540274620056,1789661431.1150904,0
time/env/env/send_rollout_trajectories,31,0.7823393940925598,1789662444.9202182,0
time/env/env/send_rollout_trajectories,32,0.7730208039283752,1789663429.1521251,0
time/env/env/send_rollout_trajectories,33,0.7449068427085876,1789664411.3134987,0
time/env/env/send_rollout_trajectories,34,0.6572512984275818,1789665377.380776,0
time/env/env/send_rollout_trajectories,35,0.6834182739257812,1789666832.320027,0
time/env/env/send_rollout_trajectories,36,0.7324896454811096,1789667834.163105,0
time/env/env/send_rollout_trajectories,37,0.6889331340789795,1789668839.4885478,0
time/env/env/send_rollout_trajectories,38,0.7418163418769836,1789669806.5875134,0
time/env/env/send_rollout_trajectories,39,0.7719941735267639,1789670806.8994896,0
time/env/env/send_rollout_trajectories,40,0.7811782360076904,1789672352.1943119,0
time/env/env/send_rollout_trajectories,41,0.6680679321289062,1789673335.120019,0
time/env/env/send_rollout_trajectories,42,0.8032463192939758,1789674342.2092144,0
time/env/env/send_rollout_trajectories,43,0.7696564197540283,1789675365.1544373,0
time/env/env/send_rollout_trajectories,44,0.8188761472702026,1789676360.9854994,0
time/env/env/send_rollout_trajectories,45,0.824440062046051,1789677869.4568489,0
time/env/env/send_rollout_trajectories,46,0.8131163716316223,1789678890.476576,0
time/env/env/send_rollout_trajectories,47,0.7928640842437744,1789679908.3451872,0
time/env/env/send_rollout_trajectories,48,0.8313213586807251,1789680932.4852157,0
time/env/env/send_rollout_trajectories,49,0.8319687843322754,1789681975.7538424,0
time/env/env/send_rollout_trajectories,50,0.8331482410430908,1789683557.5709805,0
time/env/env/send_rollout_trajectories,51,0.7149987816810608,1789704597.0126078,1
time/env/env/send_rollout_trajectories,52,0.6010714173316956,1789705575.928042,1
time/env/env/send_rollout_trajectories,53,0.6054376363754272,1789706554.4164815,1
time/env/env/send_rollout_trajectories,54,0.5642868280410767,1789707514.278994,1
time/env/env/send_rollout_trajectories,55,0.6253430843353271,1789708919.266279,1
time/env/env/send_rollout_trajectories,56,0.6678420901298523,1789709935.9479022,1
time/env/env/send_rollout_trajectories,57,0.6305520534515381,1789710935.3493419,1
time/env/env/send_rollout_trajectories,58,0.6261255741119385,1789711944.5467267,1
time/env/env/send_rollout_trajectories,59,0.6593710780143738,1789712935.1794605,1
time/env/env/send_rollout_trajectories,60,0.6623146533966064,1789714448.4234521,1
time/env/env/send_rollout_trajectories,61,0.6380068063735962,1789732345.0606148,2
time/env/env/send_rollout_trajectories,62,0.6444658637046814,1789733318.6515517,2
time/env/run_interact_once,1,970.4904174804688,1789631610.45053,0
time/env/run_interact_once,2,899.9615478515625,1789632537.3862777,0
time/env/run_interact_once,3,895.3661499023438,1789633458.6187973,0
time/env/run_interact_once,4,873.6876831054688,1789634358.3546345,0
time/env/run_interact_once,5,868.0115966796875,1789635648.550876,0
time/env/run_interact_once,6,926.5489501953125,1789636597.208927,0
time/env/run_interact_once,7,916.0105590820312,1789637537.6383283,0
time/env/run_interact_once,8,899.9844970703125,1789638462.4246995,0
time/env/run_interact_once,9,908.8485107421875,1789639396.3887408,0
time/env/run_interact_once,10,827.2449340820312,1789640718.3714576,0
time/env/run_interact_once,11,856.4506225585938,1789641595.3803618,0
time/env/run_interact_once,12,887.712158203125,1789642506.539527,0
time/env/run_interact_once,13,858.605712890625,1789643390.2484822,0
time/env/run_interact_once,14,857.626953125,1789644274.0424988,0
time/env/run_interact_once,15,849.8720092773438,1789645542.5566304,0
time/env/run_interact_once,16,879.49365234375,1789646442.6972291,0
time/env/run_interact_once,17,869.7001953125,1789647336.605615,0
time/env/run_interact_once,18,881.6370849609375,1789648243.0227134,0
time/env/run_interact_once,19,885.0643310546875,1789649159.2208774,0
time/env/run_interact_once,20,902.827880859375,1789650604.9966648,0
time/env/run_interact_once,21,962.4281616210938,1789651587.3916125,0
time/env/run_interact_once,22,980.52392578125,1789652593.7251348,0
time/env/run_interact_once,23,964.267578125,1789653581.5654187,0
time/env/run_interact_once,24,942.8447265625,1789654548.157305,0
time/env/run_interact_once,25,955.5629272460938,1789655980.5157387,0
time/env/run_interact_once,26,979.2713623046875,1789656979.714717,0
time/env/run_interact_once,27,941.6204833984375,1789657946.3730235,0
time/env/run_interact_once,28,964.0222778320312,1789658941.078108,0
time/env/run_interact_once,29,954.89892578125,1789659919.4576187,0
time/env/run_interact_once,30,960.4671020507812,1789661431.1150966,0
time/env/run_interact_once,31,985.4904174804688,1789662444.9202402,0
time/env/run_interact_once,32,961.0274047851562,1789663429.1521454,0
time/env/run_interact_once,33,948.6087646484375,1789664411.3135102,0
time/env/run_interact_once,34,937.0462646484375,1789665377.3807967,0
time/env/run_interact_once,35,973.1128540039062,1789666832.3200471,0
time/env/run_interact_once,36,982.0877075195312,1789667834.1631112,0
time/env/run_interact_once,37,976.43017578125,1789668839.4885557,0
time/env/run_interact_once,38,943.2703857421875,1789669806.5875196,0
time/env/run_interact_once,39,977.8700561523438,1789670806.8995087,0
time/env/run_interact_once,40,977.940185546875,1789672352.1943197,0
time/env/run_interact_once,41,962.496337890625,1789673335.1200423,0
time/env/run_interact_once,42,981.0980834960938,1789674342.209231,0
time/env/run_interact_once,43,998.6721801757812,1789675365.1544514,0
time/env/run_interact_once,44,964.3848876953125,1789676360.9855068,0
time/env/run_interact_once,45,990.6548461914062,1789677869.456868,0
time/env/run_interact_once,46,999.6660766601562,1789678890.4765837,0
time/env/run_interact_once,47,995.1884765625,1789679908.3451989,0
time/env/run_interact_once,48,991.1343994140625,1789680932.4852235,0
time/env/run_interact_once,49,1014.8171997070312,1789681975.7538645,0
time/env/run_interact_once,50,992.9979248046875,1789683557.5709875,0
time/env/run_interact_once,51,1021.4461059570312,1789704597.0126164,1
time/env/run_interact_once,52,950.0526123046875,1789705575.928065,1
time/env/run_interact_once,53,953.4636840820312,1789706554.4165037,1
time/env/run_interact_once,54,929.067138671875,1789707514.279015,1
time/env/run_interact_once,55,931.8828125,1789708919.2662995,1
time/env/run_interact_once,56,987.9268798828125,1789709935.947914,1
time/env/run_interact_once,57,976.1206665039062,1789710935.3493636,1
time/env/run_interact_once,58,976.273193359375,1789711944.5467467,1
time/env/run_interact_once,59,967.0599975585938,1789712935.1794686,1
time/env/run_interact_once,60,968.3677978515625,1789714448.4234586,1
time/env/run_interact_once,61,1008.0932006835938,1789732345.0606375,2
time/env/run_interact_once,62,948.7601928710938,1789733318.651573,2
time/env/interact,1,970.4905395507812,1789631610.4505513,0
time/env/interact,2,899.9616088867188,1789632537.386299,0
time/env/interact,3,895.3662109375,1789633458.6188052,0
time/env/interact,4,873.6876831054688,1789634358.3546562,0
time/env/interact,5,868.0115966796875,1789635648.5508866,0
time/env/interact,6,926.5491333007812,1789636597.2089477,0
time/env/interact,7,916.0106201171875,1789637537.638351,0
time/env/interact,8,899.9845581054688,1789638462.4247227,0
time/env/interact,9,908.8485717773438,1789639396.388747,0
time/env/interact,10,827.2449951171875,1789640718.3714643,0
time/env/interact,11,856.4507446289062,1789641595.3803694,0
time/env/interact,12,887.7122192382812,1789642506.5395334,0
time/env/interact,13,858.6057739257812,1789643390.2485034,0
time/env/interact,14,857.626953125,1789644274.0425203,0
time/env/interact,15,849.8720703125,1789645542.556651,0
time/env/interact,16,879.4937744140625,1789646442.6972375,0
time/env/interact,17,869.7001953125,1789647336.6056223,0
time/env/interact,18,881.6370849609375,1789648243.0227218,0
time/env/interact,19,885.0643920898438,1789649159.220906,0
time/env/interact,20,902.8279418945312,1789650604.9966714,0
time/env/interact,21,962.42822265625,1789651587.391633,0
time/env/interact,22,980.5239868164062,1789652593.7251444,0
time/env/interact,23,964.267578125,1789653581.565439,0
time/env/interact,24,942.8447265625,1789654548.1573253,0
time/env/interact,25,955.5629272460938,1789655980.515755,0
time/env/interact,26,979.2715454101562,1789656979.714738,0
time/env/interact,27,941.6205444335938,1789657946.373046,0
time/env/interact,28,964.0223388671875,1789658941.0781276,0
time/env/interact,29,954.8989868164062,1789659919.4576263,0
time/env/interact,30,960.4671020507812,1789661431.115103,0
time/env/interact,31,985.4905395507812,1789662444.9202607,0
time/env/interact,32,961.0274658203125,1789663429.1521661,0
time/env/interact,33,948.6088256835938,1789664411.313522,0
time/env/interact,34,937.0463256835938,1789665377.3808181,0
time/env/interact,35,973.1129150390625,1789666832.3200674,0
time/env/interact,36,982.087890625,1789667834.1631181,0
time/env/interact,37,976.43017578125,1789668839.488564,0
time/env/interact,38,943.2704467773438,1789669806.5875266,0
time/env/interact,39,977.8701171875,1789670806.8995283,0
time/env/interact,40,977.9402465820312,1789672352.1943276,0
time/env/interact,41,962.4965209960938,1789673335.120064,0
time/env/interact,42,981.0980834960938,1789674342.2092469,0
time/env/interact,43,998.6722412109375,1789675365.1544604,0
time/env/interact,44,964.3848876953125,1789676360.9855154,0
time/env/interact,45,990.6549072265625,1789677869.4568872,0
time/env/interact,46,999.6661987304688,1789678890.4765913,0
time/env/interact,47,995.1885375976562,1789679908.3452065,0
time/env/interact,48,991.1343994140625,1789680932.4852314,0
time/env/interact,49,1014.8172607421875,1789681975.7538862,0
time/env/interact,50,992.9979858398438,1789683557.5709949,0
time/env/interact,51,1021.4463500976562,1789704597.0126247,1
time/env/interact,52,950.0526733398438,1789705575.9280856,1
time/env/interact,53,953.4637451171875,1789706554.4165242,1
time/env/interact,54,929.0671997070312,1789707514.279036,1
time/env/interact,55,931.8828735351562,1789708919.2663252,1
time/env/interact,56,987.927001953125,1789709935.9479256,1
time/env/interact,57,976.1207275390625,1789710935.3493834,1
time/env/interact,58,976.2732543945312,1789711944.5467675,1
time/env/interact,59,967.0599975585938,1789712935.179476,1
time/env/interact,60,968.3678588867188,1789714448.4234648,1
time/env/interact,61,1008.0934448242188,1789732345.0606601,2
time/env/interact,62,948.76025390625,1789733318.651594,2
time/rollout/sync_model_from_actor,1,21.104467391967773,1789631610.4505875,0
time/rollout/sync_model_from_actor,2,8.37057113647461,1789632537.38632,0
time/rollout/sync_model_from_actor,3,7.160830020904541,1789633458.6188126,0
time/rollout/sync_model_from_actor,4,6.929283142089844,1789634358.3546765,0
time/rollout/sync_model_from_actor,5,13.640115737915039,1789635648.5511036,0
time/rollout/sync_model_from_actor,6,2.1873042583465576,1789636597.2089686,0
time/rollout/sync_model_from_actor,7,6.853160858154297,1789637537.6383722,0
time/rollout/sync_model_from_actor,8,6.842685699462891,1789638462.4247444,0
time/rollout/sync_model_from_actor,9,6.371673583984375,1789639396.388754,0
time/rollout/sync_model_from_actor,10,12.263378143310547,1789640718.3717642,0
time/rollout/sync_model_from_actor,11,2.0791897773742676,1789641595.380377,0
time/rollout/sync_model_from_actor,12,6.083581924438477,1789642506.5395403,0
time/rollout/sync_model_from_actor,13,5.737611293792725,1789643390.248524,0
time/rollout/sync_model_from_actor,14,5.941451549530029,1789644274.0425406,0
time/rollout/sync_model_from_actor,15,11.864569664001465,1789645542.5572088,0
time/rollout/sync_model_from_actor,16,2.028961658477783,1789646442.6972456,0
time/rollout/sync_model_from_actor,17,6.617892742156982,1789647336.6056304,0
time/rollout/sync_model_from_actor,18,5.916776657104492,1789648243.0227296,0
time/rollout/sync_model_from_actor,19,6.412068843841553,1789649159.2209313,0
time/rollout/sync_model_from_actor,20,14.081921577453613,1789650604.9968514,0
time/rollout/sync_model_from_actor,21,2.1122398376464844,1789651587.3916543,0
time/rollout/sync_model_from_actor,22,6.139612197875977,1789652593.7251542,0
time/rollout/sync_model_from_actor,23,5.821661949157715,1789653581.5654588,0
time/rollout/sync_model_from_actor,24,6.0279860496521,1789654548.157346,0
time/rollout/sync_model_from_actor,25,11.611409187316895,1789655980.5163074,0
time/rollout/sync_model_from_actor,26,2.0825278759002686,1789656979.7147586,0
time/rollout/sync_model_from_actor,27,5.9885993003845215,1789657946.373066,0
time/rollout/sync_model_from_actor,28,6.286645889282227,1789658941.078148,0
time/rollout/sync_model_from_actor,29,6.149983882904053,1789659919.457634,0
time/rollout/sync_model_from_actor,30,12.398504257202148,1789661431.1153095,0
time/rollout/sync_model_from_actor,31,2.04713773727417,1789662444.9202816,0
