step,clean_raw_pct,clean_ma5_pct,clean_ma10_pct,clean_ma20_pct,old_raw_pct,old_ma5_pct,old_ma10_pct,old_ma20_pct,pure02_raw_pct,pure02_ma5_pct,pure02_ma10_pct,pure02_ma20_pct,pure03_raw_pct,pure03_ma5_pct,pure03_ma10_pct,pure03_ma20_pct,pure04_raw_pct,pure04_ma5_pct,pure04_ma10_pct,pure04_ma20_pct,pure05_raw_pct,pure05_ma5_pct,pure05_ma10_pct,pure05_ma20_pct
265,75.0,75.0,72.5,72.5,75.0,82.5,78.75,78.75,87.5,87.5,90.0,90.0,87.5,85.0,80.0,81.875,100.0,87.5,85.0,85.0,100.0,90.0,90.0,86.875
266,87.5,75.0,71.25,73.125,87.5,85.0,80.0,78.125,75.0,82.5,87.5,88.75,100.0,85.0,81.25,83.125,87.5,87.5,83.75,85.0,62.5,82.5,87.5,86.25
267,50.0,70.0,68.75,71.25,75.0,82.5,78.75,78.125,100.0,85.0,87.5,88.75,87.5,85.0,83.75,83.125,87.5,85.0,83.75,84.375,75.0,80.0,85.0,85.625
268,87.5,75.0,70.0,73.125,100.0,82.5,78.75,80.625,87.5,82.5,87.5,89.375,50.0,75.0,81.25,81.25,75.0,85.0,82.5,85.0,100.0,80.0,86.25,85.625
269,75.0,75.0,71.25,73.125,62.5,80.0,78.75,79.375,100.0,90.0,88.75,90.0,87.5,82.5,81.25,81.25,100.0,90.0,82.5,85.0,87.5,85.0,86.25,86.25
270,75.0,75.0,75.0,73.75,62.5,77.5,80.0,78.75,100.0,92.5,90.0,90.0,87.5,82.5,83.75,81.25,87.5,87.5,87.5,85.625,100.0,85.0,87.5,88.75
271,100.0,77.5,76.25,74.375,75.0,75.0,80.0,77.5,100.0,97.5,90.0,90.625,87.5,80.0,82.5,81.875,87.5,87.5,87.5,85.625,87.5,90.0,86.25,88.125
272,62.5,80.0,75.0,73.125,62.5,72.5,77.5,76.875,100.0,97.5,91.25,91.875,87.5,80.0,82.5,82.5,87.5,87.5,86.25,86.875,75.0,90.0,85.0,86.875
273,75.0,77.5,76.25,72.5,100.0,72.5,77.5,79.375,75.0,95.0,88.75,91.875,75.0,85.0,80.0,81.25,87.5,90.0,87.5,87.5,75.0,85.0,82.5,86.25
274,50.0,72.5,73.75,73.125,50.0,70.0,75.0,76.875,100.0,95.0,92.5,91.875,75.0,82.5,82.5,81.25,100.0,90.0,90.0,87.5,50.0,77.5,81.25,84.375
275,62.5,70.0,72.5,72.5,87.5,75.0,76.25,77.5,50.0,85.0,88.75,89.375,75.0,80.0,81.25,80.625,62.5,85.0,86.25,85.625,62.5,70.0,77.5,83.75
276,75.0,65.0,71.25,71.25,62.5,72.5,73.75,76.875,75.0,80.0,88.75,88.125,87.5,80.0,80.0,80.625,100.0,87.5,87.5,85.625,87.5,70.0,80.0,83.75
277,87.5,70.0,75.0,71.875,62.5,72.5,72.5,75.625,75.0,75.0,86.25,86.875,87.5,80.0,80.0,81.875,87.5,87.5,87.5,85.625,75.0,70.0,80.0,82.5
278,75.0,70.0,73.75,71.875,87.5,70.0,71.25,75.0,100.0,80.0,87.5,87.5,87.5,82.5,83.75,82.5,100.0,90.0,90.0,86.25,87.5,72.5,78.75,82.5
279,87.5,77.5,75.0,73.125,62.5,72.5,71.25,75.0,87.5,77.5,86.25,87.5,87.5,85.0,83.75,82.5,62.5,82.5,86.25,84.375,75.0,77.5,77.5,81.875
280,62.5,77.5,73.75,74.375,87.5,72.5,73.75,76.875,62.5,80.0,82.5,86.25,62.5,82.5,81.25,82.5,62.5,82.5,83.75,85.625,100.0,85.0,77.5,82.5
281,100.0,82.5,73.75,75.0,75.0,75.0,73.75,76.875,87.5,82.5,81.25,85.625,87.5,82.5,81.25,81.875,87.5,80.0,83.75,85.625,87.5,85.0,77.5,81.875
282,62.5,77.5,73.75,74.375,87.5,80.0,76.25,76.875,62.5,80.0,77.5,84.375,87.5,82.5,81.25,81.875,87.5,80.0,83.75,85.0,62.5,82.5,76.25,80.625
283,62.5,75.0,72.5,74.375,50.0,72.5,71.25,74.375,87.5,77.5,78.75,83.75,75.0,80.0,81.25,80.625,87.5,77.5,83.75,85.625,62.5,77.5,75.0,78.75
284,100.0,77.5,77.5,75.625,62.5,72.5,72.5,73.75,100.0,80.0,78.75,85.625,100.0,82.5,83.75,83.125,87.5,82.5,82.5,86.25,62.5,75.0,76.25,78.75
285,100.0,85.0,81.25,76.875,75.0,70.0,71.25,73.75,87.5,85.0,82.5,85.625,75.0,85.0,83.75,82.5,87.5,87.5,85.0,85.625,100.0,75.0,80.0,78.75
286,75.0,80.0,81.25,76.25,87.5,72.5,73.75,73.75,75.0,82.5,82.5,85.625,75.0,82.5,82.5,81.25,87.5,87.5,83.75,85.625,87.5,75.0,80.0,80.0
287,50.0,77.5,77.5,76.25,62.5,67.5,73.75,73.125,75.0,85.0,82.5,84.375,100.0,85.0,83.75,81.875,75.0,85.0,82.5,85.0,100.0,82.5,82.5,81.25
288,75.0,80.0,77.5,75.625,100.0,77.5,75.0,73.125,75.0,82.5,80.0,83.75,75.0,85.0,82.5,83.125,100.0,87.5,82.5,86.25,100.0,90.0,83.75,81.25
289,87.5,77.5,77.5,76.25,75.0,80.0,76.25,73.75,100.0,82.5,81.25,83.75,87.5,82.5,82.5,83.125,100.0,90.0,86.25,86.25,75.0,92.5,83.75,80.625
290,100.0,77.5,81.25,77.5,100.0,85.0,77.5,75.625,100.0,85.0,85.0,83.75,87.5,85.0,85.0,83.125,75.0,87.5,87.5,85.625,100.0,92.5,83.75,80.625
291,50.0,72.5,76.25,75.0,37.5,75.0,73.75,73.75,87.5,87.5,85.0,83.125,62.5,82.5,82.5,81.875,75.0,85.0,86.25,85.0,87.5,92.5,83.75,80.625
292,75.0,77.5,77.5,75.625,50.0,72.5,70.0,73.125,75.0,87.5,86.25,81.875,75.0,77.5,81.25,81.25,75.0,85.0,85.0,84.375,75.0,87.5,85.0,80.625
293,100.0,82.5,81.25,76.875,100.0,72.5,75.0,73.125,100.0,92.5,87.5,83.125,87.5,80.0,82.5,81.875,87.5,82.5,85.0,84.375,100.0,87.5,88.75,81.875
294,75.0,80.0,78.75,78.125,75.0,72.5,76.25,74.375,100.0,92.5,87.5,83.125,87.5,80.0,81.25,82.5,100.0,82.5,86.25,84.375,100.0,92.5,92.5,84.375
295,87.5,77.5,77.5,79.375,87.5,70.0,77.5,74.375,100.0,92.5,88.75,85.625,87.5,80.0,82.5,83.125,87.5,85.0,86.25,85.625,87.5,90.0,91.25,85.625
296,62.5,80.0,76.25,78.75,87.5,80.0,77.5,75.625,100.0,95.0,91.25,86.875,87.5,85.0,83.75,83.125,100.0,90.0,87.5,85.625,100.0,92.5,92.5,86.25
297,62.5,77.5,77.5,77.5,75.0,85.0,78.75,76.25,50.0,90.0,88.75,85.625,75.0,85.0,81.25,82.5,75.0,90.0,87.5,85.0,100.0,97.5,92.5,87.5
298,50.0,67.5,75.0,76.25,87.5,82.5,77.5,76.25,62.5,82.5,87.5,83.75,75.0,82.5,81.25,81.875,75.0,87.5,85.0,83.75,75.0,92.5,90.0,86.875
299,62.5,65.0,72.5,75.0,87.5,85.0,78.75,77.5,75.0,77.5,85.0,83.125,75.0,80.0,80.0,81.25,100.0,87.5,85.0,85.625,100.0,92.5,92.5,88.125
300,75.0,62.5,70.0,75.625,75.0,82.5,76.25,76.875,75.0,72.5,82.5,83.75,87.5,80.0,80.0,82.5,87.5,87.5,86.25,86.875,100.0,95.0,92.5,88.125
301,75.0,65.0,72.5,74.375,75.0,80.0,80.0,76.875,87.5,70.0,82.5,83.75,87.5,80.0,82.5,82.5,62.5,80.0,85.0,85.625,100.0,95.0,93.75,88.75
302,87.5,70.0,73.75,75.625,100.0,85.0,85.0,77.5,62.5,72.5,81.25,83.75,87.5,82.5,83.75,82.5,87.5,82.5,86.25,85.625,87.5,92.5,95.0,90.0
303,75.0,75.0,71.25,76.25,75.0,82.5,82.5,78.75,100.0,80.0,81.25,84.375,100.0,87.5,85.0,83.75,75.0,82.5,85.0,85.0,75.0,92.5,92.5,90.625
304,62.5,75.0,70.0,74.375,100.0,85.0,85.0,80.625,62.5,77.5,77.5,82.5,87.5,90.0,85.0,83.125,100.0,82.5,85.0,85.625,87.5,90.0,91.25,91.875
305,75.0,75.0,68.75,73.125,87.5,87.5,85.0,81.25,100.0,82.5,77.5,83.125,100.0,92.5,86.25,84.375,100.0,85.0,86.25,86.25,100.0,90.0,92.5,91.875
306,87.5,77.5,71.25,73.75,87.5,90.0,85.0,81.25,87.5,82.5,76.25,83.75,75.0,90.0,85.0,84.375,87.5,90.0,85.0,86.25,75.0,85.0,90.0,91.25
307,75.0,75.0,72.5,75.0,87.5,87.5,86.25,82.5,87.5,87.5,80.0,84.375,62.5,85.0,83.75,82.5,62.5,85.0,83.75,85.625,100.0,87.5,90.0,91.25
308,75.0,75.0,75.0,75.0,87.5,90.0,86.25,81.875,87.5,85.0,82.5,85.0,87.5,82.5,85.0,83.125,100.0,90.0,86.25,85.625,75.0,87.5,90.0,90.0
309,62.5,75.0,75.0,73.75,87.5,87.5,86.25,82.5,100.0,92.5,85.0,85.0,100.0,85.0,87.5,83.75,75.0,85.0,83.75,84.375,87.5,87.5,88.75,90.625
310,87.5,77.5,76.25,73.125,87.5,87.5,87.5,81.875,87.5,90.0,86.25,84.375,100.0,85.0,88.75,84.375,100.0,85.0,85.0,85.625,100.0,87.5,88.75,90.625
311,75.0,75.0,76.25,74.375,100.0,90.0,90.0,85.0,100.0,92.5,87.5,85.0,100.0,90.0,90.0,86.25,100.0,87.5,88.75,86.875,100.0,92.5,88.75,91.25
312,87.5,77.5,76.25,75.0,87.5,90.0,88.75,86.875,87.5,92.5,90.0,85.625,75.0,92.5,88.75,86.25,100.0,95.0,90.0,88.125,75.0,87.5,87.5,91.25
313,75.0,77.5,76.25,73.75,100.0,92.5,91.25,86.875,100.0,95.0,90.0,85.625,75.0,90.0,86.25,85.625,100.0,95.0,92.5,88.75,87.5,90.0,88.75,90.625
314,87.5,82.5,78.75,74.375,50.0,85.0,86.25,85.625,87.5,92.5,92.5,85.0,87.5,87.5,86.25,85.625,75.0,95.0,90.0,87.5,100.0,92.5,90.0,90.625
315,62.5,77.5,77.5,73.125,87.5,85.0,86.25,85.625,75.0,90.0,90.0,83.75,87.5,85.0,85.0,85.625,87.5,92.5,88.75,87.5,62.5,85.0,86.25,89.375
316,62.5,75.0,75.0,73.125,75.0,80.0,85.0,85.0,75.0,85.0,88.75,82.5,50.0,75.0,82.5,83.75,87.5,90.0,88.75,86.875,100.0,85.0,88.75,89.375
317,75.0,72.5,75.0,73.75,75.0,77.5,83.75,85.0,100.0,87.5,90.0,85.0,50.0,70.0,81.25,82.5,100.0,90.0,92.5,88.125,100.0,90.0,88.75,89.375
318,75.0,72.5,75.0,75.0,62.5,70.0,81.25,83.75,100.0,87.5,91.25,86.875,87.5,72.5,81.25,83.125,100.0,90.0,92.5,89.375,87.5,90.0,90.0,90.0
319,100.0,75.0,78.75,76.875,62.5,72.5,78.75,82.5,50.0,80.0,86.25,85.625,100.0,75.0,81.25,84.375,100.0,95.0,95.0,89.375,100.0,90.0,91.25,90.0
320,87.5,80.0,78.75,77.5,75.0,70.0,77.5,82.5,87.5,82.5,86.25,86.25,87.5,75.0,80.0,84.375,62.5,90.0,91.25,88.125,87.5,95.0,90.0,89.375
321,75.0,82.5,78.75,77.5,87.5,72.5,76.25,83.125,100.0,87.5,86.25,86.875,75.0,80.0,77.5,83.75,75.0,87.5,88.75,88.75,75.0,90.0,87.5,88.125
322,100.0,87.5,80.0,78.125,75.0,72.5,75.0,81.875,100.0,87.5,87.5,88.75,100.0,90.0,80.0,84.375,87.5,85.0,87.5,88.75,100.0,90.0,90.0,88.75
323,87.5,90.0,81.25,78.75,62.5,72.5,71.25,81.25,75.0,82.5,85.0,87.5,87.5,90.0,81.25,83.75,100.0,85.0,87.5,90.0,100.0,92.5,91.25,90.0
324,100.0,90.0,82.5,80.625,100.0,80.0,76.25,81.25,87.5,90.0,85.0,88.75,87.5,87.5,81.25,83.75,100.0,85.0,90.0,90.0,100.0,92.5,91.25,90.625
325,75.0,87.5,83.75,80.625,62.5,77.5,73.75,80.0,100.0,92.5,87.5,88.75,100.0,90.0,82.5,83.75,87.5,90.0,90.0,89.375,87.5,92.5,93.75,90.0
326,87.5,90.0,86.25,80.625,62.5,72.5,72.5,78.75,100.0,92.5,90.0,89.375,100.0,95.0,87.5,85.0,100.0,95.0,91.25,90.0,87.5,95.0,92.5,90.625
327,87.5,87.5,87.5,81.25,87.5,75.0,73.75,78.75,75.0,87.5,87.5,88.75,100.0,95.0,92.5,86.875,100.0,97.5,91.25,91.875,87.5,92.5,91.25,90.0
328,87.5,87.5,88.75,81.875,100.0,82.5,77.5,79.375,100.0,92.5,87.5,89.375,75.0,92.5,91.25,86.25,75.0,92.5,88.75,90.625,100.0,92.5,92.5,91.25
329,75.0,82.5,86.25,82.5,75.0,77.5,78.75,78.75,87.5,92.5,91.25,88.75,62.5,87.5,87.5,84.375,87.5,90.0,87.5,91.25,75.0,87.5,90.0,90.625
330,75.0,82.5,85.0,81.875,50.0,75.0,76.25,76.875,75.0,87.5,90.0,88.125,100.0,87.5,88.75,84.375,75.0,87.5,88.75,90.0,62.5,82.5,87.5,88.75
331,75.0,80.0,85.0,81.875,87.5,80.0,76.25,76.25,87.5,85.0,88.75,87.5,87.5,85.0,90.0,83.75,75.0,82.5,88.75,88.75,100.0,85.0,90.0,88.75
332,100.0,82.5,85.0,82.5,75.0,77.5,76.25,75.625,100.0,90.0,88.75,88.125,100.0,85.0,90.0,85.0,100.0,82.5,90.0,88.75,100.0,87.5,90.0,90.0
333,87.5,82.5,85.0,83.125,75.0,72.5,77.5,74.375,75.0,85.0,88.75,86.875,87.5,87.5,90.0,85.625,75.0,82.5,87.5,87.5,100.0,87.5,90.0,90.625
334,87.5,85.0,83.75,83.125,87.5,75.0,76.25,76.25,50.0,77.5,85.0,85.0,87.5,92.5,90.0,85.625,75.0,80.0,85.0,87.5,75.0,87.5,87.5,89.375
335,87.5,87.5,85.0,84.375,87.5,82.5,78.75,76.25,87.5,80.0,83.75,85.625,100.0,92.5,90.0,86.25,100.0,85.0,86.25,88.125,87.5,92.5,87.5,90.625
336,100.0,92.5,86.25,86.25,75.0,80.0,80.0,76.25,87.5,80.0,82.5,86.25,75.0,90.0,87.5,87.5,87.5,87.5,85.0,88.125,87.5,90.0,87.5,90.0
337,75.0,87.5,85.0,86.25,50.0,75.0,76.25,75.0,87.5,77.5,83.75,85.625,62.5,82.5,83.75,88.125,75.0,82.5,82.5,86.875,62.5,82.5,85.0,88.125
338,62.5,82.5,82.5,85.625,100.0,80.0,76.25,76.875,87.5,80.0,82.5,85.0,75.0,80.0,83.75,87.5,75.0,82.5,82.5,85.625,87.5,80.0,83.75,88.125
339,75.0,80.0,82.5,84.375,62.5,75.0,75.0,76.875,75.0,85.0,81.25,86.25,75.0,77.5,85.0,86.25,87.5,85.0,82.5,85.0,87.5,82.5,85.0,87.5
340,50.0,72.5,80.0,82.5,87.5,75.0,78.75,77.5,87.5,85.0,82.5,86.25,87.5,75.0,83.75,86.25,87.5,82.5,83.75,86.25,62.5,77.5,85.0,86.25
341,62.5,65.0,78.75,81.875,87.5,77.5,78.75,77.5,87.5,85.0,82.5,85.625,100.0,80.0,85.0,87.5,62.5,77.5,82.5,85.625,100.0,80.0,85.0,87.5
342,87.5,67.5,77.5,81.25,100.0,87.5,81.25,78.75,100.0,87.5,82.5,85.625,75.0,82.5,82.5,86.25,100.0,82.5,82.5,86.25,87.5,85.0,83.75,86.875
343,87.5,72.5,77.5,81.25,75.0,82.5,81.25,79.375,100.0,90.0,85.0,86.875,100.0,87.5,83.75,86.875,100.0,87.5,85.0,86.25,100.0,87.5,83.75,86.875
344,87.5,75.0,77.5,80.625,87.5,87.5,81.25,78.75,100.0,95.0,90.0,87.5,87.5,90.0,83.75,86.875,87.5,87.5,86.25,85.625,100.0,90.0,86.25,86.875
345,87.5,82.5,77.5,81.25,87.5,87.5,81.25,80.0,75.0,92.5,88.75,86.25,75.0,87.5,81.25,85.625,87.5,87.5,85.0,85.625,87.5,95.0,86.25,86.875
346,75.0,85.0,75.0,80.625,75.0,85.0,81.25,80.625,100.0,95.0,90.0,86.25,75.0,82.5,81.25,84.375,100.0,95.0,86.25,85.625,75.0,90.0,85.0,86.25
347,75.0,82.5,75.0,80.0,75.0,80.0,83.75,80.0,100.0,95.0,91.25,87.5,100.0,87.5,85.0,84.375,62.5,87.5,85.0,83.75,87.5,90.0,87.5,86.25
348,62.5,77.5,75.0,78.75,75.0,80.0,81.25,78.75,75.0,90.0,90.0,86.25,87.5,85.0,86.25,85.0,75.0,82.5,85.0,83.75,100.0,90.0,88.75,86.25
349,87.5,77.5,76.25,79.375,100.0,82.5,85.0,80.0,87.5,87.5,91.25,86.25,87.5,85.0,87.5,86.25,87.5,82.5,85.0,83.75,87.5,87.5,88.75,86.875
350,75.0,75.0,78.75,79.375,75.0,80.0,83.75,81.25,87.5,90.0,91.25,86.875,75.0,85.0,86.25,85.0,100.0,85.0,86.25,85.0,100.0,90.0,92.5,88.75
351,87.5,77.5,81.25,80.0,62.5,77.5,81.25,80.0,100.0,90.0,92.5,87.5,75.0,85.0,83.75,84.375,100.0,85.0,90.0,86.25,87.5,92.5,91.25,88.125
352,87.5,80.0,81.25,79.375,75.0,77.5,78.75,80.0,100.0,90.0,92.5,87.5,87.5,82.5,85.0,83.75,75.0,87.5,87.5,85.0,87.5,92.5,91.25,87.5
353,100.0,87.5,82.5,80.0,100.0,82.5,81.25,81.25,100.0,95.0,92.5,88.75,87.5,82.5,83.75,83.75,75.0,87.5,85.0,85.0,100.0,92.5,91.25,87.5
354,62.5,82.5,80.0,78.75,100.0,82.5,82.5,81.875,100.0,97.5,92.5,91.25,75.0,80.0,82.5,83.125,100.0,90.0,86.25,86.25,87.5,92.5,90.0,88.125
355,87.5,85.0,80.0,78.75,87.5,85.0,82.5,81.875,87.5,97.5,93.75,91.25,100.0,85.0,85.0,83.125,100.0,90.0,87.5,86.25,87.5,90.0,90.0,88.125
356,75.0,82.5,80.0,77.5,75.0,87.5,82.5,81.875,100.0,97.5,93.75,91.875,87.5,87.5,86.25,83.75,100.0,90.0,87.5,86.875,87.5,90.0,91.25,88.125
357,75.0,80.0,80.0,77.5,62.5,85.0,81.25,82.5,87.5,95.0,92.5,91.875,75.0,85.0,83.75,84.375,87.5,92.5,90.0,87.5,100.0,92.5,92.5,90.0
358,75.0,75.0,81.25,78.125,100.0,85.0,83.75,82.5,100.0,95.0,95.0,92.5,87.5,85.0,83.75,85.0,100.0,97.5,92.5,88.75,87.5,90.0,91.25,90.0
359,87.5,80.0,81.25,78.75,62.5,77.5,80.0,82.5,100.0,95.0,96.25,93.75,87.5,87.5,83.75,85.625,100.0,97.5,93.75,89.375,75.0,87.5,90.0,89.375
360,75.0,77.5,81.25,80.0,62.5,72.5,78.75,81.25,87.5,95.0,96.25,93.75,100.0,87.5,86.25,86.25,100.0,97.5,93.75,90.0,87.5,87.5,88.75,90.625
361,62.5,75.0,78.75,80.0,62.5,70.0,78.75,80.0,100.0,95.0,96.25,94.375,75.0,85.0,86.25,85.0,100.0,97.5,93.75,91.875,100.0,90.0,90.0,90.625
362,75.0,75.0,77.5,79.375,75.0,72.5,78.75,78.75,100.0,97.5,96.25,94.375,100.0,90.0,87.5,86.25,100.0,100.0,96.25,91.875,100.0,90.0,91.25,91.25
363,87.5,77.5,76.25,79.375,75.0,67.5,76.25,78.75,100.0,97.5,96.25,94.375,100.0,92.5,88.75,86.25,100.0,100.0,98.75,91.875,87.5,90.0,90.0,90.625
364,100.0,80.0,80.0,80.0,75.0,70.0,73.75,78.125,100.0,97.5,96.25,94.375,87.5,92.5,90.0,86.25,87.5,97.5,97.5,91.875,100.0,95.0,91.25,90.625
365,87.5,82.5,80.0,80.0,87.5,75.0,73.75,78.125,100.0,100.0,97.5,95.625,87.5,90.0,88.75,86.875,100.0,97.5,97.5,92.5,62.5,90.0,88.75,89.375
366,62.5,82.5,78.75,79.375,75.0,77.5,73.75,78.125,100.0,100.0,97.5,95.625,75.0,90.0,87.5,86.875,75.0,92.5,95.0,91.25,75.0,85.0,87.5,89.375
367,87.5,85.0,80.0,80.0,87.5,80.0,76.25,78.75,87.5,97.5,97.5,95.0,87.5,87.5,88.75,86.25,87.5,90.0,95.0,92.5,87.5,82.5,86.25,89.375
368,62.5,80.0,78.75,80.0,62.5,77.5,72.5,78.125,87.5,95.0,96.25,95.625,100.0,87.5,90.0,86.875,100.0,90.0,95.0,93.75,87.5,82.5,86.25,88.75
369,87.5,77.5,78.75,80.0,87.5,80.0,75.0,77.5,62.5,87.5,92.5,94.375,100.0,90.0,91.25,87.5,100.0,92.5,95.0,94.375,100.0,82.5,88.75,89.375
370,87.5,77.5,80.0,80.625,100.0,82.5,78.75,78.75,100.0,87.5,93.75,95.0,87.5,90.0,90.0,88.125,100.0,92.5,95.0,94.375,75.0,85.0,87.5,88.125
371,100.0,85.0,83.75,81.25,75.0,82.5,80.0,79.375,100.0,87.5,93.75,95.0,100.0,95.0,92.5,89.375,100.0,97.5,95.0,94.375,100.0,90.0,87.5,88.75
372,100.0,87.5,86.25,81.875,87.5,82.5,81.25,80.0,100.0,90.0,93.75,95.0,100.0,97.5,92.5,90.0,100.0,100.0,95.0,95.625,87.5,90.0,86.25,88.75
373,100.0,95.0,87.5,81.875,100.0,90.0,83.75,80.0,100.0,92.5,93.75,95.0,100.0,97.5,92.5,90.625,87.5,97.5,93.75,96.25,100.0,92.5,87.5,88.75
374,87.5,95.0,86.25,83.125,100.0,92.5,86.25,80.0,100.0,100.0,93.75,95.0,87.5,95.0,92.5,91.25,100.0,97.5,95.0,96.25,100.0,92.5,87.5,89.375
375,87.5,95.0,86.25,83.125,75.0,87.5,85.0,79.375,75.0,95.0,91.25,94.375,100.0,97.5,93.75,91.25,100.0,97.5,95.0,96.25,87.5,95.0,90.0,89.375
376,87.5,92.5,88.75,83.75,100.0,92.5,87.5,80.625,100.0,95.0,91.25,94.375,75.0,92.5,93.75,90.625,100.0,97.5,97.5,96.25,100.0,95.0,92.5,90.0
377,100.0,92.5,90.0,85.0,87.5,92.5,87.5,81.875,100.0,95.0,92.5,95.0,87.5,90.0,93.75,91.25,100.0,97.5,98.75,96.875,100.0,97.5,93.75,90.0
378,75.0,87.5,91.25,85.0,75.0,87.5,88.75,80.625,100.0,95.0,93.75,95.0,62.5,82.5,90.0,90.0,87.5,97.5,97.5,96.25,87.5,95.0,93.75,90.0
379,75.0,85.0,90.0,84.375,75.0,82.5,87.5,81.25,87.5,92.5,96.25,94.375,75.0,80.0,87.5,89.375,62.5,90.0,93.75,94.375,87.5,92.5,92.5,90.625
380,87.5,85.0,90.0,85.0,87.5,85.0,86.25,82.5,100.0,97.5,96.25,95.0,87.5,77.5,87.5,88.75,87.5,87.5,92.5,93.75,100.0,95.0,95.0,91.25
381,62.5,80.0,86.25,85.0,100.0,85.0,88.75,84.375,87.5,95.0,95.0,94.375,87.5,80.0,86.25,89.375,100.0,87.5,92.5,93.75,100.0,95.0,95.0,91.25
382,75.0,75.0,83.75,85.0,100.0,87.5,90.0,85.625,87.5,92.5,93.75,93.75,87.5,80.0,85.0,88.75,87.5,85.0,91.25,93.125,100.0,95.0,96.25,91.25
383,100.0,80.0,83.75,85.625,87.5,90.0,88.75,86.25,87.5,90.0,92.5,93.125,100.0,87.5,85.0,88.75,100.0,87.5,92.5,93.125,87.5,95.0,95.0,91.25
384,75.0,80.0,82.5,84.375,87.5,92.5,87.5,86.875,100.0,92.5,92.5,93.125,100.0,92.5,86.25,89.375,100.0,95.0,92.5,93.75,100.0,97.5,95.0,91.25
385,87.5,80.0,82.5,84.375,75.0,90.0,87.5,86.25,87.5,90.0,93.75,92.5,75.0,90.0,83.75,88.75,87.5,95.0,91.25,93.125,100.0,97.5,96.25,93.125
386,100.0,87.5,83.75,86.25,100.0,90.0,87.5,87.5,75.0,87.5,91.25,91.25,87.5,90.0,85.0,89.375,87.5,92.5,90.0,93.75,100.0,97.5,96.25,94.375
387,100.0,92.5,83.75,86.875,87.5,87.5,87.5,87.5,100.0,90.0,91.25,91.875,75.0,87.5,83.75,88.75,75.0,90.0,87.5,93.125,100.0,97.5,96.25,95.0
388,100.0,92.5,86.25,88.75,100.0,90.0,90.0,89.375,87.5,90.0,90.0,91.875,62.5,80.0,83.75,86.875,87.5,87.5,87.5,92.5,75.0,95.0,95.0,94.375
389,75.0,92.5,86.25,88.125,75.0,87.5,90.0,88.75,87.5,87.5,90.0,93.125,62.5,72.5,82.5,85.0,75.0,82.5,88.75,91.25,75.0,90.0,93.75,93.125
390,75.0,90.0,85.0,87.5,87.5,90.0,90.0,88.125,87.5,87.5,88.75,92.5,75.0,72.5,81.25,84.375,87.5,82.5,88.75,90.625,100.0,90.0,93.75,94.375
391,87.5,87.5,87.5,86.875,87.5,87.5,88.75,88.75,100.0,92.5,90.0,92.5,87.5,72.5,81.25,83.75,75.0,80.0,86.25,89.375,87.5,87.5,92.5,93.75
392,87.5,85.0,88.75,86.25,75.0,85.0,86.25,88.125,100.0,92.5,91.25,92.5,87.5,75.0,81.25,83.125,87.5,82.5,86.25,88.75,100.0,87.5,92.5,94.375
393,87.5,82.5,87.5,85.625,87.5,82.5,86.25,87.5,87.5,92.5,91.25,91.875,87.5,80.0,80.0,82.5,100.0,85.0,86.25,89.375,87.5,90.0,92.5,93.75
394,100.0,87.5,90.0,86.25,75.0,82.5,85.0,86.25,87.5,92.5,90.0,91.25,75.0,82.5,77.5,81.875,100.0,90.0,86.25,89.375,100.0,95.0,92.5,93.75
395,100.0,92.5,91.25,86.875,100.0,85.0,87.5,87.5,75.0,90.0,88.75,91.25,100.0,87.5,80.0,81.875,100.0,92.5,87.5,89.375,100.0,95.0,92.5,94.375
396,100.0,95.0,91.25,87.5,75.0,82.5,85.0,86.25,87.5,87.5,90.0,90.625,50.0,80.0,76.25,80.625,87.5,95.0,87.5,88.75,100.0,97.5,92.5,94.375
397,100.0,97.5,91.25,87.5,100.0,87.5,86.25,86.875,100.0,87.5,90.0,90.625,75.0,77.5,76.25,80.0,100.0,97.5,90.0,88.75,87.5,95.0,91.25,93.75
398,75.0,95.0,88.75,87.5,87.5,87.5,85.0,87.5,100.0,90.0,91.25,90.625,100.0,80.0,80.0,81.875,75.0,92.5,88.75,88.125,87.5,95.0,92.5,93.75
399,75.0,90.0,88.75,87.5,100.0,92.5,87.5,88.75,100.0,92.5,92.5,91.25,87.5,82.5,82.5,82.5,100.0,92.5,91.25,90.0,100.0,95.0,95.0,94.375
400,62.5,82.5,87.5,86.25,87.5,90.0,87.5,88.75,75.0,92.5,91.25,90.0,37.5,70.0,78.75,80.0,87.5,90.0,91.25,90.0,75.0,90.0,92.5,93.125
401,100.0,82.5,88.75,88.125,100.0,95.0,88.75,88.75,87.5,92.5,90.0,90.0,100.0,80.0,80.0,80.625,100.0,92.5,93.75,90.0,87.5,87.5,92.5,92.5
402,100.0,82.5,90.0,89.375,100.0,95.0,91.25,88.75,100.0,92.5,90.0,90.625,87.5,82.5,80.0,80.625,87.5,90.0,93.75,90.0,100.0,90.0,92.5,92.5
403,75.0,82.5,88.75,88.125,87.5,95.0,91.25,88.75,100.0,92.5,91.25,91.25,75.0,77.5,78.75,79.375,100.0,95.0,93.75,90.0,100.0,92.5,93.75,93.125
404,87.5,85.0,87.5,88.75,87.5,92.5,92.5,88.75,100.0,92.5,92.5,91.25,100.0,80.0,81.25,79.375,100.0,95.0,93.75,90.0,100.0,92.5,93.75,93.125
