timestamp,driver_alive,host_mem_available_kib,gpu4_used_mib,gpu4_util_pct,gpu5_used_mib,gpu5_util_pct,gpu6_used_mib,gpu6_util_pct,gpu7_used_mib,gpu7_util_pct
2026-08-24T14:30:16+00:00,1,1716940276,31858,0,32694,0,32150,0,32534,0
2026-08-24T14:31:17+00:00,1,1685309104,37446,2,38282,0,36212,0,38122,0
2026-08-24T14:32:17+00:00,1,1621347828,45550,0,46844,0,44314,0,46778,14
2026-08-24T14:33:17+00:00,1,1652521484,51592,45,52428,0,51980,0,52268,0
2026-08-24T14:34:17+00:00,1,1652426288,44282,0,43496,0,51092,1,46662,0
2026-08-24T14:35:17+00:00,1,1652141240,41366,0,41434,0,41064,0,41274,2
2026-08-24T14:36:17+00:00,1,1652108828,44642,0,44710,39,44134,41,44550,0
2026-08-24T14:37:18+00:00,1,1652049932,50226,0,51062,25,47022,3,50902,0
2026-08-24T14:38:18+00:00,1,1648173752,52360,56,52940,75,52236,81,52524,0
2026-08-24T14:39:18+00:00,1,1647729816,52360,0,48486,0,52236,23,49852,0
2026-08-24T14:40:18+00:00,1,1647335940,43034,0,43898,0,41680,0,43186,3
2026-08-24T14:41:18+00:00,1,1647312660,46306,0,46972,0,44652,0,46462,0
2026-08-24T14:42:19+00:00,1,1641961352,49590,0,51222,0,47630,3,49540,1
2026-08-24T14:43:19+00:00,1,1632246284,53384,54,53709,76,50572,0,52780,47
2026-08-24T14:44:19+00:00,1,1630456944,53384,99,49254,1,52748,0,48920,0
2026-08-24T14:45:19+00:00,1,1629067120,44142,0,45196,0,52452,0,44012,68
2026-08-24T14:46:19+00:00,1,1623217468,46614,0,47774,4,44356,0,46388,0
2026-08-24T14:47:19+00:00,1,1616097940,49196,9,50254,0,46828,0,49070,0
2026-08-24T14:48:20+00:00,1,1602789912,53043,0,54989,0,49712,2,53805,0
2026-08-24T14:49:20+00:00,1,1594596424,54409,0,54989,82,53477,0,53805,58
2026-08-24T14:50:20+00:00,1,1584195616,54409,51,42737,0,54285,0,41553,0
2026-08-24T14:51:20+00:00,1,1578014008,42157,0,42737,0,54285,9,41553,0
2026-08-24T14:52:20+00:00,1,1597366992,30240,0,31981,0,30754,2,30338,0
2026-08-24T14:53:21+00:00,1,1585491456,32849,0,34453,0,33382,3,33012,0
2026-08-24T14:54:21+00:00,1,1568444556,37361,0,38965,0,37941,0,38333,54
2026-08-24T14:55:21+00:00,1,1538625352,46273,0,47877,0,46043,2,47251,0
2026-08-24T14:56:21+00:00,1,1533473556,53385,28,54989,90,53965,0,53292,41
2026-08-24T14:57:21+00:00,1,1533268640,52497,0,53803,1,53965,0,47136,1
2026-08-24T14:58:22+00:00,1,1541956060,24005,2,24423,67,23614,0,25786,2
2026-08-24T14:59:22+00:00,1,1538596296,32109,0,32433,0,32081,0,33635,0
2026-08-24T15:00:22+00:00,1,1532446956,40121,0,40445,0,40189,3,41848,0
2026-08-24T15:01:22+00:00,1,1523909780,50569,79,50341,0,49573,0,49965,0
2026-08-24T15:02:22+00:00,1,1523330940,50569,0,50893,25,50380,48,49965,88
2026-08-24T15:03:23+00:00,1,1521491312,39764,1,33688,4,34504,0,32760,0
2026-08-24T15:04:23+00:00,1,1500933560,35743,0,36661,0,36660,65,35934,0
2026-08-24T15:05:23+00:00,1,1524971640,40291,0,42237,0,40911,0,41309,0
2026-08-24T15:06:23+00:00,1,1524522536,49715,2,51917,0,49174,8,50989,100
2026-08-24T15:07:23+00:00,1,1522516652,51593,93,51917,0,51404,28,50989,0
2026-08-24T15:08:23+00:00,1,1522463312,47139,0,39884,1,48138,0,38444,0
2026-08-24T15:09:24+00:00,1,1522315996,40529,0,41351,0,40554,0,40262,0
2026-08-24T15:10:24+00:00,1,1522733668,43203,78,43823,1,43134,0,42840,0
2026-08-24T15:11:24+00:00,1,1515095456,45579,3,46407,0,45606,0,45573,1
2026-08-24T15:12:24+00:00,1,1511054796,51755,0,52941,0,50295,0,51501,0
2026-08-24T15:13:24+00:00,1,1510557496,52361,51,52941,0,52173,0,51501,0
2026-08-24T15:14:24+00:00,1,1491682232,56483,45,57061,80,56295,19,55623,2
2026-08-24T15:15:25+00:00,1,1513620512,29703,0,30591,1,29822,1,29096,0
2026-08-24T15:16:25+00:00,1,1512113548,32769,1,33859,39,32858,1,32364,0
2026-08-24T15:17:25+00:00,1,1503816200,40595,2,40971,1,39038,5,39988,0
2026-08-24T15:18:25+00:00,1,1498663408,51851,0,52941,0,46426,69,51246,96
2026-08-24T15:19:25+00:00,1,1498599768,51851,92,52941,0,51918,100,51246,99
2026-08-24T15:20:26+00:00,1,1500695392,39387,0,41808,0,38818,0,38486,0
2026-08-24T15:21:26+00:00,1,1496290988,41967,1,41665,3,41100,0,41064,0
2026-08-24T15:22:26+00:00,1,1489800340,44437,0,44269,0,43478,1,43440,0
2026-08-24T15:23:26+00:00,1,1487383668,49675,0,47269,0,46409,0,48263,0
2026-08-24T15:24:26+00:00,1,1483871648,52107,0,53965,0,52687,0,51246,0
2026-08-24T15:25:27+00:00,1,1483897576,48544,0,53965,0,52687,73,47684,0
2026-08-24T15:26:27+00:00,1,1480074784,42583,0,42859,0,41634,0,41978,0
2026-08-24T15:27:27+00:00,1,1479000452,45553,0,45831,0,44308,0,44948,68
2026-08-24T15:28:27+00:00,1,1471009172,48727,3,49099,0,47280,2,47920,0
2026-08-24T15:29:27+00:00,1,1466681012,53131,0,54733,98,50968,0,52015,0
2026-08-24T15:30:27+00:00,1,1465681232,53130,68,54732,85,53454,0,50828,0
2026-08-24T15:31:28+00:00,1,1466187700,43743,1,48496,1,52268,0,43476,0
2026-08-24T15:32:28+00:00,1,1466951620,46323,0,46277,1,44822,1,46150,1
2026-08-24T15:33:28+00:00,1,1454577436,49389,0,49545,2,47792,0,49324,5
2026-08-24T15:34:28+00:00,1,1443409724,54155,99,52719,7,50562,0,53039,22
2026-08-24T15:35:28+00:00,1,1436538072,54155,0,55501,0,54735,0,53039,72
2026-08-24T15:36:29+00:00,1,1428543644,41902,0,55501,0,54734,0,40786,0
2026-08-24T15:37:29+00:00,1,1419955272,58276,45,59621,15,58856,94,57158,91
2026-08-24T15:38:29+00:00,1,1440662004,31557,0,31369,2,32137,0,30696,2
2026-08-24T15:39:29+00:00,1,1435925992,34231,2,34245,6,34810,0,33370,1
2026-08-24T15:40:29+00:00,1,1428218840,41029,0,41119,2,40597,2,39455,58
2026-08-24T15:41:29+00:00,1,1407272312,54155,99,53711,0,48437,0,53039,93
2026-08-24T15:42:30+00:00,1,1406928104,54155,94,53711,0,54735,95,53039,69
2026-08-24T15:43:30+00:00,1,1407361140,41361,0,41077,0,53549,0,44672,0
2026-08-24T15:44:30+00:00,1,1405371500,44035,0,43549,0,43129,0,42026,2
2026-08-24T15:45:30+00:00,1,1397829484,47207,0,46723,1,46101,1,44998,0
2026-08-24T15:46:30+00:00,1,1390420128,53805,3,52349,86,48977,1,49707,4
2026-08-24T15:47:31+00:00,1,1386647096,54155,68,53967,0,54735,0,53039,0
2026-08-24T15:48:31+00:00,1,1386551124,47822,0,53671,0,54735,1,53039,99
2026-08-24T15:49:31+00:00,1,1386729808,45393,5,44409,39,43690,0,43184,2
2026-08-24T15:50:31+00:00,1,1386296828,48661,6,47583,0,46567,0,46452,0
2026-08-24T15:51:31+00:00,1,1386612168,51983,1,50851,1,49337,1,49720,1
2026-08-24T15:52:31+00:00,1,1383550356,54155,8,53967,90,52307,4,53551,69
2026-08-24T15:53:32+00:00,1,1382110108,54155,1,53967,0,54735,0,53551,99
2026-08-24T15:54:32+00:00,1,1379882080,45325,0,44503,0,53847,0,44166,78
2026-08-24T15:55:32+00:00,1,1371918724,48593,0,46865,0,45945,1,47364,2
2026-08-24T15:56:32+00:00,1,1363546084,51765,0,49931,0,48893,0,50406,0
2026-08-24T15:57:32+00:00,1,1358544116,54155,0,55503,0,51863,7,54575,0
2026-08-24T15:58:33+00:00,1,1357280968,54155,99,55503,0,54991,0,54575,99
2026-08-24T15:59:33+00:00,1,1341635608,41646,0,43251,0,54991,60,42323,0
2026-08-24T16:00:33+00:00,1,1337461208,58230,100,59835,100,59303,100,58907,100
2026-08-24T16:01:33+00:00,1,1359825956,31835,0,33503,0,32735,0,32063,1
2026-08-24T16:02:33+00:00,1,1359226656,35103,0,36771,0,35705,0,35307,34
2026-08-24T16:03:34+00:00,1,1359877452,43139,0,44807,0,42517,48,43367,2
2026-08-24T16:04:34+00:00,1,1357838476,53579,0,55503,79,54223,34,54063,85
2026-08-24T16:05:34+00:00,1,1357531328,53579,81,55503,0,54223,99,54063,0
2026-08-24T16:06:34+00:00,1,1357615032,40987,0,42453,2,41429,0,42161,4
2026-08-24T16:07:34+00:00,1,1347151480,43363,10,45031,0,44007,0,44537,0
2026-08-24T16:08:35+00:00,1,1332209384,46359,6,48003,0,46777,0,47509,0
2026-08-24T16:09:35+00:00,1,1317181920,52675,0,53885,0,52051,0,54063,52
2026-08-24T16:10:35+00:00,1,1314462164,53579,83,55503,48,54479,0,54063,90
2026-08-24T16:11:35+00:00,1,1314314828,44750,0,48969,0,49728,0,43317,2
2026-08-24T16:12:35+00:00,1,1314332180,44913,0,46485,3,45165,0,45991,0
2026-08-24T16:13:35+00:00,1,1314080988,48181,0,49551,0,48135,0,49211,42
2026-08-24T16:14:36+00:00,1,1311856496,51961,0,52981,0,51107,0,53511,0
2026-08-24T16:15:36+00:00,1,1307076392,53579,64,55503,49,54479,11,54063,0
2026-08-24T16:16:36+00:00,1,1307036120,50611,0,50753,0,54183,1,46884,0
2026-08-24T16:17:36+00:00,1,1307143604,45045,2,47011,1,45649,2,46123,0
2026-08-24T16:18:36+00:00,1,1306981888,47921,8,49887,1,48619,1,48999,0
2026-08-24T16:19:37+00:00,1,1307063860,51445,0,53249,30,51495,9,52577,0
2026-08-24T16:20:37+00:00,1,1306658812,54603,100,55503,13,54479,0,55343,0
2026-08-24T16:21:37+00:00,1,1301262944,54603,98,55503,0,54479,0,43091,0
2026-08-24T16:22:37+00:00,1,1308503560,41020,0,41207,2,39968,0,42295,0
2026-08-24T16:23:37+00:00,1,1308511400,32981,0,33315,2,31995,1,34745,0
2026-08-24T16:24:37+00:00,1,1308661356,37987,2,38215,0,34762,0,38525,0
2026-08-24T16:25:38+00:00,1,1309002236,46173,0,47115,1,43057,0,46873,1
2026-08-24T16:26:38+00:00,1,1307295632,54091,31,53967,0,52687,72,55343,0
2026-08-24T16:27:38+00:00,1,1306739572,54091,0,49257,1,52687,100,55343,0
2026-08-24T16:28:38+00:00,1,1307064080,33229,0,26019,0,34559,0,32177,0
2026-08-24T16:29:38+00:00,1,1307981512,37265,0,36711,0,37529,3,36725,0
2026-08-24T16:30:39+00:00,1,1307734084,46165,0,47861,0,44381,0,45625,2
2026-08-24T16:31:39+00:00,1,1307455388,51275,12,50895,0,51919,93,51759,99
2026-08-24T16:32:39+00:00,1,1307449824,51275,98,50599,1,51919,75,51759,93
2026-08-24T16:33:39+00:00,1,1307572992,38267,2,36473,1,38826,0,37983,2
2026-08-24T16:34:39+00:00,1,1306655424,41535,0,39741,2,41799,3,41251,0
2026-08-24T16:35:39+00:00,1,1307247880,45059,0,46849,1,44769,0,45287,1
2026-08-24T16:36:40+00:00,1,1306441420,52299,0,51407,0,50717,0,53039,0
2026-08-24T16:37:40+00:00,1,1306438812,52299,62,51407,40,52687,0,53039,0
2026-08-24T16:38:40+00:00,1,1306136036,41201,0,40433,1,52687,0,45357,0
2026-08-24T16:39:40+00:00,1,1306538440,44173,0,43499,0,43129,67,44157,0
2026-08-24T16:40:40+00:00,1,1299198944,47523,3,46767,0,46005,0,47425,0
2026-08-24T16:41:41+00:00,1,1290742492,52717,0,52175,0,48775,0,52903,0
2026-08-24T16:42:41+00:00,1,1285125880,53323,0,52175,0,53711,0,54063,0
2026-08-24T16:43:41+00:00,1,1269064304,41071,0,39923,0,53711,71,41811,0
2026-08-24T16:44:41+00:00,1,1285092920,44516,0,44083,0,45160,0,45739,0
2026-08-24T16:45:41+00:00,1,1285208296,31875,0,30727,74,32263,73,31847,5
2026-08-24T16:46:42+00:00,1,1285661732,34455,0,33105,2,34641,0,34427,0
2026-08-24T16:47:42+00:00,1,1284679484,39743,0,38595,0,40131,2,39971,0
2026-08-24T16:48:42+00:00,1,1284480240,47025,0,45621,81,47413,0,47253,2
2026-08-24T16:49:42+00:00,1,1285209424,53323,0,51919,4,53455,56,53551,69
2026-08-24T16:50:42+00:00,1,1285068140,46062,0,48653,0,42346,0,53255,0
2026-08-24T16:51:43+00:00,1,1284642576,42513,0,40355,3,42687,0,41945,0
2026-08-24T16:52:43+00:00,1,1284723748,45781,0,43623,0,45455,2,45213,1
2026-08-24T16:53:43+00:00,1,1284408112,51353,3,48843,0,50475,0,49505,0
2026-08-24T16:54:43+00:00,1,1264835128,53323,85,52687,62,53711,47,53551,80
2026-08-24T16:55:43+00:00,1,1282355112,42278,2,49421,0,48662,0,49395,0
2026-08-24T16:56:43+00:00,1,1276599952,44657,0,43075,7,44195,0,44195,9
2026-08-24T16:57:44+00:00,1,1266597892,47235,0,45453,0,46571,0,46667,80
2026-08-24T16:58:44+00:00,1,1252371720,50005,0,48221,67,49245,2,49341,1
2026-08-24T16:59:44+00:00,1,1241577852,53323,99,53967,85,53711,97,53551,85
2026-08-24T17:00:44+00:00,1,1243306652,52137,0,53967,49,53711,87,53551,0
2026-08-24T17:01:44+00:00,1,1243137124,44695,2,48323,1,43434,0,43275,0
2026-08-24T17:02:44+00:00,1,1244061032,47071,0,45421,0,45813,0,45653,2
2026-08-24T17:03:45+00:00,1,1243656980,49543,0,47893,0,48189,0,48327,2
2026-08-24T17:04:45+00:00,1,1239900124,53539,0,50863,0,51065,0,51297,0
2026-08-24T17:05:45+00:00,1,1234677724,54347,0,54991,0,54223,48,54063,0
2026-08-24T17:06:45+00:00,1,1224103488,42095,0,54991,0,54223,0,41811,0
2026-08-24T17:07:45+00:00,1,1235441504,44136,0,43973,0,43756,0,42829,0
2026-08-24T17:08:46+00:00,1,1235436200,32643,3,33031,0,32519,0,31079,0
2026-08-24T17:09:46+00:00,1,1235638496,35615,2,36003,0,35193,0,34051,0
2026-08-24T17:10:46+00:00,1,1235491624,43955,0,44295,10,42545,2,42439,0
2026-08-24T17:11:46+00:00,1,1235244684,54347,75,54735,37,53967,83,52527,100
2026-08-24T17:12:46+00:00,1,1234821160,54347,98,54735,95,53967,0,52527,85
2026-08-24T17:13:46+00:00,1,1235849572,41797,0,42481,0,41077,0,40233,0
2026-08-24T17:14:47+00:00,1,1235625468,44767,0,45453,2,43847,0,43227,0
2026-08-24T17:15:47+00:00,1,1235621220,48035,0,48519,0,46817,0,46471,0
2026-08-24T17:16:47+00:00,1,1233911000,54347,52,54735,29,51997,0,52527,100
2026-08-24T17:17:47+00:00,1,1233966604,54347,96,54735,49,53967,0,52527,74
2026-08-24T17:18:47+00:00,1,1226436836,43547,0,43435,0,49512,0,41781,0
2026-08-24T17:19:48+00:00,1,1209222260,46612,0,46407,0,45205,0,45049,0
2026-08-24T17:20:48+00:00,1,1208544156,49881,0,49675,2,48271,0,48317,76
2026-08-24T17:21:48+00:00,1,1206392864,54347,0,54735,0,51243,0,52783,65
2026-08-24T17:22:48+00:00,1,1206110568,54347,1,54735,96,53967,0,52783,48
2026-08-24T17:23:48+00:00,1,1206269280,44315,1,44959,2,44502,2,42763,0
2026-08-24T17:24:48+00:00,1,1231542440,47085,1,47729,1,46621,4,45437,0
2026-08-24T17:25:49+00:00,1,1231602032,49663,2,50307,0,48999,0,48017,1
2026-08-24T17:26:49+00:00,1,1230742584,53497,0,53373,2,51969,0,51595,0
2026-08-24T17:27:49+00:00,1,1227918916,55371,0,54735,0,54735,0,53807,0
2026-08-24T17:28:49+00:00,1,1216936700,43119,0,42483,0,54735,98,53807,84
2026-08-24T17:29:49+00:00,1,1228077968,34439,0,34315,0,34570,0,33643,0
2026-08-24T17:30:49+00:00,1,1228984444,33749,1,33369,8,33625,1,32697,0
2026-08-24T17:31:50+00:00,1,1228129160,38041,0,37567,8,37109,0,36733,0
2026-08-24T17:32:50+00:00,1,1227498132,46941,0,46211,0,45199,0,45633,0
2026-08-24T17:33:50+00:00,1,1228632372,54859,0,54479,88,54735,36,53295,0
2026-08-24T17:34:50+00:00,1,1228397540,54859,0,53293,1,54735,0,44929,0
2026-08-24T17:35:50+00:00,1,1229057464,42659,0,43075,0,42833,0,42229,0
2026-08-24T17:36:51+00:00,1,1228993432,45927,0,46141,0,45803,73,45497,3
2026-08-24T17:37:51+00:00,1,1228662688,49195,0,50433,0,48679,2,51379,1
2026-08-24T17:38:51+00:00,1,1228838024,54859,0,54479,95,54735,99,53551,0
2026-08-24T17:39:51+00:00,1,1228625916,54859,96,52997,0,54735,0,48503,0
2026-08-24T17:40:51+00:00,1,1228870660,44707,66,44921,0,48498,0,43779,2
2026-08-24T17:41:51+00:00,1,1228453552,47679,0,48189,3,46069,0,46951,3
2026-08-24T17:42:52+00:00,1,1228516584,50947,1,51457,0,49241,0,50219,1
2026-08-24T17:43:52+00:00,1,1227720688,54859,86,54479,86,52011,3,53551,80
2026-08-24T17:44:52+00:00,1,1227665164,54859,99,54479,0,54735,0,52663,0
2026-08-24T17:45:52+00:00,1,1227643260,45435,3,45553,3,54735,0,44721,0
2026-08-24T17:46:52+00:00,1,1228062244,48311,0,48227,0,46201,2,47395,0
2026-08-24T17:47:53+00:00,1,1227959056,51579,0,51495,2,49077,0,50865,1
2026-08-24T17:48:53+00:00,1,1226408928,54859,0,54479,75,51847,0,53807,0
2026-08-24T17:49:53+00:00,1,1220792264,54859,91,54479,47,54991,0,53807,93
2026-08-24T17:50:53+00:00,1,1204982128,41583,0,42227,0,54991,87,41555,0
2026-08-24T17:51:53+00:00,1,1201219192,58167,55,58795,37,59305,6,58123,26
2026-08-24T17:52:53+00:00,1,1203625332,55309,0,55953,0,56361,8,55281,0
2026-08-24T17:53:54+00:00,1,1173310156,63877,1,64064,0,63764,0,63392,0
2026-08-24T17:54:54+00:00,1,1151064144,48873,0,49515,1,53105,0,48587,0
2026-08-24T17:55:54+00:00,1,1146693084,51808,0,52354,0,52310,0,51777,0
2026-08-24T17:56:54+00:00,1,1130547440,62582,1,62472,0,62984,0,62056,0
2026-08-24T17:57:54+00:00,1,1150526896,52371,0,52245,0,52501,0,52342,0
2026-08-24T17:58:55+00:00,1,1126319744,54747,0,54622,3,54878,0,54718,0
2026-08-24T17:59:55+00:00,1,1102867088,57125,0,57000,0,57184,8,57096,0
2026-08-24T18:00:55+00:00,1,1079517984,59501,0,59376,0,59334,0,59472,0
2026-08-24T18:01:55+00:00,1,1059664216,67583,76,66946,0,67202,0,67298,61
2026-08-24T18:02:55+00:00,1,1059505836,67583,99,66946,96,67202,43,67298,0
2026-08-24T18:03:56+00:00,1,1060806084,58669,2,58234,6,57695,0,58016,3
2026-08-24T18:04:56+00:00,1,1052665392,61047,0,60612,0,60024,9,60464,0
2026-08-24T18:05:56+00:00,1,1032849512,63423,2,62786,1,62354,1,62842,0
2026-08-24T18:06:56+00:00,1,1005813188,66395,0,65758,2,65026,0,65718,0
2026-08-24T18:07:56+00:00,1,991368932,68096,0,67714,0,67202,0,67298,0
2026-08-24T18:08:57+00:00,1,990997300,67804,0,67714,75,67202,1,67298,98
2026-08-24T18:09:57+00:00,1,991615040,60074,83,59300,1,58288,0,58978,85
2026-08-24T18:10:57+00:00,1,992385900,62998,43,62270,0,61164,1,61950,0
2026-08-24T18:11:57+00:00,1,985832368,66218,2,65336,1,63934,0,65122,2
2026-08-24T18:12:57+00:00,1,972809512,69376,74,69250,73,67578,0,68322,34
2026-08-24T18:13:57+00:00,1,971174144,69376,99,69250,99,68226,0,68322,99
2026-08-24T18:14:58+00:00,1,971419444,60368,7,60336,2,64071,0,59408,0
2026-08-24T18:15:58+00:00,1,967731356,63042,1,63010,0,60704,1,62284,0
2026-08-24T18:16:58+00:00,1,960413620,66108,0,66278,1,63472,2,65350,0
2026-08-24T18:17:58+00:00,1,950042700,70144,98,70018,0,66444,0,69346,0
2026-08-24T18:18:58+00:00,1,945584140,70144,0,70018,45,68994,0,69346,0
2026-08-24T18:19:59+00:00,1,933043156,57892,0,57766,0,68994,0,57094,0
2026-08-24T18:20:59+00:00,1,951199648,59606,0,59480,0,58456,0,58808,0
2026-08-24T18:21:59+00:00,1,952097212,56930,0,56804,1,55684,0,55620,0
2026-08-24T18:22:59+00:00,1,949866180,59508,3,59774,0,58156,0,58294,0
2026-08-24T18:24:00+00:00,1,937556956,62574,2,62746,1,61126,0,61466,0
2026-08-24T18:25:00+00:00,1,928808892,70144,0,70018,70,68994,0,69346,0
2026-08-24T18:26:00+00:00,1,928809416,70144,0,70018,90,68994,95,69346,0
2026-08-24T18:27:00+00:00,1,929728352,60940,0,61104,2,67514,0,59584,0
2026-08-24T18:28:00+00:00,1,929768612,63512,0,64076,0,61174,0,62756,0
2026-08-24T18:29:01+00:00,1,927818104,66876,47,67344,0,63944,0,66024,0
2026-08-24T18:30:01+00:00,1,917157548,69846,0,70018,77,66818,3,69346,25
2026-08-24T18:31:01+00:00,1,915641396,70144,0,70018,0,68994,0,69346,0
2026-08-24T18:32:01+00:00,1,915562232,61534,1,61110,1,68994,99,61924,0
2026-08-24T18:33:01+00:00,1,913709432,63216,0,63090,0,59790,0,62216,42
2026-08-24T18:34:01+00:00,1,905155944,66282,0,66156,0,62160,0,65186,0
2026-08-24T18:35:02+00:00,1,892601988,69252,0,69424,1,65036,0,68360,2
2026-08-24T18:36:02+00:00,1,884133816,70144,72,70018,33,67710,0,69346,0
2026-08-24T18:37:02+00:00,1,880362804,70144,0,65768,0,69762,50,68756,0
2026-08-24T18:38:02+00:00,1,880488512,61730,0,62294,0,69762,91,61026,0
2026-08-24T18:39:02+00:00,1,880754960,64700,4,65264,1,60794,1,63998,0
2026-08-24T18:40:03+00:00,1,874524540,67968,4,68236,1,63564,2,67170,4
2026-08-24T18:41:03+00:00,1,872664904,71425,0,70787,0,66440,2,70627,0
2026-08-24T18:42:03+00:00,1,868138300,71425,87,70787,40,69639,0,70627,0
2026-08-24T18:43:03+00:00,1,851346652,59173,0,58535,0,71299,49,58375,0
2026-08-24T18:44:03+00:00,1,849372776,59173,0,58535,0,71299,9,58375,0
2026-08-24T18:45:04+00:00,1,869593348,56428,0,55534,0,55790,0,55118,0
2026-08-24T18:46:04+00:00,1,868709864,58804,1,58112,3,58070,0,57494,0
2026-08-24T18:47:04+00:00,1,862703740,61086,0,60286,0,60246,0,59870,0
2026-08-24T18:48:04+00:00,1,855810680,64152,0,63554,3,63120,0,63138,55
2026-08-24T18:49:04+00:00,1,849224228,71424,42,70530,0,70786,53,70371,0
2026-08-24T18:50:05+00:00,1,848593112,71424,72,70530,50,70786,28,70371,0
2026-08-24T18:51:05+00:00,1,850605692,62120,0,61914,0,61482,0,61956,4
2026-08-24T18:52:05+00:00,1,850627916,64792,0,64790,0,64154,1,64630,0
2026-08-24T18:53:05+00:00,1,849882940,67858,84,67856,0,66924,0,67696,0
2026-08-24T18:54:05+00:00,1,846646220,70830,0,70530,35,69800,0,70370,0
2026-08-24T18:55:06+00:00,1,843073216,71424,0,70530,100,70786,0,70370,0
2026-08-24T18:56:06+00:00,1,842934596,67566,0,61024,0,70786,86,61066,0
2026-08-24T18:57:06+00:00,1,839043720,63604,0,63400,0,62074,1,62942,0
2026-08-24T18:58:06+00:00,1,833532680,66374,0,66370,0,64844,76,65818,5
2026-08-24T18:59:06+00:00,1,827301480,69344,0,69544,0,67518,0,68884,2
2026-08-24T19:00:06+00:00,1,822776744,71681,18,70530,0,70192,0,70370,57
2026-08-24T19:01:07+00:00,1,822583456,71681,33,70530,0,71042,0,70370,85
2026-08-24T19:02:07+00:00,1,822342140,62426,0,62116,1,68968,0,61754,0
2026-08-24T19:03:07+00:00,1,822630608,64550,0,64588,0,63020,0,64332,0
2026-08-24T19:04:07+00:00,1,816591152,67224,0,67464,0,65396,0,67006,0
2026-08-24T19:05:07+00:00,1,802866412,70492,0,70787,91,68368,65,70329,0
2026-08-24T19:06:08+00:00,1,801298604,71936,0,70786,0,72579,0,70882,39
2026-08-24T19:07:08+00:00,1,747586532,71936,65,58534,0,72579,0,58630,0
2026-08-24T19:08:08+00:00,1,783295220,76056,100,74908,100,76701,99,75004,100
2026-08-24T19:09:08+00:00,1,804939716,56927,0,55264,0,57313,0,55966,0
2026-08-24T19:10:08+00:00,1,803776340,59695,0,58234,0,60081,0,58938,0
2026-08-24T19:11:09+00:00,1,804309544,62869,1,61300,0,62957,0,62110,0
2026-08-24T19:12:09+00:00,1,804927964,66095,0,70019,100,65727,3,70627,72
2026-08-24T19:13:09+00:00,1,805161496,71681,0,70019,79,71811,0,70627,98
2026-08-24T19:14:09+00:00,1,804194500,64258,1,60808,0,71811,0,60864,5
2026-08-24T19:15:09+00:00,1,804993768,64551,0,63482,1,63491,0,63738,1
2026-08-24T19:16:09+00:00,1,804986588,67521,0,66452,3,66463,80,66804,0
2026-08-24T19:17:10+00:00,1,805179408,70493,0,69626,0,69339,0,70002,1
