tag,round,value,wall_time
env/reward,87,0.0024999999441206455,1789990798.5873113
env/reward,88,0.0024999999441206455,1789991060.5000656
env/reward,89,0.0024999999441206455,1789991320.223931
env/reward,90,0.0012499999720603228,1789991855.6382341
env/reward,91,0.0037499999161809683,1789992113.7453036
env/reward,92,0.0024999999441206455,1789992375.1454506
env/reward,93,0.0037499999161809683,1789992636.263974
env/reward,94,0.0012499999720603228,1789992897.8888507
env/reward,95,0.0024999999441206455,1789993434.3765442
env/reward,96,0.0037499999161809683,1789993694.3487632
env/reward,97,0.0024999999441206455,1789993955.0567615
env/reward,98,0.0012499999720603228,1789994216.6012437
env/reward,99,0.0037499999161809683,1789994477.944593
env/reward,100,0.0012499999720603228,1789995037.5270538
env/reward,101,0.0012499999720603228,1789995296.268086
env/reward,102,0.0012499999720603228,1789995556.160144
env/reward,103,0.0,1789995818.597897
env/reward,104,0.0037499999161809683,1789996079.8292012
env/reward,105,0.0024999999441206455,1789996608.9854007
env/reward,106,0.0037499999161809683,1789996867.35745
env/reward,107,0.0037499999161809683,1789997128.5302691
env/reward,108,0.0012499999720603228,1789997390.3539171
env/reward,109,0.0,1789997651.9840856
env/reward,110,0.0037499999161809683,1789998180.9181638
env/reward,111,0.0,1789998439.5593486
env/reward,112,0.0024999999441206455,1789998701.1595142
env/reward,113,0.0012499999720603228,1789998960.7695458
env/reward,114,0.0024999999441206455,1789999221.3397186
env/reward,115,0.0037499999161809683,1789999753.5299811
env/reward,116,0.0024999999441206455,1790000012.482298
env/reward,117,0.0024999999441206455,1790000274.1048756
env/reward,118,0.0024999999441206455,1790000535.4595215
env/reward,119,0.0024999999441206455,1790000795.9719293
env/reward,120,0.0024999999441206455,1790001323.8701525
env/reward,121,0.0,1790001583.8607137
env/reward,122,0.0012499999720603228,1790001846.1165004
env/reward,123,0.0024999999441206455,1790002107.934474
env/reward,124,0.0012499999720603228,1790002369.4111907
env/reward,125,0.0012499999720603228,1790002898.1143217
env/reward,126,0.0037499999161809683,1790003156.27241
env/reward,127,0.0037499999161809683,1790003417.599951
env/reward,128,0.0037499999161809683,1790003677.842488
env/reward,129,0.0012499999720603228,1790003939.631085
env/episode_len,1,200.0,1789963573.9131203
env/episode_len,2,200.0,1789963839.3994086
env/episode_len,3,200.0,1789964104.57903
env/episode_len,4,200.0,1789964368.1726718
env/episode_len,5,200.0,1789964915.5060847
env/episode_len,6,200.0,1789965175.543715
env/episode_len,7,200.0,1789965438.9949584
