tag,step,wall_time,value
time/env/interact,43,1787712514.6925957,1268.7486572265625
time/env/interact,44,1787714068.337582,1255.946533203125
time/env/run_interact_once,0,1787653571.36851,1486.8963623046875
time/env/run_interact_once,1,1787655088.1982582,1489.7325439453125
time/env/run_interact_once,2,1787656553.6585464,1438.8040771484375
time/env/run_interact_once,3,1787658038.48013,1457.6466064453125
time/env/run_interact_once,4,1787659909.984351,1528.9580078125
time/env/run_interact_once,5,1787661444.8048487,1508.8804931640625
time/env/run_interact_once,6,1787663060.7475085,1589.1973876953125
time/env/run_interact_once,7,1787664543.328596,1458.73291015625
time/env/run_interact_once,8,1787666018.2507823,1448.2509765625
time/env/run_interact_once,9,1787667909.9324782,1532.0467529296875
time/env/run_interact_once,10,1787669259.7732594,1327.9700927734375
time/env/run_interact_once,11,1787670524.165978,1241.924560546875
time/env/run_interact_once,12,1787671773.1623268,1226.6605224609375
time/env/run_interact_once,13,1787673011.3752036,1215.9320068359375
time/env/run_interact_once,14,1787674506.8528829,1206.984619140625
time/env/run_interact_once,15,1787675773.9250135,1244.918701171875
time/env/run_interact_once,16,1787677031.4690018,1235.0870361328125
time/env/run_interact_once,17,1787678272.2612538,1218.5537109375
time/env/run_interact_once,18,1787679516.2339764,1221.57421875
time/env/run_interact_once,19,1787681050.7284057,1225.41064453125
time/env/run_interact_once,20,1787682322.5575588,1250.11865234375
time/env/run_interact_once,21,1787683590.3781176,1245.64404296875
time/env/run_interact_once,22,1787684861.0432136,1248.4024658203125
time/env/run_interact_once,23,1787686140.621205,1257.5467529296875
time/env/run_interact_once,24,1787687676.158444,1238.2506103515625
time/env/run_interact_once,25,1787688972.6652622,1274.1981201171875
time/env/run_interact_once,26,1787690265.8657627,1270.5926513671875
time/env/run_interact_once,27,1787691564.9426725,1276.52490234375
time/env/run_interact_once,28,1787692849.0984237,1261.8646240234375
time/env/run_interact_once,29,1787694374.2514627,1217.3885498046875
time/env/run_interact_once,30,1787695607.5410094,1211.4490966796875
time/env/run_interact_once,31,1787696836.6674595,1206.930419921875
time/env/run_interact_once,32,1787698086.700774,1227.736572265625
time/env/run_interact_once,33,1787699312.7142103,1203.998046875
time/env/run_interact_once,34,1787700820.9814637,1220.8026123046875
time/env/run_interact_once,35,1787702073.2287233,1230.073974609375
time/env/run_interact_once,36,1787703348.4432268,1253.0406494140625
time/env/run_interact_once,37,1787704616.7431984,1246.0736083984375
time/env/run_interact_once,38,1787705884.4945738,1245.484375
time/env/run_interact_once,39,1787707442.4045846,1245.543212890625
time/env/run_interact_once,40,1787708689.5849135,1225.3973388671875
time/env/run_interact_once,41,1787709951.0564327,1238.356201171875
time/env/run_interact_once,42,1787711223.4327753,1249.8143310546875
time/env/run_interact_once,43,1787712514.6925895,1268.7486572265625
time/env/run_interact_once,44,1787714068.33757,1255.946533203125
time/eval,4,1787659909.9842124,315.8713073730469
time/eval,9,1787667909.932439,311.0625915527344
time/eval,14,1787674506.8528361,266.3260803222656
time/eval,19,1787681050.7283688,265.92584228515625
time/eval,24,1787687676.1584077,275.0876159667969
time/eval,29,1787694374.251426,264.2951965332031
time/eval,34,1787700820.9814155,265.3594055175781
time/eval,39,1787707442.4045548,267.2474060058594
time/eval,44,1787714068.3374999,275.38629150390625
time/generate_rollouts,0,1787653571.3671792,1489.0050048828125
time/generate_rollouts,1,1787655088.1976354,1490.78369140625
time/generate_rollouts,2,1787656553.6576762,1439.7569580078125
time/generate_rollouts,3,1787658038.4795208,1458.7315673828125
time/generate_rollouts,4,1787659909.9836724,1530.112548828125
time/generate_rollouts,5,1787661444.8037424,1509.9471435546875
time/generate_rollouts,6,1787663060.7462943,1590.2357177734375
time/generate_rollouts,7,1787664543.3276963,1459.4423828125
time/generate_rollouts,8,1787666018.249887,1449.2353515625
time/generate_rollouts,9,1787667909.9319744,1533.0181884765625
time/generate_rollouts,10,1787669259.772604,1328.6619873046875
time/generate_rollouts,11,1787670524.1652215,1242.6612548828125
time/generate_rollouts,12,1787671773.161949,1227.3359375
time/generate_rollouts,13,1787673011.3745298,1216.6512451171875
time/generate_rollouts,14,1787674506.852475,1207.6907958984375
time/generate_rollouts,15,1787675773.9247482,1245.576904296875
time/generate_rollouts,16,1787677031.4680727,1235.82861328125
time/generate_rollouts,17,1787678272.2603261,1219.3062744140625
time/generate_rollouts,18,1787679516.2330616,1222.2943115234375
time/generate_rollouts,19,1787681050.7280478,1226.1160888671875
time/generate_rollouts,20,1787682322.5566232,1250.8447265625
time/generate_rollouts,21,1787683590.377246,1246.32861328125
time/generate_rollouts,22,1787684861.0424516,1249.065673828125
time/generate_rollouts,23,1787686140.6205063,1258.2587890625
time/generate_rollouts,24,1787687676.1579173,1239.03857421875
time/generate_rollouts,25,1787688972.6643271,1274.88134765625
time/generate_rollouts,26,1787690265.864823,1271.276611328125
time/generate_rollouts,27,1787691564.941943,1277.2900390625
time/generate_rollouts,28,1787692849.0974126,1262.6007080078125
time/generate_rollouts,29,1787694374.2507386,1218.2877197265625
time/generate_rollouts,30,1787695607.540065,1212.22021484375
time/generate_rollouts,31,1787696836.6664796,1207.65625
time/generate_rollouts,32,1787698086.7004328,1228.4844970703125
time/generate_rollouts,33,1787699312.7132459,1204.7401123046875
time/generate_rollouts,34,1787700820.981136,1221.52880859375
time/generate_rollouts,35,1787702073.228286,1230.8629150390625
time/generate_rollouts,36,1787703348.4423087,1253.7437744140625
time/generate_rollouts,37,1787704616.74226,1246.8275146484375
time/generate_rollouts,38,1787705884.4939218,1246.2515869140625
time/generate_rollouts,39,1787707442.4042542,1246.287841796875
time/generate_rollouts,40,1787708689.5845335,1226.1776123046875
time/generate_rollouts,41,1787709951.0560195,1239.137939453125
time/generate_rollouts,42,1787711223.4322467,1250.5198974609375
time/generate_rollouts,43,1787712514.6921592,1269.4822998046875
time/generate_rollouts,44,1787714068.336939,1256.6639404296875
time/rollout/evaluate,4,1787659909.9850976,179.40203857421875
time/rollout/evaluate,9,1787667909.9330182,156.453125
time/rollout/evaluate,14,1787674506.8531005,145.85458374023438
time/rollout/evaluate,19,1787681050.7288346,148.1228790283203
time/rollout/evaluate,24,1787687676.158846,151.48336791992188
time/rollout/evaluate,29,1787694374.2520084,143.91244506835938
time/rollout/evaluate,34,1787700820.9817812,145.83187866210938
time/rollout/evaluate,39,1787707442.4048188,148.74156188964844
time/rollout/evaluate,44,1787714068.338115,151.65597534179688
time/rollout/generate_one_epoch,0,1787653571.369065,1480.63525390625
time/rollout/generate_one_epoch,1,1787655088.1986897,1482.013916015625
time/rollout/generate_one_epoch,2,1787656553.6589677,1430.9910888671875
time/rollout/generate_one_epoch,3,1787658038.4803836,1449.0660400390625
time/rollout/generate_one_epoch,4,1787659909.9850633,1520.6527099609375
time/rollout/generate_one_epoch,5,1787661444.805483,1496.3468017578125
time/rollout/generate_one_epoch,6,1787663060.7480898,1578.2969970703125
time/rollout/generate_one_epoch,7,1787664543.3293345,1451.0543212890625
time/rollout/generate_one_epoch,8,1787666018.251272,1437.053466796875
time/rollout/generate_one_epoch,9,1787667909.9330063,1520.2354736328125
time/rollout/generate_one_epoch,10,1787669259.7736142,1319.52587890625
time/rollout/generate_one_epoch,11,1787670524.166521,1234.3096923828125
time/rollout/generate_one_epoch,12,1787671773.1625092,1217.997802734375
time/rollout/generate_one_epoch,13,1787673011.3755684,1208.17431640625
time/rollout/generate_one_epoch,14,1787674506.853085,1200.2462158203125
time/rollout/generate_one_epoch,15,1787675773.9253142,1236.1661376953125
time/rollout/generate_one_epoch,16,1787677031.4695146,1227.13671875
time/rollout/generate_one_epoch,17,1787678272.2617807,1210.742431640625
time/rollout/generate_one_epoch,18,1787679516.2344828,1213.262939453125
time/rollout/generate_one_epoch,19,1787681050.728822,1217.1966552734375
time/rollout/generate_one_epoch,20,1787682322.5580873,1240.7642822265625
time/rollout/generate_one_epoch,21,1787683590.3786047,1236.3443603515625
time/rollout/generate_one_epoch,22,1787684861.0435834,1239.2962646484375
time/rollout/generate_one_epoch,23,1787686140.6217375,1248.8101806640625
time/rollout/generate_one_epoch,24,1787687676.1588342,1228.3616943359375
time/rollout/generate_one_epoch,25,1787688972.6657045,1263.709716796875
time/rollout/generate_one_epoch,26,1787690265.8662984,1261.445068359375
time/rollout/generate_one_epoch,27,1787691564.9431953,1266.7757568359375
time/rollout/generate_one_epoch,28,1787692849.098958,1251.706787109375
time/rollout/generate_one_epoch,29,1787694374.251997,1207.2464599609375
time/rollout/generate_one_epoch,30,1787695607.5415368,1200.420166015625
time/rollout/generate_one_epoch,31,1787696836.6678739,1196.2132568359375
time/rollout/generate_one_epoch,32,1787698086.7009525,1217.3114013671875
time/rollout/generate_one_epoch,33,1787699312.7147198,1193.4073486328125
time/rollout/generate_one_epoch,34,1787700820.9817698,1210.2322998046875
time/rollout/generate_one_epoch,35,1787702073.228936,1221.5460205078125
time/rollout/generate_one_epoch,36,1787703348.4440553,1242.808349609375
time/rollout/generate_one_epoch,37,1787704616.7437413,1235.097900390625
time/rollout/generate_one_epoch,38,1787705884.4949503,1235.363037109375
time/rollout/generate_one_epoch,39,1787707442.4048088,1233.96337890625
time/rollout/generate_one_epoch,40,1787708689.585124,1213.872802734375
time/rollout/generate_one_epoch,41,1787709951.0566278,1227.0609130859375
time/rollout/generate_one_epoch,42,1787711223.4331708,1237.4188232421875
time/rollout/generate_one_epoch,43,1787712514.6928027,1256.186767578125
time/rollout/generate_one_epoch,44,1787714068.3380928,1245.34423828125
time/rollout/predict,0,1787653571.3690586,10.845216751098633
time/rollout/predict,1,1787655088.1986678,10.26156997680664
time/rollout/predict,2,1787656553.65896,10.245800971984863
time/rollout/predict,3,1787658038.4803758,10.292098045349121
time/rollout/predict,4,1787659909.985045,11.507797241210938
time/rollout/predict,5,1787661444.8054621,10.340729713439941
time/rollout/predict,6,1787663060.7480822,10.28310489654541
time/rollout/predict,7,1787664543.329328,9.993526458740234
time/rollout/predict,8,1787666018.2512643,10.094709396362305
time/rollout/predict,9,1787667909.9330006,11.424762725830078
time/rollout/predict,10,1787669259.7736075,9.85518741607666
time/rollout/predict,11,1787670524.1665146,9.580123901367188
time/rollout/predict,12,1787671773.1625023,9.53692626953125
time/rollout/predict,13,1787673011.3755612,9.517873764038086
time/rollout/predict,14,1787674506.853077,10.527495384216309
time/rollout/predict,15,1787675773.9253073,9.527305603027344
time/rollout/predict,16,1787677031.4695077,9.511777877807617
time/rollout/predict,17,1787678272.261774,9.572713851928711
time/rollout/predict,18,1787679516.234476,9.533893585205078
time/rollout/predict,19,1787681050.728816,10.57478141784668
time/rollout/predict,20,1787682322.5580797,9.580275535583496
time/rollout/predict,21,1787683590.3785982,9.557438850402832
time/rollout/predict,22,1787684861.0435767,9.563448905944824
time/rollout/predict,23,1787686140.6217306,9.563882827758789
time/rollout/predict,24,1787687676.1588285,10.574225425720215
time/rollout/predict,25,1787688972.665698,9.562207221984863
time/rollout/predict,26,1787690265.8662918,9.5929594039917
time/rollout/predict,27,1787691564.9431887,9.57408332824707
time/rollout/predict,28,1787692849.0989509,9.553202629089355
time/rollout/predict,29,1787694374.2519908,10.59020709991455
time/rollout/predict,30,1787695607.5415304,9.56865406036377
time/rollout/predict,31,1787696836.6678648,9.53756046295166
time/rollout/predict,32,1787698086.7009459,9.511226654052734
time/rollout/predict,33,1787699312.7147133,9.501465797424316
time/rollout/predict,34,1787700820.9817636,10.563164710998535
time/rollout/predict,35,1787702073.22893,9.52622127532959
time/rollout/predict,36,1787703348.444049,9.49669075012207
time/rollout/predict,37,1787704616.7437346,9.490584373474121
time/rollout/predict,38,1787705884.4949439,9.504768371582031
time/rollout/predict,39,1787707442.4047956,10.541622161865234
time/rollout/predict,40,1787708689.5851176,9.510823249816895
time/rollout/predict,41,1787709951.0566154,9.557971000671387
time/rollout/predict,42,1787711223.4331644,9.512503623962402
time/rollout/predict,43,1787712514.6927958,9.558980941772461
time/rollout/predict,44,1787714068.338082,10.571914672851562
time/rollout/rollout/generate,0,1787653571.3690708,1487.0723876953125
time/rollout/rollout/generate,1,1787655088.1986997,1488.4549560546875
time/rollout/rollout/generate,2,1787656553.6589737,1437.578369140625
time/rollout/rollout/generate,3,1787658038.4803903,1456.0233154296875
time/rollout/rollout/generate,4,1787659909.98508,1527.9544677734375
time/rollout/rollout/generate,5,1787661444.8054926,1505.6092529296875
time/rollout/rollout/generate,6,1787663060.7480965,1584.1878662109375
time/rollout/rollout/generate,7,1787664543.329341,1454.953125
time/rollout/rollout/generate,8,1787666018.2512782,1444.8836669921875
time/rollout/rollout/generate,9,1787667909.9330125,1526.497314453125
time/rollout/rollout/generate,10,1787669259.7736208,1324.5089111328125
time/rollout/rollout/generate,11,1787670524.1665268,1238.4661865234375
time/rollout/rollout/generate,12,1787671773.1625152,1221.8218994140625
time/rollout/rollout/generate,13,1787673011.3755746,1212.2591552734375
time/rollout/rollout/generate,14,1787674506.8530927,1204.0531005859375
time/rollout/rollout/generate,15,1787675773.9253209,1240.0540771484375
time/rollout/rollout/generate,16,1787677031.469521,1230.875732421875
time/rollout/rollout/generate,17,1787678272.261787,1214.600341796875
time/rollout/rollout/generate,18,1787679516.2344887,1217.3023681640625
time/rollout/rollout/generate,19,1787681050.7288282,1221.108642578125
time/rollout/rollout/generate,20,1787682322.5580938,1244.8612060546875
time/rollout/rollout/generate,21,1787683590.3786104,1240.5341796875
time/rollout/rollout/generate,22,1787684861.0435894,1243.2060546875
time/rollout/rollout/generate,23,1787686140.6217437,1252.9222412109375
time/rollout/rollout/generate,24,1787687676.1588397,1232.33642578125
time/rollout/rollout/generate,25,1787688972.66571,1267.9197998046875
time/rollout/rollout/generate,26,1787690265.866304,1265.37255859375
time/rollout/rollout/generate,27,1787691564.943201,1271.7259521484375
time/rollout/rollout/generate,28,1787692849.098964,1255.84375
time/rollout/rollout/generate,29,1787694374.2520025,1212.1473388671875
time/rollout/rollout/generate,30,1787695607.5415435,1204.4163818359375
time/rollout/rollout/generate,31,1787696836.6678824,1200.2802734375
time/rollout/rollout/generate,32,1787698086.7009585,1221.09814453125
time/rollout/rollout/generate,33,1787699312.7147257,1196.9405517578125
time/rollout/rollout/generate,34,1787700820.9817753,1213.901123046875
time/rollout/rollout/generate,35,1787702073.228942,1225.5406494140625
time/rollout/rollout/generate,36,1787703348.4440615,1246.68017578125
time/rollout/rollout/generate,37,1787704616.743747,1239.009765625
time/rollout/rollout/generate,38,1787705884.4949567,1239.0579833984375
time/rollout/rollout/generate,39,1787707442.4048138,1237.8145751953125
time/rollout/rollout/generate,40,1787708689.5851302,1219.4139404296875
time/rollout/rollout/generate,41,1787709951.0566354,1232.1239013671875
time/rollout/rollout/generate,42,1787711223.4331765,1242.4373779296875
time/rollout/rollout/generate,43,1787712514.6928086,1260.3653564453125
time/rollout/rollout/generate,44,1787714068.3381042,1249.6834716796875
time/rollout/sync_model_from_actor,0,1787653571.3685215,9.552536964416504
time/rollout/sync_model_from_actor,1,1787655088.1982696,2.558539390563965
time/rollout/sync_model_from_actor,2,1787656553.6585574,2.4022867679595947
time/rollout/sync_model_from_actor,3,1787658038.4801416,2.877455234527588
time/rollout/sync_model_from_actor,4,1787659909.9850206,4.836641311645508
time/rollout/sync_model_from_actor,5,1787661444.804868,1.6977826356887817
time/rollout/sync_model_from_actor,6,1787663060.7475224,2.396899938583374
time/rollout/sync_model_from_actor,7,1787664543.328608,3.152390956878662
time/rollout/sync_model_from_actor,8,1787666018.250794,1.9462316036224365
time/rollout/sync_model_from_actor,9,1787667909.9329944,4.895610332489014
time/rollout/sync_model_from_actor,10,1787669259.773271,1.3601957559585571
time/rollout/sync_model_from_actor,11,1787670524.1659913,1.8267576694488525
time/rollout/sync_model_from_actor,12,1787671773.162338,1.8485701084136963
time/rollout/sync_model_from_actor,13,1787673011.3752155,1.828825831413269
time/rollout/sync_model_from_actor,14,1787674506.8530688,3.6954474449157715
time/rollout/sync_model_from_actor,15,1787675773.9250255,1.5339983701705933
time/rollout/sync_model_from_actor,16,1787677031.4690137,1.8022470474243164
time/rollout/sync_model_from_actor,17,1787678272.2612655,1.871075987815857
time/rollout/sync_model_from_actor,18,1787679516.2339876,1.8157401084899902
time/rollout/sync_model_from_actor,19,1787681050.7288103,3.6312191486358643
time/rollout/sync_model_from_actor,20,1787682322.557572,1.3146339654922485
time/rollout/sync_model_from_actor,21,1787683590.3781297,1.8034517765045166
time/rollout/sync_model_from_actor,22,1787684861.043226,1.903428554534912
time/rollout/sync_model_from_actor,23,1787686140.6212165,1.8500784635543823
time/rollout/sync_model_from_actor,24,1787687676.1588223,3.6345391273498535
time/rollout/sync_model_from_actor,25,1787688972.6652741,1.8299996852874756
time/rollout/sync_model_from_actor,26,1787690265.8657749,2.060771942138672
time/rollout/sync_model_from_actor,27,1787691564.9426844,1.8401000499725342
time/rollout/sync_model_from_actor,28,1787692849.0984356,1.9580055475234985
time/rollout/sync_model_from_actor,29,1787694374.2519844,3.772754669189453
time/rollout/sync_model_from_actor,30,1787695607.541022,1.419421672821045
time/rollout/sync_model_from_actor,31,1787696836.6674752,1.9486730098724365
time/rollout/sync_model_from_actor,32,1787698086.7007856,1.8576350212097168
time/rollout/sync_model_from_actor,33,1787699312.7142215,1.8176429271697998
time/rollout/sync_model_from_actor,34,1787700820.9817574,3.752854824066162
time/rollout/sync_model_from_actor,35,1787702073.2287347,1.5153836011886597
time/rollout/sync_model_from_actor,36,1787703348.44324,1.8093361854553223
time/rollout/sync_model_from_actor,37,1787704616.7432106,1.772588849067688
time/rollout/sync_model_from_actor,38,1787705884.494585,1.8022069931030273
time/rollout/sync_model_from_actor,39,1787707442.4047906,3.8948047161102295
time/rollout/sync_model_from_actor,40,1787708689.5849252,1.3304545879364014
time/rollout/sync_model_from_actor,41,1787709951.0564497,1.9597846269607544
time/rollout/sync_model_from_actor,42,1787711223.4327874,2.196321487426758
time/rollout/sync_model_from_actor,43,1787712514.6926014,1.8806536197662354
time/rollout/sync_model_from_actor,44,1787714068.3380713,3.680276393890381
time/step,0,1787653571.3684785,1524.5826416015625
time/step,1,1787655088.198219,1516.79150390625
time/step,2,1787656553.6585143,1465.424560546875
time/step,3,1787658038.4800982,1484.78173828125
time/step,4,1787659909.9842298,1871.4549560546875
time/step,5,1787661444.8048167,1534.774169921875
time/step,6,1787663060.747469,1615.90576171875
time/step,7,1787664543.3285646,1482.5487060546875
time/step,8,1787666018.2507508,1474.894287109375
time/step,9,1787667909.9324453,1891.648193359375
time/step,10,1787669259.773228,1349.816650390625
time/step,11,1787670524.1659296,1264.3707275390625
time/step,12,1787671773.162297,1248.9765625
time/step,13,1787673011.375173,1238.1956787109375
time/step,14,1787674506.852844,1495.451416015625
time/step,15,1787675773.9249833,1267.051513671875
time/step,16,1787677031.4689713,1257.523681640625
time/step,17,1787678272.261224,1240.771240234375
time/step,18,1787679516.2339463,1243.9482421875
time/step,19,1787681050.728375,1534.468017578125
time/step,20,1787682322.5575285,1271.8048095703125
time/step,21,1787683590.3780866,1267.7972412109375
time/step,22,1787684861.043178,1270.6429443359375
time/step,23,1787686140.6211736,1279.5546875
time/step,24,1787687676.1584141,1535.50634765625
time/step,25,1787688972.6652305,1296.4813232421875
time/step,26,1787690265.8657327,1293.177978515625
time/step,27,1787691564.942642,1299.0535888671875
time/step,28,1787692849.09839,1284.1334228515625
time/step,29,1787694374.251432,1525.1287841796875
time/step,30,1787695607.5409808,1233.2652587890625
time/step,31,1787696836.667418,1229.106201171875
time/step,32,1787698086.7007427,1250.0126953125
time/step,33,1787699312.7141786,1225.99462890625
time/step,34,1787700820.9814234,1508.2362060546875
time/step,35,1787702073.228692,1252.225830078125
time/step,36,1787703348.4431975,1275.19287109375
time/step,37,1787704616.743167,1268.27734375
time/step,38,1787705884.4945426,1267.72998046875
time/step,39,1787707442.4045599,1557.888427734375
time/step,40,1787708689.5848832,1247.1610107421875
time/step,41,1787709951.056393,1261.451171875
time/step,42,1787711223.4327447,1272.354248046875
time/step,43,1787712514.69256,1291.240966796875
time/step,44,1787714068.3375123,1553.6109619140625
time/sync_weights,0,1787653571.3671727,10.041175842285156
time/sync_weights,1,1787655088.197629,2.5633151531219482
time/sync_weights,2,1787656553.657668,2.406517267227173
time/sync_weights,3,1787658038.4795141,2.8820343017578125
time/sync_weights,4,1787659909.9836557,2.226738929748535
time/sync_weights,5,1787661444.8037343,1.7327494621276855
time/sync_weights,6,1787663060.7462883,2.401188373565674
time/sync_weights,7,1787664543.3276906,3.156918525695801
time/sync_weights,8,1787666018.2498806,1.9532477855682373
time/sync_weights,9,1787667909.9319682,2.348259449005127
time/sync_weights,10,1787669259.7725973,1.3758127689361572
time/sync_weights,11,1787670524.165204,1.8290894031524658
time/sync_weights,12,1787671773.1619425,1.8509581089019775
time/sync_weights,13,1787673011.374523,1.8308992385864258
time/sync_weights,14,1787674506.8524644,1.829890251159668
time/sync_weights,15,1787675773.9247417,1.5921013355255127
time/sync_weights,16,1787677031.4680657,1.8041870594024658
time/sync_weights,17,1787678272.2603185,1.8733179569244385
time/sync_weights,18,1787679516.2330544,1.8178577423095703
time/sync_weights,19,1787681050.728042,1.7843677997589111
time/sync_weights,20,1787682322.5566146,1.3416857719421387
time/sync_weights,21,1787683590.3772397,1.8060741424560547
time/sync_weights,22,1787684861.0424457,1.9055588245391846
time/sync_weights,23,1787686140.6205008,1.852365255355835
time/sync_weights,24,1787687676.1579108,1.8060009479522705
time/sync_weights,25,1787688972.6643193,1.8602938652038574
time/sync_weights,26,1787690265.8648171,2.0629520416259766
time/sync_weights,27,1787691564.941936,1.8423686027526855
time/sync_weights,28,1787692849.0974054,1.9599833488464355
time/sync_weights,29,1787694374.2507315,1.891463041305542
time/sync_weights,30,1787695607.540058,1.4620020389556885
time/sync_weights,31,1787696836.6664712,1.950740098953247
time/sync_weights,32,1787698086.7004268,1.859419822692871
time/sync_weights,33,1787699312.7132397,1.819678783416748
time/sync_weights,34,1787700820.9811285,1.9582345485687256
time/sync_weights,35,1787702073.2282794,1.547245740890503
time/sync_weights,36,1787703348.4423015,1.8115780353546143
time/sync_weights,37,1787704616.7422528,1.7746365070343018
time/sync_weights,38,1787705884.4939137,1.8043229579925537
time/sync_weights,39,1787707442.404248,2.021070957183838
time/sync_weights,40,1787708689.5845277,1.3334486484527588
time/sync_weights,41,1787709951.0560112,1.9619677066802979
time/sync_weights,42,1787711223.4322314,2.1984636783599854
time/sync_weights,43,1787712514.6921513,1.882774829864502
time/sync_weights,44,1787714068.3369274,1.8288984298706055
train/actor/approx_kl,0,1787653571.3691006,0.045309752225875854
train/actor/approx_kl,1,1787655088.19874,0.03237414360046387
train/actor/approx_kl,2,1787656553.6590137,0.010753908194601536
train/actor/approx_kl,3,1787658038.4804225,0.02761836349964142
train/actor/approx_kl,4,1787659909.9857337,0.018352456390857697
train/actor/approx_kl,5,1787661444.8055334,0.00563558004796505
train/actor/approx_kl,6,1787663060.7481337,0.013986710458993912
train/actor/approx_kl,7,1787664543.3293707,0.01225479319691658
train/actor/approx_kl,8,1787666018.2513082,0.008499272167682648
train/actor/approx_kl,9,1787667909.933502,0.012969188392162323
train/actor/approx_kl,10,1787669259.7736535,0.019706668332219124
train/actor/approx_kl,11,1787670524.1665561,0.02313971146941185
train/actor/approx_kl,12,1787671773.1625452,0.011966321617364883
train/actor/approx_kl,13,1787673011.3756058,0.015313174575567245
train/actor/approx_kl,14,1787674506.8533056,0.00989614799618721
train/actor/approx_kl,15,1787675773.9253511,0.017683351412415504
train/actor/approx_kl,16,1787677031.4695513,0.0317571759223938
train/actor/approx_kl,17,1787678272.261818,0.008327951654791832
train/actor/approx_kl,18,1787679516.2345185,0.011086025275290012
train/actor/approx_kl,19,1787681050.729019,0.008367804810404778
train/actor/approx_kl,20,1787682322.5581236,0.03628113865852356
train/actor/approx_kl,21,1787683590.3786418,0.015680033713579178
train/actor/approx_kl,22,1787684861.0436194,0.0032137760426849127
train/actor/approx_kl,23,1787686140.6217747,0.01133957039564848
train/actor/approx_kl,24,1787687676.1592474,0.004328711424022913
train/actor/approx_kl,25,1787688972.6657395,0.02154874987900257
train/actor/approx_kl,26,1787690265.866335,0.016858737915754318
train/actor/approx_kl,27,1787691564.9432316,0.013778604567050934
train/actor/approx_kl,28,1787692849.0989952,0.011197520419955254
train/actor/approx_kl,29,1787694374.252549,0.004145912826061249
train/actor/approx_kl,30,1787695607.541575,0.00824684090912342
train/actor/approx_kl,31,1787696836.6679208,0.011873036623001099
train/actor/approx_kl,32,1787698086.7009892,0.024891095235943794
train/actor/approx_kl,33,1787699312.7147577,0.03137882053852081
train/actor/approx_kl,34,1787700820.9820771,0.018169794231653214
train/actor/approx_kl,35,1787702073.2289734,0.026257198303937912
train/actor/approx_kl,36,1787703348.4440923,0.01953287422657013
train/actor/approx_kl,37,1787704616.7437778,0.02355984039604664
train/actor/approx_kl,38,1787705884.4949884,0.00442736130207777
train/actor/approx_kl,39,1787707442.405042,0.014693520963191986
train/actor/approx_kl,40,1787708689.5851605,0.017923034727573395
train/actor/approx_kl,41,1787709951.0566761,0.01820412091910839
train/actor/approx_kl,42,1787711223.433208,0.010315174236893654
train/actor/approx_kl,43,1787712514.6928394,0.025829540565609932
train/actor/approx_kl,44,1787714068.3386512,0.015037771314382553
train/actor/clip_fraction,0,1787653571.3691058,0.1297910213470459
train/actor/clip_fraction,1,1787655088.1987472,0.06940215826034546
train/actor/clip_fraction,2,1787656553.6590207,0.06021732836961746
train/actor/clip_fraction,3,1787658038.4804277,0.07324512302875519
train/actor/clip_fraction,4,1787659909.9857793,0.06156373396515846
train/actor/clip_fraction,5,1787661444.8055408,0.05559522658586502
train/actor/clip_fraction,6,1787663060.7481396,0.0570247620344162
train/actor/clip_fraction,7,1787664543.3293765,0.05961983650922775
train/actor/clip_fraction,8,1787666018.2513144,0.056601982563734055
train/actor/clip_fraction,9,1787667909.933508,0.04689629375934601
train/actor/clip_fraction,10,1787669259.7736597,0.061616405844688416
train/actor/clip_fraction,11,1787670524.1665623,0.06466583907604218
train/actor/clip_fraction,12,1787671773.1625507,0.07657840847969055
train/actor/clip_fraction,13,1787673011.3756113,0.06371771544218063
train/actor/clip_fraction,14,1787674506.8533142,0.05771435424685478
train/actor/clip_fraction,15,1787675773.925357,0.05849406123161316
train/actor/clip_fraction,16,1787677031.469558,0.059012554585933685
train/actor/clip_fraction,17,1787678272.2618234,0.041794613003730774
train/actor/clip_fraction,18,1787679516.2345243,0.07393261790275574
train/actor/clip_fraction,19,1787681050.7290256,0.07429945468902588
train/actor/clip_fraction,20,1787682322.558129,0.08813554048538208
train/actor/clip_fraction,21,1787683590.378648,0.05636826902627945
train/actor/clip_fraction,22,1787684861.0436249,0.06623587012290955
train/actor/clip_fraction,23,1787686140.6217816,0.05360277742147446
train/actor/clip_fraction,24,1787687676.1592543,0.07179427146911621
train/actor/clip_fraction,25,1787688972.6657455,0.06824332475662231
train/actor/clip_fraction,26,1787690265.8663409,0.07221026718616486
train/actor/clip_fraction,27,1787691564.9432375,0.07578878104686737
train/actor/clip_fraction,28,1787692849.0990012,0.052181120961904526
train/actor/clip_fraction,29,1787694374.2525556,0.05360044538974762
train/actor/clip_fraction,30,1787695607.541581,0.04768405854701996
train/actor/clip_fraction,31,1787696836.667928,0.07161304354667664
train/actor/clip_fraction,32,1787698086.700995,0.04991567134857178
train/actor/clip_fraction,33,1787699312.7147634,0.07987037301063538
train/actor/clip_fraction,34,1787700820.9820833,0.04813848063349724
train/actor/clip_fraction,35,1787702073.2289793,0.059968002140522
train/actor/clip_fraction,36,1787703348.4440978,0.07756653428077698
train/actor/clip_fraction,37,1787704616.7437837,0.0687590092420578
train/actor/clip_fraction,38,1787705884.4949944,0.03587859869003296
train/actor/clip_fraction,39,1787707442.4050472,0.04855185002088547
