scope,scheme,h,valid_queries,weight_mean,weight_p05,weight_median,weight_p95,fraction_zero,fraction_above_one
all_apply_g2_g39,up_only_a0.2,39,14551,1.1177343130111694,1.0,1.075670838356018,1.399999976158142,0.0,0.6602295374888324
all_apply_g2_g39,up_only_a0.2,40,14551,1.1180819272994995,1.0,1.0782642364501953,1.399999976158142,0.0,0.6737681259019999
all_apply_g2_g39,up_only_a0.2,41,14551,1.1223634481430054,1.0,1.0869252681732178,1.399999976158142,0.0,0.6907429042677479
all_apply_g2_g39,up_only_a0.2,42,14551,1.1259225606918335,1.0,1.0931305885314941,1.399999976158142,0.0,0.6993333791491994
all_apply_g2_g39,up_only_a0.2,43,14551,1.1327204704284668,1.0,1.1002682447433472,1.399999976158142,0.0,0.7149336815339152
all_apply_g2_g39,up_only_a0.2,44,14551,1.1415356397628784,1.0,1.1097743511199951,1.399999976158142,0.0,0.7310837743110439
all_apply_g2_g39,up_only_a0.2,45,14551,1.1541101932525635,1.0,1.1239454746246338,1.399999976158142,0.0,0.7422857535564567
all_apply_g2_g39,up_only_a0.2,46,14551,1.165968418121338,1.0,1.1405925750732422,1.399999976158142,0.0,0.7541749707923854
all_apply_g2_g39,up_only_a0.2,47,14551,1.1803038120269775,1.0,1.1627421379089355,1.399999976158142,0.0,0.7756855198955398
all_apply_g2_g39,up_only_a0.2,48,14551,1.1941258907318115,1.0,1.1833610534667969,1.399999976158142,0.0,0.794584564634733
all_apply_g2_g39,up_only_a0.2,49,14551,1.209995985031128,1.0,1.2142596244812012,1.399999976158142,0.0,0.8125214761872036
all_apply_g2_g39,mean1_up_only_a0.2,0,14551,0.9298476576805115,0.8100497722625732,0.9348025918006897,1.0143406391143799,0.0,0.06432547591230843
all_apply_g2_g39,mean1_up_only_a0.2,1,14551,0.9330779910087585,0.8127363920211792,0.9383730292320251,1.0245145559310913,0.0,0.07683320733970174
all_apply_g2_g39,mean1_up_only_a0.2,2,14551,0.9341756105422974,0.8168817758560181,0.9391036629676819,1.0278472900390625,0.0,0.0807504638856436
all_apply_g2_g39,mean1_up_only_a0.2,3,14551,0.9390670657157898,0.8244449496269226,0.942653238773346,1.0439187288284302,0.0,0.10583465053948182
all_apply_g2_g39,mean1_up_only_a0.2,4,14551,0.9466602802276611,0.8306105136871338,0.9497489333152771,1.0661101341247559,0.0,0.13765376950037797
all_apply_g2_g39,mean1_up_only_a0.2,5,14551,0.9544447064399719,0.8382784128189087,0.955724835395813,1.0872722864151,0.0,0.17607037317022886
all_apply_g2_g39,mean1_up_only_a0.2,6,14551,0.9595181941986084,0.8457615375518799,0.9604365825653076,1.0933834314346313,0.0,0.19730602707717682
all_apply_g2_g39,mean1_up_only_a0.2,7,14551,0.9662619233131409,0.8502770066261292,0.9667916893959045,1.111684799194336,0.0,0.23228644079444713
all_apply_g2_g39,mean1_up_only_a0.2,8,14551,0.973594605922699,0.856421172618866,0.9730442762374878,1.1244518756866455,0.0,0.2689849494880077
all_apply_g2_g39,mean1_up_only_a0.2,9,14551,0.981630802154541,0.8603225946426392,0.9791154265403748,1.1408302783966064,0.0,0.3046526011957941
all_apply_g2_g39,mean1_up_only_a0.2,10,14551,0.9885350465774536,0.8645661473274231,0.9829424619674683,1.1565747261047363,0.0,0.3319359494192839
all_apply_g2_g39,mean1_up_only_a0.2,11,14551,0.9934564828872681,0.867763876914978,0.9854966998100281,1.1691474914550781,0.0,0.3473300804068449
all_apply_g2_g39,mean1_up_only_a0.2,12,14551,0.9979941248893738,0.8729210495948792,0.9880408644676208,1.1708831787109375,0.0,0.3640986873754381
all_apply_g2_g39,mean1_up_only_a0.2,13,14551,1.0015476942062378,0.8777350187301636,0.9898738265037537,1.174560785293579,0.0,0.376331523606625
all_apply_g2_g39,mean1_up_only_a0.2,14,14551,1.0027345418930054,0.8805497288703918,0.9911237955093384,1.1706546545028687,0.0,0.3860903030719538
all_apply_g2_g39,mean1_up_only_a0.2,15,14551,1.003133773803711,0.8824626207351685,0.9916266202926636,1.1672507524490356,0.0,0.38732733145488285
all_apply_g2_g39,mean1_up_only_a0.2,16,14551,1.0007679462432861,0.883674681186676,0.9901323318481445,1.1598840951919556,0.0,0.3753006666208508
all_apply_g2_g39,mean1_up_only_a0.2,17,14551,0.9998896718025208,0.8833326101303101,0.9906248450279236,1.1544156074523926,0.0,0.37715620919524434
all_apply_g2_g39,mean1_up_only_a0.2,18,14551,0.9985241889953613,0.885111927986145,0.9899638295173645,1.1483559608459473,0.0,0.3733764002474057
all_apply_g2_g39,mean1_up_only_a0.2,19,14551,0.9973992109298706,0.886259138584137,0.9893310070037842,1.142906904220581,0.0,0.36780977252422514
all_apply_g2_g39,mean1_up_only_a0.2,20,14551,0.9953114986419678,0.8845392465591431,0.987996518611908,1.1388664245605469,0.0,0.3554394886949351
all_apply_g2_g39,mean1_up_only_a0.2,21,14551,0.9936218857765198,0.8847863674163818,0.9877071976661682,1.1334153413772583,0.0,0.3533090509243351
all_apply_g2_g39,mean1_up_only_a0.2,22,14551,0.9927489757537842,0.8833292722702026,0.9870748519897461,1.1298649311065674,0.0,0.3484296611916707
all_apply_g2_g39,mean1_up_only_a0.2,23,14551,0.9915412068367004,0.8840318918228149,0.9866688251495361,1.1267483234405518,0.0,0.3432066524637482
all_apply_g2_g39,mean1_up_only_a0.2,24,14551,0.990398645401001,0.8854230642318726,0.9863226413726807,1.1211711168289185,0.0,0.3386021579272902
all_apply_g2_g39,mean1_up_only_a0.2,25,14551,0.9900825023651123,0.8863993883132935,0.9857266545295715,1.1207046508789062,0.0,0.3362655487595354
all_apply_g2_g39,mean1_up_only_a0.2,26,14551,0.9891824722290039,0.8869335651397705,0.9856045842170715,1.117188572883606,0.0,0.3337227681946258
all_apply_g2_g39,mean1_up_only_a0.2,27,14551,0.9891581535339355,0.8882319927215576,0.984700083732605,1.1176893711090088,0.0,0.3300116830458388
all_apply_g2_g39,mean1_up_only_a0.2,28,14551,0.9904852509498596,0.8896112442016602,0.9860408902168274,1.1202788352966309,0.0,0.3390832245206515
all_apply_g2_g39,mean1_up_only_a0.2,29,14551,0.9915332794189453,0.891984224319458,0.9858497977256775,1.1236097812652588,0.0,0.33757130094151605
all_apply_g2_g39,mean1_up_only_a0.2,30,14551,0.9932289719581604,0.8926355838775635,0.9864208698272705,1.1306233406066895,0.0,0.34300048106659337
all_apply_g2_g39,mean1_up_only_a0.2,31,14551,0.9957219958305359,0.8921846151351929,0.9878284931182861,1.1408181190490723,0.0,0.35653906947976083
all_apply_g2_g39,mean1_up_only_a0.2,32,14551,0.9993743896484375,0.8941798210144043,0.9890028238296509,1.148038625717163,0.0,0.3656793347536252
all_apply_g2_g39,mean1_up_only_a0.2,33,14551,1.002645492553711,0.8949110507965088,0.9910127520561218,1.1576921939849854,0.0,0.38457837949281837
all_apply_g2_g39,mean1_up_only_a0.2,34,14551,1.0060251951217651,0.8970346450805664,0.9924129843711853,1.1615909337997437,0.0,0.3966050443268504
all_apply_g2_g39,mean1_up_only_a0.2,35,14551,1.0106827020645142,0.8989428281784058,0.994949221611023,1.1696455478668213,0.0,0.4227888117655144
all_apply_g2_g39,mean1_up_only_a0.2,36,14551,1.0137279033660889,0.9016869068145752,0.9961612224578857,1.1753779649734497,0.0,0.43612122878152704
all_apply_g2_g39,mean1_up_only_a0.2,37,14551,1.0160634517669678,0.9039050340652466,0.9968212842941284,1.1789870262145996,0.0,0.4460861796440107
all_apply_g2_g39,mean1_up_only_a0.2,38,14551,1.0183430910110474,0.9031727313995361,0.9979509711265564,1.1825354099273682,0.0,0.460724348842004
all_apply_g2_g39,mean1_up_only_a0.2,39,14551,1.0177173614501953,0.9025735855102539,0.9974166750907898,1.180185317993164,0.0,0.4537832451377912
all_apply_g2_g39,mean1_up_only_a0.2,40,14551,1.0181224346160889,0.9027465581893921,0.9983238577842712,1.179396390914917,0.0,0.46519139578035873
all_apply_g2_g39,mean1_up_only_a0.2,41,14551,1.021968960762024,0.9062091708183289,0.9997435212135315,1.1842808723449707,0.0,0.48780152566833895
all_apply_g2_g39,mean1_up_only_a0.2,42,14551,1.0251723527908325,0.909532368183136,1.0009088516235352,1.1883652210235596,0.0,0.5029894852587451
all_apply_g2_g39,mean1_up_only_a0.2,43,14551,1.03125,0.9120813608169556,1.0061391592025757,1.198388695716858,0.0,0.5220259775960415
all_apply_g2_g39,mean1_up_only_a0.2,44,14551,1.0392136573791504,0.9141575694084167,1.0152205228805542,1.2147190570831299,0.0,0.5491031544223764
all_apply_g2_g39,mean1_up_only_a0.2,45,14551,1.0505130290985107,0.9190337657928467,1.027409553527832,1.2316820621490479,0.0,0.5805786543880146
all_apply_g2_g39,mean1_up_only_a0.2,46,14551,1.0612481832504272,0.9219424724578857,1.0400317907333374,1.2449884414672852,0.0,0.6148031063157171
all_apply_g2_g39,mean1_up_only_a0.2,47,14551,1.0742826461791992,0.9296268820762634,1.0544277429580688,1.2580604553222656,0.0,0.6440107209126521
all_apply_g2_g39,mean1_up_only_a0.2,48,14551,1.0869184732437134,0.9360697269439697,1.0698636770248413,1.2694178819656372,0.0,0.6777541062469933
all_apply_g2_g39,mean1_up_only_a0.2,49,14551,1.1014536619186401,0.9433581829071045,1.0896610021591187,1.2810544967651367,0.0,0.7123909009690056
all_apply_g2_g39,symmetric_a0.3,0,14551,0.8684056401252747,0.5869163870811462,0.8633444309234619,1.1694409847259521,0.0,0.21902274757748608
all_apply_g2_g39,symmetric_a0.3,1,14551,0.8768652081489563,0.5830538272857666,0.8683565258979797,1.1962789297103882,0.0,0.2471307813895952
all_apply_g2_g39,symmetric_a0.3,2,14551,0.88323575258255,0.5914324522018433,0.8765243887901306,1.2009785175323486,0.0,0.2557899800700983
all_apply_g2_g39,symmetric_a0.3,3,14551,0.9004305005073547,0.5954721570014954,0.8905975222587585,1.235008716583252,0.0,0.30025427805649096
all_apply_g2_g39,symmetric_a0.3,4,14551,0.9231630563735962,0.5960613489151001,0.9110742807388306,1.2904428243637085,0.0,0.34458112844478045
all_apply_g2_g39,symmetric_a0.3,5,14551,0.9477904438972473,0.6048338413238525,0.9350321888923645,1.336497187614441,0.0,0.39103841660366984
all_apply_g2_g39,symmetric_a0.3,6,14551,0.9614213705062866,0.6035613417625427,0.94764643907547,1.3659119606018066,0.0,0.41653494605181773
all_apply_g2_g39,symmetric_a0.3,7,14551,0.9778116345405579,0.60741126537323,0.9618467092514038,1.4083755016326904,0.0,0.44072572331798504
all_apply_g2_g39,symmetric_a0.3,8,14551,0.9960352778434753,0.6127980947494507,0.9775570631027222,1.4483740329742432,0.0,0.46505394818225554
all_apply_g2_g39,symmetric_a0.3,9,14551,1.011584758758545,0.6024500131607056,0.9948996305465698,1.4909687042236328,0.0,0.49323070579341627
all_apply_g2_g39,symmetric_a0.3,10,14551,1.0286712646484375,0.6136330962181091,1.0073528289794922,1.528381586074829,0.0,0.5105491031544224
all_apply_g2_g39,symmetric_a0.3,11,14551,1.042361855506897,0.6209348440170288,1.0182666778564453,1.5590102672576904,0.0,0.5252559961514672
all_apply_g2_g39,symmetric_a0.3,12,14551,1.0560779571533203,0.6308387517929077,1.0349394083023071,1.5785648822784424,0.0,0.5447048312830733
all_apply_g2_g39,symmetric_a0.3,13,14551,1.0683552026748657,0.644528865814209,1.0486665964126587,1.600000023841858,0.0,0.5671087897738987
all_apply_g2_g39,symmetric_a0.3,14,14551,1.0734550952911377,0.642834484577179,1.057959794998169,1.600000023841858,0.0,0.5765926740430211
all_apply_g2_g39,symmetric_a0.3,15,14551,1.0746707916259766,0.6434670090675354,1.058556318283081,1.600000023841858,0.0,0.5825716445605114
all_apply_g2_g39,symmetric_a0.3,16,14551,1.0685510635375977,0.6384716033935547,1.050136685371399,1.600000023841858,0.0,0.5717820081094083
all_apply_g2_g39,symmetric_a0.3,17,14551,1.06610906124115,0.637855589389801,1.0468908548355103,1.600000023841858,0.0,0.5684832657549309
all_apply_g2_g39,symmetric_a0.3,18,14551,1.063169240951538,0.6319637298583984,1.0477365255355835,1.600000023841858,0.0,0.5658030375919181
all_apply_g2_g39,symmetric_a0.3,19,14551,1.0614745616912842,0.6352200508117676,1.0481574535369873,1.600000023841858,0.0,0.5680709229606212
all_apply_g2_g39,symmetric_a0.3,20,14551,1.0579566955566406,0.6396936178207397,1.0424740314483643,1.5944489240646362,0.0,0.5621606762421827
all_apply_g2_g39,symmetric_a0.3,21,14551,1.0533431768417358,0.6386792659759521,1.0411330461502075,1.5825402736663818,0.0,0.5570063913133118
all_apply_g2_g39,symmetric_a0.3,22,14551,1.0527639389038086,0.6339600682258606,1.038648247718811,1.5718755722045898,0.0,0.5572812865095182
all_apply_g2_g39,symmetric_a0.3,23,14551,1.051751732826233,0.6383885145187378,1.0409218072891235,1.5577363967895508,0.0,0.5561129819256408
all_apply_g2_g39,symmetric_a0.3,24,14551,1.0512590408325195,0.6404711008071899,1.039771318435669,1.5539754629135132,0.0,0.561748333447873
all_apply_g2_g39,symmetric_a0.3,25,14551,1.0505809783935547,0.6437827348709106,1.0403035879135132,1.5479130744934082,0.0,0.5626417428355439
all_apply_g2_g39,symmetric_a0.3,26,14551,1.0500434637069702,0.6448677182197571,1.0403099060058594,1.5484269857406616,0.0,0.5640162188165762
all_apply_g2_g39,symmetric_a0.3,27,14551,1.050592303276062,0.6442439556121826,1.0411956310272217,1.5468411445617676,0.0,0.5650470758023504
all_apply_g2_g39,symmetric_a0.3,28,14551,1.054701805114746,0.6486015319824219,1.0458338260650635,1.5477540493011475,0.0,0.5711634939179437
all_apply_g2_g39,symmetric_a0.3,29,14551,1.055031418800354,0.6418113112449646,1.0444639921188354,1.5566775798797607,0.0,0.5686894371520858
all_apply_g2_g39,symmetric_a0.3,30,14551,1.0602635145187378,0.6465020179748535,1.045141577720642,1.5758270025253296,0.0,0.5714383891141502
all_apply_g2_g39,symmetric_a0.3,31,14551,1.0658149719238281,0.6527827978134155,1.0496653318405151,1.5840189456939697,0.0,0.5794103498041372
all_apply_g2_g39,symmetric_a0.3,32,14551,1.0721654891967773,0.6472553014755249,1.0557249784469604,1.600000023841858,0.0,0.5847708061301629
all_apply_g2_g39,symmetric_a0.3,33,14551,1.0813409090042114,0.663174033164978,1.0616611242294312,1.600000023841858,0.0,0.5977596041509174
all_apply_g2_g39,symmetric_a0.3,34,14551,1.0904587507247925,0.6714452505111694,1.0749279260635376,1.600000023841858,0.0,0.6083430692048657
all_apply_g2_g39,symmetric_a0.3,35,14551,1.1021631956100464,0.6745994091033936,1.0889387130737305,1.600000023841858,0.0,0.6274482853412137
all_apply_g2_g39,symmetric_a0.3,36,14551,1.1093449592590332,0.6849639415740967,1.0949980020523071,1.600000023841858,0.0,0.635351522232149
all_apply_g2_g39,symmetric_a0.3,37,14551,1.1154229640960693,0.6865273118019104,1.104748010635376,1.600000023841858,0.0,0.6501271390282455
all_apply_g2_g39,symmetric_a0.3,38,14551,1.121806263923645,0.6973702907562256,1.1127020120620728,1.600000023841858,0.0,0.6594735756992647
all_apply_g2_g39,symmetric_a0.3,39,14551,1.1222608089447021,0.7078242301940918,1.1135063171386719,1.600000023841858,0.0,0.6602295374888324
all_apply_g2_g39,symmetric_a0.3,40,14551,1.1246676445007324,0.7063394784927368,1.117396354675293,1.600000023841858,0.0,0.6737681259019999
all_apply_g2_g39,symmetric_a0.3,41,14551,1.1348174810409546,0.7160955667495728,1.1303879022598267,1.600000023841858,0.0,0.6907429042677479
all_apply_g2_g39,symmetric_a0.3,42,14551,1.1413997411727905,0.7253354787826538,1.1396958827972412,1.600000023841858,0.0,0.6993333791491994
all_apply_g2_g39,symmetric_a0.3,43,14551,1.1550010442733765,0.7350442409515381,1.150402307510376,1.600000023841858,0.0,0.7149336815339152
all_apply_g2_g39,symmetric_a0.3,44,14551,1.170536994934082,0.741504430770874,1.1646615266799927,1.600000023841858,0.0,0.7310837743110439
all_apply_g2_g39,symmetric_a0.3,45,14551,1.190872073173523,0.7444049119949341,1.1859180927276611,1.600000023841858,0.0,0.7422857535564567
all_apply_g2_g39,symmetric_a0.3,46,14551,1.2109686136245728,0.7520914673805237,1.2108889818191528,1.600000023841858,0.0,0.7541749707923854
all_apply_g2_g39,symmetric_a0.3,47,14551,1.2355594635009766,0.7620320320129395,1.2441132068634033,1.600000023841858,0.0,0.7756855198955398
all_apply_g2_g39,symmetric_a0.3,48,14551,1.2594959735870361,0.7756071090698242,1.2750416994094849,1.600000023841858,0.0,0.794584564634733
all_apply_g2_g39,symmetric_a0.3,49,14551,1.286731243133545,0.7911696434020996,1.3213894367218018,1.600000023841858,0.0,0.8125214761872036
all_apply_g2_g39,mean1_symmetric_a0.3,0,14551,0.8279696106910706,0.5372745990753174,0.8189736604690552,1.1395471096038818,0.0,0.16411243213524843
all_apply_g2_g39,mean1_symmetric_a0.3,1,14551,0.8341915011405945,0.5432632565498352,0.8260188698768616,1.146959900856018,0.0,0.17936911552470622
all_apply_g2_g39,mean1_symmetric_a0.3,2,14551,0.8395398855209351,0.5553834438323975,0.8323197960853577,1.148126482963562,0.0,0.18431722905642223
all_apply_g2_g39,mean1_symmetric_a0.3,3,14551,0.8549395203590393,0.5595942139625549,0.8477774858474731,1.1735975742340088,0.0,0.21036354889698303
all_apply_g2_g39,mean1_symmetric_a0.3,4,14551,0.8750424385070801,0.5672341585159302,0.8700444102287292,1.1985290050506592,0.0,0.2542093326919112
all_apply_g2_g39,mean1_symmetric_a0.3,5,14551,0.8972253203392029,0.5780283212661743,0.8921571373939514,1.2265706062316895,0.0,0.2999793828602845
all_apply_g2_g39,mean1_symmetric_a0.3,6,14551,0.9083824753761292,0.5836864709854126,0.9093122482299805,1.2313613891601562,0.0,0.326438045495155
all_apply_g2_g39,mean1_symmetric_a0.3,7,14551,0.9228684306144714,0.5880472660064697,0.9272015690803528,1.2472610473632812,0.0,0.3598378118342382
all_apply_g2_g39,mean1_symmetric_a0.3,8,14551,0.938845694065094,0.5958926677703857,0.9431638717651367,1.2639946937561035,0.0,0.4009346436671019
all_apply_g2_g39,mean1_symmetric_a0.3,9,14551,0.951675295829773,0.5949141979217529,0.9615761041641235,1.2838748693466187,0.0,0.4295924678716239
all_apply_g2_g39,mean1_symmetric_a0.3,10,14551,0.9660767912864685,0.6099072694778442,0.9738572239875793,1.3012940883636475,0.0,0.4524774929558106
all_apply_g2_g39,mean1_symmetric_a0.3,11,14551,0.9776031374931335,0.628705620765686,0.9826685190200806,1.3138535022735596,0.0,0.46862758573293933
all_apply_g2_g39,mean1_symmetric_a0.3,12,14551,0.98917555809021,0.652082085609436,0.9937687516212463,1.3201851844787598,0.0,0.4884200398598034
all_apply_g2_g39,mean1_symmetric_a0.3,13,14551,0.9999498128890991,0.6685618162155151,1.00373113155365,1.3215364217758179,0.0,0.5073190845989967
all_apply_g2_g39,mean1_symmetric_a0.3,14,14551,1.004036545753479,0.6800261735916138,1.0116698741912842,1.3138396739959717,0.0,0.522644491787506
all_apply_g2_g39,mean1_symmetric_a0.3,15,14551,1.004265546798706,0.6831550598144531,1.0124883651733398,1.3054455518722534,0.0,0.5248436533571575
all_apply_g2_g39,mean1_symmetric_a0.3,16,14551,0.998353123664856,0.6773382425308228,1.0073387622833252,1.2953312397003174,0.0,0.5158408356813965
all_apply_g2_g39,mean1_symmetric_a0.3,17,14551,0.9956770539283752,0.6763190627098083,1.007416844367981,1.2844293117523193,0.0,0.5153597690880352
all_apply_g2_g39,mean1_symmetric_a0.3,18,14551,0.9928033351898193,0.6723134517669678,1.006780982017517,1.2779393196105957,0.0,0.5119923029345063
all_apply_g2_g39,mean1_symmetric_a0.3,19,14551,0.9912519454956055,0.6727340817451477,1.0041123628616333,1.267539143562317,0.0,0.5087622843790804
all_apply_g2_g39,mean1_symmetric_a0.3,20,14551,0.9884092807769775,0.6796530485153198,0.999754786491394,1.2700109481811523,0.0,0.49955329530616455
all_apply_g2_g39,mean1_symmetric_a0.3,21,14551,0.9841680526733398,0.6716920733451843,0.9980983734130859,1.2574598789215088,0.0,0.49570476255927426
all_apply_g2_g39,mean1_symmetric_a0.3,22,14551,0.9839750528335571,0.672379195690155,0.9969155788421631,1.2578611373901367,0.0,0.4940553913820356
all_apply_g2_g39,mean1_symmetric_a0.3,23,14551,0.9829605221748352,0.6843380928039551,0.9961797595024109,1.2496856451034546,0.0,0.4928870867981582
all_apply_g2_g39,mean1_symmetric_a0.3,24,14551,0.9823902249336243,0.6843134760856628,0.9954529404640198,1.2425322532653809,0.0,0.4895883444436808
all_apply_g2_g39,mean1_symmetric_a0.3,25,14551,0.9816375970840454,0.6882249712944031,0.9929943084716797,1.2443220615386963,0.0,0.48271596453851967
all_apply_g2_g39,mean1_symmetric_a0.3,26,14551,0.9815993905067444,0.6856608390808105,0.9953612685203552,1.2418030500411987,0.0,0.48855748745790667
all_apply_g2_g39,mean1_symmetric_a0.3,27,14551,0.9820699095726013,0.6834437251091003,0.9931427836418152,1.2401305437088013,0.0,0.48237234554326164
all_apply_g2_g39,mean1_symmetric_a0.3,28,14551,0.9862613677978516,0.692756175994873,0.9968828558921814,1.2462905645370483,0.0,0.4943302865782421
all_apply_g2_g39,mean1_symmetric_a0.3,29,14551,0.9862344264984131,0.6840184926986694,0.99577796459198,1.2528529167175293,0.0,0.4884200398598034
all_apply_g2_g39,mean1_symmetric_a0.3,30,14551,0.9911869764328003,0.6927149295806885,0.9996936321258545,1.2646515369415283,0.0,0.4994158477080613
all_apply_g2_g39,mean1_symmetric_a0.3,31,14551,0.9967334270477295,0.69008469581604,1.004451036453247,1.27737557888031,0.0,0.5105491031544224
all_apply_g2_g39,mean1_symmetric_a0.3,32,14551,1.00230073928833,0.6881424188613892,1.009387731552124,1.291540503501892,0.0,0.5222321489931964
all_apply_g2_g39,mean1_symmetric_a0.3,33,14551,1.0113407373428345,0.7003577351570129,1.0156092643737793,1.30763578414917,0.0,0.5358394612054155
all_apply_g2_g39,mean1_symmetric_a0.3,34,14551,1.0201292037963867,0.7121691703796387,1.0243648290634155,1.3144681453704834,0.0,0.5576936293038279
all_apply_g2_g39,mean1_symmetric_a0.3,35,14551,1.0310596227645874,0.7259663343429565,1.0350018739700317,1.3250958919525146,0.0,0.579616521201292
all_apply_g2_g39,mean1_symmetric_a0.3,36,14551,1.0377938747406006,0.7350234985351562,1.0410566329956055,1.3337912559509277,0.0,0.5936361762078207
all_apply_g2_g39,mean1_symmetric_a0.3,37,14551,1.0438308715820312,0.7451272010803223,1.047440528869629,1.3407543897628784,0.0,0.6066249742285753
all_apply_g2_g39,mean1_symmetric_a0.3,38,14551,1.0499114990234375,0.752509355545044,1.0510426759719849,1.3468626737594604,0.0,0.6234623049962202
all_apply_g2_g39,mean1_symmetric_a0.3,39,14551,1.0505614280700684,0.7625425457954407,1.0502275228500366,1.3477835655212402,0.0,0.6174833344787299
all_apply_g2_g39,mean1_symmetric_a0.3,40,14551,1.0533215999603271,0.7671055197715759,1.0531235933303833,1.3503787517547607,0.0,0.6278606281355233
all_apply_g2_g39,mean1_symmetric_a0.3,41,14551,1.0630271434783936,0.7804030179977417,1.0623383522033691,1.35378098487854,0.0,0.6508143770187615
all_apply_g2_g39,mean1_symmetric_a0.3,42,14551,1.0691380500793457,0.7893780469894409,1.0664139986038208,1.3598897457122803,0.0,0.6642155178338258
all_apply_g2_g39,mean1_symmetric_a0.3,43,14551,1.0818126201629639,0.8024629950523376,1.0752642154693604,1.3793482780456543,0.0,0.6900556662772318
all_apply_g2_g39,mean1_symmetric_a0.3,44,14551,1.0963441133499146,0.8119373321533203,1.0884218215942383,1.402937889099121,0.0,0.707374063638238
all_apply_g2_g39,mean1_symmetric_a0.3,45,14551,1.1150226593017578,0.8177995681762695,1.1065540313720703,1.4279277324676514,0.0,0.7283348223489795
all_apply_g2_g39,mean1_symmetric_a0.3,46,14551,1.133815050125122,0.8294805288314819,1.1231318712234497,1.456529140472412,0.0,0.7513572950312694
all_apply_g2_g39,mean1_symmetric_a0.3,47,14551,1.1571036577224731,0.843429684638977,1.1484267711639404,1.482407569885254,0.0,0.7804961858291526
all_apply_g2_g39,mean1_symmetric_a0.3,48,14551,1.1798380613327026,0.8629366159439087,1.1742297410964966,1.5042457580566406,0.0,0.8066799532678166
all_apply_g2_g39,mean1_symmetric_a0.3,49,14551,1.2061508893966675,0.8784087896347046,1.2062709331512451,1.5279489755630493,0.0,0.8388426912239708
all_apply_g2_g39,up_only_a0.3,0,14551,1.024282455444336,1.0,1.0,1.1694409847259521,0.0,0.21902274757748608
all_apply_g2_g39,up_only_a0.3,1,14551,1.0298912525177002,1.0,1.0,1.1962789297103882,0.0,0.2471307813895952
all_apply_g2_g39,up_only_a0.3,2,14551,1.031916856765747,1.0,1.0,1.2009785175323486,0.0,0.2557899800700983
all_apply_g2_g39,up_only_a0.3,3,14551,1.0403664112091064,1.0,1.0,1.235008716583252,0.0,0.30025427805649096
all_apply_g2_g39,up_only_a0.3,4,14551,1.0534671545028687,1.0,1.0,1.2904428243637085,0.0,0.34458112844478045
all_apply_g2_g39,up_only_a0.3,5,14551,1.0669063329696655,1.0,1.0,1.336497187614441,0.0,0.39103841660366984
all_apply_g2_g39,up_only_a0.3,6,14551,1.0759698152542114,1.0,1.0,1.3659119606018066,0.0,0.41653494605181773
all_apply_g2_g39,up_only_a0.3,7,14551,1.0876721143722534,1.0,1.0,1.4083755016326904,0.0,0.44072572331798504
all_apply_g2_g39,up_only_a0.3,8,14551,1.1003618240356445,1.0,1.0,1.4483740329742432,0.0,0.46505394818225554
all_apply_g2_g39,up_only_a0.3,9,14551,1.1141277551651,1.0,1.0,1.4909687042236328,0.0,0.49323070579341627
all_apply_g2_g39,up_only_a0.3,10,14551,1.126151204109192,1.0,1.0073528289794922,1.528381586074829,0.0,0.5105491031544224
all_apply_g2_g39,up_only_a0.3,11,14551,1.1346975564956665,1.0,1.0182666778564453,1.5590102672576904,0.0,0.5252559961514672
all_apply_g2_g39,up_only_a0.3,12,14551,1.142610788345337,1.0,1.0349394083023071,1.5785648822784424,0.0,0.5447048312830733
all_apply_g2_g39,up_only_a0.3,13,14551,1.1489051580429077,1.0,1.0486665964126587,1.600000023841858,0.0,0.5671087897738987
all_apply_g2_g39,up_only_a0.3,14,14551,1.1511483192443848,1.0,1.057959794998169,1.600000023841858,0.0,0.5765926740430211
all_apply_g2_g39,up_only_a0.3,15,14551,1.1521016359329224,1.0,1.058556318283081,1.600000023841858,0.0,0.5825716445605114
all_apply_g2_g39,up_only_a0.3,16,14551,1.1483787298202515,1.0,1.050136685371399,1.600000023841858,0.0,0.5717820081094083
all_apply_g2_g39,up_only_a0.3,17,14551,1.147064208984375,1.0,1.0468908548355103,1.600000023841858,0.0,0.5684832657549309
all_apply_g2_g39,up_only_a0.3,18,14551,1.1448572874069214,1.0,1.0477365255355835,1.600000023841858,0.0,0.5658030375919181
all_apply_g2_g39,up_only_a0.3,19,14551,1.1430193185806274,1.0,1.0481574535369873,1.600000023841858,0.0,0.5680709229606212
all_apply_g2_g39,up_only_a0.3,20,14551,1.1395097970962524,1.0,1.0424740314483643,1.5944489240646362,0.0,0.5621606762421827
all_apply_g2_g39,up_only_a0.3,21,14551,1.1365821361541748,1.0,1.0411330461502075,1.5825402736663818,0.0,0.5570063913133118
all_apply_g2_g39,up_only_a0.3,22,14551,1.1350451707839966,1.0,1.038648247718811,1.5718755722045898,0.0,0.5572812865095182
all_apply_g2_g39,up_only_a0.3,23,14551,1.1329598426818848,1.0,1.0409218072891235,1.5577363967895508,0.0,0.5561129819256408
all_apply_g2_g39,up_only_a0.3,24,14551,1.131082534790039,1.0,1.039771318435669,1.5539754629135132,0.0,0.561748333447873
all_apply_g2_g39,up_only_a0.3,25,14551,1.1305183172225952,1.0,1.0403035879135132,1.5479130744934082,0.0,0.5626417428355439
