unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_total_mib,gpu0_util_pct,gpu0_mem_util_pct,gpu0_power_w,gpu1_used_mib,gpu1_total_mib,gpu1_util_pct,gpu1_mem_util_pct,gpu1_power_w,env_rss_kib,env_cpu_pct,actor_rss_kib,actor_cpu_pct,rollout_rss_kib,rollout_cpu_pct,driver_rss_kib,driver_cpu_pct,ray_rss_kib,ray_cpu_pct,matched_total_rss_kib,compute_process_count
1786115745,1.01053e+12,59329048576,43955036160,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,34.50,26006092.00,74.00,8271464.00,137.70,3212,0.0,1129288.00,14.40,48355916.00,4
1786115747,1.01054e+12,59332829184,43955236864,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887092.00,34.20,26006164.00,75.90,8271464.00,136.40,3212,0.0,1129288.00,14.30,48355988.00,4
1786115748,1.01053e+12,59331866624,43956682752,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887096.00,33.80,26006428.00,77.90,8271464.00,135.00,3212,0.0,1130636.00,14.40,48357712.00,4
1786115749,1.01053e+12,59332493312,43957243904,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,33.20,26006428.00,78.80,8271464.00,132.40,3212,0.0,1130900.00,14.30,48357988.00,4
1786115750,1.01053e+12,59330727936,43957268480,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,32.90,26006428.00,80.70,8271464.00,131.10,3212,0.0,1130636.00,14.20,48357724.00,4
1786115752,1.01052e+12,59331481600,43956981760,14691778560,0,0,155648,861046755328,8267,81920,0,0,68.49,8267,81920,0,0,66.40,3887108.00,32.60,26006428.00,82.40,8271464.00,129.80,3212,0.0,1130680.00,14.20,48357768.00,4
1786115753,1.01052e+12,59331317760,43956617216,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,32.00,26006428.00,83.30,8271464.00,127.40,3212,0.0,1130388.00,14.20,48357528.00,4
1786115754,1.01006e+12,59788374016,44417859584,14691778560,0,0,155648,861046755328,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,31.80,26608720.00,84.90,8271464.00,126.20,3212,0.0,1131088.00,14.20,49085608.00,4
1786115756,1.00821e+12,61520019456,46273429504,14564884480,0,0,155648,861046751232,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,31.50,28478632.00,86.70,8271464.00,125.10,3212,0.0,1130012.00,14.10,50955332.00,4
1786115757,1.00646e+12,63224397824,48127516672,14411292672,0,0,155648,861046751232,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,31.20,30120712.00,87.50,8271464.00,122.80,3212,0.0,1130012.00,14.10,52471484.00,4
1786115758,1.00637e+12,63262461952,48170360832,14404349952,0,0,155648,861046751232,8267,81920,0,0,67.56,8267,81920,0,0,66.40,3887108.00,30.70,30120712.00,89.00,8271464.00,121.70,3212,0.0,1129880.00,14.10,52471352.00,4
