minute,gpu0_used_mib,gpu1_used_mib,gpu0_util_pct,gpu1_util_pct,cgroup_anon_bytes,matched_total_rss_kib,env_rss_kib,rollout_rss_kib,cgroup_current_bytes,cgroup_file_bytes
74.25,17169,17508,35.15384615384615,41.46153846153846,39364915200,44365396,18576488,11233468,247101300736,205363847168
74.74230769230769,15987,16070,7.6923076923076925,11.076923076923077,39518449664,44514288,18716260,11233440,247247548416,205363884032
75.23461538461538,17171,17254,50.30769230769231,18.076923076923077,39060996096,44117228,18266924,11233444,246792163328,205364228096
75.74166666666666,17171,17254,36.357142857142854,10.214285714285714,39062429696,44070616,18267020,11233460,246794797056,205364240384
76.25384615384615,17171,16784,9.538461538461538,10.23076923076923,40533147648,45532220,19733064,11233624,248266932224,205364600832
76.7448717948718,17171,17254,42.61538461538461,50.38461538461539,40558407680,45530852,19733180,11233604,248291577856,205364604928
77.23846153846154,17171,17254,27.692307692307693,35.69230769230769,40560250880,45532576,19733252,11233604,248296689664,205364944896
77.73461538461538,17171,17254,9.615384615384615,7.923076923076923,40533852160,45813652,19882972,11233620,248262451200,205364989952
78.22820512820513,17171,17254,51.07692307692308,23.076923076923077,40504426496,45477424,19669616,11233608,248238706688,205365383168
78.73809523809523,17171,17254,18.214285714285715,32.0,40505319424,45477072,19669748,11233640,248239202304,205365395456
79.2525641025641,17171,17254,18.076923076923077,34.46153846153846,41007529984,45459948,19658408,11233632,248744714240,205365846016
79.7448717948718,17171,17254,43.69230769230769,23.23076923076923,40487157760,45460608,19658408,11233640,248223207424,205365854208
80.23717948717947,17171,17254,11.153846153846153,11.23076923076923,40488833024,45459800,19658368,11233640,248223252480,205366173696
80.72820512820513,17171,17254,13.538461538461538,8.692307692307692,41023401984,45985224,20166744,11233592,248760815616,205366218752
81.24166666666666,17171,17254,49.57142857142857,24.142857142857142,40589049856,45561504,19741528,11233632,248326193152,205366558720
81.7525641025641,15817,15899,11.538461538461538,14.846153846153847,40231129088,45213164,19391780,11233648,247966650368,205366616064
82.24358974358975,17171,17254,43.61538461538461,29.153846153846153,41024102400,45987660,20166748,11233636,248759357440,205366919168
82.73589743589743,17171,17254,41.07692307692308,28.53846153846154,40581758976,45556412,19730700,11233656,248319516672,205366927360
83.23205128205129,15817,15899,9.846153846153847,9.23076923076923,40161902592,45423220,19350756,11233668,247899611136,205367308288
83.72692307692309,17171,17254,6.153846153846154,4.461538461538462,41021698048,45525160,19754940,11233716,248758087680,205367320576
84.23809523809523,17171,17254,29.714285714285715,42.642857142857146,40549670912,45525460,19704096,11233736,248286879744,205367779328
84.7525641025641,16243,16070,5.3076923076923075,14.846153846153847,40586264576,45439004,19746592,11233748,248324935680,205367836672
85.24358974358975,17171,17254,54.69230769230769,50.61538461538461,40634544128,45608120,19791220,11233752,248373903360,205368168448
85.73333333333333,17171,17254,15.846153846153847,23.0,40636510208,45610208,19791244,11233756,248374071296,205368180736
86.2452380952381,17171,17254,13.071428571428571,17.857142857142858,41030987776,45599720,19770748,11233756,248770433024,205368549376
86.7551282051282,17171,17254,59.46153846153846,57.0,40627945472,45601816,19770820,11233728,248367575040,205368561664
87.2448717948718,17171,17254,36.38461538461539,24.923076923076923,40628477952,45602612,19770820,11233704,248368103424,205368901632
87.7397435897436,15817,15899,14.692307692307692,16.76923076923077,41992765440,46963108,21115428,11233756,249733738496,205368918016
88.22948717948718,15385,15376,63.84615384615385,35.84615384615385,41997254656,46941436,21091544,11233712,249740226560,205369245696
88.73928571428571,15385,15376,11.357142857142858,21.357142857142858,42176606208,47116880,21267816,11233820,249920098304,205537705984
89.25128205128205,17425,17508,26.307692307692307,28.153846153846153,44063944704,48959456,23121540,11233900,251985625088,205538045952
89.74358974358975,17425,17508,29.846153846153847,43.92307692307692,44078313472,48960668,23121564,11233868,251999854592,205538058240
90.23846153846154,15817,15899,7.923076923076923,14.538461538461538,42413703168,47617484,21674396,11233936,250328645632,205538578432
