unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1785345574,1.02416e+12,235431223296,28384440320,204730986496,78418,1401241,0,0,30048256,886792007680,15193,0,11063,100,8755224,1388,11219448,3128,1622668,33213464,7
1785345577,1.02415e+12,235436236800,28387713024,204730986496,78418,1401241,0,0,30048256,886792007680,15193,0,11063,100,8755220,1396,11219484,3128,1623556,33216076,7
1785345579,1.02415e+12,235434422272,28387573760,204730986496,78418,1401241,0,0,30048256,886792007680,15193,0,11063,100,8755240,1376,11219492,3128,1623436,33216148,7
1785345581,1.02446e+12,235133210624,28083503104,204730990592,78418,1401241,0,0,30048256,886792007680,13957,0,11063,100,8457912,1376,11219492,3128,1623300,32918972,7
1785345583,1.02668e+12,232977784832,25938227200,204731027456,78418,1401241,0,0,30048256,886791991296,10658,3,10737,5,6451892,1368,11219612,3128,1623756,30917064,8
1785345586,1.02662e+12,233028055040,25984487424,204731027456,78418,1401241,0,0,30048256,886791991296,10658,0,10737,0,6452880,1412,11219604,3128,1623040,30917348,8
1785345588,1.02511e+12,234473156608,27427336192,204731256832,78418,1401241,0,0,30048256,886791991296,10940,0,11019,0,8005616,1368,11219612,3128,1622708,32559080,8
1785345590,1.02435e+12,235154866176,28104835072,204731256832,78418,1401241,0,0,30048256,886791991296,11324,5,11597,4,8637228,1388,11219564,3128,1623072,33101804,8
1785345592,1.02436e+12,235195666432,28146683904,204731256832,78418,1401241,0,0,30048256,886791991296,13724,41,13854,91,8658596,1392,11219668,3128,1623932,33174684,8
1785345595,1.02342e+12,236073312256,29022822400,204731256832,78418,1401241,0,0,30048256,886791991296,13772,0,13854,0,9591172,1428,11219608,3128,1623844,34056528,8
1785345597,1.0228e+12,236678123520,29624840192,204731256832,78418,1401241,0,0,30048256,886791991296,14227,2,14309,0,10193632,1372,11219628,3128,1624032,34659132,8
1785345599,1.02258e+12,236906205184,29841539072,204741001216,78418,1401241,0,0,30048256,886791991296,15209,35,15292,76,10398020,1388,11219568,3128,1623980,34863680,8
1785345601,1.02257e+12,236903301120,29840490496,204741001216,78418,1401241,0,0,30048256,886791991296,15209,0,15292,0,10398200,1384,11219644,3128,1622992,34862876,8
1785345604,1.02257e+12,236902711296,29840625664,204741001216,78418,1401241,0,0,30048256,886791991296,15209,100,15292,28,10398196,1392,11219612,3128,1622728,34862660,8
1785345606,1.02258e+12,236903911424,29841002496,204741029888,78418,1401241,0,0,30048256,886791991296,15209,100,15292,97,10398208,1416,11219700,3128,1623020,34862932,8
1785345608,1.02258e+12,236906950656,29842657280,204741054464,78418,1401241,0,0,30048256,886791991296,15209,92,15292,84,10398264,1348,11219596,3128,1623968,34863908,8
1785345611,1.02257e+12,236910059520,29844836352,204741210112,78418,1401241,0,0,30048256,886791991296,15209,100,15292,52,10398240,1416,11219604,3128,1624248,34864120,8
1785345613,1.02258e+12,236908228608,29843689472,204741337088,78418,1401241,0,0,30048256,886791991296,15209,0,15292,48,10398252,1428,11219684,3128,1624232,34864664,8
1785345615,1.02258e+12,236908720128,29844033536,204741337088,78418,1401241,0,0,30048256,886791991296,15209,28,15292,6,10398260,1452,11219764,3128,1624440,34865540,8
1785345617,1.02258e+12,236909166592,29844746240,204741337088,78418,1401241,0,0,30048256,886791991296,15209,100,15292,0,10398288,1420,11219720,3128,1624784,34865936,8
1785345620,1.02256e+12,236922814464,29859856384,204741337088,78418,1401241,0,0,30048256,886791991296,15209,9,15292,6,10398344,1384,11219720,3128,1624172,34865572,8
1785345622,1.02259e+12,236911308800,29846028288,204741337088,78418,1401241,0,0,30048256,886791991296,15209,87,15292,0,10398604,1388,11219800,3128,1625072,34866644,8
1785345624,1.02259e+12,236907425792,29842657280,204741337088,78418,1401241,0,0,30048256,886791991296,15209,43,15292,0,10398608,1420,11219756,3128,1625016,34863560,8
1785345626,1.02259e+12,236906471424,29842571264,204741337088,78418,1401241,0,0,30048256,886791991296,15209,0,15292,0,10398612,1368,11219776,3128,1624696,34863344,8
1785345629,1.0226e+12,236908068864,29842968576,204741337088,78418,1401241,0,0,30048256,886791991296,15209,65,15292,0,10398604,1416,11219740,3128,1624104,34862848,8
1785345631,1.0226e+12,236907290624,29842960384,204741341184,78418,1401241,0,0,30048256,886791991296,15209,0,15292,0,10398660,1364,11219768,3128,1624336,34863120,8
1785345633,1.0226e+12,236910628864,29845737472,204741341184,78418,1401241,0,0,30048256,886791991296,15209,63,15292,0,10398604,1396,11219820,3128,1624664,34865704,8
1785345636,1.02261e+12,236907839488,29845803008,204741341184,78418,1401241,0,0,30048256,886791991296,15209,52,15292,0,10398596,1360,11219848,3128,1625368,34866412,8
1785345638,1.02261e+12,236913381376,29847060480,204741345280,78418,1401241,0,0,30048256,886791987200,13077,13,15292,0,9665944,1360,11219864,3128,1626516,33978708,7
1785345640,1.02407e+12,235575488512,28514521088,204741341184,78418,1401241,0,0,30048256,886791983104,10966,100,15291,19,8867608,1420,11219900,3128,1626268,33336840,7
1785345642,1.0248e+12,234981650432,27922001920,204741349376,78418,1401241,0,0,30052352,886791970816,10977,9,11065,2,8058792,1392,11219912,3128,1626012,32530812,6
1785345645,1.02663e+12,233103826944,26047844352,204741361664,78418,1401241,0,0,30048256,886791970816,10658,0,10737,0,6505148,1392,11220012,3128,1626404,30977648,8
1785345647,1.02664e+12,233104023552,26048851968,204741361664,78418,1401241,0,0,30048256,886791970816,10658,0,10737,0,6505744,1388,11219960,3128,1626376,31021052,8
1785345649,1.02512e+12,234565427200,27507183616,204741361664,78418,1401241,0,0,30048256,886791970816,10940,0,11019,0,7965564,1368,11219992,3128,1626224,32437980,8
1785345652,1.02442e+12,235262337024,28209528832,204741361664,78418,1401241,0,0,30048256,886791970816,11583,0,11661,2,8685720,1324,11219984,3128,1626964,33074360,8
1785345654,1.02409e+12,235498389504,28445564928,204741361664,78418,1401241,0,0,30048256,886791970816,14028,1,13854,5,9206012,1372,11219964,3128,1626956,33964408,8
1785345656,1.02304e+12,236531974144,29472604160,204741365760,78418,1401241,0,0,30048256,886791970816,14028,0,13854,2,10156244,1380,11219964,3128,1626788,34670444,8
1785345658,1.02278e+12,236787294208,29726801920,204741365760,78418,1401241,0,0,30048256,886791970816,14483,0,14566,0,10269920,1420,11219968,3128,1626972,34751196,8
1785345661,1.02263e+12,236909789184,29847379968,204741365760,78418,1401241,0,0,30048256,886791970816,15209,0,15292,0,10405088,1376,11220040,3128,1626636,34869268,8
1785345663,1.02263e+12,236901437440,29839597568,204741365760,78418,1401241,0,0,30048256,886791970816,15209,100,15292,62,10405012,1412,11219980,3128,1619004,34861848,8
1785345665,1.02263e+12,236905349120,29843263488,204741386240,78418,1401241,0,0,30048256,886791970816,15209,65,15292,25,10405100,1376,11220012,3128,1616236,34865408,8
1785345667,1.02262e+12,236911030272,29848363008,204741386240,78418,1401241,0,0,30048256,886791970816,15209,69,15292,15,10405076,1428,11219972,3128,1616732,34870412,8
1785345670,1.02259e+12,236909715456,29847171072,204741574656,78418,1401241,0,0,30048256,886791970816,15209,0,15292,100,10405132,1340,11220004,3128,1616808,34870140,8
1785345672,1.02259e+12,236911529984,29847552000,204741705728,78418,1401241,0,0,30048256,886791970816,15209,19,15292,100,10405084,1348,11220060,3128,1616660,34871168,8
1785345674,1.0226e+12,236912504832,29848420352,204741709824,78418,1401241,0,0,30048256,886791970816,15209,10,15292,100,10405236,1360,11220124,3128,1616964,34872996,8
1785345677,1.02259e+12,236911120384,29848625152,204741709824,78418,1401241,0,0,30048256,886791970816,15209,0,15292,35,10405208,1380,11220084,3128,1617092,34875080,8
1785345679,1.02258e+12,236916211712,29850992640,204741709824,78418,1401241,0,0,30048256,886791970816,15209,39,15292,6,10405184,1340,11220160,3128,1617620,34877680,8
1785345681,1.02258e+12,236914728960,29851422720,204741713920,78418,1401241,0,0,30048256,886791970816,15209,0,15292,0,10405184,1340,11220104,3128,1617792,34879304,8
1785345683,1.02257e+12,236915515392,29852708864,204741713920,78418,1401241,0,0,30048256,886791970816,15209,0,15292,0,10405176,1368,11220060,3128,1618452,34882552,8
1785345686,1.02257e+12,236913917952,29850357760,204741713920,78418,1401241,0,0,30048256,886791970816,15209,0,15292,0,10405176,1428,11220184,3128,1615856,34882240,8
1785345688,1.02257e+12,236914225152,29849772032,204741713920,78418,1401241,0,0,30048256,886791970816,15209,8,15292,0,10405256,1376,11220320,3128,1615440,34884140,8
1785345690,1.02258e+12,236912869376,29850230784,204741713920,78418,1401241,0,0,30048256,886791970816,15209,0,15292,0,10405160,1376,11220300,3128,1615540,34884176,8
1785345692,1.02257e+12,236912529408,29850185728,204741713920,78418,1401241,0,0,30048256,886791970816,15209,0,15292,75,10405212,1452,11220328,3128,1615468,34884456,8
1785345695,1.02257e+12,236913946624,29849657344,204741713920,78418,1401241,0,0,30048256,886791970816,15209,0,15292,18,10405216,1428,11220376,3128,1614896,34883828,8
1785345697,1.02256e+12,236915994624,29850927104,204741718016,78418,1401241,0,0,30048256,886791966720,15209,0,15292,94,10405184,1388,11220308,3128,1615636,34884848,8
1785345699,1.02257e+12,236913700864,29847990272,204741718016,78418,1401241,0,0,30048256,886791966720,15209,0,15292,65,10405204,1344,11220308,3128,1612776,34883516,8
1785345701,1.02257e+12,236913344512,29848305664,204741718016,78418,1401241,0,0,30048256,886791966720,15209,100,15292,6,10405228,1344,11220296,3128,1613068,34884024,8
1785345704,1.02407e+12,235550437376,28488757248,204741709824,78418,1401241,0,0,30048256,886791966720,15193,41,11063,100,8851372,1452,11220320,3128,1612004,33329172,7
1785345706,1.02548e+12,234292695040,27237355520,204741726208,78418,1401241,0,0,30052352,886791950336,10977,0,10689,5,7397180,1344,11220280,3128,1612516,31924928,6
1785345708,1.02661e+12,233101914112,26044530688,204741746688,78418,1401241,0,0,30048256,886791950336,10658,0,10737,0,6508852,1396,11220300,3128,1612916,30990428,8
1785345711,1.02663e+12,233101512704,26045837312,204741746688,78418,1401241,0,0,30048256,886791950336,10658,0,10737,0,6509444,1340,11220380,3128,1613196,31064548,8
1785345713,1.02511e+12,234564665344,27504537600,204741746688,78418,1401241,0,0,30048256,886791950336,10940,0,11019,0,7965992,1340,11220372,3128,1613880,32448508,8
1785345715,1.02438e+12,235261435904,28199407616,204741746688,78418,1401241,0,0,30048256,886791950336,11583,0,11661,1,8682400,1372,11220292,3128,1613420,33164480,8
1785345717,1.02382e+12,235737501696,28684288000,204741746688,78418,1401241,0,0,30048256,886791950336,13772,4,13854,4,9392832,1424,11220300,3128,1613332,34127408,8
1785345720,1.02285e+12,236705546240,29650857984,204741746688,78418,1401241,0,0,30048256,886791950336,13772,0,13854,0,10260312,1348,11220336,3128,1612648,34741520,8
1785345722,1.02264e+12,236842647552,29775134720,204741746688,78418,1401241,0,0,30048256,886791950336,14483,2,14566,0,10339880,1336,11220328,3128,1613152,34821564,8
1785345724,1.02253e+12,236990177280,29927464960,204741746688,78418,1401241,0,0,30048256,886791950336,15209,7,15292,57,10479368,1388,11220372,3128,1613256,34961180,8
