timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-05T11:08:24.830850+00:00,1,1365882500,3492468,0.00,60504,0,52,916,32589780,23514368,4922952
2026-09-05T11:08:29.986168+00:00,1,1364983140,3492468,0.00,61218,0,52,915,33251424,23514372,4922952
2026-09-05T11:08:35.140569+00:00,1,1364544684,3492468,0.00,61828,0,52,923,33999304,23514372,4922972
2026-09-05T11:08:40.293439+00:00,1,1363973576,3492468,0.00,62638,0,52,932,34543092,23514372,4922972
2026-09-05T11:08:45.450435+00:00,1,1363713120,3492468,0.00,63096,2,52,932,34763688,23514372,4922972
2026-09-05T11:08:50.593603+00:00,1,1363127156,3492468,0.00,63446,0,51,939,35497152,23514372,4922984
2026-09-05T11:08:55.729601+00:00,1,1362380084,3492468,0.00,64521,0,51,948,36111524,23514372,4923000
2026-09-05T11:09:00.857837+00:00,1,1361980660,3492468,0.00,65234,0,51,947,36319360,23514372,4923000
2026-09-05T11:09:06.015528+00:00,1,1361469928,3492468,0.00,65591,2,51,956,36989916,23514372,4923000
2026-09-05T11:09:11.167610+00:00,1,1360911448,3492468,0.00,66399,0,51,964,37592340,23514372,4923020
2026-09-05T11:09:16.329335+00:00,1,1360642592,3492468,0.00,67113,1,51,964,37815856,23514372,4923020
2026-09-05T11:09:21.501733+00:00,1,1359539312,3492468,0.00,67473,0,51,971,38542664,23514376,4923020
2026-09-05T11:09:26.652558+00:00,1,1359164692,3492468,0.00,68537,0,51,980,39002376,23514376,4923080
2026-09-05T11:09:31.786136+00:00,1,1359096388,3492468,0.00,69251,1,50,980,39456404,23514376,4923080
2026-09-05T11:09:36.929382+00:00,1,1358266932,3492468,0.00,69805,5,50,988,40113116,23514376,4923096
2026-09-05T11:09:42.058335+00:00,1,1357446876,3492468,0.00,70411,0,50,995,40756348,23514376,4923096
2026-09-05T11:09:47.194565+00:00,1,1357454716,3492468,0.00,73987,0,50,1002,41005964,23514376,4925148
2026-09-05T11:09:52.325420+00:00,1,1357436300,3492468,0.00,73987,42,53,1002,41036716,23514376,4925160
2026-09-05T11:09:57.472570+00:00,1,1357001684,3492468,0.00,73987,6,52,1002,41068344,23514376,4925180
2026-09-05T11:10:02.606482+00:00,1,1357397156,3492468,0.00,73987,0,51,1002,41076108,23514376,4925184
2026-09-05T11:10:07.706095+00:00,1,1357405768,3492468,0.00,73987,5,51,1002,41082048,23514376,4925184
2026-09-05T11:10:12.857036+00:00,1,1356963640,3492468,0.00,73987,100,53,1003,41095632,23514376,4925184
2026-09-05T11:10:18.004363+00:00,1,1357383156,3492468,0.00,73987,96,53,1002,41098452,23514380,4925184
