h,position_center_log_v,position_scale_log_v,current_log_v_median,residual_p05,residual_median,residual_p95,weight_p05,weight_mean,weight_p50,weight_p95,at_min_fraction,at_max_fraction
10,-3.9843082427978516,0.4032014012336731,-3.841887025207278,-1.1555479168891907,0.35322606563568115,2.0,0.42222604155540466,1.1639406794593448,1.1766130328178406,2.0,0.0,0.0625
11,-3.9820504188537598,0.4327573776245117,-3.8618609968487085,-1.061331331729889,0.2777293473482132,1.8935989141464233,0.46933433413505554,1.1724835565047604,1.1388646960258484,1.9467994570732117,0.002976190476190476,0.041666666666666664
12,-3.9748997688293457,0.4400116801261902,-3.8573434601967738,-1.1401567161083221,0.2671663910150528,1.981693834066391,0.42992164194583893,1.1604413791071801,1.1335831880569458,1.990846872329712,0.002976190476190476,0.050595238095238096
13,-3.967395782470703,0.44130027294158936,-3.86604638170798,-1.149081438779831,0.2296607568860054,1.9076249599456787,0.42545928061008453,1.1382509723660492,1.1148303747177124,1.9538124799728394,0.0,0.047619047619047616
14,-3.9587903022766113,0.44505563378334045,-3.8948176399946437,-1.1597496569156647,0.1437409371137619,2.0,0.42012517154216766,1.1060104700071471,1.0718704462051392,2.0,0.002976190476190476,0.06547619047619048
15,-3.957207202911377,0.44984936714172363,-3.8700279447264525,-1.1594364941120148,0.19379665702581406,1.9510675370693207,0.4202817529439926,1.1078202681882041,1.096898376941681,1.975533813238144,0.008928571428571428,0.044642857142857144
16,-3.953491449356079,0.43663081526756287,-3.923708032224216,-1.3063504695892334,0.06821206212043762,1.8829214572906494,0.3468247652053833,1.0651502073520707,1.0341060757637024,1.94146066904068,0.005952380952380952,0.03869047619047619
17,-3.957186222076416,0.44160196185112,-3.8904473094166487,-1.150878518819809,0.15112895518541336,1.9609776139259338,0.4245607405900955,1.0959635286458902,1.0755645036697388,1.9804888367652893,0.011904761904761904,0.047619047619047616
18,-3.9740004539489746,0.42717328667640686,-3.904010847682995,-1.3256550431251526,0.1638437658548355,2.0,0.3371724784374237,1.1016366895110834,1.0819218754768372,2.0,0.002976190476190476,0.05654761904761905
19,-3.988126754760742,0.42527103424072266,-3.9050537789177664,-1.2824260890483856,0.1953413486480713,1.8952435553073883,0.3587869554758072,1.1248849532788707,1.0976706743240356,1.9476218223571777,0.0,0.047619047619047616
20,-4.002925872802734,0.42290255427360535,-3.8764100395478227,-1.1665033102035522,0.29916080832481384,2.0,0.4167483448982239,1.149481956270479,1.1495804190635681,2.0,0.011904761904761904,0.05357142857142857
21,-4.0222883224487305,0.4251096844673157,-3.8958866121476436,-1.1398980617523193,0.29733893275260925,2.0,0.43005096912384033,1.1729929420564855,1.1486694812774658,2.0,0.0,0.05952380952380952
22,-4.018575668334961,0.42569947242736816,-3.879317273430515,-1.081933617591858,0.3271283954381943,1.86831796169281,0.45903319120407104,1.1521037632510776,1.1635642051696777,1.9341590404510498,0.002976190476190476,0.047619047619047616
23,-4.021214485168457,0.41463378071784973,-3.9213825792389323,-1.2069768011569977,0.2407713606953621,2.0,0.39651159942150116,1.1442224670733725,1.1203857064247131,2.0,0.002976190476190476,0.05952380952380952
24,-4.035562992095947,0.40796327590942383,-3.9410507006679403,-1.0896809101104736,0.23166846483945847,2.0,0.4551595449447632,1.1471118267093385,1.1158342361450195,2.0,0.005952380952380952,0.0625
25,-4.026432037353516,0.4089021384716034,-3.949078532533891,-1.0938673913478851,0.18917357176542282,2.0,0.45306630432605743,1.1434687658080034,1.0945867896080017,2.0,0.008928571428571428,0.0625
26,-4.0255231857299805,0.4237072467803955,-3.9128365562809275,-1.095025897026062,0.26595400273799896,2.0,0.452487051486969,1.1408799368710745,1.13297700881958,2.0,0.005952380952380952,0.05654761904761905
27,-4.036252021789551,0.4361490309238434,-3.8942463800210074,-1.0524316430091858,0.3255898058414459,2.0,0.4737841784954071,1.1743103216091793,1.1627948880195618,2.0,0.005952380952380952,0.07142857142857142
28,-4.021315574645996,0.4305693507194519,-3.891860979630648,-1.179018348455429,0.30065886676311493,2.0,0.41049082577228546,1.1589267193561508,1.1503294110298157,2.0,0.002976190476190476,0.06845238095238096
29,-4.0232062339782715,0.4340148866176605,-3.8743111353466504,-1.2131183445453644,0.3430646061897278,2.0,0.3934408277273178,1.189828234946444,1.1715323328971863,2.0,0.002976190476190476,0.08630952380952381
30,-4.0215864181518555,0.43956488370895386,-3.854832369241667,-1.1304254233837128,0.3793615251779556,2.0,0.4347872883081436,1.226149229598897,1.1896807551383972,2.0,0.0,0.08333333333333333
31,-4.022839546203613,0.4336009621620178,-3.8474859041520117,-0.992105022072792,0.40441249310970306,2.0,0.5039475113153458,1.2405661610620362,1.2022062540054321,2.0,0.002976190476190476,0.10416666666666667
32,-4.000022888183594,0.47117990255355835,-3.8109773049538216,-0.9805609881877899,0.40121734142303467,2.0,0.509719505906105,1.2400310465267725,1.2006086707115173,2.0,0.0,0.08630952380952381
33,-3.9928383827209473,0.4593413472175598,-3.842230745726084,-0.984782263636589,0.3278772681951523,2.0,0.5076088756322861,1.2200863089944636,1.1639386415481567,2.0,0.002976190476190476,0.1130952380952381
34,-3.973435401916504,0.48034968972206116,-3.792921732665593,-0.994328960776329,0.37579651176929474,2.0,0.5028354972600937,1.2321577724956332,1.1878982186317444,2.0,0.0,0.11904761904761904
35,-3.955564022064209,0.4809802770614624,-3.7734449353722406,-0.9959521442651749,0.3786413371562958,2.0,0.5020239055156708,1.2425748202062787,1.189320683479309,2.0,0.002976190476190476,0.11904761904761904
36,-3.9517951011657715,0.49903953075408936,-3.7454695460131626,-0.89776211977005,0.41344527900218964,2.0,0.551118940114975,1.2576633617281914,1.206722617149353,2.0,0.0,0.11011904761904762
37,-3.9324140548706055,0.5049198269844055,-3.7373885961540827,-1.0211235880851746,0.3862503170967102,2.0,0.4894382059574127,1.225485329649278,1.1931251883506775,2.0,0.0,0.08333333333333333
38,-3.9195728302001953,0.5074235200881958,-3.7557628005999852,-0.9791494607925415,0.322827011346817,2.0,0.5104252398014069,1.201223898679018,1.1614134907722473,2.0,0.002976190476190476,0.06547619047619048
39,-3.922428607940674,0.5154924392700195,-3.74083595440049,-0.9205073714256287,0.35227012634277344,2.0,0.5397463440895081,1.2216579060824144,1.1761350631713867,2.0,0.0,0.0744047619047619
40,-3.913886547088623,0.5045740008354187,-3.718164559261095,-1.0201923549175262,0.38789549469947815,2.0,0.4899038225412369,1.1966274251185713,1.1939477920532227,2.0,0.0,0.07142857142857142
41,-3.8962574005126953,0.5201281309127808,-3.727296571157311,-0.953562930226326,0.3248445838689804,2.0,0.5232185125350952,1.1855725073033856,1.1624222993850708,2.0,0.0,0.0625
42,-3.878488540649414,0.5055444240570068,-3.6945063457510643,-1.0456843674182892,0.3639289438724518,2.0,0.4771578162908554,1.1813645401880855,1.1819644570350647,2.0,0.0,0.06547619047619048
43,-3.8638200759887695,0.5054903626441956,-3.728228638686917,-1.0416053235530853,0.2682373374700546,2.0,0.47919733822345734,1.1772400637467701,1.1341186165809631,2.0,0.002976190476190476,0.06845238095238096
44,-3.8552374839782715,0.528123676776886,-3.7284001200278123,-0.949706494808197,0.2401660457253456,2.0,0.5251467823982239,1.180244669495594,1.120082974433899,2.0,0.0,0.07142857142857142
45,-3.835777521133423,0.5339701771736145,-3.6989824614636624,-1.0049384236335754,0.25618480145931244,2.0,0.4975307881832123,1.1670086706678073,1.1280924081802368,2.0,0.002976190476190476,0.08035714285714286
46,-3.8165314197540283,0.5593355298042297,-3.655341578518251,-0.9564349055290222,0.2881810665130615,2.0,0.5217825472354889,1.1832306069277583,1.1440905332565308,2.0,0.002976190476190476,0.07738095238095238
47,-3.788095474243164,0.5884217619895935,-3.639101803278087,-0.9085530936717987,0.25320887565612793,2.0,0.5457234531641006,1.177481329866818,1.126604437828064,2.0,0.0,0.08035714285714286
48,-3.7428221702575684,0.6415712833404541,-3.578588746936184,-0.9740656167268753,0.2559862732887268,2.0,0.5129671841859818,1.1809374931312742,1.127993106842041,2.0,0.0,0.08630952380952381
49,-3.6957712173461914,0.6902071833610535,-3.5894567678509564,-0.9076527208089828,0.1540326178073883,2.0,0.5461736172437668,1.182367971965245,1.0770163536071777,2.0,0.0,0.0744047619047619
