tag,round,raw_step,value,wall_time,segment
env/return,40,39,0.37890625,1790284532.4438984,1
env/return,41,40,0.48828125,1790286433.6905837,1
env/return,42,41,0.44921875,1790288828.0546536,1
env/return,43,42,0.42578125,1790290773.454851,1
env/return,44,43,0.4375,1790293103.5939467,1
env/return,45,44,0.375,1790295072.467696,1
env/return,46,45,0.45703125,1790297379.1625485,1
env/return,47,46,0.4921875,1790299279.6472926,1
env/return,48,47,0.40625,1790301644.0870636,1
env/return,49,48,0.3671875,1790303629.1242895,1
env/return,50,49,0.40625,1790306122.3550334,1
env/return,51,50,0.39453125,1790308191.2403502,1
env/return,52,51,0.375,1790310532.1684585,1
env/return,53,52,0.390625,1790312454.1920235,1
env/return,54,53,0.40625,1790314844.9986815,1
env/return,55,54,0.390625,1790316754.698542,1
env/return,56,55,0.453125,1790319098.6330385,1
env/return,57,56,0.359375,1790321104.2148237,1
env/return,58,57,0.37109375,1790323495.2035406,1
env/return,59,58,0.421875,1790325451.3915462,1
env/return,60,59,0.41015625,1790327916.6957452,1
env/return,61,60,0.4140625,1790329856.3242958,1
env/return,62,61,0.40625,1790332229.99014,1
env/return,63,62,0.40625,1790334099.3250473,1
env/return,64,63,0.35546875,1790336469.1690178,1
env/return,65,64,0.27734375,1790338395.60138,1
env/return,66,65,0.44921875,1790340806.1582952,1
env/return,67,66,0.35546875,1790342739.8351433,1
env/return,68,67,0.4375,1790345199.965778,1
env/return,69,68,0.4921875,1790347061.6783376,1
env/return,70,69,0.3984375,1790349545.992967,1
env/reward,1,0,0.0021679685451090336,1790140526.8895485,0
env/reward,2,1,0.0017773436848074198,1790142808.7222164,0
env/reward,3,2,0.0013085936661809683,1790144760.7991316,0
env/reward,4,3,0.001542968675494194,1790147136.7485383,0
env/reward,5,4,0.002070312388241291,1790149040.7412496,0
env/reward,6,5,0.0017578124534338713,1790151440.3012152,0
env/reward,7,6,0.0016796875279396772,1790153440.8992512,0
env/reward,8,7,0.0019726562313735485,1790155766.738849,0
env/reward,9,8,0.0021875000093132257,1790157781.2257247,0
env/reward,10,9,0.0017773438012227416,1790160246.255701,0
env/reward,11,10,0.0022460937034338713,1790162152.780968,0
env/reward,12,11,0.0021289060823619366,1790164564.859117,0
env/reward,13,12,0.001621093600988388,1790166506.7678633,0
env/reward,14,13,0.0019531248835846782,1790168846.2072282,0
env/reward,15,14,0.001914062537252903,1790170823.0816877,0
env/reward,16,15,0.0022851559333503246,1790173170.1053798,0
env/reward,17,16,0.002324218861758709,1790175049.8058033,0
env/reward,18,17,0.0020507811568677425,1790177366.335934,0
env/reward,19,18,0.0019726562313735485,1790179335.903114,0
env/reward,20,19,0.0022851561661809683,1790181792.0694065,0
env/reward,21,20,0.0017968750325962901,1790183748.9681635,0
env/reward,22,21,0.0021679685451090336,1790186103.8858101,0
env/reward,23,22,0.0023242186289280653,1790188023.9462745,0
env/reward,24,23,0.0020507811568677425,1790190345.1746762,0
env/reward,25,24,0.001914062537252903,1790192231.9390733,0
env/reward,26,25,0.002382812323048711,1790194494.549509,0
env/reward,27,26,0.0020117186941206455,1790196422.5471365,0
env/reward,28,27,0.001953125,1790198763.1248515,0
env/reward,29,28,0.002109374850988388,1790200662.816169,0
env/reward,30,29,0.002382812323048711,1790203020.8352122,0
env/reward,31,30,0.002304687397554517,1790265107.3236513,1
env/reward,32,31,0.002109374850988388,1790267396.085502,1
env/reward,33,32,0.0015234374441206455,1790269312.5432937,1
env/reward,34,33,0.002070312388241291,1790271583.8627687,1
env/reward,35,34,0.0022460934706032276,1790273467.2859137,1
env/reward,36,35,0.0021289060823619366,1790275825.0270317,1
env/reward,37,36,0.002031249925494194,1790277843.5665846,1
env/reward,38,37,0.0024804684799164534,1790280144.1346352,1
env/reward,39,38,0.002031249925494194,1790282117.2489157,1
env/reward,40,39,0.0018945311894640326,1790284532.4437861,1
env/reward,41,40,0.00244140625,1790286433.6904018,1
env/reward,42,41,0.0022460934706032276,1790288828.0545628,1
env/reward,43,42,0.0021289060823619366,1790290773.4547768,1
env/reward,44,43,0.0021875000093132257,1790293103.5938756,1
env/reward,45,44,0.0018749998416751623,1790295072.4675066,1
env/reward,46,45,0.0022851561661809683,1790297379.1624622,1
env/reward,47,46,0.002460937248542905,1790299279.647118,1
env/reward,48,47,0.002031249925494194,1790301644.0870106,1
env/reward,49,48,0.0018359373789280653,1790303629.1241097,1
env/reward,50,49,0.002031249925494194,1790306122.3549154,1
env/reward,51,50,0.0019726562313735485,1790308191.2401767,1
env/reward,52,51,0.0018749999580904841,1790310532.1684113,1
env/reward,53,52,0.001953125,1790312454.1918254,1
env/reward,54,53,0.002031249925494194,1790314844.998594,1
env/reward,55,54,0.001953125,1790316754.6983356,1
env/reward,56,55,0.0022656249348074198,1790319098.6329467,1
env/reward,57,56,0.0017968747997656465,1790321104.2147224,1
env/reward,58,57,0.0018554688431322575,1790323495.2034485,1
env/reward,59,58,0.002109374850988388,1790325451.391351,1
env/reward,60,59,0.0020507811568677425,1790327916.6956403,1
env/reward,61,60,0.002070312388241291,1790329856.3241134,1
env/reward,62,61,0.002031249925494194,1790332229.9900632,1
env/reward,63,62,0.002031249925494194,1790334099.3248773,1
env/reward,64,63,0.0017773436848074198,1790336469.1689293,1
env/reward,65,64,0.0013867185916751623,1790338395.6011977,1
env/reward,66,65,0.0022460934706032276,1790340806.158256,1
env/reward,67,66,0.0017773436848074198,1790342739.8349535,1
env/reward,68,67,0.0021875000093132257,1790345199.9656904,1
env/reward,69,68,0.002460937248542905,1790347061.6781373,1
env/reward,70,69,0.001992187462747097,1790349545.992912,1
env/success_once,1,0,0.43359375,1790140526.889533,0
env/success_once,2,1,0.35546875,1790142808.722192,0
env/success_once,3,2,0.26171875,1790144760.799105,0
env/success_once,4,3,0.30859375,1790147136.7485301,0
env/success_once,5,4,0.4140625,1790149040.741227,0
env/success_once,6,5,0.3515625,1790151440.3012068,0
env/success_once,7,6,0.3359375,1790153440.899231,0
