tag,round,raw_step,value,wall_time,segment
time/rollout/rollout/generate,12,11,850.3458862304688,1790062673.1859467,0
time/rollout/sync_model_from_actor,1,0,8.777146339416504,1790052422.5740383,0
time/rollout/sync_model_from_actor,2,1,6.701297283172607,1790053298.696653,0
time/rollout/sync_model_from_actor,3,2,6.1743059158325195,1790054171.489327,0
time/rollout/sync_model_from_actor,4,3,6.818521499633789,1790055010.5557601,0
time/rollout/sync_model_from_actor,5,4,12.179201126098633,1790056236.8007042,0
time/rollout/sync_model_from_actor,6,5,1.8558956384658813,1790057091.6605623,0
time/rollout/sync_model_from_actor,7,6,5.403459072113037,1790057933.0784845,0
time/rollout/sync_model_from_actor,8,7,5.4112653732299805,1790058799.6323478,0
time/rollout/sync_model_from_actor,9,8,5.500776290893555,1790059642.7863424,0
time/rollout/sync_model_from_actor,10,9,10.834660530090332,1790060960.4857264,0
time/rollout/sync_model_from_actor,11,10,1.742897868156433,1790061804.9164174,0
time/rollout/sync_model_from_actor,12,11,5.442118167877197,1790062673.1856596,0
time/step,1,0,896.2877197265625,1790052422.5739887,0
time/step,2,1,876.1076049804688,1790053298.696608,0
time/step,3,2,872.779052734375,1790054171.4892812,0
time/step,4,3,839.0529174804688,1790055010.5557141,0
time/step,5,4,1226.2286376953125,1790056236.8004751,0
time/step,6,5,854.847412109375,1790057091.6605146,0
time/step,7,6,841.4053344726562,1790057933.0784388,0
time/step,8,7,866.5414428710938,1790058799.632303,0
time/step,9,8,843.1414184570312,1790059642.7862957,0
time/step,10,9,1317.685546875,1790060960.4855042,0
time/step,11,10,844.3770141601562,1790061804.9163725,0
time/step,12,11,868.257080078125,1790062673.1856148,0
time/sync_weights,1,0,9.961834907531738,1790052422.573424,0
time/sync_weights,2,1,6.703485488891602,1790053298.696246,0
time/sync_weights,3,2,6.1758623123168945,1790054171.4888601,0
time/sync_weights,4,3,6.820300102233887,1790055010.5553071,0
time/sync_weights,5,4,6.280274391174316,1790056236.800212,0
time/sync_weights,6,5,2.0143187046051025,1790057091.6600509,0
time/sync_weights,7,6,5.404915809631348,1790057933.0780344,0
time/sync_weights,8,7,5.412599086761475,1790058799.6319067,0
time/sync_weights,9,8,5.502167701721191,1790059642.7859397,0
time/sync_weights,10,9,5.507694721221924,1790060960.4851847,0
time/sync_weights,11,10,1.9100990295410156,1790061804.916026,0
time/sync_weights,12,11,5.443578720092773,1790062673.1851532,0
train/actor/approx_kl,1,0,0.03799055889248848,1790052422.5743577,0
train/actor/approx_kl,2,1,0.05944391340017319,1790053298.6968791,0
train/actor/approx_kl,3,2,0.032151155173778534,1790054171.4895637,0
train/actor/approx_kl,4,3,0.01608075387775898,1790055010.5560837,0
train/actor/approx_kl,5,4,0.037977185100317,1790056236.8009424,0
train/actor/approx_kl,6,5,0.03765608370304108,1790057091.6608524,0
train/actor/approx_kl,7,6,0.006870456505566835,1790057933.0787141,0
train/actor/approx_kl,8,7,0.015660369768738747,1790058799.6325762,0
train/actor/approx_kl,9,8,0.009902965277433395,1790059642.786576,0
train/actor/approx_kl,10,9,0.00859944336116314,1790060960.4859517,0
train/actor/approx_kl,11,10,0.016127394512295723,1790061804.9166825,0
train/actor/approx_kl,12,11,0.013532031327486038,1790062673.185979,0
train/actor/clip_fraction,1,0,0.10051244497299194,1790052422.5743644,0
train/actor/clip_fraction,2,1,0.11519460380077362,1790053298.6968856,0
train/actor/clip_fraction,3,2,0.062082890421152115,1790054171.4895694,0
train/actor/clip_fraction,4,3,0.03151997551321983,1790055010.55609,0
train/actor/clip_fraction,5,4,0.06167546287178993,1790056236.8009496,0
train/actor/clip_fraction,6,5,0.08477268368005753,1790057091.6608586,0
train/actor/clip_fraction,7,6,0.024443116039037704,1790057933.0787203,0
train/actor/clip_fraction,8,7,0.05214874446392059,1790058799.632583,0
train/actor/clip_fraction,9,8,0.04961639642715454,1790059642.7865827,0
train/actor/clip_fraction,10,9,0.040376000106334686,1790060960.4859586,0
train/actor/clip_fraction,11,10,0.05417221039533615,1790061804.9166892,0
train/actor/clip_fraction,12,11,0.0680946558713913,1790062673.1859865,0
