tag,completed_round,raw_step,value,wall_time
env/reward,51,50,0.0037499996833503246,1788770117.2996402
env/reward,52,51,0.0037499996833503246,1788770302.5413918
env/reward,53,52,0.004999999422580004,1788770489.2407184
env/reward,54,53,0.004999999422580004,1788770657.053832
env/reward,55,54,0.0037499996833503246,1788771173.6828427
env/reward,56,55,0.0024999999441206455,1788771359.8163261
env/reward,57,56,0.0037499996833503246,1788771535.2730415
env/reward,58,57,0.0037499996833503246,1788771707.1920853
env/reward,59,58,0.004374999552965164,1788771889.7093275
env/reward,60,59,0.003124999813735485,1788772412.2607625
env/reward,61,60,0.0037499996833503246,1788772580.8191092
env/reward,62,61,0.004374999552965164,1788772759.5255058
env/reward,63,62,0.004374999552965164,1788772939.9263577
env/reward,64,63,0.003124999813735485,1788773113.1374507
env/reward,65,64,0.0024999999441206455,1788773604.417325
env/reward,66,65,0.004999999422580004,1788773784.7152004
env/reward,67,66,0.004374999552965164,1788773952.8734732
env/reward,68,67,0.0024999999441206455,1788774126.9785957
env/reward,69,68,0.004374999552965164,1788774298.8812506
env/reward,70,69,0.003124999813735485,1788774831.6182368
env/reward,71,70,0.0037499996833503246,1788774998.3065946
env/reward,72,71,0.0037499996833503246,1788775164.2107205
env/reward,73,72,0.0037499996833503246,1788775330.7447462
env/reward,74,73,0.0037499996833503246,1788775497.1839457
env/reward,75,74,0.0037499996833503246,1788775947.3606455
env/reward,76,75,0.0037499996833503246,1788776113.0724146
env/reward,77,76,0.004999999422580004,1788776279.8616228
env/reward,78,77,0.003124999813735485,1788776462.9116476
env/reward,79,78,0.0037499996833503246,1788776631.9020026
env/episode_len,1,0,200.0,1788757774.5484536
env/episode_len,2,1,200.0,1788757955.2164233
env/episode_len,3,2,200.0,1788758134.562277
env/episode_len,4,3,200.0,1788758307.680493
env/episode_len,5,4,200.0,1788758835.1737092
env/episode_len,6,5,200.0,1788759024.002651
env/episode_len,7,6,200.0,1788759202.5513117
env/episode_len,8,7,200.0,1788759386.4265792
env/episode_len,9,8,200.0,1788759564.1211638
env/episode_len,10,9,200.0,1788760100.3851418
env/episode_len,11,10,200.0,1788760277.5363026
env/episode_len,12,11,200.0,1788760448.7809656
env/episode_len,13,12,200.0,1788760622.503747
env/episode_len,14,13,200.0,1788760790.4755795
env/episode_len,15,14,200.0,1788761304.8755834
env/episode_len,16,15,200.0,1788761491.2225177
env/episode_len,17,16,200.0,1788761669.6510735
env/episode_len,18,17,200.0,1788761849.179532
env/episode_len,19,18,200.0,1788762019.7875261
env/episode_len,20,19,200.0,1788762571.8095481
env/episode_len,21,20,200.0,1788762740.3547342
env/episode_len,22,21,200.0,1788762917.7407215
env/episode_len,23,22,200.0,1788763090.6766381
env/episode_len,24,23,200.0,1788763272.3122826
env/episode_len,25,24,200.0,1788763759.9190018
env/episode_len,26,25,200.0,1788763947.407393
env/episode_len,27,26,200.0,1788764128.934617
env/episode_len,28,27,200.0,1788764299.2349474
env/episode_len,29,28,200.0,1788764479.5310845
env/episode_len,30,29,200.0,1788765004.7366772
env/episode_len,31,30,200.0,1788765174.004523
env/episode_len,32,31,200.0,1788765352.682186
env/episode_len,33,32,200.0,1788765522.965806
env/episode_len,34,33,200.0,1788765699.396124
env/episode_len,35,34,200.0,1788766205.0576103
env/episode_len,36,35,200.0,1788766387.9654443
env/episode_len,37,36,200.0,1788766555.1678715
env/episode_len,38,37,200.0,1788766738.1468303
env/episode_len,39,38,200.0,1788766911.8225198
env/episode_len,40,39,200.0,1788767448.3228204
env/episode_len,41,40,200.0,1788767627.3836446
env/episode_len,42,41,200.0,1788767806.0199316
env/episode_len,43,42,200.0,1788767983.5445096
env/episode_len,44,43,200.0,1788768169.7065458
env/episode_len,45,44,200.0,1788768690.1579812
env/episode_len,46,45,200.0,1788768866.571889
env/episode_len,47,46,200.0,1788769050.2860901
env/episode_len,48,47,200.0,1788769233.4031084
env/episode_len,49,48,200.0,1788769413.8837233
env/episode_len,50,49,200.0,1788769933.7462683
env/episode_len,51,50,200.0,1788770117.299648
env/episode_len,52,51,200.0,1788770302.5413997
env/episode_len,53,52,200.0,1788770489.2407298
env/episode_len,54,53,200.0,1788770657.0538402
env/episode_len,55,54,200.0,1788771173.6828613
env/episode_len,56,55,200.0,1788771359.8163335
env/episode_len,57,56,200.0,1788771535.273049
env/episode_len,58,57,200.0,1788771707.1920936
env/episode_len,59,58,200.0,1788771889.7093382
env/episode_len,60,59,200.0,1788772412.2607725
env/episode_len,61,60,200.0,1788772580.8191166
env/episode_len,62,61,200.0,1788772759.525514
env/episode_len,63,62,200.0,1788772939.9263654
env/episode_len,64,63,200.0,1788773113.1374617
env/episode_len,65,64,200.0,1788773604.4173365
env/episode_len,66,65,200.0,1788773784.7152088
env/episode_len,67,66,200.0,1788773952.8734846
env/episode_len,68,67,200.0,1788774126.9786043
env/episode_len,69,68,200.0,1788774298.8812582
env/episode_len,70,69,200.0,1788774831.6182477
env/episode_len,71,70,200.0,1788774998.3066049
env/episode_len,72,71,200.0,1788775164.2107267
env/episode_len,73,72,200.0,1788775330.7447562
env/episode_len,74,73,200.0,1788775497.1839564
env/episode_len,75,74,200.0,1788775947.3606534
env/episode_len,76,75,200.0,1788776113.0724247
env/episode_len,77,76,200.0,1788776279.8616304
env/episode_len,78,77,200.0,1788776462.9116557
env/episode_len,79,78,200.0,1788776631.9020104
env/return,1,0,0.25,1788757774.5484622
env/return,2,1,0.625,1788757955.216433
env/return,3,2,0.25,1788758134.5622847
env/return,4,3,0.625,1788758307.6805
env/return,5,4,0.5,1788758835.1737301
env/return,6,5,0.5,1788759024.0026717
env/return,7,6,0.625,1788759202.5513175
env/return,8,7,0.75,1788759386.4265852
env/return,9,8,0.625,1788759564.1211696
env/return,10,9,0.75,1788760100.3851485
env/return,11,10,0.75,1788760277.5363104
env/return,12,11,0.5,1788760448.7809713
env/return,13,12,0.625,1788760622.503752
env/return,14,13,0.625,1788760790.4755983
env/return,15,14,0.25,1788761304.875602
env/return,16,15,0.5,1788761491.222524
env/return,17,16,0.625,1788761669.6510794
env/return,18,17,0.25,1788761849.1795368
env/return,19,18,0.75,1788762019.787532
env/return,20,19,0.625,1788762571.8095634
env/return,21,20,0.625,1788762740.3547404
env/return,22,21,0.75,1788762917.7407298
env/return,23,22,0.5,1788763090.676644
env/return,24,23,0.625,1788763272.3122888
env/return,25,24,0.375,1788763759.9190152
env/return,26,25,0.5,1788763947.4073987
env/return,27,26,0.875,1788764128.934623
env/return,28,27,0.75,1788764299.2349536
env/return,29,28,0.875,1788764479.5310996
env/return,30,29,0.625,1788765004.7366896
env/return,31,30,0.75,1788765174.0045295
env/return,32,31,0.25,1788765352.6821945
env/return,33,32,0.75,1788765522.9658122
env/return,34,33,0.875,1788765699.3961306
env/return,35,34,0.875,1788766205.0576184
env/return,36,35,0.75,1788766387.965452
env/return,37,36,0.75,1788766555.16789
env/return,38,37,0.25,1788766738.1468582
env/return,39,38,0.875,1788766911.8225284
env/return,40,39,0.125,1788767448.3228283
env/return,41,40,0.875,1788767627.3836527
env/return,42,41,0.75,1788767806.0199375
env/return,43,42,0.625,1788767983.5445156
env/return,44,43,0.875,1788768169.7065678
env/return,45,44,0.875,1788768690.1580088
env/return,46,45,0.75,1788768866.571896
env/return,47,46,0.875,1788769050.2860987
env/return,48,47,0.875,1788769233.4031162
env/return,49,48,0.75,1788769413.883729
env/return,50,49,0.875,1788769933.746276
env/return,51,50,0.75,1788770117.2996542
env/return,52,51,0.75,1788770302.5414057
env/return,53,52,1.0,1788770489.2407377
env/return,54,53,1.0,1788770657.0538461
env/return,55,54,0.75,1788771173.6828775
env/return,56,55,0.5,1788771359.8163395
env/return,57,56,0.75,1788771535.2730553
env/return,58,57,0.75,1788771707.1920996
env/return,59,58,0.875,1788771889.7093458
env/return,60,59,0.625,1788772412.2607796
env/return,61,60,0.75,1788772580.819123
env/return,62,61,0.875,1788772759.52552
env/return,63,62,0.875,1788772939.9263725
env/return,64,63,0.625,1788773113.13747
env/return,65,64,0.5,1788773604.417347
env/return,66,65,1.0,1788773784.7152147
env/return,67,66,0.875,1788773952.8734922
env/return,68,67,0.5,1788774126.978611
env/return,69,68,0.875,1788774298.8812637
env/return,70,69,0.625,1788774831.6182559
env/return,71,70,0.75,1788774998.306612
env/return,72,71,0.75,1788775164.210731
env/return,73,72,0.75,1788775330.7447634
env/return,74,73,0.75,1788775497.183964
env/return,75,74,0.75,1788775947.360659
env/return,76,75,0.75,1788776113.0724313
env/return,77,76,1.0,1788776279.8616364
env/return,78,77,0.625,1788776462.9116616
env/return,79,78,0.75,1788776631.9020164
env/num_trajectories,1,0,8.0,1788757774.5484836
env/num_trajectories,2,1,8.0,1788757955.2164505
env/num_trajectories,3,2,8.0,1788758134.5623012
env/num_trajectories,4,3,8.0,1788758307.680524
env/num_trajectories,5,4,8.0,1788758835.1737716
env/num_trajectories,6,5,8.0,1788759024.0027142
env/num_trajectories,7,6,8.0,1788759202.551349
env/num_trajectories,8,7,8.0,1788759386.426616
env/num_trajectories,9,8,8.0,1788759564.121195
env/num_trajectories,10,9,8.0,1788760100.3851626
env/num_trajectories,11,10,8.0,1788760277.5363312
env/num_trajectories,12,11,8.0,1788760448.7809908
env/num_trajectories,13,12,8.0,1788760622.5037737
env/num_trajectories,14,13,8.0,1788760790.4756482
env/num_trajectories,15,14,8.0,1788761304.8756437
env/num_trajectories,16,15,8.0,1788761491.2225423
env/num_trajectories,17,16,8.0,1788761669.6510928
env/num_trajectories,18,17,8.0,1788761849.1795585
env/num_trajectories,19,18,8.0,1788762019.7875538
env/num_trajectories,20,19,8.0,1788762571.8095903
env/num_trajectories,21,20,8.0,1788762740.3547554
env/num_trajectories,22,21,8.0,1788762917.7407608
env/num_trajectories,23,22,8.0,1788763090.6766584
env/num_trajectories,24,23,8.0,1788763272.312312
env/num_trajectories,25,24,8.0,1788763759.9190388
env/num_trajectories,26,25,8.0,1788763947.4074295
env/num_trajectories,27,26,8.0,1788764128.934638
env/num_trajectories,28,27,8.0,1788764299.234984
env/num_trajectories,29,28,8.0,1788764479.5311346
env/num_trajectories,30,29,8.0,1788765004.7367105
env/num_trajectories,31,30,8.0,1788765174.0045602
env/num_trajectories,32,31,8.0,1788765352.6822119
env/num_trajectories,33,32,8.0,1788765522.965835
env/num_trajectories,34,33,8.0,1788765699.3961549
env/num_trajectories,35,34,8.0,1788766205.057638
env/num_trajectories,36,35,8.0,1788766387.965481
env/num_trajectories,37,36,8.0,1788766555.1679373
env/num_trajectories,38,37,8.0,1788766738.1469283
env/num_trajectories,39,38,8.0,1788766911.82256
env/num_trajectories,40,39,8.0,1788767448.3228447
env/num_trajectories,41,40,8.0,1788767627.38368
env/num_trajectories,42,41,8.0,1788767806.019957
env/num_trajectories,43,42,8.0,1788767983.5445485
env/num_trajectories,44,43,8.0,1788768169.7066445
env/num_trajectories,45,44,8.0,1788768690.1580653
env/num_trajectories,46,45,8.0,1788768866.5719347
env/num_trajectories,47,46,8.0,1788769050.2861297
env/num_trajectories,48,47,8.0,1788769233.4031537
env/num_trajectories,49,48,8.0,1788769413.8837523
env/num_trajectories,50,49,8.0,1788769933.746292
env/num_trajectories,51,50,8.0,1788770117.2996805
env/num_trajectories,52,51,8.0,1788770302.5414302
env/num_trajectories,53,52,8.0,1788770489.240768
env/num_trajectories,54,53,8.0,1788770657.0538695
env/num_trajectories,55,54,8.0,1788771173.6829097
env/num_trajectories,56,55,8.0,1788771359.8163724
env/num_trajectories,57,56,8.0,1788771535.2730703
env/num_trajectories,58,57,8.0,1788771707.192123
env/num_trajectories,59,58,8.0,1788771889.7093606
env/num_trajectories,60,59,8.0,1788772412.260797
env/num_trajectories,61,60,8.0,1788772580.8191369
env/num_trajectories,62,61,8.0,1788772759.525543
env/num_trajectories,63,62,8.0,1788772939.9263945
env/num_trajectories,64,63,8.0,1788773113.137491
env/num_trajectories,65,64,8.0,1788773604.4173732
env/num_trajectories,66,65,8.0,1788773784.7152429
env/num_trajectories,67,66,8.0,1788773952.8735156
env/num_trajectories,68,67,8.0,1788774126.9786437
env/num_trajectories,69,68,8.0,1788774298.881293
env/num_trajectories,70,69,8.0,1788774831.618274
env/num_trajectories,71,70,8.0,1788774998.3066385
env/num_trajectories,72,71,8.0,1788775164.2107499
env/num_trajectories,73,72,8.0,1788775330.7447815
env/num_trajectories,74,73,8.0,1788775497.1839874
env/num_trajectories,75,74,8.0,1788775947.3606715
env/num_trajectories,76,75,8.0,1788776113.072454
env/num_trajectories,77,76,8.0,1788776279.8616533
env/num_trajectories,78,77,8.0,1788776462.9116833
env/num_trajectories,79,78,8.0,1788776631.9020338
time/sync_weights,1,0,4.9525299072265625,1788757774.5484989
time/sync_weights,2,1,7.016414642333984,1788757955.216464
time/sync_weights,3,2,7.708876609802246,1788758134.562312
time/sync_weights,4,3,5.322705268859863,1788758307.6805358
time/sync_weights,5,4,6.207064628601074,1788758835.17381
time/sync_weights,6,5,1.9152576923370361,1788759024.0027463
time/sync_weights,7,6,5.503551483154297,1788759202.5513644
time/sync_weights,8,7,6.342022895812988,1788759386.4266276
time/sync_weights,9,8,7.3899359703063965,1788759564.121205
time/sync_weights,10,9,7.191335678100586,1788760100.385174
time/sync_weights,11,10,1.454927921295166,1788760277.5363443
time/sync_weights,12,11,5.106249809265137,1788760448.7810054
time/sync_weights,13,12,6.970410346984863,1788760622.5037835
time/sync_weights,14,13,5.442314147949219,1788760790.4756844
time/sync_weights,15,14,6.907224655151367,1788761304.8756833
time/sync_weights,16,15,2.0149590969085693,1788761491.222553
time/sync_weights,17,16,5.746830940246582,1788761669.6511016
time/sync_weights,18,17,5.629778861999512,1788761849.1795669
time/sync_weights,19,18,5.167548179626465,1788762019.787564
time/sync_weights,20,19,6.231435775756836,1788762571.8096123
time/sync_weights,21,20,1.6099848747253418,1788762740.354765
time/sync_weights,22,21,6.132472038269043,1788762917.7407746
time/sync_weights,23,22,5.88582706451416,1788763090.6766684
time/sync_weights,24,23,5.393150806427002,1788763272.3123224
time/sync_weights,25,24,5.2622270584106445,1788763759.919062
time/sync_weights,26,25,2.055379629135132,1788763947.407441
time/sync_weights,27,26,5.998169422149658,1788764128.9346488
time/sync_weights,28,27,5.412753582000732,1788764299.2349968
time/sync_weights,29,28,6.348170280456543,1788764479.531162
time/sync_weights,30,29,6.170417785644531,1788765004.7367287
time/sync_weights,31,30,1.53745698928833,1788765174.0045714
time/sync_weights,32,31,5.357738494873047,1788765352.682241
time/sync_weights,33,32,5.184946060180664,1788765522.9658453
time/sync_weights,34,33,5.318129539489746,1788765699.396169
time/sync_weights,35,34,5.438734531402588,1788766205.0576518
time/sync_weights,36,35,2.1255762577056885,1788766387.9654958
time/sync_weights,37,36,5.14682674407959,1788766555.1679745
time/sync_weights,38,37,7.167562007904053,1788766738.146963
time/sync_weights,39,38,5.946861267089844,1788766911.8225727
time/sync_weights,40,39,7.022575378417969,1788767448.3228586
time/sync_weights,41,40,1.4763758182525635,1788767627.3836966
time/sync_weights,42,41,5.537808418273926,1788767806.0199666
time/sync_weights,43,42,5.867266654968262,1788767983.5445619
time/sync_weights,44,43,6.939774513244629,1788768169.706681
time/sync_weights,45,44,7.808315277099609,1788768690.1581218
time/sync_weights,46,45,2.0843725204467773,1788768866.571951
time/sync_weights,47,46,7.164872169494629,1788769050.2861466
time/sync_weights,48,47,5.325963497161865,1788769233.4031699
time/sync_weights,49,48,7.362730026245117,1788769413.8837626
time/sync_weights,50,49,5.034560203552246,1788769933.7463071
time/sync_weights,51,50,1.6121289730072021,1788770117.2996943
time/sync_weights,52,51,7.183030128479004,1788770302.5414402
time/sync_weights,53,52,7.205828666687012,1788770489.2407825
time/sync_weights,54,53,5.200420379638672,1788770657.0538802
time/sync_weights,55,54,5.286469459533691,1788771173.682933
time/sync_weights,56,55,2.1380317211151123,1788771359.8163838
time/sync_weights,57,56,6.3815507888793945,1788771535.2730796
time/sync_weights,58,57,5.863411903381348,1788771707.1921341
time/sync_weights,59,58,5.2534379959106445,1788771889.709371
time/sync_weights,60,59,5.465757369995117,1788772412.2608123
time/sync_weights,61,60,1.4915766716003418,1788772580.8191464
time/sync_weights,62,61,5.281559944152832,1788772759.5255547
time/sync_weights,63,62,6.066580772399902,1788772939.9264069
time/sync_weights,64,63,5.2488508224487305,1788773113.137504
time/sync_weights,65,64,5.3431806564331055,1788773604.4173925
time/sync_weights,66,65,2.038947343826294,1788773784.7152555
time/sync_weights,67,66,5.5927534103393555,1788773952.8735292
time/sync_weights,68,67,5.467766761779785,1788774126.9786572
time/sync_weights,69,68,6.675593376159668,1788774298.8813043
time/sync_weights,70,69,7.392711639404297,1788774831.6182897
time/sync_weights,71,70,1.539353609085083,1788774998.3066509
time/sync_weights,72,71,5.2623395919799805,1788775164.2107592
time/sync_weights,73,72,5.465281963348389,1788775330.7447946
time/sync_weights,74,73,5.832442283630371,1788775497.183998
time/sync_weights,75,74,5.443682670593262,1788775947.360683
time/sync_weights,76,75,2.0104939937591553,1788776113.0724695
time/sync_weights,77,76,5.155858993530273,1788776279.8616638
time/sync_weights,78,77,5.443815231323242,1788776462.9116936
time/sync_weights,79,78,5.379542350769043,1788776631.9020436
time/generate_rollouts,1,0,87.32487487792969,1788757774.5485084
time/generate_rollouts,2,1,80.65585327148438,1788757955.2164738
time/generate_rollouts,3,2,78.17384338378906,1788758134.562319
time/generate_rollouts,4,3,77.49055480957031,1788758307.6805425
time/generate_rollouts,5,4,73.48432922363281,1788758835.173834
time/generate_rollouts,6,5,94.18463897705078,1788759024.0027752
time/generate_rollouts,7,6,79.3261489868164,1788759202.551373
time/generate_rollouts,8,7,83.5009536743164,1788759386.4266338
time/generate_rollouts,9,8,77.01358032226562,1788759564.121211
time/generate_rollouts,10,9,76.48329162597656,1788760100.385182
time/generate_rollouts,11,10,84.66900634765625,1788760277.5363538
time/generate_rollouts,12,11,74.14769744873047,1788760448.7810137
time/generate_rollouts,13,12,74.98899841308594,1788760622.5037882
time/generate_rollouts,14,13,70.59239959716797,1788760790.4757037
time/generate_rollouts,15,14,83.2552261352539,1788761304.8757045
time/generate_rollouts,16,15,93.54875946044922,1788761491.22256
time/generate_rollouts,17,16,82.72090911865234,1788761669.6511075
time/generate_rollouts,18,17,83.03487396240234,1788761849.1795719
time/generate_rollouts,19,18,74.48355102539062,1788762019.7875705
time/generate_rollouts,20,19,85.91716003417969,1788762571.8096251
time/generate_rollouts,21,20,76.1501693725586,1788762740.3547714
time/generate_rollouts,22,21,81.47779083251953,1788762917.7407837
time/generate_rollouts,23,22,75.04708862304688,1788763090.6766746
time/generate_rollouts,24,23,86.59249114990234,1788763272.3123288
time/generate_rollouts,25,24,75.48831176757812,1788763759.919074
time/generate_rollouts,26,25,92.25115203857422,1788763947.4074469
time/generate_rollouts,27,26,85.03263854980469,1788764128.9346554
time/generate_rollouts,28,27,73.09600067138672,1788764299.235003
time/generate_rollouts,29,28,81.6714096069336,1788764479.5311782
time/generate_rollouts,30,29,78.91859436035156,1788765004.7367382
time/generate_rollouts,31,30,77.33283233642578,1788765174.0045776
time/generate_rollouts,32,31,83.14900970458984,1788765352.6822505
time/generate_rollouts,33,32,75.0576171875,1788765522.9658515
time/generate_rollouts,34,33,79.71662139892578,1788765699.3961766
time/generate_rollouts,35,34,76.00447845458984,1788766205.0576606
time/generate_rollouts,36,35,88.66118621826172,1788766387.965504
time/generate_rollouts,37,36,69.77165222167969,1788766555.1679938
time/generate_rollouts,38,37,84.8265151977539,1788766738.1469853
time/generate_rollouts,39,38,76.98216247558594,1788766911.8225794
time/generate_rollouts,40,39,89.6397476196289,1788767448.3228664
time/generate_rollouts,41,40,86.4364242553711,1788767627.383706
time/generate_rollouts,42,41,83.75263977050781,1788767806.019973
time/generate_rollouts,43,42,80.46353149414062,1788767983.544568
time/generate_rollouts,44,43,88.02568054199219,1788768169.7067037
time/generate_rollouts,45,44,86.44364166259766,1788768690.1581542
time/generate_rollouts,46,45,83.99034881591797,1788768866.5719595
time/generate_rollouts,47,46,84.43267822265625,1788769050.2861562
time/generate_rollouts,48,47,85.73523712158203,1788769233.4031785
time/generate_rollouts,49,48,83.6892318725586,1788769413.883769
time/generate_rollouts,50,49,76.7918930053711,1788769933.7463162
time/generate_rollouts,51,50,88.9544448852539,1788770117.2997012
time/generate_rollouts,52,51,86.52348327636719,1788770302.5414467
time/generate_rollouts,53,52,88.50679016113281,1788770489.2407913
time/generate_rollouts,54,53,72.44148254394531,1788770657.0538862
time/generate_rollouts,55,54,86.24164581298828,1788771173.6829488
time/generate_rollouts,56,55,90.2101821899414,1788771359.8163898
time/generate_rollouts,57,56,78.82389831542969,1788771535.2730856
time/generate_rollouts,58,57,76.5099868774414,1788771707.1921422
time/generate_rollouts,59,58,84.8951187133789,1788771889.7093775
time/generate_rollouts,60,59,75.2438735961914,1788772412.2608216
time/generate_rollouts,61,60,76.16922760009766,1788772580.8191524
time/generate_rollouts,62,61,83.72960662841797,1788772759.525561
time/generate_rollouts,63,62,84.14433288574219,1788772939.9264135
time/generate_rollouts,64,63,77.60401153564453,1788773113.1375124
time/generate_rollouts,65,64,73.07791900634766,1788773604.417403
time/generate_rollouts,66,65,85.07398223876953,1788773784.715262
time/generate_rollouts,67,66,73.06786346435547,1788773952.8735375
time/generate_rollouts,68,67,76.64752960205078,1788774126.9786649
time/generate_rollouts,69,68,74.38407897949219,1788774298.8813112
