unix_time,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_oom_events,cgroup_oom_kill_events,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,driver_rss_kib,qam_process_rss_kib,compute_process_count
1785554008,235166818304,35477606400,196889903104,0,0,918611251200,38597,71,38885,79,1514532,33151548,8
1785554019,235162644480,35476500480,196889903104,0,0,918611251200,39825,65,40101,92,1514532,33151560,8
1785554029,235166277632,35477377024,196889927680,0,0,918611251200,40509,74,40763,80,1514532,33151640,8
1785554039,235166048256,35478499328,196890218496,0,0,918611251200,41579,61,41825,86,1514532,33151640,8
1785554049,235167522816,35479322624,196890222592,0,0,918611251200,42189,68,42411,85,1514532,33151648,8
1785554060,235165523968,35478421504,196890226688,0,0,918611251200,43015,64,43241,82,1514552,33151684,8
1785554070,235166609408,35478765568,196890226688,0,0,918611251200,43015,76,43241,83,1514552,33151692,8
1785554080,235164807168,35479633920,196890226688,0,0,918611304448,43015,65,43241,85,1514552,33151816,8
1785554090,235079323648,35391885312,196890284032,0,0,918611243008,18771,3,19189,0,1514636,33068384,8
1785554100,235081240576,35393384448,196890587136,0,0,918611238912,19309,97,19471,52,1514636,33068568,8
1785554111,235081003008,35393720320,196890632192,0,0,918611197952,32687,96,34655,59,1514672,33068960,8
1785554121,235078955008,35393032192,196890632192,0,0,918611197952,35143,64,35327,84,1514672,33068964,8
1785554131,235081457664,35393626112,196890636288,0,0,918611197952,36279,64,36463,91,1514672,33068964,8
1785554141,235082620928,35393957888,196890636288,0,0,918611197952,36865,64,37027,89,1514672,33069040,8
1785554152,235079372800,35393548288,196890664960,0,0,918611197952,38023,66,38213,87,1514672,33069064,8
1785554162,235083350016,35393798144,196890968064,0,0,918611197952,38597,93,38799,89,1514672,33069076,8
1785554172,235080933376,35394101248,196890968064,0,0,918611197952,39825,66,40007,87,1514832,33069320,8
1785554182,235083026432,35393826816,196890972160,0,0,918611197952,40399,81,40559,49,1514832,33069324,8
1785554192,235084787712,35394473984,196890972160,0,0,918611197952,41579,64,41737,95,1514832,33069392,8
1785554203,235082649600,35395055616,196890972160,0,0,918611197952,42187,98,42367,74,1514832,33069408,8
1785554213,235082932224,35394404352,196891222016,0,0,918611197952,43015,83,43283,83,1514860,33069488,8
1785554223,235084349440,35395182592,196891455488,0,0,918611197952,43015,66,43503,85,1514860,33069528,8
1785554233,235084935168,35395186688,196891459584,0,0,918611197952,43015,68,43503,73,1514860,33069624,8
1785554244,235086962688,35394592768,196891459584,0,0,918611197952,43015,68,43503,92,1514860,33069596,8
1785554254,235059904512,35385991168,196875919360,0,0,918611189760,19309,8,19471,0,1514880,33060972,8
1785554264,235013562368,35339812864,196875943936,0,0,918611169280,19309,0,21265,100,1514900,33014448,8
1785554274,235013947392,35338854400,196876169216,0,0,918611152896,34503,100,34683,100,1514908,33014548,8
1785554285,235027689472,35354370048,196876296192,0,0,918611152896,35583,0,35949,13,1514908,33014632,8
1785554296,235011842048,35338002432,196876312576,0,0,918611136512,36279,100,36499,100,1514908,33014760,8
1785554306,235011760128,35338469376,196876296192,0,0,918611152896,36865,73,37071,80,1514908,33014732,8
1785554316,235010301952,35338199040,196876300288,0,0,918611152896,38023,100,38235,100,1514908,33014780,8
1785554326,235011026944,35339030528,196876300288,0,0,918611152896,38597,70,38821,81,1514908,33014824,8
1785554337,235014205440,35340099584,196876627968,0,0,918611148800,39825,47,40037,59,1514908,33014796,8
1785554347,235010109440,35338051584,196876627968,0,0,918611148800,40509,73,40699,73,1514908,33014872,8
1785554357,235008745472,35338387456,196876627968,0,0,918611148800,41579,78,41761,76,1514908,33014876,8
1785554367,235013914624,35339472896,196876632064,0,0,918611148800,42409,76,42567,76,1514908,33014896,8
1785554377,235014049792,35339149312,196876632064,0,0,918611148800,43015,68,43177,83,1514908,33015048,8
1785554388,235011960832,35338780672,196876636160,0,0,918611148800,43015,100,43177,100,1514908,33015060,8
1785554398,235013922816,35339157504,196876955648,0,0,918611189760,43015,63,43177,92,1514908,33015128,8
1785554408,235071229952,35397808128,196876984320,0,0,918611140608,19123,67,19293,67,1514912,33073728,8
1785554418,235075862528,35399389184,196876988416,0,0,918611140608,19309,42,19471,72,1514912,33074160,8
1785554429,235098062848,35423318016,196877025280,0,0,918611095552,34481,95,34655,78,1514912,33096696,8
1785554439,235094130688,35422273536,196877029376,0,0,918611095552,35143,73,35327,77,1514912,33096700,8
1785554449,235095367680,35422642176,196877049856,0,0,918611095552,36279,100,36463,100,1514912,33096728,8
1785554459,235097010176,35424366592,196877357056,0,0,918611095552,36865,75,37027,75,1514912,33096740,8
1785554469,235097509888,35422953472,196877365248,0,0,918611095552,38023,71,38213,84,1514912,33096816,8
1785554480,235112427520,35438964736,196877365248,0,0,918611095552,38597,63,38799,84,1514912,33096840,8
1785554490,235097747456,35424374784,196877369344,0,0,918611095552,39825,69,40007,82,1514912,33096908,8
1785554500,235099414528,35423834112,196877369344,0,0,918611095552,40399,88,40559,77,1514912,33097132,8
1785554510,235101179904,35424485376,196877393920,0,0,918611095552,41579,74,41737,85,1514912,33097136,8
1785554521,235099443200,35424854016,196877697024,0,0,918611095552,42189,100,42367,100,1514912,33097176,8
1785554531,235101560832,35425710080,196877701120,0,0,918611095552,43015,86,43503,67,1514912,33097180,8
1785554541,235097542656,35424780288,196877705216,0,0,918611095552,43015,99,43503,75,1514912,33097180,8
1785554551,235097636864,35425595392,196877705216,0,0,918611095552,43015,70,43503,80,1514912,33097184,8
1785554561,235101306880,35426426880,196877713408,0,0,918611030016,23493,61,23629,75,1514912,33097184,8
1785554572,235055812608,35382149120,196877758464,0,0,918611030016,19309,40,19471,33,1514912,33053980,8
1785554582,235057856512,35383025664,196878237696,0,0,918610984960,30255,100,30737,100,1514912,33054052,8
1785554592,235057184768,35382792192,196878241792,0,0,918610984960,34609,70,34687,87,1514912,33054064,8
1785554602,235057938432,35382427648,196878241792,0,0,918610984960,35683,72,35877,86,1514912,33054068,8
1785554612,235057332224,35382087680,196878245888,0,0,918610984960,36269,63,36463,89,1514968,33054212,8
1785554623,235057799168,35382624256,196878245888,0,0,918610984960,37469,70,37641,89,1514968,33054212,8
1785554633,235060432896,35382161408,196878446592,0,0,918610984960,38035,76,38213,80,1514968,33054228,8
1785554643,235060256768,35382718464,196878610432,0,0,918610984960,39207,71,39363,87,1514968,33054228,8
1785554654,235057987584,35383820288,196878610432,0,0,918610984960,39779,100,40007,87,1514968,33054300,8
1785554664,235060105216,35382878208,196878618624,0,0,918610980864,40981,71,41131,80,1514968,33054300,8
1785554674,235056283648,35382861824,196878618624,0,0,918610980864,41545,57,41737,100,1514968,33054304,8
1785554684,235054956544,35381387264,196878618624,0,0,918610980864,42697,78,42929,91,1514968,33054324,8
1785554694,235056648192,35382579200,196878827520,0,0,918610980864,43071,65,43503,48,1514968,33054372,8
1785554705,235074211840,35398373376,196878925824,0,0,918611009536,43071,59,43503,88,1514968,33054412,8
1785554715,235060998144,35383480320,196878929920,0,0,918611009536,43071,71,43503,90,1514968,33054448,8
1785554725,235089596416,35413327872,196878962688,0,0,918610980864,19309,65,19471,80,1514980,33084568,8
1785554735,235092410368,35414818816,196878983168,0,0,918610960384,19309,0,19471,16,1515052,33084856,8
1785554745,235043897344,35364515840,196879007744,0,0,918610939904,34503,83,34683,75,1515060,33036272,8
1785554756,235042406400,35364663296,196879282176,0,0,918610939904,35693,69,35949,99,1515060,33036164,8
1785554766,235043217408,35364327424,196879343616,0,0,918610939904,36279,99,36499,100,1515060,33036192,8
1785554776,235040980992,35364294656,196879343616,0,0,918610939904,36865,78,37071,70,1515060,33036236,8
1785554786,235039494144,35365167104,196879343616,0,0,918610939904,38023,78,38235,100,1515060,33036200,8
1785554796,235041574912,35364552704,196879347712,0,0,918610939904,38597,69,38821,89,1515060,33036276,8
1785554807,235040018432,35365089280,196879347712,0,0,918610939904,39825,73,40037,77,1515060,33036276,8
1785554817,235041009664,35365269504,196879663104,0,0,918610935808,40399,86,40589,57,1515060,33036360,8
1785554827,235040817152,35364208640,196879671296,0,0,918610935808,41579,68,41761,91,1515060,33036364,8
1785554837,235041767424,35364757504,196879671296,0,0,918610935808,42189,79,42347,80,1515132,33036436,8
1785554848,235044003840,35365666816,196879675392,0,0,918610935808,43015,73,43177,73,1515176,33036516,8
1785554858,235042406400,35364917248,196879675392,0,0,918610935808,43015,71,43177,58,1515176,33036460,8
1785554868,235042471936,35365126144,196879679488,0,0,918610989056,43015,70,43177,86,1515176,33036604,8
1785554878,235106488320,35428626432,196880044032,0,0,918610935808,18795,10,18957,31,1515180,33097020,8
1785554889,235107356672,35428700160,196880048128,0,0,918610935808,19309,28,19471,23,1515180,33097072,8
1785554899,235126996992,35450114048,196880089088,0,0,918610903040,34481,76,34655,91,1515184,33117800,8
1785554909,235125178368,35450564608,196880089088,0,0,918610903040,35143,68,35327,87,1515184,33117812,8
1785554919,235126173696,35450200064,196880093184,0,0,918610903040,36279,100,36463,100,1515192,33117792,8
1785554930,235126403072,35451219968,196880113664,0,0,918610903040,36865,66,37027,89,1515192,33117824,8
1785554940,235127918592,35451301888,196880543744,0,0,918610898944,38023,72,38213,76,1515192,33117832,8
1785554950,235128295424,35450494976,196880551936,0,0,918610898944,38597,63,38799,89,1515192,33117844,8
1785554960,235127767040,35450941440,196880551936,0,0,918610898944,39825,63,40007,89,1515192,33117836,8
1785554970,235129458688,35451179008,196880556032,0,0,918610898944,40399,100,40559,100,1515212,33117864,8
1785554981,235126906880,35449733120,196880564224,0,0,918610890752,41579,72,41737,88,1515212,33117864,8
1785554991,235129065472,35450212352,196880580608,0,0,918610898944,42189,100,42367,100,1515212,33117868,8
1785555001,235127549952,35450433536,196880896000,0,0,918610898944,43015,66,43503,86,1515212,33117936,8
1785555011,235128848384,35450445824,196880900096,0,0,918610898944,43015,100,43503,100,1515212,33117904,8
1785555021,235129761792,35450974208,196880904192,0,0,918610898944,43015,66,43503,91,1515212,33117936,8
1785555032,235128528896,35452100608,196880904192,0,0,918610911232,43015,67,43503,84,1515264,33117992,8
1785555042,235170754560,35490635776,196880920576,0,0,918610898944,19309,100,19471,47,1515296,33155092,8
1785555052,235167584256,35489673216,196880994304,0,0,918610874368,19309,14,19471,29,1515304,33155228,8
1785555062,235167883264,35489050624,196881313792,0,0,918610841600,32709,100,34687,100,1515340,33155336,8
1785555073,235169390592,35490316288,196881317888,0,0,918610841600,35693,73,35877,82,1515340,33155336,8
1785555083,235166351360,35489734656,196881317888,0,0,918610841600,36279,75,36463,55,1515340,33155352,8
1785555093,235168382976,35489255424,196881321984,0,0,918610841600,37437,78,37641,79,1515340,33155380,8
1785555103,235167887360,35490250752,196881321984,0,0,918610841600,38023,74,38213,98,1515340,33155380,8
1785555114,235169988608,35489853440,196881526784,0,0,918610841600,39241,71,39363,77,1515340,33155380,8
1785555124,235169996800,35490512896,196881645568,0,0,918610841600,39825,100,40007,100,1515340,33155428,8
1785555134,235171557376,35490791424,196881645568,0,0,918610841600,40509,74,40669,80,1515340,33155452,8
1785555144,235167084544,35489882112,196881649664,0,0,918610841600,41579,65,41737,73,1515340,33155476,8
1785555154,235170963456,35490918400,196881649664,0,0,918610841600,42409,65,42587,76,1515340,33155476,8
1785555165,235169255424,35491213312,196881649664,0,0,918610841600,43015,76,43503,78,1515340,33155480,8
1785555175,235168960512,35490533376,196881862656,0,0,918610841600,43015,48,43503,89,1515340,33155480,8
1785555185,235170816000,35490627584,196881993728,0,0,918610882560,43015,75,43503,89,1515340,33155480,8
1785555195,235171323904,35491954688,196882010112,0,0,918610841600,24753,100,24891,96,1515344,33155488,8
1785555205,235170443264,35487588352,196882010112,0,0,918610841600,19309,45,19471,54,1515344,33151468,8
1785555216,235169611776,35488784384,196882051072,0,0,918610800640,25541,35,25479,71,1515344,33151428,8
1785555226,235165466624,35487887360,196882055168,0,0,918610800640,34503,63,34793,86,1515344,33151460,8
1785555236,235167080448,35487637504,196882481152,0,0,918610800640,35693,69,35949,81,1515344,33151484,8
1785555246,235168235520,35487309824,196882485248,0,0,918610800640,36279,68,36499,77,1515344,33151492,8
1785555257,235166416896,35488493568,196882489344,0,0,918610800640,37437,69,37671,83,1515344,33151552,8
1785555267,235166113792,35486773248,196882489344,0,0,918610800640,38025,100,38235,100,1515344,33151624,8
1785555277,235166687232,35487936512,196882493440,0,0,918610800640,39241,69,39407,75,1515344,33151708,8
1785555287,235167113216,35489251328,196882493440,0,0,918610800640,39825,98,40037,74,1515344,33151708,8
1785555298,235172032512,35489427456,196882857984,0,0,918610800640,40949,84,41175,74,1515344,33151708,8
1785555308,235168292864,35488722944,196882866176,0,0,918610800640,41579,99,41761,100,1515344,33151712,8
1785555318,235169554432,35488940032,196882866176,0,0,918610800640,42409,68,42567,84,1515344,33151712,8
1785555328,235169181696,35489619968,196882870272,0,0,918610800640,43015,71,43177,76,1515344,33151716,8
1785555338,235166793728,35488047104,196882870272,0,0,918610800640,43015,73,43177,72,1515424,33151792,8
1785555349,235170635776,35489001472,196882898944,0,0,918610800640,43015,64,43177,92,1515424,33151792,8
1785555359,235259555840,35576352768,196883218432,0,0,918610735104,19309,0,19471,100,1515432,33236552,8
1785555369,235258454016,35576307712,196883243008,0,0,918610714624,19309,31,19471,0,1515432,33236740,8
1785555379,235256012800,35576233984,196883267584,0,0,918610694144,34503,100,32893,100,1515432,33236716,8
1785555390,235272601600,35591880704,196883267584,0,0,918610694144,35693,73,35877,81,1515432,33236736,8
1785555400,235254755328,35575529472,196883271680,0,0,918610694144,36279,60,36463,58,1515432,33236716,8
1785555410,235254501376,35576037376,196883292160,0,0,918610694144,37437,71,37641,78,1515432,33236684,8
1785555420,235257253888,35576934400,196883619840,0,0,918610690048,38023,96,38213,86,1515432,33236716,8
1785555430,235257462784,35576025088,196883623936,0,0,918610690048,38597,76,38799,84,1515432,33236748,8
