unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1785382847,1.02145e+12,238595252224,31537725440,204657872896,78418,1409108,0,0,30212096,885135859712,17111,0,17193,34,11813616,1424,11298072,3132,1882880,36601800,8
1785382850,1.02144e+12,238599368704,31543238656,204657872896,78418,1409108,0,0,30212096,885135859712,17111,100,17193,88,11813692,1376,11298112,3132,1885708,36606732,8
1785382852,1.02144e+12,238612299776,31553470464,204657872896,78418,1409108,0,0,30212096,885135859712,17111,81,17193,100,11813860,1340,11298068,3132,1890296,36615844,8
1785382854,1.02142e+12,238609637376,31553814528,204657872896,78418,1409108,0,0,30212096,885135859712,17111,99,17193,19,11813972,1344,11298024,3132,1891800,36619396,8
1785382857,1.02144e+12,238596988928,31538958336,204657872896,78418,1409108,0,0,30212096,885135859712,17111,99,17193,75,11813912,1372,11298944,3132,1893800,36606216,8
1785382859,1.02145e+12,238605967360,31547469824,204657872896,78418,1409108,0,0,30212096,885135859712,17111,61,17193,74,11814120,1384,11298960,3132,1897180,36612156,8
1785382861,1.02428e+12,235914141696,28862365696,204657864704,78418,1409108,0,0,30212096,885135859712,17095,0,11339,34,8960788,1424,11299080,3132,1897092,33779664,7
1785382863,1.02428e+12,235930165248,28876750848,204657864704,78418,1409108,0,0,30212096,885135859712,17095,81,11339,100,8961740,1376,11299120,3132,1898244,33782156,7
1785382866,1.02428e+12,235937075200,28882952192,204657864704,78418,1409108,0,0,30212096,885135859712,17095,0,11339,100,8962536,1344,11299492,3132,1901048,33788844,7
1785382868,1.02428e+12,235938693120,28885102592,204657864704,78418,1409108,0,0,30212096,885135859712,17095,43,11339,100,8962556,1392,11299416,3132,1902600,33790364,7
1785382870,1.02575e+12,234612314112,27558297600,204657881088,78418,1409108,0,0,30216192,885135843328,11253,1,11341,43,7416560,1344,11299588,3132,1904372,32267188,6
1785382872,1.02547e+12,234835812352,27780870144,204657913856,78418,1409108,0,0,30212096,885135843328,10661,0,10739,0,7908932,1340,11299580,3132,1904112,32761108,8
1785382875,1.02549e+12,234836131840,27781054464,204657917952,78418,1409108,0,0,30212096,885135839232,10661,0,10739,0,7909572,1348,11299568,3132,1903888,32760988,8
1785382877,1.02551e+12,234839031808,27782938624,204657917952,78418,1409108,0,0,30212096,885135839232,10661,0,10739,0,7910960,1340,11299588,3132,1904072,32762672,8
