run,tag,completed_step,value,wall_time
grpo,rollout/advantages_max,68,2.4748666286468506,1788535302.3881774
grpo,rollout/advantages_max,69,2.4748666286468506,1788536744.4939103
grpo,rollout/advantages_max,70,2.4748666286468506,1788538701.91904
grpo,rollout/advantages_max,71,1.6201815605163574,1788540185.2088907
grpo,rollout/advantages_max,72,1.6201815605163574,1788541656.8622594
grpo,rollout/advantages_max,73,2.4748666286468506,1788543170.9973752
grpo,rollout/advantages_max,74,2.4748666286468506,1788544662.9653308
grpo,rollout/advantages_max,75,2.4748666286468506,1788546605.4779646
grpo,rollout/advantages_max,76,2.4748666286468506,1788548135.4604595
grpo,rollout/advantages_max,77,2.4748666286468506,1788549610.9305987
grpo,rollout/advantages_max,78,2.4748666286468506,1788551055.0779335
grpo,rollout/advantages_max,79,2.4748666286468506,1788552565.0233178
grpo,rollout/advantages_max,80,2.4748666286468506,1788554350.7552717
grpo,rollout/advantages_max,81,2.4748666286468506,1788555762.6242273
grpo,rollout/advantages_max,82,2.4748666286468506,1788557221.9152277
grpo,rollout/advantages_max,83,2.4748666286468506,1788558675.2777297
grpo,rollout/advantages_max,84,2.4748666286468506,1788560133.8274007
grpo,rollout/advantages_max,85,2.4748666286468506,1788561949.35303
grpo,rollout/advantages_max,86,2.4748666286468506,1788563397.867078
grpo,rollout/advantages_max,87,2.4748666286468506,1788564949.674853
grpo,rollout/advantages_max,88,2.4748666286468506,1788566412.5615158
grpo,rollout/advantages_max,89,2.4748666286468506,1788567884.0980241
grpo,rollout/advantages_max,90,1.6201815605163574,1788569768.4276466
grpo,rollout/advantages_max,91,2.4748666286468506,1788571160.007107
grpo,rollout/advantages_max,92,2.4748666286468506,1788572610.171715
grpo,rollout/advantages_max,93,1.20761239528656,1788574017.3035488
grpo,rollout/advantages_max,94,1.6201815605163574,1788575421.846307
grpo,rollout/advantages_max,95,1.6201815605163574,1788577139.116585
grpo,rollout/advantages_max,96,2.4748666286468506,1788578589.14298
grpo,rollout/advantages_max,97,2.4748666286468506,1788579835.1195464
grpo,rollout/advantages_max,98,2.4748666286468506,1788581147.082752
grpo,rollout/advantages_max,99,2.4748666286468506,1788582593.0795121
grpo,rollout/advantages_max,100,2.4748666286468506,1788584417.9841533
grpo,rollout/advantages_max,101,2.4748666286468506,1788586164.7781458
grpo,rollout/advantages_max,102,2.4748666286468506,1788587467.1372995
grpo,rollout/advantages_max,103,2.4748666286468506,1788588732.8695107
grpo,rollout/advantages_max,104,1.6201815605163574,1788590010.2229505
grpo,rollout/advantages_max,105,2.4748666286468506,1788591556.2739384
grpo,rollout/advantages_max,106,2.4748666286468506,1788592909.539302
grpo,rollout/advantages_max,107,1.6201815605163574,1788594221.7101088
grpo,rollout/advantages_max,108,2.4748666286468506,1788595570.9929087
grpo,rollout/advantages_max,109,2.4748666286468506,1788596897.509044
grpo,rollout/advantages_max,110,2.4748666286468506,1788598580.171548
grpo,rollout/advantages_max,111,2.4748666286468506,1788599921.0372088
grpo,rollout/advantages_max,112,2.4748666286468506,1788601221.1735978
grpo,rollout/advantages_max,113,2.4748666286468506,1788602522.0199816
grpo,rollout/advantages_max,114,2.4748666286468506,1788603859.880215
grpo,rollout/advantages_max,115,2.4748666286468506,1788605404.4074886
grpo,rollout/advantages_max,116,2.4748666286468506,1788606759.7876363
grpo,rollout/advantages_max,117,1.6201815605163574,1788608038.9549987
grpo,rollout/advantages_max,118,2.4748666286468506,1788609346.7604272
grpo,rollout/advantages_max,119,2.4748666286468506,1788610631.3306942
grpo,rollout/advantages_max,120,2.4748666286468506,1788612244.3220477
grpo,rollout/advantages_max,121,2.4748666286468506,1788613511.4270058
grpo,rollout/advantages_max,122,2.4748666286468506,1788614789.5958734
grpo,rollout/advantages_max,123,1.6201815605163574,1788616090.2446425
grpo,rollout/advantages_max,124,2.4748666286468506,1788617325.7089026
grpo,rollout/advantages_max,125,2.4748666286468506,1788618832.3252516
grpo,rollout/advantages_max,126,1.6201815605163574,1788620093.480808
grpo,rollout/advantages_max,127,1.6201815605163574,1788621382.5897841
grpo,rollout/advantages_max,128,1.6201815605163574,1788622728.389161
grpo,rollout/advantages_max,129,2.4748666286468506,1788624040.2585173
grpo,rollout/advantages_max,130,2.4748666286468506,1788625614.7828333
grpo,rollout/advantages_max,131,2.4748666286468506,1788626851.8402126
grpo,rollout/advantages_max,132,1.6201815605163574,1788628124.2415442
grpo,rollout/advantages_max,133,2.4748666286468506,1788629403.188005
grpo,rollout/advantages_max,134,2.4748666286468506,1788630664.1326106
grpo,rollout/advantages_max,135,1.6201815605163574,1788632254.216863
grpo,rollout/advantages_max,136,2.4748666286468506,1788633555.3320365
grpo,rollout/advantages_max,137,2.4748666286468506,1788634853.132413
grpo,rollout/advantages_max,138,2.4748666286468506,1788636133.5695572
grpo,rollout/advantages_max,139,2.4748666286468506,1788637453.150253
grpo,rollout/advantages_max,140,2.4748666286468506,1788639035.810167
grpo,rollout/advantages_max,141,2.4748666286468506,1788640299.569848
grpo,rollout/advantages_max,142,2.4748666286468506,1788641576.0726519
grpo,rollout/advantages_max,143,2.4748666286468506,1788642805.7500749
grpo,rollout/advantages_max,144,2.4748666286468506,1788644065.3591487
grpo,rollout/advantages_max,145,2.4748666286468506,1788645624.1388826
grpo,rollout/advantages_max,146,2.4748666286468506,1788646891.6227102
grpo,rollout/advantages_max,147,2.4748666286468506,1788648170.6346996
grpo,rollout/advantages_max,148,2.4748666286468506,1788649487.708939
grpo,rollout/advantages_max,149,2.4748666286468506,1788650759.501987
grpo,rollout/advantages_max,150,2.4748666286468506,1788652328.0625243
grpo,rollout/advantages_max,151,1.6201815605163574,1788653645.7648787
grpo,rollout/advantages_max,152,2.4748666286468506,1788654893.3748124
grpo,rollout/advantages_max,153,2.4748666286468506,1788656153.5097237
grpo,rollout/advantages_max,154,2.4748666286468506,1788657500.8499715
grpo,rollout/advantages_max,155,2.4748666286468506,1788659130.7016876
grpo,rollout/advantages_min,1,-2.4748666286468506,1788439625.586065
grpo,rollout/advantages_min,2,-1.6201815605163574,1788440832.2811537
grpo,rollout/advantages_min,3,-2.4748666286468506,1788442145.4297638
grpo,rollout/advantages_min,4,-1.6201815605163574,1788443429.1178868
grpo,rollout/advantages_min,5,-2.4748666286468506,1788445021.2094793
grpo,rollout/advantages_min,6,-2.4748666286468506,1788446416.3260942
grpo,rollout/advantages_min,7,-2.4748666286468506,1788447698.7627463
grpo,rollout/advantages_min,8,-2.4748666286468506,1788449015.9873004
grpo,rollout/advantages_min,9,-1.6201815605163574,1788450382.4235966
grpo,rollout/advantages_min,10,-2.4748666286468506,1788452085.077704
grpo,rollout/advantages_min,11,-2.4748666286468506,1788453384.480523
grpo,rollout/advantages_min,12,-1.6201815605163574,1788454678.9970472
grpo,rollout/advantages_min,13,-2.4748666286468506,1788455979.9953578
grpo,rollout/advantages_min,14,-2.4748666286468506,1788457331.8998272
grpo,rollout/advantages_min,15,-2.4748666286468506,1788458887.349576
grpo,rollout/advantages_min,16,-2.4748666286468506,1788460170.5855577
grpo,rollout/advantages_min,17,-2.4748666286468506,1788461464.568961
grpo,rollout/advantages_min,18,-2.4748666286468506,1788462778.1097844
grpo,rollout/advantages_min,19,-2.4748666286468506,1788464101.7183967
grpo,rollout/advantages_min,20,-2.4748666286468506,1788465752.0050187
grpo,rollout/advantages_min,21,-2.4748666286468506,1788467007.6483173
grpo,rollout/advantages_min,22,-2.4748666286468506,1788468335.5555637
grpo,rollout/advantages_min,23,-2.4748666286468506,1788469691.9154103
grpo,rollout/advantages_min,24,-2.4748666286468506,1788470993.744504
grpo,rollout/advantages_min,25,-2.4748666286468506,1788472610.6573877
grpo,rollout/advantages_min,26,-2.4748666286468506,1788473990.679678
grpo,rollout/advantages_min,27,-2.4748666286468506,1788475275.5405924
grpo,rollout/advantages_min,28,-2.4748666286468506,1788476629.7561185
grpo,rollout/advantages_min,29,-2.4748666286468506,1788478033.5919318
grpo,rollout/advantages_min,30,-2.4748666286468506,1788479720.3695445
grpo,rollout/advantages_min,31,-2.4748666286468506,1788481020.89176
grpo,rollout/advantages_min,32,-2.4748666286468506,1788482366.402789
grpo,rollout/advantages_min,33,-2.4748666286468506,1788483730.486646
grpo,rollout/advantages_min,34,-2.4748666286468506,1788485120.4010751
grpo,rollout/advantages_min,35,-2.4748666286468506,1788486797.944187
grpo,rollout/advantages_min,36,-2.4748666286468506,1788488144.491558
grpo,rollout/advantages_min,37,-2.4748666286468506,1788489467.9035215
grpo,rollout/advantages_min,38,-2.4748666286468506,1788490798.5503845
grpo,rollout/advantages_min,39,-2.4748666286468506,1788492159.1521306
grpo,rollout/advantages_min,40,-2.4748666286468506,1788493802.5777946
grpo,rollout/advantages_min,41,-2.4748666286468506,1788495109.8406448
grpo,rollout/advantages_min,42,-2.4748666286468506,1788496409.762637
grpo,rollout/advantages_min,43,-2.4748666286468506,1788497820.427059
grpo,rollout/advantages_min,44,-2.4748666286468506,1788499324.8507478
grpo,rollout/advantages_min,45,-2.4748666286468506,1788501032.6007144
grpo,rollout/advantages_min,46,-2.4748666286468506,1788502435.111047
grpo,rollout/advantages_min,47,-2.4748666286468506,1788503871.095306
grpo,rollout/advantages_min,48,-2.4748666286468506,1788505334.4586813
grpo,rollout/advantages_min,49,-2.4748666286468506,1788506679.0237675
grpo,rollout/advantages_min,50,-2.4748666286468506,1788508498.6544907
grpo,rollout/advantages_min,51,-2.4748666286468506,1788509926.3292184
grpo,rollout/advantages_min,52,-2.4748666286468506,1788511238.788013
grpo,rollout/advantages_min,53,-2.4748666286468506,1788512656.2009115
grpo,rollout/advantages_min,54,-2.4748666286468506,1788514108.2083771
grpo,rollout/advantages_min,55,-2.4748666286468506,1788515936.3859015
grpo,rollout/advantages_min,56,-2.4748666286468506,1788517303.9894838
grpo,rollout/advantages_min,57,-2.4748666286468506,1788518697.0089004
grpo,rollout/advantages_min,58,-2.4748666286468506,1788520030.4391332
grpo,rollout/advantages_min,59,-2.4748666286468506,1788521493.2855096
grpo,rollout/advantages_min,60,-2.4748666286468506,1788523288.4725647
grpo,rollout/advantages_min,61,-2.4748666286468506,1788524723.019061
grpo,rollout/advantages_min,62,-2.4748666286468506,1788526170.1746542
grpo,rollout/advantages_min,63,-2.4748666286468506,1788527583.7369719
grpo,rollout/advantages_min,64,-2.4748666286468506,1788529021.483861
grpo,rollout/advantages_min,65,-2.4748666286468506,1788530908.3416803
grpo,rollout/advantages_min,66,-2.4748666286468506,1788532296.9527662
grpo,rollout/advantages_min,67,-2.4748666286468506,1788533714.0084658
grpo,rollout/advantages_min,68,-2.4748666286468506,1788535302.3881845
grpo,rollout/advantages_min,69,-2.4748666286468506,1788536744.4939172
grpo,rollout/advantages_min,70,-2.4748666286468506,1788538701.9190478
grpo,rollout/advantages_min,71,-2.4748666286468506,1788540185.2088969
grpo,rollout/advantages_min,72,-2.4748666286468506,1788541656.862266
grpo,rollout/advantages_min,73,-2.4748666286468506,1788543170.9973862
grpo,rollout/advantages_min,74,-2.4748666286468506,1788544662.965337
grpo,rollout/advantages_min,75,-2.4748666286468506,1788546605.4779782
grpo,rollout/advantages_min,76,-2.4748666286468506,1788548135.4604654
grpo,rollout/advantages_min,77,-2.4748666286468506,1788549610.9306073
grpo,rollout/advantages_min,78,-2.4748666286468506,1788551055.0779397
grpo,rollout/advantages_min,79,-2.4748666286468506,1788552565.0233233
grpo,rollout/advantages_min,80,-2.4748666286468506,1788554350.7552793
grpo,rollout/advantages_min,81,-2.4748666286468506,1788555762.62428
grpo,rollout/advantages_min,82,-2.4748666286468506,1788557221.915237
grpo,rollout/advantages_min,83,-2.4748666286468506,1788558675.2777374
grpo,rollout/advantages_min,84,-2.4748666286468506,1788560133.8274071
grpo,rollout/advantages_min,85,-2.4748666286468506,1788561949.3530424
grpo,rollout/advantages_min,86,-2.4748666286468506,1788563397.8670838
grpo,rollout/advantages_min,87,-2.4748666286468506,1788564949.6748593
grpo,rollout/advantages_min,88,-2.4748666286468506,1788566412.5615227
grpo,rollout/advantages_min,89,-2.4748666286468506,1788567884.098034
grpo,rollout/advantages_min,90,-2.4748666286468506,1788569768.4276555
grpo,rollout/advantages_min,91,-2.4748666286468506,1788571160.0071137
grpo,rollout/advantages_min,92,-2.4748666286468506,1788572610.171721
grpo,rollout/advantages_min,93,-2.4748666286468506,1788574017.303555
grpo,rollout/advantages_min,94,-2.4748666286468506,1788575421.846313
grpo,rollout/advantages_min,95,-2.4748666286468506,1788577139.1165962
grpo,rollout/advantages_min,96,-2.4748666286468506,1788578589.1429882
grpo,rollout/advantages_min,97,-2.4748666286468506,1788579835.1195614
grpo,rollout/advantages_min,98,-2.4748666286468506,1788581147.082765
grpo,rollout/advantages_min,99,-2.4748666286468506,1788582593.0795188
grpo,rollout/advantages_min,100,-2.4748666286468506,1788584417.9841607
grpo,rollout/advantages_min,101,-2.4748666286468506,1788586164.778157
grpo,rollout/advantages_min,102,-2.4748666286468506,1788587467.1373103
grpo,rollout/advantages_min,103,-2.4748666286468506,1788588732.86952
grpo,rollout/advantages_min,104,-2.4748666286468506,1788590010.222958
grpo,rollout/advantages_min,105,-2.4748666286468506,1788591556.273948
grpo,rollout/advantages_min,106,-2.4748666286468506,1788592909.5393224
grpo,rollout/advantages_min,107,-2.4748666286468506,1788594221.710115
grpo,rollout/advantages_min,108,-2.4748666286468506,1788595570.9929144
grpo,rollout/advantages_min,109,-2.4748666286468506,1788596897.50905
grpo,rollout/advantages_min,110,-2.4748666286468506,1788598580.171555
grpo,rollout/advantages_min,111,-2.4748666286468506,1788599921.0372148
grpo,rollout/advantages_min,112,-2.4748666286468506,1788601221.1736035
grpo,rollout/advantages_min,113,-2.4748666286468506,1788602522.019987
grpo,rollout/advantages_min,114,-2.4748666286468506,1788603859.8802211
grpo,rollout/advantages_min,115,-2.4748666286468506,1788605404.4075077
grpo,rollout/advantages_min,116,-2.4748666286468506,1788606759.7876425
grpo,rollout/advantages_min,117,-2.4748666286468506,1788608038.9550052
grpo,rollout/advantages_min,118,-2.4748666286468506,1788609346.7604342
grpo,rollout/advantages_min,119,-2.4748666286468506,1788610631.3307
grpo,rollout/advantages_min,120,-2.4748666286468506,1788612244.322055
grpo,rollout/advantages_min,121,-2.4748666286468506,1788613511.427011
grpo,rollout/advantages_min,122,-2.4748666286468506,1788614789.5958788
grpo,rollout/advantages_min,123,-2.4748666286468506,1788616090.244648
grpo,rollout/advantages_min,124,-2.4748666286468506,1788617325.7089086
grpo,rollout/advantages_min,125,-2.4748666286468506,1788618832.3252606
grpo,rollout/advantages_min,126,-2.4748666286468506,1788620093.480814
grpo,rollout/advantages_min,127,-2.4748666286468506,1788621382.5897927
grpo,rollout/advantages_min,128,-2.4748666286468506,1788622728.3891697
grpo,rollout/advantages_min,129,-2.4748666286468506,1788624040.2585235
grpo,rollout/advantages_min,130,-2.4748666286468506,1788625614.7828407
grpo,rollout/advantages_min,131,-2.4748666286468506,1788626851.84022
grpo,rollout/advantages_min,132,-2.4748666286468506,1788628124.2415504
grpo,rollout/advantages_min,133,-2.4748666286468506,1788629403.1880107
grpo,rollout/advantages_min,134,-2.4748666286468506,1788630664.132616
grpo,rollout/advantages_min,135,-2.4748666286468506,1788632254.2168705
grpo,rollout/advantages_min,136,-2.4748666286468506,1788633555.3320427
grpo,rollout/advantages_min,137,-2.4748666286468506,1788634853.1324193
grpo,rollout/advantages_min,138,-2.4748666286468506,1788636133.5695632
grpo,rollout/advantages_min,139,-2.4748666286468506,1788637453.150259
grpo,rollout/advantages_min,140,-2.4748666286468506,1788639035.8101757
grpo,rollout/advantages_min,141,-2.4748666286468506,1788640299.569855
grpo,rollout/advantages_min,142,-2.4748666286468506,1788641576.0726595
grpo,rollout/advantages_min,143,-2.4748666286468506,1788642805.7500815
grpo,rollout/advantages_min,144,-2.4748666286468506,1788644065.3591545
grpo,rollout/advantages_min,145,-2.4748666286468506,1788645624.1388907
grpo,rollout/advantages_min,146,-2.4748666286468506,1788646891.6227188
grpo,rollout/advantages_min,147,-2.4748666286468506,1788648170.6347067
grpo,rollout/advantages_min,148,-2.4748666286468506,1788649487.7089558
grpo,rollout/advantages_min,149,-2.4748666286468506,1788650759.5019932
grpo,rollout/advantages_min,150,-2.4748666286468506,1788652328.062534
grpo,rollout/advantages_min,151,-2.4748666286468506,1788653645.7648847
grpo,rollout/advantages_min,152,-2.4748666286468506,1788654893.3748214
grpo,rollout/advantages_min,153,-2.4748666286468506,1788656153.5097296
grpo,rollout/advantages_min,154,-2.4748666286468506,1788657500.8499773
grpo,rollout/advantages_min,155,-2.4748666286468506,1788659130.7017074
grpo,time/sync_weights,1,6.2197957038879395,1788439625.586086
grpo,time/sync_weights,2,5.896550178527832,1788440832.2811654
grpo,time/sync_weights,3,5.796822547912598,1788442145.4297738
grpo,time/sync_weights,4,5.759054660797119,1788443429.1178985
grpo,time/sync_weights,5,7.964664459228516,1788445021.2095182
grpo,time/sync_weights,6,2.145521402359009,1788446416.3261049
grpo,time/sync_weights,7,6.4504218101501465,1788447698.7627628
grpo,time/sync_weights,8,7.933041572570801,1788449015.987311
grpo,time/sync_weights,9,6.873605728149414,1788450382.4236069
grpo,time/sync_weights,10,5.771794319152832,1788452085.077718
grpo,time/sync_weights,11,1.608699083328247,1788453384.480534
grpo,time/sync_weights,12,7.0569963455200195,1788454678.997059
grpo,time/sync_weights,13,6.226502418518066,1788455979.9953704
grpo,time/sync_weights,14,5.099483013153076,1788457331.899838
grpo,time/sync_weights,15,5.616703510284424,1788458887.3496032
grpo,time/sync_weights,16,2.0204615592956543,1788460170.5855722
grpo,time/sync_weights,17,6.067022323608398,1788461464.5689726
grpo,time/sync_weights,18,6.001300811767578,1788462778.1097956
grpo,time/sync_weights,19,5.602434158325195,1788464101.718418
grpo,time/sync_weights,20,5.728940963745117,1788465752.0050304
grpo,time/sync_weights,21,1.739617109298706,1788467007.6483288
grpo,time/sync_weights,22,5.733061790466309,1788468335.55558
grpo,time/sync_weights,23,6.428801536560059,1788469691.9154217
grpo,time/sync_weights,24,6.375265121459961,1788470993.7445168
grpo,time/sync_weights,25,5.925513744354248,1788472610.6574197
grpo,time/sync_weights,26,1.9034745693206787,1788473990.6797123
grpo,time/sync_weights,27,6.084568977355957,1788475275.540603
grpo,time/sync_weights,28,6.941483497619629,1788476629.756132
grpo,time/sync_weights,29,5.759871482849121,1788478033.5919435
grpo,time/sync_weights,30,7.46591854095459,1788479720.3695579
grpo,time/sync_weights,31,1.6434075832366943,1788481020.8917723
grpo,time/sync_weights,32,5.921351909637451,1788482366.4028199
grpo,time/sync_weights,33,5.254069805145264,1788483730.4866574
grpo,time/sync_weights,34,6.744786262512207,1788485120.4010868
grpo,time/sync_weights,35,6.151988506317139,1788486797.9442196
grpo,time/sync_weights,36,1.973686695098877,1788488144.4915705
grpo,time/sync_weights,37,6.920623302459717,1788489467.9035363
grpo,time/sync_weights,38,5.950248718261719,1788490798.5503945
grpo,time/sync_weights,39,5.157196998596191,1788492159.1521418
grpo,time/sync_weights,40,6.592682838439941,1788493802.5778227
grpo,time/sync_weights,41,1.7095813751220703,1788495109.8406563
grpo,time/sync_weights,42,7.634040355682373,1788496409.7626507
grpo,time/sync_weights,43,7.042924880981445,1788497820.4270775
grpo,time/sync_weights,44,7.956262588500977,1788499324.8507593
grpo,time/sync_weights,45,6.992792129516602,1788501032.6007495
grpo,time/sync_weights,46,1.953763484954834,1788502435.1110585
grpo,time/sync_weights,47,7.343008518218994,1788503871.0953164
grpo,time/sync_weights,48,7.441587924957275,1788505334.4586926
grpo,time/sync_weights,49,7.892339706420898,1788506679.0237834
grpo,time/sync_weights,50,6.620301246643066,1788508498.6545026
grpo,time/sync_weights,51,1.5947239398956299,1788509926.3292384
grpo,time/sync_weights,52,6.214438438415527,1788511238.7880235
grpo,time/sync_weights,53,5.112595558166504,1788512656.2009296
grpo,time/sync_weights,54,6.154941082000732,1788514108.2083879
grpo,time/sync_weights,55,6.4154052734375,1788515936.3859346
grpo,time/sync_weights,56,2.146973133087158,1788517303.9894953
grpo,time/sync_weights,57,4.946718215942383,1788518697.008912
grpo,time/sync_weights,58,7.341149806976318,1788520030.4391448
grpo,time/sync_weights,59,6.168501853942871,1788521493.2855196
grpo,time/sync_weights,60,5.290497779846191,1788523288.4725733
grpo,time/sync_weights,61,1.6650776863098145,1788524723.0190709
grpo,time/sync_weights,62,5.121420860290527,1788526170.1746638
grpo,time/sync_weights,63,5.688448905944824,1788527583.7369833
grpo,time/sync_weights,64,7.3200201988220215,1788529021.4838743
grpo,time/sync_weights,65,6.233889579772949,1788530908.3416972
grpo,time/sync_weights,66,1.9189786911010742,1788532296.9527764
grpo,time/sync_weights,67,5.442305088043213,1788533714.0084763
grpo,time/sync_weights,68,6.461492538452148,1788535302.3881953
grpo,time/sync_weights,69,7.7083420753479,1788536744.493928
grpo,time/sync_weights,70,5.534914493560791,1788538701.919063
grpo,time/sync_weights,71,1.6411795616149902,1788540185.2089074
grpo,time/sync_weights,72,7.230647087097168,1788541656.8622768
grpo,time/sync_weights,73,5.505483150482178,1788543170.9974031
grpo,time/sync_weights,74,7.57033634185791,1788544662.965347
grpo,time/sync_weights,75,4.97922420501709,1788546605.4780006
grpo,time/sync_weights,76,1.8767240047454834,1788548135.4604764
grpo,time/sync_weights,77,8.067529678344727,1788549610.9306216
grpo,time/sync_weights,78,6.183917045593262,1788551055.0779512
grpo,time/sync_weights,79,7.981311798095703,1788552565.0233335
grpo,time/sync_weights,80,7.23388671875,1788554350.755292
grpo,time/sync_weights,81,1.6709985733032227,1788555762.6243057
grpo,time/sync_weights,82,5.822956085205078,1788557221.9152532
grpo,time/sync_weights,83,8.36357593536377,1788558675.2777503
grpo,time/sync_weights,84,7.0175580978393555,1788560133.8274174
grpo,time/sync_weights,85,5.821439743041992,1788561949.3530624
grpo,time/sync_weights,86,1.9111733436584473,1788563397.8670933
grpo,time/sync_weights,87,7.148068904876709,1788564949.674878
grpo,time/sync_weights,88,6.9337921142578125,1788566412.5615327
grpo,time/sync_weights,89,7.177578926086426,1788567884.0980482
grpo,time/sync_weights,90,5.861543655395508,1788569768.4276702
grpo,time/sync_weights,91,1.674018383026123,1788571160.007124
grpo,time/sync_weights,92,5.519329071044922,1788572610.171731
grpo,time/sync_weights,93,5.230794906616211,1788574017.303566
grpo,time/sync_weights,94,5.510883331298828,1788575421.846323
grpo,time/sync_weights,95,5.346507549285889,1788577139.11661
grpo,time/sync_weights,96,2.263115882873535,1788578589.143003
grpo,time/sync_weights,97,5.142081260681152,1788579835.1195846
grpo,time/sync_weights,98,6.164892673492432,1788581147.0827818
grpo,time/sync_weights,99,6.454719543457031,1788582593.0795264
grpo,time/sync_weights,100,5.525874137878418,1788584417.9841735
grpo,time/sync_weights,101,7.706524848937988,1788586164.778178
grpo,time/sync_weights,102,5.392836570739746,1788587467.1373248
grpo,time/sync_weights,103,5.214028358459473,1788588732.8695354
grpo,time/sync_weights,104,6.0245232582092285,1788590010.2229688
grpo,time/sync_weights,105,6.0242156982421875,1788591556.273963
grpo,time/sync_weights,106,2.004775047302246,1788592909.53935
grpo,time/sync_weights,107,5.478676795959473,1788594221.7101266
grpo,time/sync_weights,108,5.182701110839844,1788595570.9929228
grpo,time/sync_weights,109,4.997057914733887,1788596897.5090587
grpo,time/sync_weights,110,5.033007621765137,1788598580.1715677
grpo,time/sync_weights,111,1.715012550354004,1788599921.0372229
grpo,time/sync_weights,112,4.973227500915527,1788601221.173612
grpo,time/sync_weights,113,6.693018913269043,1788602522.0199957
grpo,time/sync_weights,114,6.08262300491333,1788603859.880231
grpo,time/sync_weights,115,5.006107807159424,1788605404.4075377
grpo,time/sync_weights,116,1.9914755821228027,1788606759.7876513
grpo,time/sync_weights,117,6.253706455230713,1788608038.9550133
grpo,time/sync_weights,118,5.887068748474121,1788609346.7604442
grpo,time/sync_weights,119,5.199545860290527,1788610631.3307085
grpo,time/sync_weights,120,5.003261566162109,1788612244.3220665
grpo,time/sync_weights,121,1.594270944595337,1788613511.4270196
grpo,time/sync_weights,122,4.665879249572754,1788614789.5958867
grpo,time/sync_weights,123,5.1232147216796875,1788616090.2446563
grpo,time/sync_weights,124,4.805924415588379,1788617325.7089179
grpo,time/sync_weights,125,6.051501750946045,1788618832.3252735
grpo,time/sync_weights,126,1.8972742557525635,1788620093.480823
grpo,time/sync_weights,127,5.400710105895996,1788621382.5898051
grpo,time/sync_weights,128,5.687991142272949,1788622728.3891807
grpo,time/sync_weights,129,4.871306896209717,1788624040.2585316
grpo,time/sync_weights,130,5.574625492095947,1788625614.7828531
grpo,time/sync_weights,131,1.623763084411621,1788626851.840232
grpo,time/sync_weights,132,6.749642848968506,1788628124.2415595
grpo,time/sync_weights,133,5.108306884765625,1788629403.1880193
grpo,time/sync_weights,134,5.08493185043335,1788630664.1326244
grpo,time/sync_weights,135,5.270074367523193,1788632254.216883
grpo,time/sync_weights,136,1.8487110137939453,1788633555.3320534
grpo,time/sync_weights,137,5.055908203125,1788634853.1324286
grpo,time/sync_weights,138,5.794281005859375,1788636133.5695713
grpo,time/sync_weights,139,5.026272773742676,1788637453.1502683
grpo,time/sync_weights,140,5.886231422424316,1788639035.8101885
grpo,time/sync_weights,141,1.580841302871704,1788640299.569864
grpo,time/sync_weights,142,4.759016036987305,1788641576.0726705
grpo,time/sync_weights,143,5.641406059265137,1788642805.7500918
grpo,time/sync_weights,144,4.906522750854492,1788644065.3591623
grpo,time/sync_weights,145,5.34139347076416,1788645624.1389046
grpo,time/sync_weights,146,1.8757829666137695,1788646891.6227295
grpo,time/sync_weights,147,4.841814041137695,1788648170.6347167
grpo,time/sync_weights,148,6.122097969055176,1788649487.7089794
grpo,time/sync_weights,149,5.452022075653076,1788650759.5020027
grpo,time/sync_weights,150,5.596712589263916,1788652328.0625505
grpo,time/sync_weights,151,1.5790510177612305,1788653645.7648938
grpo,time/sync_weights,152,5.849170684814453,1788654893.374835
grpo,time/sync_weights,153,6.154911041259766,1788656153.5097377
grpo,time/sync_weights,154,4.732456207275391,1788657500.8499858
grpo,time/sync_weights,155,4.861753463745117,1788659130.7017372
grpo,time/generate_rollouts,1,1166.510986328125,1788439625.5860937
grpo,time/generate_rollouts,2,1178.374755859375,1788440832.281171
grpo,time/generate_rollouts,3,1281.110107421875,1788442145.4297812
grpo,time/generate_rollouts,4,1250.6695556640625,1788443429.1179051
grpo,time/generate_rollouts,5,1252.5916748046875,1788445021.2095504
grpo,time/generate_rollouts,6,1366.995849609375,1788446416.3261118
grpo,time/generate_rollouts,7,1250.0618896484375,1788447698.7627733
grpo,time/generate_rollouts,8,1283.155517578125,1788449015.9873173
grpo,time/generate_rollouts,9,1336.986083984375,1788450382.423613
grpo,time/generate_rollouts,10,1341.23291015625,1788452085.0777276
grpo,time/generate_rollouts,11,1272.6153564453125,1788453384.4805412
grpo,time/generate_rollouts,12,1262.0897216796875,1788454678.9970655
grpo,time/generate_rollouts,13,1269.338623046875,1788455979.9953787
grpo,time/generate_rollouts,14,1321.0994873046875,1788457331.8998442
grpo,time/generate_rollouts,15,1230.5611572265625,1788458887.3496215
grpo,time/generate_rollouts,16,1255.684326171875,1788460170.585584
grpo,time/generate_rollouts,17,1262.2457275390625,1788461464.5689795
grpo,time/generate_rollouts,18,1282.0880126953125,1788462778.109803
grpo,time/generate_rollouts,19,1292.541748046875,1788464101.7184324
grpo,time/generate_rollouts,20,1291.2288818359375,1788465752.0050375
grpo,time/generate_rollouts,21,1228.2412109375,1788467007.6483362
grpo,time/generate_rollouts,22,1297.9437255859375,1788468335.5555892
grpo,time/generate_rollouts,23,1324.412109375,1788469691.915429
grpo,time/generate_rollouts,24,1269.8330078125,1788470993.7445238
grpo,time/generate_rollouts,25,1277.05029296875,1788472610.6574407
