step,success_count,episode_count,env/episode_len,env/num_trajectories,env/return,env/reward,env/success_once,rollout/advantages_max,rollout/advantages_mean,rollout/advantages_min,rollout/rewards,time/actor/actor/compute_adv,time/actor/actor/recv_traj,time/actor/actor/sync_model_to_rollout,time/actor/run_training,time/actor_training,time/cal_adv_and_returns,time/env/compute_bootstrap_rewards,time/env/env/bootstrap_step,time/env/env/send_rollout_trajectories,time/env/env_interact_step,time/env/evaluate,time/env/interact,time/env/run_interact_once,time/eval,time/generate_rollouts,time/rollout/evaluate,time/rollout/generate_one_epoch,time/rollout/predict,time/rollout/rollout/generate,time/rollout/sync_model_from_actor,time/step,time/sync_weights,train/actor/approx_kl,train/actor/clip_fraction,train/actor/clipped_ratio,train/actor/dual_cliped_ratio,train/actor/entropy_loss,train/actor/grad_norm,train/actor/lr,train/actor/policy_loss,train/actor/policy_loss_abs,train/actor/ratio,train/actor/ratio_abs,train/actor/total_loss
78,168,256,200.0,256.0,0.65625,0.0032812494318932295,0.65625,2.4748666286468506,-0.02907591126859188,-2.4748666286468506,0.0032967033330351114,0.008077437989413738,1407.309326171875,2.68082332611084,25.651214599609375,25.656370162963867,0.014988183975219727,0.0016715270467102528,1017.5769653320312,1.8518409729003906,367.4715881347656,,1406.1795654296875,1406.1795654296875,,1412.255126953125,,1403.293212890625,14.613411903381348,1412.22216796875,6.180691719055176,1444.1121826171875,6.183917045593262,0.006344989873468876,0.03475420922040939,0.9982144832611084,0.0,0.0,15.544227600097656,4.999999873689376e-06,0.001332692103460431,0.599690318107605,1.000564694404602,0.04475604370236397,8.329325646627694e-05
79,171,256,200.0,256.0,0.66796875,0.003339843824505806,0.66796875,2.4748666286468506,-0.04491124674677849,-2.4748666286468506,0.003166023176163435,0.011399256065487862,1471.735595703125,2.971201181411743,25.51496696472168,25.520530700683594,0.01816725730895996,0.0016080900095403194,1082.871337890625,1.864364504814148,389.6396179199219,,1470.4730224609375,1470.4730224609375,,1476.385498046875,,1465.9744873046875,14.544474601745605,1476.34912109375,7.97730827331543,1509.90771484375,7.981311798095703,0.005687618162482977,0.055169977247714996,1.0023844242095947,0.0,0.0,20.069686889648438,4.999999873689376e-06,0.0015345471911132336,0.6420658826828003,1.007256269454956,0.06137298420071602,9.59091994445771e-05
80,162,256,200.0,256.0,0.6328125,0.003164062276482582,0.6328125,2.4748666286468506,-0.03251902014017105,-2.4748666286468506,0.00324324332177639,0.00762983039021492,1403.215087890625,5.644474029541016,23.714536666870117,23.718887329101562,0.012554407119750977,0.0016953092999756336,1010.9638671875,1.9236576557159424,375.8714599609375,304.13897705078125,1402.1253662109375,1402.1253662109375,310.9564514160156,1407.896728515625,188.90042114257812,1398.9501953125,16.41564178466797,1407.86083984375,14.002193450927734,1785.703125,7.23388671875,0.004782184027135372,0.020085925236344337,0.999713659286499,0.0,0.0,10.631006240844727,4.999999873689376e-06,-0.002691454254090786,0.6649092435836792,0.9995404481887817,0.02982957474887371,-0.00016821589088067412
81,157,256,200.0,256.0,0.61328125,0.003066406352445483,0.61328125,2.4748666286468506,-0.030261456966400146,-2.4748666286468506,0.003052503103390336,0.0078433807939291,1385.303466796875,1.6681325435638428,22.3488712310791,22.354223251342773,0.014129400253295898,0.0013890161644667387,989.2568969726562,1.2651759386062622,382.1445007324219,,1384.4879150390625,1384.48779296875,,1387.7855224609375,,1381.6046142578125,14.430917739868164,1387.75341796875,1.5012181997299194,1411.825927734375,1.6709985733032227,0.009755391627550125,0.04288733750581741,0.997046709060669,0.0,0.0,18.129384994506836,4.999999873689376e-06,0.0002610819065012038,0.6680545210838318,1.0009849071502686,0.05359753221273422,1.6317619156325236e-05
82,173,256,200.0,256.0,0.67578125,0.003378906287252903,0.67578125,2.4748666286468506,-0.03790096193552017,-2.4748666286468506,0.0033611441031098366,0.009288396686315536,1425.9727783203125,2.353003978729248,25.114704132080078,25.12034034729004,0.01566934585571289,0.00142646674066782,1035.6485595703125,1.5512983798980713,384.56463623046875,,1424.8140869140625,1424.81396484375,,1428.291259765625,,1422.577392578125,14.371241569519043,1428.2606201171875,5.818579196929932,1459.2518310546875,5.822956085205078,0.018353961408138275,0.04712720215320587,0.9953441023826599,0.0,0.0,22.633779525756836,4.999999873689376e-06,0.005576082039624453,0.6614009141921997,0.99547278881073,0.06093514338135719,0.0003485051274765283
83,165,256,200.0,256.0,0.64453125,0.0032226559706032276,0.64453125,2.4748666286468506,-0.044561371207237244,-2.4748666286468506,0.0032880099024623632,0.008400307968258858,1421.0294189453125,2.8365213871002197,22.077537536621094,22.081785202026367,0.014520406723022461,0.0013163648545742035,1016.0054321289062,1.0272338390350342,384.9412536621094,,1420.2960205078125,1420.2958984375,,1422.8665771484375,,1416.3148193359375,14.415803909301758,1422.8243408203125,8.359146118164062,1453.3282470703125,8.36357593536377,0.015944795683026314,0.03759365528821945,0.9958384037017822,0.0,0.0,18.184249877929688,4.999999873689376e-06,0.0015817312523722649,0.6700951457023621,0.9955768585205078,0.05253933370113373,9.885820327326655e-05
84,140,256,200.0,256.0,0.546875,0.0027343747206032276,0.546875,2.4748666286468506,-0.03578585013747215,-2.4748666286468506,0.0027896512765437365,0.005423923023045063,1427.5355224609375,2.3532025814056396,22.19971466064453,22.20250129699707,0.010208845138549805,0.0013359999284148216,1016.1692504882812,1.2288720607757568,391.00628662109375,,1426.7459716796875,1426.7459716796875,,1429.2911376953125,,1424.3673095703125,14.333891868591309,1429.259033203125,7.01425838470459,1458.5230712890625,7.0175580978393555,0.014542590826749802,0.03655967116355896,0.9973591566085815,0.0,0.0,18.85138702392578,4.999999873689376e-06,0.00011096487287431955,0.7273986339569092,0.9964824914932251,0.043929945677518845,6.935304554644972e-06
85,141,256,200.0,256.0,0.55078125,0.002753905951976776,0.55078125,2.4748666286468506,-0.04701956361532211,-2.4748666286468506,0.0029183400329202414,0.00650467723608017,1445.6181640625,4.518281936645508,22.24494743347168,22.24967384338379,0.01204681396484375,0.001328695798292756,1056.0810546875,1.0149052143096924,377.78460693359375,334.7183532714844,1444.890380859375,1444.890380859375,340.114013671875,1447.2808837890625,181.33953857421875,1442.9383544921875,16.2722110748291,1447.2489013671875,11.162026405334473,1815.480224609375,5.821439743041992,0.014306474477052689,0.04048836976289749,0.9958258867263794,0.0,0.0,18.481060028076172,4.999999873689376e-06,0.0007079065544530749,0.6411890387535095,1.0029759407043457,0.05623617023229599,4.424415965331718e-05
86,189,256,200.0,256.0,0.73828125,0.003691405989229679,0.73828125,2.4748666286468506,-0.03676106035709381,-2.4748666286468506,0.00355140189640224,0.009728547185659409,1422.249267578125,1.9065439701080322,22.635284423828125,22.63934326171875,0.015290260314941406,0.0014279994647949934,1025.1275634765625,1.6369699239730835,386.3686828613281,,1421.49267578125,1421.49267578125,,1423.9090576171875,,1415.8529052734375,14.54399585723877,1423.8763427734375,1.7365734577178955,1448.4766845703125,1.9111733436584473,0.01983860321342945,0.05443063750863075,0.9955713748931885,0.0,0.0,28.34750747680664,4.999999873689376e-06,0.002850064542144537,0.576548159122467,1.0027799606323242,0.07498636841773987,0.00017812903388403356
87,165,256,200.0,256.0,0.64453125,0.003222656436264515,0.64453125,2.4748666286468506,-0.03021162562072277,-2.4748666286468506,0.0032603938598185778,0.007500465027987957,1520.5584716796875,2.3910107612609863,22.48881721496582,22.49347686767578,0.013451814651489258,0.0013623847626149654,1124.2535400390625,1.6197834014892578,388.4538879394531,,1519.8428955078125,1519.8427734375,,1522.121337890625,,1517.4881591796875,14.450921058654785,1522.0770263671875,7.144056797027588,1551.7779541015625,7.148068904876709,0.015780579298734665,0.04410812631249428,0.9961175918579102,0.0,0.0,20.09225082397461,4.999999873689376e-06,-0.00021814313367940485,0.7394225597381592,0.9963333606719971,0.05499577522277832,-1.3633945854962803e-05
88,144,256,200.0,256.0,0.5625,0.0028124998789280653,0.5625,2.4748666286468506,-0.05137178674340248,-2.4748666286468506,0.002530413679778576,0.0125969173386693,1430.129638671875,2.6426920890808105,23.5843505859375,23.589672088623047,0.01833486557006836,0.0013737797271460295,1030.8392333984375,1.4492192268371582,386.1716003417969,,1429.333251953125,1429.333251953125,,1432.311279296875,,1426.787109375,14.434381484985352,1432.2747802734375,6.929215431213379,1462.85498046875,6.9337921142578125,0.019173147156834602,0.046983953565359116,0.9946922659873962,0.0,0.0,24.15939712524414,4.999999873689376e-06,0.012158811092376709,0.7184004187583923,1.0026063919067383,0.07122308015823364,0.0007599256932735443
89,163,256,200.0,256.0,0.63671875,0.003183593973517418,0.63671875,2.4748666286468506,-0.056969184428453445,-2.4748666286468506,0.002983138896524906,0.0074828858487308025,1440.59375,2.7798609733581543,22.118207931518555,22.122318267822266,0.01286935806274414,0.001321606570854783,1062.7369384765625,1.5163276195526123,383.2967224121094,,1439.89208984375,1439.89208984375,,1442.1854248046875,,1437.87255859375,14.40257453918457,1442.150390625,7.172492504119873,1471.4998779296875,7.177578926086426,0.02031862363219261,0.05116193741559982,0.9945234656333923,0.0,0.0,22.037322998046875,4.999999873689376e-06,0.0013200375251471996,0.665871798992157,0.9965994358062744,0.05916231870651245,8.250234532169998e-05
90,180,256,200.0,256.0,0.703125,0.0035156249068677425,0.703125,1.6201815605163574,-0.03723812475800514,-2.4748666286468506,0.0037078652530908585,0.007544233929365873,1482.7791748046875,4.666380882263184,22.120731353759766,22.125795364379883,0.014078855514526367,0.0013507928233593702,1081.485107421875,1.0057237148284912,381.57147216796875,337.722412109375,1482.0430908203125,1482.0430908203125,343.410400390625,1484.322021484375,176.4893798828125,1479.9658203125,16.140670776367188,1484.2852783203125,11.505749702453613,1884.2935791015625,5.861543655395508,0.024170398712158203,0.06482774019241333,0.9953486919403076,0.0,0.0,25.29854965209961,4.999999873689376e-06,0.007066077087074518,0.5863499641418457,1.0051982402801514,0.0925426036119461,0.0004416298179421574
91,165,256,200.0,256.0,0.64453125,0.0032226559706032276,0.64453125,2.4748666286468506,-0.03181782364845276,-2.4748666286468506,0.0032054793555289507,0.0054671489633619785,1365.85791015625,1.670619249343872,22.266660690307617,22.270448684692383,0.011163473129272461,0.001306953839957714,979.0536499023438,1.219740867614746,367.6811828613281,,1365.15478515625,1365.15478515625,,1367.59912109375,,1361.28564453125,14.317445755004883,1367.5631103515625,1.5092459917068481,1391.5565185546875,1.674018383026123,0.008591734804213047,0.0380731038749218,0.997471809387207,0.0,0.0,11.660055160522461,4.999999873689376e-06,-0.003157978877425194,0.6066233515739441,0.9993602633476257,0.041971880942583084,-0.0001973736798390746
92,167,256,200.0,256.0,0.65234375,0.0032617184333503246,0.65234375,2.4748666286468506,-0.05083705112338066,-2.4748666286468506,0.0035866983234882355,0.005753689911216497,1420.1678466796875,2.3202638626098633,22.428865432739258,22.4325008392334,0.011044979095458984,0.0013157965149730444,1024.7950439453125,1.6279916763305664,381.8205261230469,,1419.4405517578125,1419.4405517578125,,1422.1768798828125,,1417.2593994140625,14.481691360473633,1422.1461181640625,5.516858100891113,1450.141357421875,5.519329071044922,0.018502140417695045,0.02833615615963936,0.9954202175140381,0.0,0.0,19.20736312866211,4.999999873689376e-06,0.0024533485993742943,0.6821475625038147,0.9938260912895203,0.04785390943288803,0.0001533342874608934
93,178,256,200.0,256.0,0.6953125,0.0034765624441206455,0.6953125,1.20761239528656,-0.040518663823604584,-2.4748666286468506,0.0037681160029023886,0.007896177470684052,1375.1688232421875,2.350445508956909,24.287813186645508,24.292747497558594,0.014110326766967773,0.0013495946768671274,976.6087646484375,1.5089874267578125,377.7824401855469,,1374.1221923828125,1374.1221923828125,,1377.5594482421875,,1370.908203125,14.424599647521973,1377.5235595703125,5.2276482582092285,1407.098876953125,5.230794906616211,0.011490901932120323,0.037919845432043076,0.9954419732093811,0.0,0.0,19.37305450439453,4.999999873689376e-06,0.0002064064610749483,0.5647643208503723,0.9999186992645264,0.05409028008580208,1.290040381718427e-05
94,187,256,200.0,256.0,0.73046875,0.003652343526482582,0.73046875,1.6201815605163574,-0.051219623535871506,-2.4748666286468506,0.0037482117768377066,0.009229968301951885,1374.2799072265625,2.4028098583221436,22.734086990356445,22.73863983154297,0.014636993408203125,0.001335027627646923,985.3807373046875,1.0059858560562134,369.17706298828125,,1373.5797119140625,1373.5797119140625,,1376.2454833984375,,1371.4273681640625,14.457891464233398,1376.204833984375,5.505157947540283,1404.5108642578125,5.510883331298828,0.0207630954682827,0.05140255391597748,0.9944102764129639,0.0,0.0,21.794105529785156,4.999999873689376e-06,0.0018004983430728316,0.5930030345916748,1.0045280456542969,0.07720012217760086,0.00011253114644205198
95,188,256,200.0,256.0,0.734375,0.0036718747578561306,0.734375,1.6201815605163574,-0.04932045191526413,-2.4748666286468506,0.0032926828134804964,0.0077591389417648315,1372.1707763671875,4.767280578613281,22.143972396850586,22.147356033325195,0.012698173522949219,0.0014859840739518404,998.7044067382812,1.0591284036636353,356.3283386230469,309.8797912597656,1371.4730224609375,1371.4730224609375,315.9685974121094,1373.7537841796875,157.81295776367188,1369.2510986328125,16.368127822875977,1373.7161865234375,11.39610481262207,1717.22998046875,5.346507549285889,0.015759900212287903,0.037299275398254395,0.9962533712387085,0.0,0.0,15.757522583007812,4.999999873689376e-06,-0.0007579615921713412,0.5736496448516846,0.9965904355049133,0.049468670040369034,-4.7372599510708824e-05
96,167,256,200.0,256.0,0.65234375,0.0032617184333503246,0.65234375,2.4748666286468506,-0.03731786459684372,-2.4748666286468506,0.003509202506393194,0.00619257427752018,1424.226318359375,2.2587838172912598,21.968793869018555,21.971755981445312,0.011653423309326172,0.0015076214913278818,1020.4508666992188,1.6526548862457275,383.1882019042969,,1423.5252685546875,1423.5252685546875,,1425.7476806640625,,1419.2120361328125,14.455820083618164,1425.7154541015625,2.0423974990844727,1449.9959716796875,2.263115882873535,0.014356458559632301,0.04165586084127426,0.9952807426452637,0.0,0.0,19.71027374267578,4.999999873689376e-06,0.0024210154078900814,0.6658450365066528,0.9988871812820435,0.05555708706378937,0.0001513134629931301
97,168,256,200.0,256.0,0.65625,0.0032812501303851604,0.65625,2.4748666286468506,-0.05001552030444145,-2.4748666286468506,0.003238866338506341,0.007413516752421856,1212.406494140625,2.106674909591675,25.545927047729492,25.550718307495117,0.012695789337158203,0.0013801280874758959,832.7830200195312,1.658803939819336,359.6850280761719,,1211.3812255859375,1211.3812255859375,,1215.2396240234375,,1208.2149658203125,14.173723220825195,1215.2083740234375,5.139221668243408,1245.9464111328125,5.142081260681152,0.017352238297462463,0.05567226558923721,0.9966483116149902,0.0,0.0,23.19413948059082,4.999999873689376e-06,0.0004688923363573849,0.6263067722320557,1.0016844272613525,0.06686756759881973,2.9305771022336558e-05
98,162,256,200.0,256.0,0.6328125,0.003164062276482582,0.6328125,2.4748666286468506,-0.035929951816797256,-2.4748666286468506,0.002932226750999689,0.007238402031362057,1280.7469482421875,2.4404726028442383,23.44529914855957,23.449007034301758,0.013273239135742188,0.0012574021238833666,910.1804809570312,1.02226722240448,352.7528991699219,,1280.0247802734375,1280.0247802734375,,1282.3050537109375,,1278.026123046875,14.101648330688477,1282.2723388671875,6.162161350250244,1311.9339599609375,6.164892673492432,0.01256269495934248,0.048043377697467804,0.9997323751449585,0.0,0.0,21.65837860107422,4.999999873689376e-06,0.006254071369767189,0.6134585738182068,1.0047225952148438,0.0719907134771347,0.0003908794606104493
99,166,256,200.0,256.0,0.6484375,0.0032421874348074198,0.6484375,2.4748666286468506,-0.02281692437827587,-2.4748666286468506,0.002946317195892334,0.005272091366350651,1414.9144287109375,2.3890798091888428,22.17479133605957,22.179187774658203,0.01331949234008789,0.0013829923700541258,1008.8592529296875,1.2470296621322632,386.08282470703125,,1414.0606689453125,1414.0606689453125,,1417.3177490234375,,1411.9312744140625,14.249091148376465,1417.287109375,6.451339244842529,1445.9659423828125,6.454719543457031,0.03444870561361313,0.05466000363230705,0.9897552132606506,0.0,0.0,25.134296417236328,4.999999873689376e-06,0.006804563105106354,0.623879075050354,0.9914456605911255,0.0804496556520462,0.0004252851940691471
100,165,256,200.0,256.0,0.64453125,0.003222656436264515,0.64453125,2.4748666286468506,-0.0441671647131443,-2.4748666286468506,0.0032545202411711216,0.008966587483882904,1418.2032470703125,5.182315349578857,24.8552303314209,24.859102249145508,0.013402462005615234,0.0017096372321248055,1030.9656982421875,1.0989481210708618,372.1441955566406,329.2759704589844,1417.2967529296875,1417.296630859375,336.96429443359375,1420.5936279296875,182.25546264648438,1414.6163330078125,16.22395133972168,1420.5560302734375,13.167997360229492,1824.873779296875,5.525874137878418,0.012174725532531738,0.03758698329329491,0.9977561235427856,0.0,0.0,17.09279441833496,4.999999873689376e-06,-0.0011390687432140112,0.5882563591003418,0.9998806118965149,0.049774691462516785,-7.11917964508757e-05
