policy,task,outcome,metric,axis,bin_index,x_left,x_right,x_center,n_at_risk,mean,sd,episodes_total,main_L
fastwam,turn_switch,success,abs_I,normalized_progress,12,0.6,0.65,0.625,10,1.2257039957094518,0.49425904621407446,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,13,0.65,0.7,0.675,10,1.0533689617951312,0.2519983509819943,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,14,0.7,0.75,0.725,10,0.8792923047456889,0.3103042979159463,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,15,0.75,0.8,0.775,10,0.8600592146744569,0.5070636280825783,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,16,0.8,0.85,0.825,10,0.6921389229576689,0.4256851661242608,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,17,0.85,0.9,0.875,10,0.5711551118433285,0.20402224332640093,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,18,0.9,0.95,0.925,10,0.5355769112723863,0.3434634299870256,10,5
fastwam,turn_switch,success,abs_I,normalized_progress,19,0.95,1.0,0.975,10,0.46560394396983684,0.141813232214545,10,5
fastwam,turn_switch,success,abs_I,absolute_slot,0,0.0,24.0,12.0,10,0.4430608751778367,0.043976146478507075,10,5
fastwam,turn_switch,success,abs_I,absolute_slot,1,24.0,48.0,36.0,10,1.1986145148958216,0.33855399770952205,10,5
fastwam,turn_switch,success,abs_I,absolute_slot,2,48.0,72.0,60.0,10,0.610852526305235,0.10933988031364797,10,5
fastwam,turn_switch,success,abs_I,absolute_slot,3,72.0,96.0,84.0,1,0.34879576083211605,,10,5
pi0,adjust_bottle,failure,raw_y,normalized_progress,0,0.0,0.05,0.025,22,-4.52983395516106,0.2710578831733174,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,1,0.05,0.1,0.075,22,-4.185041735292347,0.5590150702792938,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,2,0.1,0.15,0.125,22,-4.431580509509611,0.5263392503804467,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,3,0.15,0.2,0.175,22,-4.471712445464639,0.585534358030876,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,4,0.2,0.25,0.225,22,-3.998120152648808,0.5651403225338927,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,5,0.25,0.3,0.275,22,-4.732963653132916,0.38287782623466354,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,6,0.3,0.35,0.325,22,-4.320683504993908,0.44534681975921037,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,7,0.35,0.4,0.375,22,-4.252724387187245,0.3135522011419853,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,8,0.4,0.45,0.425,22,-3.797148930652558,0.3226042613093181,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,9,0.45,0.5,0.475,22,-3.3000018941178224,0.39748342391557745,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,10,0.5,0.55,0.525,22,-4.651875009821505,0.38280644813868026,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,11,0.55,0.6,0.575,22,-3.997208968526387,0.6788136898234455,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,12,0.6,0.65,0.625,22,-3.996106949367092,0.6208311143981291,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,13,0.65,0.7,0.675,22,-4.039541850574719,0.6754053769889548,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,14,0.7,0.75,0.725,22,-3.8390917057974403,0.8020602251659287,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,15,0.75,0.8,0.775,22,-4.740004740299394,0.438959786008228,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,16,0.8,0.85,0.825,22,-4.224172339652243,0.8028267173217444,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,17,0.85,0.9,0.875,22,-4.193908947508764,0.8005731807947346,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,18,0.9,0.95,0.925,22,-4.1609287287373995,0.7006126375046513,22,3
pi0,adjust_bottle,failure,raw_y,normalized_progress,19,0.95,1.0,0.975,22,-4.11825671883248,0.6867707622505153,22,3
pi0,adjust_bottle,failure,raw_y,absolute_slot,0,0.0,50.0,25.0,22,-4.323257759615293,0.39545167723282326,22,3
pi0,adjust_bottle,failure,raw_y,absolute_slot,1,50.0,100.0,75.0,22,-4.08070447401689,0.19080523338698963,22,3
pi0,adjust_bottle,failure,raw_y,absolute_slot,2,100.0,150.0,125.0,22,-4.104764896817428,0.55603981344891,22,3
pi0,adjust_bottle,failure,raw_y,absolute_slot,3,150.0,200.0,175.0,22,-4.287454295006056,0.6252172799365658,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,0,0.0,0.05,0.025,22,0.6815362449840671,0.37434629827979243,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,1,0.05,0.1,0.075,22,0.7858701355019622,0.47410031656485574,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,2,0.1,0.15,0.125,22,0.7775296763337777,0.4733349491161883,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,3,0.15,0.2,0.175,22,0.7583396690550793,0.5884037263328065,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,4,0.2,0.25,0.225,22,0.691652392163046,0.4875477748728521,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,5,0.25,0.3,0.275,22,0.847413435933731,0.4451575131032726,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,6,0.3,0.35,0.325,22,0.6696465987295501,0.34962114987576715,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,7,0.35,0.4,0.375,22,0.560045537719408,0.33262529319829665,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,8,0.4,0.45,0.425,22,0.935743760761084,0.42061881207532553,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,9,0.45,0.5,0.475,22,1.1142601716782092,0.48919243822918296,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,10,0.5,0.55,0.525,22,0.7983987881880483,0.44946912717244153,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,11,0.55,0.6,0.575,22,0.9177467848063722,0.67279911852556,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,12,0.6,0.65,0.625,22,1.0359751097593142,0.6891702180117026,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,13,0.65,0.7,0.675,22,0.9381220461726223,0.6904236132677759,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,14,0.7,0.75,0.725,22,1.0182527232071061,0.6328381794020461,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,15,0.75,0.8,0.775,22,0.8960839128096366,0.36854974361050935,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,16,0.8,0.85,0.825,22,1.0259498604125552,0.6494700666017174,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,17,0.85,0.9,0.875,22,1.168560026012237,0.7063167061858875,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,18,0.9,0.95,0.925,22,0.9516294959440388,0.5949591983181107,22,3
pi0,adjust_bottle,failure,abs_R,normalized_progress,19,0.95,1.0,0.975,22,0.8078983231650664,0.571369398537086,22,3
pi0,adjust_bottle,failure,abs_R,absolute_slot,0,0.0,50.0,25.0,22,0.7389856236075865,0.3713019761618832,22,3
pi0,adjust_bottle,failure,abs_R,absolute_slot,1,50.0,100.0,75.0,22,0.8254219009643965,0.21045633007097345,22,3
pi0,adjust_bottle,failure,abs_R,absolute_slot,2,100.0,150.0,125.0,22,0.9416990904266925,0.5023784660258318,22,3
pi0,adjust_bottle,failure,abs_R,absolute_slot,3,150.0,200.0,175.0,22,0.9700243236687068,0.4674761237654301,22,3
pi0,adjust_bottle,failure,S,normalized_progress,0,0.0,0.05,0.025,22,0.11896505693113686,0.6159703247436394,22,3
pi0,adjust_bottle,failure,S,normalized_progress,1,0.05,0.1,0.075,22,0.11896505693113686,0.6159703247436394,22,3
pi0,adjust_bottle,failure,S,normalized_progress,2,0.1,0.15,0.125,22,0.11896505693113686,0.6159703247436394,22,3
pi0,adjust_bottle,failure,S,normalized_progress,3,0.15,0.2,0.175,22,0.11896505693113686,0.6159703247436394,22,3
pi0,adjust_bottle,failure,S,normalized_progress,4,0.2,0.25,0.225,22,0.11896505693113686,0.6159703247436394,22,3
pi0,adjust_bottle,failure,S,normalized_progress,5,0.25,0.3,0.275,22,0.47645102043939896,0.3060090216857426,22,3
pi0,adjust_bottle,failure,S,normalized_progress,6,0.3,0.35,0.325,22,0.47645102043939896,0.3060090216857426,22,3
pi0,adjust_bottle,failure,S,normalized_progress,7,0.35,0.4,0.375,22,0.47645102043939896,0.3060090216857426,22,3
pi0,adjust_bottle,failure,S,normalized_progress,8,0.4,0.45,0.425,22,0.47645102043939896,0.3060090216857426,22,3
pi0,adjust_bottle,failure,S,normalized_progress,9,0.45,0.5,0.475,22,0.47645102043939896,0.3060090216857426,22,3
pi0,adjust_bottle,failure,S,normalized_progress,10,0.5,0.55,0.525,22,0.4421479782426416,0.8634801947623438,22,3
pi0,adjust_bottle,failure,S,normalized_progress,11,0.55,0.6,0.575,22,0.4421479782426416,0.8634801947623438,22,3
pi0,adjust_bottle,failure,S,normalized_progress,12,0.6,0.65,0.625,22,0.4421479782426416,0.8634801947623438,22,3
pi0,adjust_bottle,failure,S,normalized_progress,13,0.65,0.7,0.675,22,0.4421479782426416,0.8634801947623438,22,3
pi0,adjust_bottle,failure,S,normalized_progress,14,0.7,0.75,0.725,22,0.4421479782426416,0.8634801947623438,22,3
pi0,adjust_bottle,failure,S,normalized_progress,15,0.75,0.8,0.775,22,0.16602794190973977,0.9862330981800527,22,3
pi0,adjust_bottle,failure,S,normalized_progress,16,0.8,0.85,0.825,22,0.16602794190973977,0.9862330981800527,22,3
pi0,adjust_bottle,failure,S,normalized_progress,17,0.85,0.9,0.875,22,0.16602794190973977,0.9862330981800527,22,3
pi0,adjust_bottle,failure,S,normalized_progress,18,0.9,0.95,0.925,22,0.16602794190973977,0.9862330981800527,22,3
pi0,adjust_bottle,failure,S,normalized_progress,19,0.95,1.0,0.975,22,0.16602794190973977,0.9862330981800527,22,3
pi0,adjust_bottle,failure,S,absolute_slot,0,0.0,50.0,25.0,22,0.11896505693113686,0.6159703247436394,22,3
pi0,adjust_bottle,failure,S,absolute_slot,1,50.0,100.0,75.0,22,0.4764510204393989,0.3060090216857426,22,3
pi0,adjust_bottle,failure,S,absolute_slot,2,100.0,150.0,125.0,22,0.4421479782426416,0.8634801947623438,22,3
pi0,adjust_bottle,failure,S,absolute_slot,3,150.0,200.0,175.0,22,0.1660279419097397,0.9862330981800526,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,0,0.0,0.05,0.025,22,0.7177689331138887,0.31433331753854515,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,1,0.05,0.1,0.075,22,0.5991264428520636,0.2967277396528083,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,2,0.1,0.15,0.125,22,0.5422422526039978,0.20436488939847444,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,3,0.15,0.2,0.175,22,0.5903703728726609,0.2290717412883,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,4,0.2,0.25,0.225,22,0.526592706412539,0.23486960420848266,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,5,0.25,0.3,0.275,22,0.8785911152319809,0.31825466857277734,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,6,0.3,0.35,0.325,22,0.6644767288288023,0.30182890084397257,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,7,0.35,0.4,0.375,22,0.4929084186194958,0.13796296394051272,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,8,0.4,0.45,0.425,22,0.5881877021490539,0.2558681464535063,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,9,0.45,0.5,0.475,22,0.7967854204155411,0.42231350914335686,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,10,0.5,0.55,0.525,22,0.7755002911407254,0.3386102927220693,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,11,0.55,0.6,0.575,22,0.48660418304584224,0.26152128094130483,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,12,0.6,0.65,0.625,22,0.5199127526191311,0.23440655858266027,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,13,0.65,0.7,0.675,22,0.4086604568423915,0.1583281669283684,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,14,0.7,0.75,0.725,22,0.5435741923579508,0.2496501337583695,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,15,0.75,0.8,0.775,22,0.7910120835710227,0.3078801998888823,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,16,0.8,0.85,0.825,22,0.46846162137287545,0.19804999703868087,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,17,0.85,0.9,0.875,22,0.5496737447083717,0.26127466683242023,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,18,0.9,0.95,0.925,22,0.4436353379256832,0.19612690947535621,22,3
pi0,adjust_bottle,failure,abs_I,normalized_progress,19,0.95,1.0,0.975,22,0.4496588300918038,0.23981327601201474,22,3
pi0,adjust_bottle,failure,abs_I,absolute_slot,0,0.0,50.0,25.0,22,0.59522014157103,0.17485150705401356,22,3
pi0,adjust_bottle,failure,abs_I,absolute_slot,1,50.0,100.0,75.0,22,0.6841898770489746,0.17393832236247886,22,3
pi0,adjust_bottle,failure,abs_I,absolute_slot,2,100.0,150.0,125.0,22,0.5468503752012082,0.1699947056987897,22,3
pi0,adjust_bottle,failure,abs_I,absolute_slot,3,150.0,200.0,175.0,22,0.5404883235339514,0.14158055024146557,22,3
pi0,adjust_bottle,success,raw_y,normalized_progress,0,0.0,0.05,0.025,42,-4.641330643963961,0.23604491216550857,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,1,0.05,0.1,0.075,42,-4.160708007201537,0.4415976238934615,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,2,0.1,0.15,0.125,42,-4.229557452120348,0.3795607935569804,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,3,0.15,0.2,0.175,42,-4.49315099302036,0.4117172412734491,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,4,0.2,0.25,0.225,42,-4.634753817251483,0.35347555543685294,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,5,0.25,0.3,0.275,42,-4.442726093045752,0.41558009154264236,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,6,0.3,0.35,0.325,42,-4.205256150381474,0.3197906756706366,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,7,0.35,0.4,0.375,42,-4.692359077802257,0.43892712555272095,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,8,0.4,0.45,0.425,42,-4.297066434499605,0.47662221108238134,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,9,0.45,0.5,0.475,42,-4.365554149909912,0.5273176286756871,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,10,0.5,0.55,0.525,42,-4.253016565811487,0.4757955300964179,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,11,0.55,0.6,0.575,42,-4.102470429810488,0.4619712165506438,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,12,0.6,0.65,0.625,42,-3.8456779251064805,0.3755373601395852,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,13,0.65,0.7,0.675,42,-4.444766301756812,0.3190453773342999,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,14,0.7,0.75,0.725,42,-4.970202664686245,0.30811020579293835,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,15,0.75,0.8,0.775,42,-4.797702774402607,0.39871675764453995,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,16,0.8,0.85,0.825,42,-4.773545824368076,0.37850726306704546,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,17,0.85,0.9,0.875,42,-4.829419575815881,0.3513301670855881,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,18,0.9,0.95,0.925,42,-4.712256540430048,0.3643861458649547,42,3
pi0,adjust_bottle,success,raw_y,normalized_progress,19,0.95,1.0,0.975,42,-4.695816340819046,0.3211672492172165,42,3
pi0,adjust_bottle,success,raw_y,absolute_slot,0,0.0,50.0,25.0,42,-4.388986190372099,0.21259990266052625,42,3
pi0,adjust_bottle,success,raw_y,absolute_slot,1,50.0,100.0,75.0,42,-4.224055679586525,0.2638472605208138,42,3
pi0,adjust_bottle,success,raw_y,absolute_slot,2,100.0,150.0,125.0,42,-4.82967889162161,0.26195865632242044,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,0,0.0,0.05,0.025,42,0.669362399708364,0.31977113007398195,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,1,0.05,0.1,0.075,42,0.7294490955311902,0.42027819731168775,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,2,0.1,0.15,0.125,42,0.595569228984003,0.3118371758177229,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,3,0.15,0.2,0.175,42,0.6637889137415991,0.31146256464843725,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,4,0.2,0.25,0.225,42,0.637796165560222,0.30751927538163565,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,5,0.25,0.3,0.275,42,0.6908714498198097,0.39117275565507054,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,6,0.3,0.35,0.325,42,0.7298683791762198,0.34868617940775026,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,7,0.35,0.4,0.375,42,0.8221837437144843,0.37626644191824005,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,8,0.4,0.45,0.425,42,0.7167717814638327,0.30607741939106986,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,9,0.45,0.5,0.475,42,0.8115945043351284,0.4109172001506528,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,10,0.5,0.55,0.525,42,0.7174232296346778,0.464372411785382,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,11,0.55,0.6,0.575,42,0.7212136620940035,0.4078579853100369,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,12,0.6,0.65,0.625,42,0.6542948058836303,0.39914317444319747,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,13,0.65,0.7,0.675,42,0.8998873958170379,0.29963194331298076,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,14,0.7,0.75,0.725,42,0.7407380897501115,0.346334554315581,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,15,0.75,0.8,0.775,42,0.8827408366381485,0.43289393094516854,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,16,0.8,0.85,0.825,42,0.8084999294736361,0.3762539517377902,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,17,0.85,0.9,0.875,42,0.7797627086985482,0.34061693492054407,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,18,0.9,0.95,0.925,42,0.7854308209760894,0.39159928748086087,42,3
pi0,adjust_bottle,success,abs_R,normalized_progress,19,0.95,1.0,0.975,42,0.9385913071426082,0.358681467534428,42,3
pi0,adjust_bottle,success,abs_R,absolute_slot,0,0.0,50.0,25.0,42,0.655081043815715,0.19175442191621142,42,3
pi0,adjust_bottle,success,abs_R,absolute_slot,1,50.0,100.0,75.0,42,0.7702396757623609,0.16272486734997266,42,3
pi0,adjust_bottle,success,abs_R,absolute_slot,2,100.0,150.0,125.0,42,0.8328983355126431,0.2625846210393787,42,3
pi0,adjust_bottle,success,S,normalized_progress,0,0.0,0.05,0.025,42,0.017947511194829742,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,normalized_progress,1,0.05,0.1,0.075,42,0.017947511194829742,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,normalized_progress,2,0.1,0.15,0.125,42,0.017947511194829742,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,normalized_progress,3,0.15,0.2,0.175,42,0.017947511194829742,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,normalized_progress,4,0.2,0.25,0.225,42,0.017947511194829742,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,normalized_progress,5,0.25,0.3,0.275,42,0.017947511194829742,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,normalized_progress,6,0.3,0.35,0.325,42,0.08836091459052534,0.25070765124141914,42,3
pi0,adjust_bottle,success,S,normalized_progress,7,0.35,0.4,0.375,42,0.2643944230797643,0.43591482043872326,42,3
pi0,adjust_bottle,success,S,normalized_progress,8,0.4,0.45,0.425,42,0.2643944230797643,0.43591482043872326,42,3
pi0,adjust_bottle,success,S,normalized_progress,9,0.45,0.5,0.475,42,0.2643944230797643,0.43591482043872326,42,3
pi0,adjust_bottle,success,S,normalized_progress,10,0.5,0.55,0.525,42,0.2643944230797643,0.43591482043872326,42,3
pi0,adjust_bottle,success,S,normalized_progress,11,0.55,0.6,0.575,42,0.2643944230797643,0.43591482043872326,42,3
pi0,adjust_bottle,success,S,normalized_progress,12,0.6,0.65,0.625,42,0.2643944230797643,0.43591482043872326,42,3
pi0,adjust_bottle,success,S,normalized_progress,13,0.65,0.7,0.675,42,-0.3307365725442884,0.27669232447036624,42,3
pi0,adjust_bottle,success,S,normalized_progress,14,0.7,0.75,0.725,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,S,normalized_progress,15,0.75,0.8,0.775,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,S,normalized_progress,16,0.8,0.85,0.825,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,S,normalized_progress,17,0.85,0.9,0.875,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,S,normalized_progress,18,0.9,0.95,0.925,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,S,normalized_progress,19,0.95,1.0,0.975,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,S,absolute_slot,0,0.0,50.0,25.0,42,0.01794751119482975,0.3339936237504643,42,3
pi0,adjust_bottle,success,S,absolute_slot,1,50.0,100.0,75.0,42,0.2643944230797643,0.4359148204387232,42,3
pi0,adjust_bottle,success,S,absolute_slot,2,100.0,150.0,125.0,42,-0.6878151699187202,0.40433771206440294,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,0,0.0,0.05,0.025,42,0.66491329193075,0.2810096430870774,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,1,0.05,0.1,0.075,42,0.7270764200446773,0.37523636675054733,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,2,0.1,0.15,0.125,42,0.5608465073166722,0.266482259444552,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,3,0.15,0.2,0.175,42,0.5659088339237149,0.22923365564970413,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,4,0.2,0.25,0.225,42,0.5859998283173954,0.2595535386861534,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,5,0.25,0.3,0.275,42,0.6228037919194759,0.30749938009633704,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,6,0.3,0.35,0.325,42,0.5968258412642135,0.25547597000659994,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,7,0.35,0.4,0.375,42,0.7480403545012277,0.22567690480536035,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,8,0.4,0.45,0.425,42,0.5830672779689361,0.2713182654709757,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,9,0.45,0.5,0.475,42,0.667864430449016,0.32480486652765916,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,10,0.5,0.55,0.525,42,0.48545010344413725,0.2797542607010146,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,11,0.55,0.6,0.575,42,0.6042517280303413,0.2649843473422024,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,12,0.6,0.65,0.625,42,0.6545605204314104,0.3431776554511459,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,13,0.65,0.7,0.675,42,0.8063150283351632,0.2926170135643111,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,14,0.7,0.75,0.725,42,0.5317557817963005,0.2600114450434442,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,15,0.75,0.8,0.775,42,0.4047893480876872,0.1373093143056895,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,16,0.8,0.85,0.825,42,0.46214213349976885,0.15912627546846117,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,17,0.85,0.9,0.875,42,0.4035388544300541,0.12221026083031812,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,18,0.9,0.95,0.925,42,0.3708707210964457,0.1486528464557974,42,3
pi0,adjust_bottle,success,abs_I,normalized_progress,19,0.95,1.0,0.975,42,0.36550709179505086,0.09714215598145795,42,3
pi0,adjust_bottle,success,abs_I,absolute_slot,0,0.0,50.0,25.0,42,0.60711206571086,0.1741018441007582,42,3
pi0,adjust_bottle,success,abs_I,absolute_slot,1,50.0,100.0,75.0,42,0.6548078818588542,0.1371277853086856,42,3
pi0,adjust_bottle,success,abs_I,absolute_slot,2,100.0,150.0,125.0,42,0.4541558744621553,0.0908071732684714,42,3
