timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu6_used_mib,gpu6_util_pct,gpu6_temp_c
2026-09-05T05:10:44.590487+00:00,1,1928338312,3465272,0.00,30880,0,37
2026-09-05T05:10:49.723138+00:00,1,1927841044,3465316,0.00,30976,0,37
2026-09-05T05:10:54.863145+00:00,1,1927352488,3465368,0.00,32051,0,37
2026-09-05T05:10:59.998030+00:00,1,1926718100,3465424,0.00,32765,0,37
2026-09-05T05:11:05.155127+00:00,1,1926004568,3465536,0.00,33115,2,37
2026-09-05T05:11:10.294129+00:00,1,1925477572,3465624,0.00,33933,0,37
2026-09-05T05:11:15.444943+00:00,1,1925159772,3465736,0.00,34647,0,37
2026-09-05T05:11:20.576432+00:00,1,1924534240,3465740,0.00,35715,0,37
2026-09-05T05:11:25.723435+00:00,1,1923992884,3465740,0.00,35815,0,37
2026-09-05T05:11:30.862310+00:00,1,1923409364,3465740,0.00,36879,0,37
2026-09-05T05:11:36.002050+00:00,1,1922517140,3465740,0.00,37594,0,37
2026-09-05T05:11:41.147321+00:00,1,1921746188,3465740,0.00,38206,3,37
2026-09-05T05:11:46.277276+00:00,1,1921108176,3465744,0.00,38758,0,37
2026-09-05T05:11:51.427470+00:00,1,1921430112,3465744,0.00,39828,1,37
2026-09-05T05:11:56.564138+00:00,1,1920250564,3465748,0.00,40286,0,37
2026-09-05T05:12:01.704116+00:00,1,1918739904,3465748,0.00,40892,0,37
2026-09-05T05:12:06.838081+00:00,1,1916964160,3465748,0.00,41706,0,37
2026-09-05T05:12:11.971667+00:00,1,1915243800,3465748,0.00,42420,2,37
2026-09-05T05:12:17.110100+00:00,1,1913203748,3465748,0.00,43032,3,37
2026-09-05T05:12:22.253287+00:00,1,1911863212,3465748,0.00,43840,0,37
2026-09-05T05:12:27.388011+00:00,1,1910293192,3465756,0.00,44654,52,38
2026-09-05T05:12:32.521997+00:00,1,1908426676,3465772,0.00,45112,0,37
2026-09-05T05:12:37.663840+00:00,1,1907161308,3465812,0.00,45718,0,37
2026-09-05T05:12:42.850065+00:00,1,1905243184,3465836,0.00,46789,0,37
2026-09-05T05:12:47.986881+00:00,1,1903636420,3465860,0.00,47503,0,37
2026-09-05T05:12:53.122130+00:00,1,1901770688,3465876,0.00,48054,0,37
2026-09-05T05:12:58.248707+00:00,1,1900364868,3465944,0.00,48667,0,37
2026-09-05T05:13:03.386757+00:00,1,1898948584,3466028,0.00,49731,1,37
2026-09-05T05:13:08.523081+00:00,1,1896642812,3466064,0.00,50189,0,37
2026-09-05T05:13:13.652131+00:00,1,1895581756,3466068,0.00,50545,0,37
2026-09-05T05:13:18.788155+00:00,1,1893836084,3466068,0.00,51615,0,37
2026-09-05T05:13:23.935195+00:00,1,1892241560,3466076,0.00,52073,2,37
2026-09-05T05:13:29.071409+00:00,1,1891020208,3466160,0.00,58517,0,38
2026-09-05T05:13:34.212378+00:00,1,1889687936,3466232,0.00,58517,82,41
2026-09-05T05:13:39.349853+00:00,1,1888674692,3466308,0.00,58517,0,38
2026-09-05T05:13:44.499920+00:00,1,1886736200,3466408,0.00,58517,0,38
2026-09-05T05:13:49.644656+00:00,1,1885910508,3466544,0.00,58517,0,38
2026-09-05T05:13:54.826414+00:00,1,1884930904,3466644,0.00,58517,100,39
2026-09-05T05:13:59.959597+00:00,1,1883193328,3466768,0.00,58519,0,39
2026-09-05T05:14:05.106630+00:00,1,1882383884,3466836,0.00,58519,45,41
2026-09-05T05:14:10.236424+00:00,1,1881193996,3466908,0.00,58519,99,41
2026-09-05T05:14:15.393573+00:00,1,1880042160,3466992,0.00,58519,98,40
2026-09-05T05:14:20.528605+00:00,1,1878792408,3467108,0.00,58519,13,40
2026-09-05T05:14:25.664265+00:00,1,1877713516,3467200,0.00,58519,0,39
2026-09-05T05:14:30.812537+00:00,1,1876622912,3467252,0.00,58519,0,39
2026-09-05T05:14:35.950329+00:00,1,1875246856,3467252,0.00,58519,99,40
2026-09-05T05:14:41.084407+00:00,1,1874148856,3467252,0.00,58519,64,41
2026-09-05T05:14:46.255179+00:00,1,1873429548,3467252,0.00,58519,87,42
2026-09-05T05:14:51.433213+00:00,1,1872070024,3467256,0.00,58519,0,40
2026-09-05T05:14:56.573334+00:00,1,1867739448,3467268,0.00,58519,9,39
2026-09-05T05:15:01.724378+00:00,1,1863338532,3467268,0.00,54507,100,52
2026-09-05T05:15:06.862957+00:00,1,1862196568,3467272,0.00,61879,89,54
2026-09-05T05:15:11.969572+00:00,1,1860673464,3467272,0.00,61879,100,57
2026-09-05T05:15:17.109682+00:00,1,1859821652,3467272,0.00,61879,100,60
2026-09-05T05:15:22.270083+00:00,1,1858585264,3467272,0.00,61879,100,62
2026-09-05T05:15:27.414391+00:00,1,1857362244,3467272,0.00,61879,99,64
2026-09-05T05:15:32.555879+00:00,1,1856559340,3467272,0.00,61879,100,64
2026-09-05T05:15:37.703492+00:00,1,1855307708,3467272,0.00,61879,30,61
2026-09-05T05:15:42.849708+00:00,1,1854190816,3467272,0.00,61879,100,65
2026-09-05T05:15:47.992479+00:00,1,1853846700,3467272,0.00,61879,81,66
2026-09-05T05:15:53.170921+00:00,1,1853694008,3467272,0.00,61879,100,65
2026-09-05T05:15:58.315351+00:00,1,1853664768,3467272,0.00,61879,85,66
2026-09-05T05:16:03.471608+00:00,1,1853650668,3467272,0.00,61879,85,65
2026-09-05T05:16:08.623384+00:00,1,1853665072,3467272,0.00,61879,100,66
2026-09-05T05:16:13.766454+00:00,1,1853637556,3467272,0.00,61879,100,66
2026-09-05T05:16:18.915693+00:00,1,1853506592,3467272,0.00,61879,99,65
2026-09-05T05:16:24.039419+00:00,1,1854194532,3467272,0.00,54031,10,53
2026-09-05T05:16:29.157039+00:00,1,1857688012,3467272,0.00,55887,0,50
2026-09-05T05:16:34.299827+00:00,1,1857626700,3467272,0.00,55911,0,49
2026-09-05T05:16:39.459082+00:00,1,1857536960,3467272,0.00,55937,0,48
2026-09-05T05:16:44.591072+00:00,1,1857419428,3467272,0.00,55959,0,46
2026-09-05T05:16:49.722753+00:00,1,1857317864,3467276,0.00,55987,0,45
2026-09-05T05:16:54.870241+00:00,1,1856549520,3467276,0.00,55993,0,45
2026-09-05T05:17:00.020134+00:00,1,1855828980,3467276,0.00,56808,0,44
2026-09-05T05:17:05.163000+00:00,1,1855354368,3467276,0.00,57521,3,44
2026-09-05T05:17:10.306323+00:00,1,1854924260,3467276,0.00,57876,0,43
2026-09-05T05:17:15.447896+00:00,1,1854121032,3467284,0.00,58942,0,43
2026-09-05T05:17:20.587709+00:00,1,1853713688,3467284,0.00,59400,2,42
2026-09-05T05:17:25.737484+00:00,1,1852715836,3467284,0.00,59750,1,42
2026-09-05T05:17:30.910712+00:00,1,1852136316,3467284,0.00,60820,0,41
2026-09-05T05:17:36.044894+00:00,1,1852325168,3467284,0.00,61278,1,41
2026-09-05T05:17:41.227521+00:00,1,1851634256,3467284,0.00,62210,2,41
2026-09-05T05:17:46.366311+00:00,1,1851786372,3467284,0.00,62698,0,41
2026-09-05T05:17:51.582242+00:00,1,1851582728,3467284,0.00,63412,3,40
2026-09-05T05:17:56.750186+00:00,1,1850886304,3467288,0.00,64084,0,40
2026-09-05T05:18:01.882941+00:00,1,1850357124,3467288,0.00,64581,0,40
2026-09-05T05:18:07.023923+00:00,1,1850063464,3467288,0.00,65294,0,40
2026-09-05T05:18:12.161433+00:00,1,1849187704,3467288,0.00,66108,0,40
2026-09-05T05:18:17.294841+00:00,1,1847682116,3467288,0.00,66459,0,39
2026-09-05T05:18:22.434531+00:00,1,1848342232,3467292,0.00,67429,6,39
2026-09-05T05:18:27.591384+00:00,1,1846687264,3467292,0.00,67789,1,39
2026-09-05T05:18:32.738690+00:00,1,1845177760,3467292,0.00,68597,0,39
2026-09-05T05:18:37.886065+00:00,1,1844929512,3467292,0.00,69311,0,39
2026-09-05T05:18:43.153914+00:00,1,1843591656,3467292,0.00,69663,0,39
2026-09-05T05:18:48.292896+00:00,1,1842628708,3467292,0.00,70471,0,39
2026-09-05T05:18:53.429598+00:00,1,1841935876,3467292,0.00,71185,0,39
2026-09-05T05:18:58.597212+00:00,1,1840604964,3467292,0.00,71801,0,39
2026-09-05T05:19:03.715882+00:00,1,1839450044,3467292,0.00,72353,0,38
2026-09-05T05:19:08.852496+00:00,1,1838470520,3467292,0.00,73068,0,38
2026-09-05T05:19:14.001143+00:00,1,1837525548,3467292,0.00,73420,1,38
2026-09-05T05:19:19.195977+00:00,1,1836640096,3467292,0.00,74490,0,38
2026-09-05T05:19:24.333693+00:00,1,1835730448,3467292,0.00,75204,0,38
2026-09-05T05:19:29.480395+00:00,1,1834353108,3467292,0.00,75302,0,38
2026-09-05T05:19:34.625699+00:00,1,1833831536,3467292,0.00,76368,1,38
2026-09-05T05:19:39.762108+00:00,1,1832540452,3467292,0.00,76826,0,38
2026-09-05T05:19:44.903504+00:00,1,1830933656,3467296,0.00,77432,0,38
2026-09-05T05:19:50.043599+00:00,1,1830769864,3467296,0.00,78146,0,38
2026-09-05T05:19:55.210216+00:00,1,1829643424,3467296,0.00,78506,2,38
2026-09-05T05:20:00.355460+00:00,1,1828692236,3467296,0.00,79315,1,38
2026-09-05T05:20:05.495958+00:00,1,1827797928,3467296,0.00,79772,0,38
2026-09-05T05:20:10.645121+00:00,1,1826924284,3467296,0.00,80381,0,38
2026-09-05T05:20:15.794738+00:00,1,1825403752,3467296,0.00,80945,3,37
2026-09-05T05:20:20.945083+00:00,1,1824428388,3467296,0.00,81075,0,37
2026-09-05T05:20:26.120488+00:00,0,1905065772,3467432,0.00,11,0,36
