timestamp,wrapper_alive,host_mem_available_kib,swap_free_kib,mem_psi_some_avg10,gpu7_used_mib,gpu7_util_pct,gpu7_temp_c,env_open_fds,env_rss_kib,actor_rss_kib,rollout_rss_kib
2026-09-07T07:58:39.675216+00:00,1,1268375544,98324,0.00,50707,100,69,518,48514700,33982568,11096936
2026-09-07T07:58:44.861044+00:00,1,1268375096,98324,0.00,50707,100,69,518,48514700,33982568,11096936
2026-09-07T07:58:49.977893+00:00,1,1268852116,98324,0.00,44931,100,56,518,48514700,33291372,11096936
2026-09-07T07:58:55.135890+00:00,1,1284378420,98324,0.00,41505,1,53,456,48514588,33291388,6014856
2026-09-07T07:59:00.328193+00:00,1,1284412400,98324,0.00,41407,0,53,456,48514572,33291388,6014856
2026-09-07T07:59:05.518183+00:00,1,1284506280,98324,0.00,41495,1,53,464,48514588,33291388,6014856
2026-09-07T07:59:10.712640+00:00,1,1284540240,98324,0.00,41785,0,53,472,48934748,33291388,6014856
2026-09-07T07:59:15.887388+00:00,1,1284821972,98324,0.00,41987,3,52,472,48514604,33291388,6014856
2026-09-07T07:59:21.027454+00:00,1,1284429196,98324,0.00,42277,5,51,480,48514620,33291388,6014856
2026-09-07T07:59:26.176146+00:00,1,1284575240,98324,0.00,42365,0,50,487,48514640,33291388,6014856
2026-09-07T07:59:31.292420+00:00,1,1284963576,98324,0.00,42661,0,49,496,48514652,33291388,6014856
2026-09-07T07:59:36.441493+00:00,1,1284576380,98324,0.00,42863,0,48,495,48514652,33291388,6014856
2026-09-07T07:59:41.586552+00:00,1,1285020064,98324,0.00,42957,0,48,503,48514672,33291388,6014856
2026-09-07T07:59:46.742061+00:00,1,1285167916,98324,0.00,43255,0,47,512,48934704,33291388,6014856
2026-09-07T07:59:51.877174+00:00,1,1290772916,98324,0.00,43457,3,47,511,48514684,33291388,6014856
2026-09-07T07:59:57.038045+00:00,1,1290803284,98324,0.00,45291,75,50,518,48515204,33291388,6014856
2026-09-07T08:00:02.190043+00:00,1,1290233112,98324,0.00,45291,0,48,518,48515216,33291388,6014856
2026-09-07T08:00:07.334696+00:00,1,1290358240,98324,0.00,45291,0,49,518,48515216,33291388,6014856
2026-09-07T08:00:12.464058+00:00,1,1290741560,98324,0.00,45291,52,53,518,48515216,33291388,6014856
2026-09-07T08:00:17.625722+00:00,1,1289974928,98324,0.00,45291,9,49,518,48515216,33305436,6840316
2026-09-07T08:00:22.764176+00:00,1,1285115160,98324,0.00,32107,0,49,518,48515216,33305436,11096936
2026-09-07T08:00:27.920221+00:00,1,1284978864,98580,0.00,50687,100,64,518,48515216,33996652,11096936
2026-09-07T08:00:33.078364+00:00,1,1284956656,98580,0.00,50687,84,68,518,48515216,33996652,11096936
2026-09-07T08:00:38.227943+00:00,1,1284109964,98580,0.00,50687,69,67,518,48515216,33996652,11096936
2026-09-07T08:00:43.393120+00:00,1,1284949004,98580,0.00,50687,100,68,518,48515216,33996652,11096936
2026-09-07T08:00:48.542264+00:00,1,1284967528,98580,0.00,50687,100,70,518,48515216,33996652,11096936
2026-09-07T08:00:53.692166+00:00,1,1284963020,98580,0.00,50687,100,71,518,48515216,33996652,11096936
2026-09-07T08:00:58.833588+00:00,1,1284518244,98580,0.00,50687,37,66,518,48515216,33996652,11096936
2026-09-07T08:01:03.969169+00:00,1,1284517340,98580,0.00,50687,100,70,518,48515216,33996652,11096936
2026-09-07T08:01:09.101857+00:00,1,1284533648,98580,0.00,50687,100,68,518,48515216,33996652,11096936
2026-09-07T08:01:14.223246+00:00,1,1284913004,98580,0.00,50725,100,66,518,48515216,33996652,11096936
2026-09-07T08:01:19.355846+00:00,1,1279788960,98580,0.00,50725,89,71,518,48515216,33996652,11096936
2026-09-07T08:01:24.485619+00:00,1,1279046052,98580,0.00,50725,100,69,518,48515216,33996652,11096936
2026-09-07T08:01:29.616538+00:00,1,1279096508,98580,0.00,50725,100,66,518,48515216,33996656,11096936
2026-09-07T08:01:34.748676+00:00,1,1278623392,98580,0.00,50725,100,70,518,48515216,33996652,11096936
2026-09-07T08:01:39.890639+00:00,1,1277532120,98580,0.00,50725,100,68,518,48515216,33996652,11096936
2026-09-07T08:01:45.036554+00:00,1,1277214048,98580,0.00,50725,91,71,518,48515216,33996652,11096936
2026-09-07T08:01:50.167786+00:00,1,1276439032,98580,0.00,50725,100,71,518,48515216,33996652,11096936
2026-09-07T08:01:55.279715+00:00,1,1276408884,98580,0.00,37477,2,53,518,48515216,33305448,11096936
2026-09-07T08:02:00.410127+00:00,1,1280703688,98580,0.00,41177,0,50,455,48515088,33305516,6014856
2026-09-07T08:02:05.537676+00:00,1,1280169340,98580,0.00,41379,0,49,455,48515088,33305516,6014856
2026-09-07T08:02:10.691730+00:00,1,1279763728,98580,0.00,41467,2,49,464,48515104,33305516,6014856
2026-09-07T08:02:15.919121+00:00,1,1278797960,98580,0.00,41757,0,49,471,48935268,33305516,6014856
2026-09-07T08:02:21.072757+00:00,1,1278462972,98580,0.00,41959,0,48,471,48515120,33305516,6014856
2026-09-07T08:02:26.218571+00:00,1,1278217260,98580,0.00,42249,4,48,480,48515136,33305516,6014856
2026-09-07T08:02:31.369552+00:00,1,1277715400,98580,0.00,42337,0,47,487,48515156,33305516,6014856
2026-09-07T08:02:36.522297+00:00,1,1277528148,98580,0.00,42633,70,47,495,48515168,33305516,6014856
2026-09-07T08:02:41.667034+00:00,1,1277517316,98580,0.00,42835,0,46,495,48515168,33305516,6014856
2026-09-07T08:02:46.810404+00:00,1,1277522564,98580,0.00,42929,0,45,503,48515188,33305516,6014856
2026-09-07T08:02:51.954968+00:00,1,1277782688,98580,0.00,43227,0,45,512,48935344,33305516,6014856
2026-09-07T08:02:57.104058+00:00,1,1278166612,98580,0.00,43429,7,45,512,48515200,33305516,6014856
2026-09-07T08:03:02.232053+00:00,1,1282860396,98580,0.00,45263,0,46,518,48515216,33305516,6014856
2026-09-07T08:03:07.372815+00:00,1,1283266576,98580,0.00,45263,0,47,518,48515216,33305516,6014856
2026-09-07T08:03:12.519532+00:00,1,1283196332,98580,0.00,45263,0,47,518,48515216,33305516,6014856
2026-09-07T08:03:17.659994+00:00,1,1283230452,98580,0.00,45263,87,52,518,48515216,33305516,6014856
2026-09-07T08:03:22.806103+00:00,1,1280537860,98580,0.00,45263,9,48,518,48515216,33337148,8835516
2026-09-07T08:03:27.932220+00:00,1,1277071060,98580,0.00,49555,71,61,518,48515216,34028356,11096936
2026-09-07T08:03:33.146478+00:00,1,1277409280,98580,0.00,50679,87,67,518,48515216,34028356,11096936
2026-09-07T08:03:38.315183+00:00,1,1277322848,98580,0.00,50679,100,67,518,48515216,34028356,11096936
2026-09-07T08:03:43.461911+00:00,1,1277403408,98580,0.00,50679,100,67,518,48515216,34028356,11096936
2026-09-07T08:03:48.622145+00:00,1,1277407380,98580,0.00,50679,100,70,518,48515216,34028356,11096936
2026-09-07T08:03:53.771964+00:00,1,1277442212,98580,0.00,50679,100,68,518,48515216,34028356,11096936
2026-09-07T08:03:58.926502+00:00,1,1277405840,98580,0.00,50679,100,71,518,48515216,34028356,11096936
2026-09-07T08:04:04.075449+00:00,1,1277378808,98580,0.00,50679,100,71,518,48515216,34028356,11096936
2026-09-07T08:04:09.226820+00:00,1,1277351836,98580,0.00,50679,100,71,518,48515216,34028356,11096936
2026-09-07T08:04:14.382940+00:00,1,1277351472,98580,0.00,50679,100,67,518,48515216,34028356,11096936
2026-09-07T08:04:19.509995+00:00,1,1277135064,98580,0.00,50717,100,68,518,48515216,34028356,11096936
2026-09-07T08:04:24.633141+00:00,1,1272267024,98580,0.00,50717,100,67,518,48515216,34028376,11096936
2026-09-07T08:04:29.799268+00:00,1,1271606400,98580,0.00,50717,100,67,518,48515216,34028360,11096936
2026-09-07T08:04:34.952449+00:00,1,1271606056,98580,0.00,50717,100,69,518,48515216,34028376,11096936
2026-09-07T08:04:40.103059+00:00,1,1271888736,98580,0.00,50717,99,68,518,48515216,34028376,11096936
