tag,round,value,wall_time
time/env/env/bootstrap_step,75,44.41633605957031,1790119714.8664377
time/env/env/bootstrap_step,76,47.3316650390625,1790120007.8127956
time/env/env/bootstrap_step,77,45.451805114746094,1790120299.3013558
time/env/env/bootstrap_step,78,47.04730987548828,1790120593.7289388
time/env/env/bootstrap_step,79,45.04951095581055,1790120886.266757
time/env/env/bootstrap_step,80,47.21343231201172,1790121443.4298646
time/env/env/bootstrap_step,81,48.67653274536133,1790121736.7265081
time/env/env/bootstrap_step,82,44.97107696533203,1790122030.2206411
time/env/env/bootstrap_step,83,46.14908981323242,1790122325.1559033
time/env/env/bootstrap_step,84,44.801963806152344,1790122618.013927
time/env/env/bootstrap_step,85,46.433082580566406,1790123174.7966993
time/env/env/bootstrap_step,86,46.130496978759766,1790123465.2895007
time/env/env/bootstrap_step,87,48.31059265136719,1790123760.8273714
time/env/env/bootstrap_step,88,46.753082275390625,1790124056.3849013
time/env/env/bootstrap_step,89,45.95668029785156,1790124351.7648401
time/env/env/bootstrap_step,90,47.353424072265625,1790124911.8972678
time/env/env/bootstrap_step,91,47.41830062866211,1790125203.8194792
time/env/env/bootstrap_step,92,46.6932373046875,1790125498.5510588
time/env/env/bootstrap_step,93,47.60592269897461,1790125795.015565
time/env/env/bootstrap_step,94,47.85709762573242,1790126090.0336425
time/env/env/bootstrap_step,95,46.75287628173828,1790126655.689511
time/env/env/bootstrap_step,96,48.068267822265625,1790126949.5629802
time/env/env/bootstrap_step,97,47.21792984008789,1790127245.6745899
time/env/env/bootstrap_step,98,47.46642303466797,1790127540.3638043
time/env/env/bootstrap_step,99,48.896583557128906,1790127837.573982
time/env/env/bootstrap_step,100,45.96983337402344,1790128427.0452385
time/env/env/bootstrap_step,101,46.111263275146484,1790128717.0482535
time/env/env/bootstrap_step,102,45.696319580078125,1790129009.497354
time/env/env/bootstrap_step,103,48.71478271484375,1790129306.1339476
time/env/env/bootstrap_step,104,49.7308464050293,1790129603.0318844
time/env/env/bootstrap_step,105,46.68311309814453,1790130168.132669
time/env/env/bootstrap_step,106,46.81623077392578,1790130459.100977
time/env/env/bootstrap_step,107,46.7414665222168,1790130753.6872637
time/env/env/bootstrap_step,108,45.94157409667969,1790131048.217771
time/env/env/bootstrap_step,109,47.49165725708008,1790131342.7931578
time/env/env/bootstrap_step,110,48.060455322265625,1790131910.958731
time/env/env/bootstrap_step,111,48.62582015991211,1790132204.7336752
time/env/env/bootstrap_step,112,47.803749084472656,1790132500.230353
time/env/env/bootstrap_step,113,47.45462417602539,1790132794.7816834
time/env/env/bootstrap_step,114,47.162017822265625,1790133090.0281947
time/env/env/bootstrap_step,115,47.435150146484375,1790133655.8277488
time/env/env/bootstrap_step,116,46.72439956665039,1790133948.633358
time/env/env/bootstrap_step,117,45.08998489379883,1790134242.0055926
time/env/env/bootstrap_step,118,47.67999267578125,1790134537.1654782
time/env/env/bootstrap_step,119,44.99858093261719,1790134829.9034843
time/env/env/bootstrap_step,120,45.64269256591797,1790135389.0409477
time/env/env/bootstrap_step,121,45.41265106201172,1790135679.5151904
time/env/env/bootstrap_step,122,53.62034606933594,1790135981.4472919
time/env/env/bootstrap_step,123,45.30489730834961,1790136274.8725805
time/env/env/bootstrap_step,124,48.13117218017578,1790136570.964522
time/env/env/bootstrap_step,125,44.562599182128906,1790137127.7526922
time/env/env/bootstrap_step,126,46.83416748046875,1790137419.6061406
time/env/env/bootstrap_step,127,48.25925827026367,1790137716.6084406
