unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,cgroup_high_events,cgroup_max_events,cgroup_oom_events,cgroup_oom_kill_events,shm_used_bytes,disk_available_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787564793,9.95814e+11,40272011264,29615845376,10004787200,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261152,1444,11327828,3160,1894264,32938028,6
1787564795,9.95809e+11,40272740352,29616156672,10004942848,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261204,1344,11327728,3160,1895732,32939572,6
1787564798,9.95848e+11,40273145856,29616353280,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261232,1412,11327800,3160,1895752,32939796,6
1787564800,9.95856e+11,40273408000,29616197632,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261192,1372,11327712,3160,1895640,32939588,6
1787564802,9.95846e+11,40273399808,29616607232,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261184,1420,11327732,3160,1895488,32939440,6
1787564804,9.9584e+11,40272478208,29616336896,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261216,1416,11327776,3160,1895192,32939328,6
1787564807,9.95846e+11,40272400384,29615935488,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261208,1340,11327732,3160,1894396,32938604,6
1787564809,9.95838e+11,40272990208,29615988736,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261172,1380,11327780,3160,1894380,32938568,6
1787564811,9.95846e+11,40273182720,29616652288,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261208,1428,11327812,3160,1895336,32939472,6
1787564813,9.95843e+11,40272556032,29616283648,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261172,1352,11327756,3160,1894764,32938912,6
1787564816,9.95832e+11,40273702912,29616496640,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261260,1428,11327728,3160,1894832,32939056,6
1787564818,9.9583e+11,40274202624,29616205824,10005053440,0,0,0,0,29622272,788696743936,11289,100,11401,100,8261220,1388,11327756,3160,1894412,32938784,6
