unix_time,cgroup_current_bytes,cgroup_high_bytes,cgroup_max_bytes,event_high,event_max,event_oom,event_oom_kill,anon_bytes,file_bytes,psi_some_avg10,psi_full_avg10,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,control_driver_rss_kib,control_head_rss_kib,method_driver_rss_kib,method_head_rss_kib,compute_process_count
1787668976,62380183552,253403070464,257698037760,0,0,0,0,24078962688,36621168640,0.00,0.00,20,0,17200,0,0,28951336,1502576,28951336,4
1787668978,62381461504,253403070464,257698037760,0,0,0,0,24078983168,36621168640,0.00,0.00,20,0,17200,41,0,28951848,1502588,28951848,4
1787668981,62381285376,253403070464,257698037760,0,0,0,0,24079085568,36621168640,0.00,0.00,20,0,17200,0,0,28951744,1502588,28951744,4
1787668983,62380417024,253403070464,257698037760,0,0,0,0,24079097856,36621168640,0.00,0.00,20,0,17200,0,0,28951764,1502588,28951764,4
1787668985,62380654592,253403070464,257698037760,0,0,0,0,24079273984,36621172736,0.00,0.00,20,0,17200,0,0,28951764,1502588,28951688,4
1787668987,62382047232,253403070464,257698037760,0,0,0,0,24079446016,36621176832,0.00,0.00,20,0,17200,41,0,28951896,1502604,28951896,4
1787668990,62382243840,253403070464,257698037760,0,0,0,0,24080527360,36621176832,0.00,0.00,20,0,17200,0,0,28951380,1502604,28951380,4
1787668992,62381576192,253403070464,257698037760,0,0,0,0,24080982016,36621176832,0.00,0.00,20,0,17200,0,0,28951488,1502604,28951488,4
1787668994,62379233280,253403070464,257698037760,0,0,0,0,24078995456,36621176832,0.00,0.00,20,0,17200,22,0,28951644,1502604,28951644,4
1787668996,62380273664,253403070464,257698037760,0,0,0,0,24078925824,36621205504,0.00,0.00,20,0,17200,23,0,28951608,1502604,28951608,4
1787668998,62380937216,253403070464,257698037760,0,0,0,0,24079007744,36621377536,0.00,0.00,20,0,17200,63,0,28951988,1502616,28951988,4
1787669001,62380433408,253403070464,257698037760,0,0,0,0,24079437824,36621377536,0.00,0.00,20,0,17200,0,0,28952420,1502616,28952420,4
1787669003,62379573248,253403070464,257698037760,0,0,0,0,24079581184,36621377536,0.00,0.00,20,0,17200,37,0,28952456,1502616,28952456,4
1787669005,62378307584,253403070464,257698037760,0,0,0,0,24079675392,36621377536,0.00,0.00,20,0,17200,0,0,28952368,1502616,28952368,4
1787669007,62381400064,253403070464,257698037760,0,0,0,0,24079486976,36621385728,0.00,0.00,20,0,17200,96,0,28952376,1502632,28952376,4
1787669009,62380101632,253403070464,257698037760,0,0,0,0,24079650816,36621393920,0.00,0.00,20,0,17200,26,0,28952444,1502632,28952444,4
1787669012,62379601920,253403070464,257698037760,0,0,0,0,24079020032,36621479936,0.00,0.00,20,0,17200,100,0,28951736,1502632,28951736,4
1787669014,44150325248,253403070464,257698037760,0,0,0,0,5780754432,36574658560,0.00,0.00,5,0,5,52,0,5657092,1504844,5657092,0
1787669016,42493870080,253403070464,257698037760,0,0,0,0,4379635712,36554997760,0.00,0.00,0,0,0,0,0,5657336,0,5657336,0
