tag,round,raw_step,value,wall_time
env/return,96,95,0.75,1789077347.8830364
env/return,97,96,0.875,1789077651.7022414
env/return,98,97,0.875,1789077959.7949677
env/return,99,98,0.875,1789078266.4389815
env/return,100,99,0.75,1789078870.2844126
env/success_once,1,0,0.25,1789042968.6163335
env/success_once,2,1,0.625,1789043283.0674055
env/success_once,3,2,0.25,1789043585.2528791
env/success_once,4,3,0.5,1789043898.185912
env/success_once,5,4,0.5,1789044532.97336
env/success_once,6,5,0.625,1789044841.043653
env/success_once,7,6,0.375,1789045139.6185548
env/success_once,8,7,0.5,1789045441.9122918
env/success_once,9,8,0.5,1789045746.308791
env/success_once,10,9,0.25,1789046343.9006054
env/success_once,11,10,0.625,1789046642.4141026
env/success_once,12,11,0.875,1789046938.440774
env/success_once,13,12,0.875,1789047237.1822665
env/success_once,14,13,0.375,1789047533.0363023
env/success_once,15,14,0.25,1789048115.4389255
env/success_once,16,15,0.75,1789048411.0186987
env/success_once,17,16,0.625,1789048708.4759462
env/success_once,18,17,0.375,1789049007.2009726
env/success_once,19,18,0.75,1789049303.0348842
env/success_once,20,19,0.875,1789049908.281481
env/success_once,21,20,0.75,1789050202.5221753
env/success_once,22,21,0.5,1789050498.2729812
env/success_once,23,22,0.5,1789050797.03882
env/success_once,24,23,0.625,1789051092.9908075
env/success_once,25,24,0.375,1789051669.0268006
env/success_once,26,25,0.625,1789051961.6042662
env/success_once,27,26,0.875,1789052255.7936268
env/success_once,28,27,0.875,1789052550.115743
env/success_once,29,28,0.75,1789052844.79605
env/success_once,30,29,0.625,1789053453.6199734
env/success_once,31,30,0.75,1789053763.2540035
env/success_once,32,31,0.375,1789054062.7819939
env/success_once,33,32,0.875,1789054362.1764045
env/success_once,34,33,0.625,1789054658.7861977
env/success_once,35,34,0.75,1789055274.7973008
env/success_once,36,35,0.75,1789055589.650642
env/success_once,37,36,0.75,1789055891.321196
env/success_once,38,37,0.375,1789056189.80454
env/success_once,39,38,0.875,1789056498.7811935
env/success_once,40,39,0.625,1789057152.3511405
env/success_once,41,40,0.75,1789057464.0081465
env/success_once,42,41,0.75,1789057763.313676
env/success_once,43,42,0.5,1789058078.7826123
env/success_once,44,43,0.875,1789058397.962511
env/success_once,45,44,0.625,1789059001.1044784
env/success_once,46,45,0.875,1789059324.4436352
env/success_once,47,46,0.625,1789059640.7829642
env/success_once,48,47,0.75,1789059958.4054763
env/success_once,49,48,0.875,1789060271.7637846
env/success_once,50,49,0.875,1789060893.0907462
env/success_once,51,50,0.5,1789061211.9331992
env/success_once,52,51,0.875,1789061512.6696959
env/success_once,53,52,0.875,1789061831.2112706
env/success_once,54,53,0.875,1789062134.2342548
env/success_once,55,54,0.75,1789062741.3349059
env/success_once,56,55,0.5,1789063053.786313
env/success_once,57,56,0.625,1789063368.9389684
env/success_once,58,57,0.625,1789063678.3174982
env/success_once,59,58,0.625,1789063980.7681718
env/success_once,60,59,0.75,1789064609.3219125
env/success_once,61,60,0.625,1789064905.3328342
env/success_once,62,61,0.75,1789065203.6533213
env/success_once,63,62,0.875,1789065500.4168653
env/success_once,64,63,0.625,1789065796.5209367
env/success_once,65,64,0.625,1789066363.0745451
env/success_once,66,65,0.875,1789066656.3260336
env/success_once,67,66,0.875,1789066958.520142
env/success_once,68,67,0.375,1789067257.7484052
env/success_once,69,68,0.5,1789067556.5144
env/success_once,70,69,1.0,1789068152.5690608
env/success_once,71,70,0.75,1789068444.9409842
env/success_once,72,71,0.5,1789068747.2270832
env/success_once,73,72,0.75,1789069042.4905005
env/success_once,74,73,0.875,1789069336.016122
env/success_once,75,74,0.875,1789069907.2488801
env/success_once,76,75,0.75,1789070202.1200688
env/success_once,77,76,0.75,1789070500.0373306
env/success_once,78,77,0.625,1789070796.1920164
env/success_once,79,78,0.75,1789071089.6303277
env/success_once,80,79,0.625,1789071687.882358
env/success_once,81,80,0.75,1789071978.562135
env/success_once,82,81,1.0,1789072277.7542982
env/success_once,83,82,0.25,1789072579.4054554
env/success_once,84,83,0.75,1789072876.6521616
env/success_once,85,84,0.75,1789073463.8548775
env/success_once,86,85,0.625,1789073760.8671474
env/success_once,87,86,0.5,1789074060.1923726
env/success_once,88,87,1.0,1789074356.090983
env/success_once,89,88,0.75,1789074655.9563906
env/success_once,90,89,0.75,1789075262.7356098
env/success_once,91,90,1.0,1789075558.2014978
env/success_once,92,91,0.875,1789075862.4005013
env/success_once,93,92,0.875,1789076169.8271801
env/success_once,94,93,0.75,1789076471.2570243
env/success_once,95,94,0.75,1789077053.0549362
env/success_once,96,95,0.75,1789077347.8830936
env/success_once,97,96,0.875,1789077651.7022789
env/success_once,98,97,0.875,1789077959.7950222
env/success_once,99,98,0.875,1789078266.4390275
env/success_once,100,99,0.75,1789078870.2844572
env/episode_len,1,0,200.0,1789042968.616344
env/episode_len,2,1,200.0,1789043283.0674171
env/episode_len,3,2,200.0,1789043585.252892
env/episode_len,4,3,200.0,1789043898.185941
env/episode_len,5,4,200.0,1789044532.973374
env/episode_len,6,5,200.0,1789044841.0436618
env/episode_len,7,6,200.0,1789045139.6185668
env/episode_len,8,7,200.0,1789045441.9123006
env/episode_len,9,8,200.0,1789045746.3087997
env/episode_len,10,9,200.0,1789046343.9006135
env/episode_len,11,10,200.0,1789046642.414113
env/episode_len,12,11,200.0,1789046938.440786
env/episode_len,13,12,200.0,1789047237.1822748
env/episode_len,14,13,200.0,1789047533.036317
env/episode_len,15,14,200.0,1789048115.438934
env/episode_len,16,15,200.0,1789048411.0187182
env/episode_len,17,16,200.0,1789048708.4759555
env/episode_len,18,17,200.0,1789049007.2009811
env/episode_len,19,18,200.0,1789049303.034895
env/episode_len,20,19,200.0,1789049908.2814891
env/episode_len,21,20,200.0,1789050202.5221834
env/episode_len,22,21,200.0,1789050498.2729933
env/episode_len,23,22,200.0,1789050797.0388284
env/episode_len,24,23,200.0,1789051092.9908164
env/episode_len,25,24,200.0,1789051669.0268216
env/episode_len,26,25,200.0,1789051961.6042964
env/episode_len,27,26,200.0,1789052255.793636
env/episode_len,28,27,200.0,1789052550.1157558
env/episode_len,29,28,200.0,1789052844.7960587
env/episode_len,30,29,200.0,1789053453.619981
env/episode_len,31,30,200.0,1789053763.2540119
env/episode_len,32,31,200.0,1789054062.7820046
env/episode_len,33,32,200.0,1789054362.176418
env/episode_len,34,33,200.0,1789054658.786206
env/episode_len,35,34,200.0,1789055274.7973275
env/episode_len,36,35,200.0,1789055589.6506515
env/episode_len,37,36,200.0,1789055891.3212082
env/episode_len,38,37,200.0,1789056189.804549
env/episode_len,39,38,200.0,1789056498.7812068
env/episode_len,40,39,200.0,1789057152.3511558
env/episode_len,41,40,200.0,1789057464.0081558
env/episode_len,42,41,200.0,1789057763.3136868
env/episode_len,43,42,200.0,1789058078.7826238
env/episode_len,44,43,200.0,1789058397.9625282
env/episode_len,45,44,200.0,1789059001.104504
env/episode_len,46,45,200.0,1789059324.4436433
env/episode_len,47,46,200.0,1789059640.7829726
env/episode_len,48,47,200.0,1789059958.405485
env/episode_len,49,48,200.0,1789060271.7637968
env/episode_len,50,49,200.0,1789060893.090754
env/episode_len,51,50,200.0,1789061211.9332082
env/episode_len,52,51,200.0,1789061512.669704
env/episode_len,53,52,200.0,1789061831.2112799
env/episode_len,54,53,200.0,1789062134.234263
env/episode_len,55,54,200.0,1789062741.3349154
env/episode_len,56,55,200.0,1789063053.7863216
env/episode_len,57,56,200.0,1789063368.9389803
env/episode_len,58,57,200.0,1789063678.3175097
env/episode_len,59,58,200.0,1789063980.7681835
env/episode_len,60,59,200.0,1789064609.3219237
env/episode_len,61,60,200.0,1789064905.332845
env/episode_len,62,61,200.0,1789065203.653336
env/episode_len,63,62,200.0,1789065500.4168756
env/episode_len,64,63,200.0,1789065796.5209467
env/episode_len,65,64,200.0,1789066363.0745666
env/episode_len,66,65,200.0,1789066656.3260424
env/episode_len,67,66,200.0,1789066958.5201528
env/episode_len,68,67,200.0,1789067257.7484155
env/episode_len,69,68,200.0,1789067556.514412
env/episode_len,70,69,200.0,1789068152.5690708
env/episode_len,71,70,200.0,1789068444.9410021
env/episode_len,72,71,200.0,1789068747.2270918
env/episode_len,73,72,200.0,1789069042.4905114
env/episode_len,74,73,200.0,1789069336.0161343
env/episode_len,75,74,200.0,1789069907.2488902
env/episode_len,76,75,200.0,1789070202.1200798
env/episode_len,77,76,200.0,1789070500.0373416
env/episode_len,78,77,200.0,1789070796.1920269
env/episode_len,79,78,200.0,1789071089.6303408
env/episode_len,80,79,200.0,1789071687.882369
env/episode_len,81,80,200.0,1789071978.562152
env/episode_len,82,81,200.0,1789072277.7543087
env/episode_len,83,82,200.0,1789072579.4054658
env/episode_len,84,83,200.0,1789072876.6521752
env/episode_len,85,84,200.0,1789073463.8548884
env/episode_len,86,85,200.0,1789073760.8671606
env/episode_len,87,86,200.0,1789074060.192384
env/episode_len,88,87,200.0,1789074356.0909925
env/episode_len,89,88,200.0,1789074655.9564
env/episode_len,90,89,200.0,1789075262.7356179
env/episode_len,91,90,200.0,1789075558.2015102
env/episode_len,92,91,200.0,1789075862.4005125
env/episode_len,93,92,200.0,1789076169.8271906
env/episode_len,94,93,200.0,1789076471.257033
env/episode_len,95,94,200.0,1789077053.0549643
env/episode_len,96,95,200.0,1789077347.88311
env/episode_len,97,96,200.0,1789077651.702288
env/episode_len,98,97,200.0,1789077959.7950342
env/episode_len,99,98,200.0,1789078266.439036
env/episode_len,100,99,200.0,1789078870.2844677
env/reward,1,0,0.0012499999720603228,1789042968.6163511
env/reward,2,1,0.003124999813735485,1789043283.0674255
env/reward,3,2,0.0012499999720603228,1789043585.252901
env/reward,4,3,0.0024999999441206455,1789043898.185963
env/reward,5,4,0.0024999999441206455,1789044532.9733841
env/reward,6,5,0.003124999813735485,1789044841.0436678
env/reward,7,6,0.0018749999580904841,1789045139.6185749
env/reward,8,7,0.0024999999441206455,1789045441.9123065
env/reward,9,8,0.0024999999441206455,1789045746.308806
env/reward,10,9,0.0012499999720603228,1789046343.90062
env/reward,11,10,0.003124999813735485,1789046642.4141204
env/reward,12,11,0.004374999552965164,1789046938.4407957
env/reward,13,12,0.004374999552965164,1789047237.182281
env/reward,14,13,0.0018749999580904841,1789047533.0363286
env/reward,15,14,0.0012499999720603228,1789048115.4389417
env/reward,16,15,0.0037499996833503246,1789048411.0187294
env/reward,17,16,0.003124999813735485,1789048708.4759624
env/reward,18,17,0.0018749999580904841,1789049007.200987
env/reward,19,18,0.0037499996833503246,1789049303.0349026
env/reward,20,19,0.004374999552965164,1789049908.2814949
env/reward,21,20,0.0037499996833503246,1789050202.5221899
env/reward,22,21,0.0024999999441206455,1789050498.2730017
env/reward,23,22,0.0024999999441206455,1789050797.038834
env/reward,24,23,0.003124999813735485,1789051092.9908216
env/reward,25,24,0.0018749999580904841,1789051669.0268376
env/reward,26,25,0.003124999813735485,1789051961.6043172
env/reward,27,26,0.004374999552965164,1789052255.7936423
env/reward,28,27,0.004374999552965164,1789052550.1157656
env/reward,29,28,0.0037499996833503246,1789052844.7960649
env/reward,30,29,0.003124999813735485,1789053453.6199877
env/reward,31,30,0.0037499996833503246,1789053763.2540176
env/reward,32,31,0.0018749999580904841,1789054062.7820141
env/reward,33,32,0.004374999552965164,1789054362.176428
env/reward,34,33,0.003124999813735485,1789054658.7862117
env/reward,35,34,0.0037499996833503246,1789055274.7973492
env/reward,36,35,0.0037499996833503246,1789055589.6506584
env/reward,37,36,0.0037499996833503246,1789055891.3212173
env/reward,38,37,0.0018749999580904841,1789056189.8045552
env/reward,39,38,0.004374999552965164,1789056498.7812152
env/reward,40,39,0.003124999813735485,1789057152.3511667
env/reward,41,40,0.0037499996833503246,1789057464.0081642
env/reward,42,41,0.0037499996833503246,1789057763.3136947
env/reward,43,42,0.0024999999441206455,1789058078.7826324
env/reward,44,43,0.004374999552965164,1789058397.962537
env/reward,45,44,0.003124999813735485,1789059001.1045249
env/reward,46,45,0.004374999552965164,1789059324.4436495
env/reward,47,46,0.003124999813735485,1789059640.7829788
env/reward,48,47,0.0037499996833503246,1789059958.4054906
env/reward,49,48,0.004374999552965164,1789060271.763805
env/reward,50,49,0.004374999552965164,1789060893.0907602
env/reward,51,50,0.0024999999441206455,1789061211.9332154
env/reward,52,51,0.004374999552965164,1789061512.66971
env/reward,53,52,0.004374999552965164,1789061831.211286
env/reward,54,53,0.004374999552965164,1789062134.2342691
env/reward,55,54,0.0037499996833503246,1789062741.334924
env/reward,56,55,0.0024999999441206455,1789063053.7863283
env/reward,57,56,0.003124999813735485,1789063368.9389892
env/reward,58,57,0.003124999813735485,1789063678.3175178
env/reward,59,58,0.003124999813735485,1789063980.7681935
env/reward,60,59,0.0037499996833503246,1789064609.3219297
env/reward,61,60,0.003124999813735485,1789064905.3328528
env/reward,62,61,0.0037499996833503246,1789065203.6533463
env/reward,63,62,0.004374999552965164,1789065500.416884
env/reward,64,63,0.003124999813735485,1789065796.5209534
env/reward,65,64,0.003124999813735485,1789066363.0745828
env/reward,66,65,0.004374999552965164,1789066656.3260484
env/reward,67,66,0.004374999552965164,1789066958.520161
env/reward,68,67,0.0018749999580904841,1789067257.7484233
env/reward,69,68,0.0024999999441206455,1789067556.514421
env/reward,70,69,0.004999999422580004,1789068152.5690784
env/reward,71,70,0.0037499996833503246,1789068444.941015
env/reward,72,71,0.0024999999441206455,1789068747.2270982
env/reward,73,72,0.0037499996833503246,1789069042.4905179
env/reward,74,73,0.004374999552965164,1789069336.0161397
env/reward,75,74,0.004374999552965164,1789069907.2488987
env/reward,76,75,0.0037499996833503246,1789070202.1200879
env/reward,77,76,0.0037499996833503246,1789070500.0373478
env/reward,78,77,0.003124999813735485,1789070796.1920328
env/reward,79,78,0.0037499996833503246,1789071089.6303496
env/reward,80,79,0.003124999813735485,1789071687.8823774
env/reward,81,80,0.0037499996833503246,1789071978.5621614
env/reward,82,81,0.004999999422580004,1789072277.7543159
env/reward,83,82,0.0012499999720603228,1789072579.405474
env/reward,84,83,0.0037499996833503246,1789072876.6521852
env/reward,85,84,0.0037499996833503246,1789073463.8548958
env/reward,86,85,0.003124999813735485,1789073760.867167
env/reward,87,86,0.0024999999441206455,1789074060.1923916
env/reward,88,87,0.004999999422580004,1789074356.090999
env/reward,89,88,0.0037499996833503246,1789074655.9564066
env/reward,90,89,0.0037499996833503246,1789075262.7356234
env/reward,91,90,0.004999999422580004,1789075558.201519
env/reward,92,91,0.004374999552965164,1789075862.4005206
env/reward,93,92,0.004374999552965164,1789076169.827197
env/reward,94,93,0.0037499996833503246,1789076471.2570395
env/reward,95,94,0.0037499996833503246,1789077053.0549848
env/reward,96,95,0.0037499996833503246,1789077347.8831189
env/reward,97,96,0.004374999552965164,1789077651.702294
env/reward,98,97,0.004374999552965164,1789077959.795042
env/reward,99,98,0.004374999552965164,1789078266.439042
env/reward,100,99,0.0037499996833503246,1789078870.2844768
env/num_trajectories,1,0,8.0,1789042968.616375
env/num_trajectories,2,1,8.0,1789043283.067455
env/num_trajectories,3,2,8.0,1789043585.2529354
env/num_trajectories,4,3,8.0,1789043898.1860366
env/num_trajectories,5,4,8.0,1789044532.9734042
env/num_trajectories,6,5,8.0,1789044841.0436916
env/num_trajectories,7,6,8.0,1789045139.6186075
env/num_trajectories,8,7,8.0,1789045441.9123323
env/num_trajectories,9,8,8.0,1789045746.3088324
env/num_trajectories,10,9,8.0,1789046343.9006352
env/num_trajectories,11,10,8.0,1789046642.41415
env/num_trajectories,12,11,8.0,1789046938.4408147
env/num_trajectories,13,12,8.0,1789047237.1823065
env/num_trajectories,14,13,8.0,1789047533.036367
env/num_trajectories,15,14,8.0,1789048115.438958
env/num_trajectories,16,15,8.0,1789048411.018752
env/num_trajectories,17,16,8.0,1789048708.475987
env/num_trajectories,18,17,8.0,1789049007.2010128
env/num_trajectories,19,18,8.0,1789049303.0349333
env/num_trajectories,20,19,8.0,1789049908.2815096
env/num_trajectories,21,20,8.0,1789050202.5222073
env/num_trajectories,22,21,8.0,1789050498.2730353
env/num_trajectories,23,22,8.0,1789050797.0388603
env/num_trajectories,24,23,8.0,1789051092.9908483
env/num_trajectories,25,24,8.0,1789051669.0268633
env/num_trajectories,26,25,8.0,1789051961.6043591
env/num_trajectories,27,26,8.0,1789052255.7936687
env/num_trajectories,28,27,8.0,1789052550.1157997
env/num_trajectories,29,28,8.0,1789052844.7960904
env/num_trajectories,30,29,8.0,1789053453.620002
env/num_trajectories,31,30,8.0,1789053763.2540424
env/num_trajectories,32,31,8.0,1789054062.782045
env/num_trajectories,33,32,8.0,1789054362.1764634
env/num_trajectories,34,33,8.0,1789054658.7862365
env/num_trajectories,35,34,8.0,1789055274.7973907
env/num_trajectories,36,35,8.0,1789055589.6506855
env/num_trajectories,37,36,8.0,1789055891.3212452
env/num_trajectories,38,37,8.0,1789056189.8045833
env/num_trajectories,39,38,8.0,1789056498.781247
env/num_trajectories,40,39,8.0,1789057152.3511958
env/num_trajectories,41,40,8.0,1789057464.0081933
env/num_trajectories,42,41,8.0,1789057763.3137317
env/num_trajectories,43,42,8.0,1789058078.7826772
env/num_trajectories,44,43,8.0,1789058397.9625714
env/num_trajectories,45,44,8.0,1789059001.1045675
env/num_trajectories,46,45,8.0,1789059324.4436834
env/num_trajectories,47,46,8.0,1789059640.7830133
env/num_trajectories,48,47,8.0,1789059958.4055188
env/num_trajectories,49,48,8.0,1789060271.763852
env/num_trajectories,50,49,8.0,1789060893.0907755
env/num_trajectories,51,50,8.0,1789061211.933242
env/num_trajectories,52,51,8.0,1789061512.6697252
env/num_trajectories,53,52,8.0,1789061831.2113125
env/num_trajectories,54,53,8.0,1789062134.2342932
env/num_trajectories,55,54,8.0,1789062741.3349395
env/num_trajectories,56,55,8.0,1789063053.7863548
env/num_trajectories,57,56,8.0,1789063368.9390197
env/num_trajectories,58,57,8.0,1789063678.317551
env/num_trajectories,59,58,8.0,1789063980.7682233
env/num_trajectories,60,59,8.0,1789064609.321946
env/num_trajectories,61,60,8.0,1789064905.3328707
env/num_trajectories,62,61,8.0,1789065203.6533859
env/num_trajectories,63,62,8.0,1789065500.4169161
env/num_trajectories,64,63,8.0,1789065796.5209777
env/num_trajectories,65,64,8.0,1789066363.0746121
env/num_trajectories,66,65,8.0,1789066656.3260748
env/num_trajectories,67,66,8.0,1789066958.5201886
env/num_trajectories,68,67,8.0,1789067257.7484531
env/num_trajectories,69,68,8.0,1789067556.5144427
env/num_trajectories,70,69,8.0,1789068152.569096
env/num_trajectories,71,70,8.0,1789068444.941059
env/num_trajectories,72,71,8.0,1789068747.2271266
env/num_trajectories,73,72,8.0,1789069042.490544
env/num_trajectories,74,73,8.0,1789069336.0161562
env/num_trajectories,75,74,8.0,1789069907.248914
env/num_trajectories,76,75,8.0,1789070202.120117
env/num_trajectories,77,76,8.0,1789070500.0373683
env/num_trajectories,78,77,8.0,1789070796.19206
env/num_trajectories,79,78,8.0,1789071089.6303723
env/num_trajectories,80,79,8.0,1789071687.8823943
env/num_trajectories,81,80,8.0,1789071978.5621967
env/num_trajectories,82,81,8.0,1789072277.754346
env/num_trajectories,83,82,8.0,1789072579.4055052
env/num_trajectories,84,83,8.0,1789072876.6522179
env/num_trajectories,85,84,8.0,1789073463.8549101
env/num_trajectories,86,85,8.0,1789073760.8671947
env/num_trajectories,87,86,8.0,1789074060.1924098
env/num_trajectories,88,87,8.0,1789074356.091026
env/num_trajectories,89,88,8.0,1789074655.956435
env/num_trajectories,90,89,8.0,1789075262.7356384
env/num_trajectories,91,90,8.0,1789075558.201555
env/num_trajectories,92,91,8.0,1789075862.4005532
env/num_trajectories,93,92,8.0,1789076169.827227
env/num_trajectories,94,93,8.0,1789076471.257067
env/num_trajectories,95,94,8.0,1789077053.0550218
env/num_trajectories,96,95,8.0,1789077347.88314
env/num_trajectories,97,96,8.0,1789077651.7023213
env/num_trajectories,98,97,8.0,1789077959.7950752
env/num_trajectories,99,98,8.0,1789078266.4390683
env/num_trajectories,100,99,8.0,1789078870.2844973
time/sync_weights,1,0,4.477315425872803,1789042968.6163929
time/sync_weights,2,1,6.155574798583984,1789043283.067469
time/sync_weights,3,2,5.485442161560059,1789043585.2529514
time/sync_weights,4,3,5.186182498931885,1789043898.186075
time/sync_weights,5,4,5.159165859222412,1789044532.9734237
time/sync_weights,6,5,1.7873625755310059,1789044841.0437033
time/sync_weights,7,6,4.843628883361816,1789045139.618623
time/sync_weights,8,7,4.860459327697754,1789045441.9123433
time/sync_weights,9,8,5.039847373962402,1789045746.3088427
time/sync_weights,10,9,4.888700485229492,1789046343.9006472
time/sync_weights,11,10,1.5147862434387207,1789046642.414164
time/sync_weights,12,11,5.280570030212402,1789046938.4408298
time/sync_weights,13,12,5.221107006072998,1789047237.182317
time/sync_weights,14,13,5.09260368347168,1789047533.0363853
time/sync_weights,15,14,5.140663146972656,1789048115.4389708
time/sync_weights,16,15,1.6765947341918945,1789048411.0187643
time/sync_weights,17,16,5.06577205657959,1789048708.475999
time/sync_weights,18,17,4.726633071899414,1789049007.2010236
time/sync_weights,19,18,4.810791969299316,1789049303.034947
time/sync_weights,20,19,5.123343467712402,1789049908.2815201
time/sync_weights,21,20,1.5480022430419922,1789050202.5222168
time/sync_weights,22,21,4.901307106018066,1789050498.2730508
time/sync_weights,23,22,5.184909820556641,1789050797.038871
time/sync_weights,24,23,4.942350387573242,1789051092.9908593
time/sync_weights,25,24,4.837409019470215,1789051669.0268874
time/sync_weights,26,25,1.847836971282959,1789051961.6043906
time/sync_weights,27,26,4.978838920593262,1789052255.7936811
time/sync_weights,28,27,5.052153587341309,1789052550.115815
time/sync_weights,29,28,4.933967113494873,1789052844.796101
time/sync_weights,30,29,4.843400955200195,1789053453.6200132
time/sync_weights,31,30,1.4021129608154297,1789053763.2540538
time/sync_weights,32,31,4.78838586807251,1789054062.7820601
time/sync_weights,33,32,4.840978145599365,1789054362.1764793
time/sync_weights,34,33,5.107782363891602,1789054658.7862465
time/sync_weights,35,34,4.83223819732666,1789055274.7974255
time/sync_weights,36,35,2.0150744915008545,1789055589.650698
time/sync_weights,37,36,4.95547342300415,1789055891.321256
time/sync_weights,38,37,4.982736110687256,1789056189.8045938
time/sync_weights,39,38,5.270233154296875,1789056498.7812598
time/sync_weights,40,39,5.283116340637207,1789057152.3512151
time/sync_weights,41,40,1.5441412925720215,1789057464.008206
time/sync_weights,42,41,4.8457865715026855,1789057763.3137462
time/sync_weights,43,42,6.280501365661621,1789058078.782695
time/sync_weights,44,43,6.770058631896973,1789058397.9625857
time/sync_weights,45,44,5.4971113204956055,1789059001.1046033
time/sync_weights,46,45,2.0918092727661133,1789059324.443695
time/sync_weights,47,46,6.558162212371826,1789059640.7830257
time/sync_weights,48,47,6.940251350402832,1789059958.405533
time/sync_weights,49,48,5.375772476196289,1789060271.7638714
time/sync_weights,50,49,5.183440208435059,1789060893.090787
time/sync_weights,51,50,1.5623862743377686,1789061211.9332545
time/sync_weights,52,51,5.213757514953613,1789061512.669735
time/sync_weights,53,52,5.5048065185546875,1789061831.2113237
time/sync_weights,54,53,5.094478130340576,1789062134.234304
time/sync_weights,55,54,5.280275821685791,1789062741.3349533
time/sync_weights,56,55,1.8527216911315918,1789063053.7863655
time/sync_weights,57,56,5.297274112701416,1789063368.9390333
time/sync_weights,58,57,5.362129211425781,1789063678.3175654
time/sync_weights,59,58,5.210391044616699,1789063980.7682464
time/sync_weights,60,59,5.507872581481934,1789064609.321957
time/sync_weights,61,60,1.3962008953094482,1789064905.3328826
time/sync_weights,62,61,5.195727348327637,1789065203.6534026
time/sync_weights,63,62,5.099471092224121,1789065500.4169292
time/sync_weights,64,63,5.2418928146362305,1789065796.5209892
time/sync_weights,65,64,5.198395729064941,1789066363.0746384
time/sync_weights,66,65,1.7752330303192139,1789066656.3260868
time/sync_weights,67,66,5.524320125579834,1789066958.520202
