unix_time,host_available_bytes,cgroup_current_bytes,cgroup_anon_bytes,cgroup_file_bytes,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,matched_rss_kib,compute_process_count
1785325069,1.01685e+12,245595267072,19128995840,224233504768,26447,100,26447,100,16793704,2
1785325070,1.0169e+12,245564268544,19096891392,224233508864,26447,76,26447,76,16793492,2
1785325071,1.01687e+12,245589946368,19125231616,224233508864,26447,95,26447,93,16793736,2
1785325072,1.01694e+12,245531201536,19062095872,224233668608,26447,79,26447,95,16794496,2
1785325074,1.0169e+12,245570568192,19104837632,224233668608,26447,94,26447,93,16794676,2
1785325075,1.01689e+12,245569261568,19104878592,224234106880,26447,100,26447,99,16794788,2
1785325076,1.01689e+12,245587734528,19124281344,224234110976,26447,93,26447,94,16795380,2
1785325077,1.01693e+12,245555630080,19090862080,224234115072,26447,100,26447,100,16795488,2
1785325078,1.01693e+12,245558767616,19090620416,224234115072,26447,90,26447,77,16795136,2
1785325080,1.01691e+12,245567946752,19101802496,224234119168,26447,100,26447,100,16795080,2
1785325081,1.01692e+12,245566717952,19099840512,224234205184,26447,75,26447,76,16794868,2
1785325082,1.01694e+12,245559795712,19093676032,224234217472,26447,100,26447,100,16794864,2
1785325083,1.01692e+12,245583794176,19116883968,224234217472,26447,75,26447,76,16794748,2
1785325085,1.01691e+12,245593829376,19126616064,224234217472,26447,93,26447,93,16794596,2
1785325086,1.01691e+12,245595881472,19127857152,224234225664,26447,96,26447,99,16794788,2
1785325087,1.01696e+12,245550247936,19082932224,224234225664,26447,93,26447,94,16795012,2
1785325088,1.01696e+12,245560094720,19097260032,224234229760,26447,99,26447,99,16795432,2
1785325089,1.01693e+12,245584424960,19116990464,224234229760,26447,93,26447,93,16795468,2
1785325091,1.01692e+12,245601710080,19118940160,224234233856,26447,100,26447,100,16795436,2
1785325092,1.01694e+12,245570519040,19102732288,224234237952,26447,89,26447,83,16795916,2
1785325093,1.01694e+12,245572247552,19107086336,224234237952,26447,100,26447,100,16795796,2
1785325094,1.01696e+12,245544763392,19079602176,224234246144,26447,75,26447,75,16795460,2
1785325095,1.01694e+12,245564350464,19099561984,224234250240,26447,100,26447,100,16795220,2
1785325097,1.01692e+12,245583396864,19117293568,224234254336,26447,74,26447,100,16795588,2
1785325098,1.01694e+12,245554372608,19087499264,224234254336,26447,100,26447,100,16795840,2
1785325099,1.01693e+12,245564260352,19096547328,224234254336,26447,82,26447,75,16795632,2
1785325100,1.01693e+12,245572599808,19106754560,224234479616,26447,100,26447,100,16796096,2
1785325101,1.01693e+12,245585182720,19119902720,224234479616,26447,75,26447,76,16796508,2
1785325103,1.01696e+12,245562232832,19093655552,224234483712,26447,100,26447,94,16797272,2
1785325104,1.01696e+12,245560176640,19093917696,224234487808,26447,78,26447,85,16797272,2
1785325105,1.01696e+12,245576335360,19109302272,224234487808,26447,93,26447,93,16797232,2
1785325106,1.01697e+12,245570797568,19104165888,224234491904,26447,98,26447,76,16797172,2
1785325107,1.01694e+12,245603454976,19137937408,224234491904,26447,100,26447,100,16797116,2
1785325108,1.01697e+12,245565329408,19098390528,224234496000,26447,75,26447,76,16796764,2
1785325110,1.01695e+12,245577031680,19111878656,224234496000,26447,100,26447,93,16796564,2
1785325111,1.01695e+12,245569892352,19104399360,224234500096,26447,76,26447,97,16796348,2
1785325112,1.01696e+12,245559013376,19094343680,224234504192,26447,93,26447,93,16796916,2
1785325113,1.01695e+12,245559984128,19093323776,224234504192,26447,100,26447,71,16797472,2
1785325114,1.01693e+12,245592174592,19126460416,224234508288,26447,93,26447,93,16798036,2
1785325116,1.01696e+12,245570555904,19107520512,224234590208,26447,99,26447,75,16798128,2
1785325117,1.01695e+12,245587943424,19119988736,224234594304,26447,95,26447,94,16798696,2
1785325118,1.01693e+12,245583765504,19116277760,224234598400,26447,100,26447,99,16799828,2
1785325119,1.01694e+12,245591261184,19121311744,224234618880,26447,78,26447,94,16800208,2
1785325120,1.01692e+12,245599916032,19131645952,224234790912,26447,100,26447,100,16800372,2
1785325122,1.01694e+12,245576749056,19107999744,224234803200,26447,93,26447,98,16799932,2
1785325123,1.01694e+12,245580943360,19111124992,224234848256,26447,100,26447,100,16800184,2
1785325124,1.01697e+12,245548740608,19081424896,224234848256,26447,99,26447,76,16800112,2
1785325125,1.01693e+12,245594734592,19128418304,224234848256,26447,100,26447,100,16799976,2
1785325126,1.01696e+12,245555920896,19090452480,224234852352,26447,75,26447,72,16799652,2
1785325128,1.01693e+12,245591277568,19122888704,224234852352,26447,100,26447,94,16799648,2
1785325129,1.01695e+12,245565190144,19097042944,224234860544,26447,74,26447,87,16799640,2
1785325130,1.01693e+12,245578285056,19096543232,224234860544,26447,93,26447,100,16799880,2
1785325131,1.01694e+12,245567528960,19100467200,224234864640,26447,93,26447,76,16799764,2
1785325132,1.01694e+12,245571485696,19102007296,224234864640,26447,93,26447,100,16801052,2
1785325134,1.01696e+12,245549383680,19079774208,224234872832,26447,100,26447,76,16801036,2
1785325135,1.01693e+12,245564932096,19098050560,224234876928,26447,94,26447,93,16800984,2
1785325136,1.01693e+12,245568724992,19105058816,224234876928,26447,70,26447,99,16800812,2
1785325137,1.01695e+12,245541343232,19075858432,224234881024,26447,94,26447,93,16800812,2
1785325138,1.01692e+12,245577195520,19109113856,224234881024,26447,100,26447,99,16800408,2
1785325140,1.0169e+12,245567606784,19098923008,224234881024,26447,95,26447,97,16800220,2
1785325141,1.01694e+12,245566189568,19098865664,224234885120,26447,99,26447,100,16800344,2
1785325142,1.01694e+12,245572059136,19104538624,224234889216,26447,100,26447,77,16799816,2
1785325143,1.01694e+12,245561671680,19095404544,224234893312,26447,100,26447,100,16799964,2
1785325144,1.01694e+12,245565362176,19099107328,224234897408,26447,75,26447,76,16799868,2
1785325146,1.01691e+12,245603971072,19138699264,224234901504,26447,100,26447,100,16799964,2
1785325147,1.01691e+12,245596229632,19128950784,224234901504,26447,73,26447,74,16799964,2
1785325148,1.01694e+12,245547335680,19082018816,224234901504,26447,99,26447,95,16800972,2
1785325149,1.01693e+12,245571502080,19104907264,224234909696,26447,75,26447,71,16800952,2
1785325150,1.01689e+12,245591896064,19126562816,224234909696,26447,100,26447,100,16801144,2
1785325151,1.01693e+12,245568421888,19100520448,224234913792,26447,74,26447,76,16801296,2
1785325153,1.01695e+12,245552398336,19086000128,224234917888,26447,100,26447,100,16801344,2
1785325154,1.01691e+12,245579264000,19111923712,224234921984,26447,75,26447,74,16801292,2
1785325155,1.01691e+12,245594116096,19127726080,224234921984,26447,93,26447,93,16801292,2
1785325156,1.01693e+12,245574598656,19107966976,224234921984,26447,76,26447,99,16801104,2
1785325158,1.01694e+12,245556310016,19089063936,224234926080,26447,78,26447,78,16801228,2
1785325159,1.01695e+12,245522153472,19054616576,224234926080,26447,100,26447,100,16803080,2
1785325160,1.01694e+12,245519622144,19054735360,224234930176,26447,93,26447,100,16803108,2
1785325161,1.01695e+12,245520195584,19054727168,224234934272,26447,100,26447,100,16803124,2
1785325162,1.01688e+12,245602750464,19134836736,224234934272,26447,31,26447,52,16803796,2
1785325164,1.01688e+12,245580541952,19113938944,224234938368,26447,100,26447,93,16804340,2
1785325165,1.01689e+12,245598089216,19131781120,224234938368,26447,76,26447,94,16804368,2
1785325166,1.01691e+12,245569654784,19103358976,224234942464,26447,93,26447,93,16804192,2
1785325167,1.01692e+12,245554409472,19088330752,224234946560,26447,99,26447,99,16804228,2
1785325168,1.01693e+12,245553106944,19085754368,224234946560,26447,93,26447,93,16803920,2
1785325170,1.01692e+12,245561348096,19096195072,224234950656,26447,99,26447,100,16804432,2
1785325171,1.01691e+12,245557047296,19091795968,224234954752,26447,95,26447,80,16804432,2
1785325172,1.01691e+12,245578809344,19117248512,224234958848,26447,100,26447,100,16804600,2
1785325173,1.01692e+12,245562302464,19096629248,224234958848,26447,78,26447,73,16804268,2
1785325174,1.01695e+12,245533892608,19067813888,224234962944,26447,100,26447,100,16804532,2
1785325176,1.01687e+12,245603676160,19137015808,224234983424,26447,75,26447,77,16804380,2
1785325177,1.01689e+12,245587083264,19120689152,224234983424,26447,100,26447,93,16804384,2
1785325178,1.0169e+12,245579411456,19112374272,224234987520,26447,74,26447,99,16805260,2
1785325179,1.01688e+12,245592551424,19125280768,224235024384,26447,93,26447,100,16806004,2
1785325180,1.01688e+12,245598162944,19129257984,224235180032,26447,99,26447,99,16805524,2
1785325182,1.01689e+12,245572747264,19105361920,224235204608,26447,93,26447,100,16805660,2
1785325183,1.01687e+12,245586661376,19120218112,224235241472,26447,99,26447,100,16805364,2
1785325184,1.01686e+12,245583761408,19116961792,224235241472,26447,100,26447,75,16805308,2
1785325185,1.01685e+12,245598253056,19132780544,224235253760,26447,100,26447,100,16805708,2
1785325187,1.01689e+12,245568937984,19099742208,224235253760,26447,76,26447,77,16805640,2
1785325188,1.01686e+12,245615144960,19147218944,224235257856,26447,100,26447,93,16805640,2
1785325189,1.01691e+12,245556985856,19087450112,224235261952,26447,75,26447,94,16805696,2
1785325190,1.01687e+12,245587488768,19120918528,224235261952,26447,94,26447,94,16805952,2
1785325191,1.01689e+12,245575532544,19106177024,224235270144,26447,88,26447,74,16806268,2
1785325193,1.01685e+12,245624938496,19155083264,224235270144,26447,93,26447,100,16807048,2
1785325194,1.01689e+12,245570899968,19103592448,224235274240,26447,100,26447,76,16807448,2
1785325195,1.01686e+12,245608280064,19107909632,224235274240,26447,93,26447,94,16808532,2
1785325196,1.01686e+12,245587152896,19122368512,224235278336,26447,100,26447,99,16808604,2
1785325197,1.0169e+12,245554778112,19074527232,224235282432,26447,76,26447,94,16808972,2
1785325199,1.01684e+12,245612347392,19144949760,224235282432,26447,100,26447,100,16810244,2
1785325200,1.01687e+12,245574569984,19108143104,224235286528,26447,93,26447,94,16810192,2
1785325201,1.01685e+12,245580365824,19116019712,224235286528,26447,93,26447,100,16811840,2
1785325202,1.01681e+12,245601427456,19133550592,224235290624,26447,89,26447,79,16813676,2
1785325203,1.01683e+12,245571780608,19104514048,224235294720,26447,100,26447,100,16814456,2
1785325205,1.01678e+12,245592592384,19123322880,224235298816,26447,75,26447,77,16816076,2
1785325206,1.01681e+12,245587099648,19119415296,224235302912,26447,98,26447,94,16816252,2
1785325207,1.01685e+12,245568999424,19101773824,224235307008,26447,73,26447,99,16817512,2
1785325208,1.01686e+12,245572726784,19104878592,224235307008,26447,93,26447,93,16820528,2
1785325209,1.01686e+12,245570818048,19104456704,224235307008,26447,100,26447,99,16823788,2
1785325211,1.01687e+12,245566799872,19098546176,224235311104,26447,96,26447,96,16823980,2
1785325212,1.01683e+12,245606866944,19139297280,224235311104,26447,100,26447,100,16824132,2
1785325213,1.01686e+12,245572734976,19104616448,224235315200,26447,98,26447,77,16825336,2
1785325214,1.01688e+12,245566615552,19100618752,224235319296,26447,100,26447,99,16825424,2
1785325215,1.0169e+12,245557432320,19093135360,224235323392,26447,75,26447,76,16827284,2
1785325217,1.01685e+12,245607141376,19139989504,224235327488,26447,100,26447,99,16827284,2
1785325218,1.01688e+12,245571801088,19111567360,224235331584,26447,76,26447,99,16828880,2
1785325219,1.01685e+12,245618266112,19149713408,224235331584,26447,95,26447,100,16830028,2
1785325220,1.01688e+12,245570387968,19104382976,224235335680,26447,96,26447,77,16826780,2
1785325221,1.01689e+12,245570723840,19103748096,224235335680,26447,100,26447,100,16829764,2
1785325223,1.01686e+12,245604384768,19134017536,224235339776,26447,75,26447,77,16831016,2
1785325224,1.01688e+12,245587156992,19118432256,224235343872,26447,100,26447,93,16831016,2
1785325225,1.0169e+12,245562261504,19095257088,224235343872,26447,74,26447,84,16831032,2
1785325226,1.01685e+12,245607870464,19138375680,224235347968,26447,93,26447,93,16831624,2
1785325227,1.01686e+12,245593108480,19126685696,224235347968,26447,93,26447,99,16831344,2
1785325229,1.01689e+12,245554102272,19085590528,224235347968,26447,93,26447,93,16831100,2
1785325230,1.01689e+12,245577494528,19111227392,224235352064,26447,99,26447,100,16830992,2
1785325231,1.01692e+12,245544939520,19078135808,224235352064,26447,94,26447,92,16831132,2
1785325232,1.01689e+12,245587255296,19120668672,224235360256,26447,100,26447,97,16831132,2
1785325233,1.01685e+12,245619089408,19150630912,224235360256,26447,93,26447,93,16831132,2
1785325234,1.01691e+12,245569273856,19099357184,224235364352,26447,99,26447,99,16831048,2
1785325236,1.0169e+12,245582290944,19112988672,224235397120,26447,93,26447,93,16831152,2
1785325237,1.01689e+12,245597241344,19127586816,224235401216,26447,100,26447,100,16831736,2
1785325238,1.0169e+12,245598109696,19131310080,224235401216,26447,96,26447,84,16832292,2
1785325239,1.01689e+12,245590585344,19120242688,224235446272,26447,100,26447,100,16832144,2
1785325240,1.01691e+12,245559300096,19091914752,224235585536,26447,81,26447,75,16832368,2
1785325242,1.01688e+12,245593202688,19122700288,224235589632,26447,100,26447,100,16832700,2
1785325243,1.0169e+12,245578149888,19110006784,224235638784,26447,75,26447,77,16832668,2
1785325244,1.01687e+12,245607780352,19137581056,224235638784,26447,100,26447,100,16833072,2
1785325245,1.01691e+12,245567643648,19100319744,224235642880,26447,74,26447,74,16833104,2
1785325246,1.01688e+12,245589307392,19120922624,224235646976,26447,93,26447,100,16833244,2
1785325248,1.01686e+12,245599035392,19130671104,224235651072,26447,99,26447,76,16833020,2
1785325249,1.01687e+12,245592801280,19124142080,224235651072,26447,93,26447,93,16833044,2
1785325250,1.01689e+12,245574250496,19105542144,224235659264,26447,100,26447,87,16833272,2
1785325251,1.01686e+12,245613993984,19145371648,224235659264,26447,93,26447,94,16833240,2
1785325252,1.01685e+12,245623287808,19153666048,224235663360,26447,100,26447,99,16834240,2
1785325254,1.01691e+12,245559443456,19092054016,224235663360,26447,75,26447,93,16834248,2
1785325255,1.01689e+12,245578809344,19110785024,224235667456,26447,100,26447,100,16834376,2
1785325256,1.01691e+12,245568262144,19101962240,224235671552,26447,93,26447,81,16834244,2
1785325257,1.01687e+12,245619322880,19148804096,224235671552,26447,100,26447,100,16834688,2
1785325258,1.0169e+12,245573996544,19105783808,224235679744,26447,84,26447,77,16834660,2
1785325260,1.01688e+12,245583896576,19114201088,224235679744,26447,100,26447,100,16834464,2
1785325261,1.01689e+12,245567774720,19099906048,224235683840,26447,75,26447,97,16834464,2
1785325262,1.01686e+12,245600579584,19131682816,224235683840,26447,99,26447,100,16834392,2
1785325263,1.01687e+12,245593550848,19125698560,224235692032,26447,100,26447,77,16834392,2
1785325264,1.01689e+12,245584072704,19117920256,224235692032,26447,93,26447,100,16834240,2
1785325266,1.01686e+12,245604220928,19136192512,224235696128,26447,99,26447,75,16833884,2
1785325267,1.01686e+12,245608038400,19140202496,224235696128,26447,93,26447,93,16833884,2
1785325268,1.01684e+12,245621968896,19154030592,224235696128,26447,75,26447,89,16834920,2
1785325269,1.01689e+12,245572911104,19108237312,224235700224,26447,93,26447,93,16834972,2
1785325270,1.01684e+12,245615939584,19148689408,224235700224,26447,87,26447,99,16835164,2
1785325272,1.01683e+12,245620178944,19152101376,224235708416,26447,93,26447,93,16834956,2
1785325273,1.01683e+12,245631377408,19163914240,224235712512,26447,100,26447,100,16835248,2
1785325274,1.01688e+12,245583785984,19116236800,224235716608,26447,92,26447,96,16834792,2
1785325275,1.01686e+12,245597401088,19131174912,224235716608,26447,100,26447,100,16834804,2
1785325276,1.01687e+12,245592326144,19125334016,224235720704,26447,87,26447,76,16834516,2
1785325278,1.01684e+12,245622763520,19156762624,224235720704,26447,100,26447,100,16834804,2
1785325279,1.01687e+12,245587419136,19119685632,224235724800,26447,76,26447,76,16834768,2
1785325280,1.01685e+12,245601624064,19136290816,224235724800,26447,100,26447,93,16834768,2
1785325281,1.01685e+12,245589774336,19123437568,224235732992,26447,76,26447,90,16835216,2
1785325282,1.01684e+12,245604773888,19139362816,224235732992,26447,94,26447,100,16835180,2
1785325284,1.01683e+12,245608964096,19140530176,224235732992,26447,75,26447,77,16835956,2
1785325285,1.01682e+12,245620498432,19154886656,224235737088,26447,100,26447,100,16835876,2
1785325286,1.01685e+12,245598969856,19132059648,224235745280,26447,75,26447,76,16835876,2
1785325287,1.01684e+12,245612974080,19146452992,224235749376,26447,100,26447,93,16835528,2
1785325288,1.01686e+12,245600411648,19131932672,224235749376,26447,75,26447,97,16834980,2
1785325290,1.01686e+12,245603762176,19135238144,224235757568,26447,94,26447,94,16835020,2
1785325291,1.01685e+12,245611642880,19143528448,224235757568,26447,99,26447,76,16834944,2
1785325292,1.01684e+12,245621460992,19154411520,224235761664,26447,93,26447,93,16834976,2
1785325293,1.01683e+12,245628751872,19161661440,224235761664,26447,99,26447,100,16835360,2
1785325294,1.01685e+12,245596868608,19128786944,224235761664,26447,93,26447,93,16835332,2
1785325296,1.01688e+12,245589442560,19122417664,224235802624,26447,100,26447,100,16835132,2
1785325297,1.01687e+12,245594529792,19126161408,224235794432,26447,87,26447,76,16835108,2
1785325298,1.01685e+12,245622145024,19154673664,224235798528,26447,100,26447,100,16835920,2
1785325299,1.01687e+12,245592596480,19125317632,224235827200,26447,78,26447,78,16836460,2
1785325300,1.01686e+12,245611663360,19143925760,224235986944,26447,100,26447,93,16836784,2
1785325302,1.01687e+12,245602299904,19133898752,224235986944,26447,74,26447,83,16836788,2
1785325303,1.01686e+12,245620527104,19158867968,224236044288,26447,93,26447,93,16836584,2
1785325304,1.01688e+12,245602930688,19134734336,224236044288,26447,88,26447,99,16836816,2
1785325305,1.01686e+12,245623332864,19155673088,224236048384,26447,93,26447,100,16837012,2
1785325306,1.01688e+12,245598883840,19130544128,224236052480,26447,76,26447,75,16837172,2
1785325308,1.01689e+12,245601300480,19137003520,224236056576,26447,100,26447,94,16837180,2
1785325309,1.01686e+12,245622276096,19153022976,224236056576,26447,75,26447,91,16837404,2
1785325310,1.01687e+12,245589553152,19122388992,224236060672,26447,93,26447,93,16837368,2
1785325311,1.0169e+12,245568909312,19099541504,224236060672,26447,96,26447,75,16837368,2
1785325312,1.01687e+12,245614301184,19144380416,224236064768,26447,93,26447,93,16837324,2
1785325314,1.01687e+12,245605564416,19135979520,224236068864,26447,99,26447,77,16838192,2
1785325315,1.01687e+12,245617922048,19150979072,224236068864,26447,96,26447,93,16838552,2
1785325316,1.01687e+12,245609062400,19140018176,224236077056,26447,100,26447,99,16838552,2
1785325317,1.01687e+12,245605994496,19137347584,224236077056,26447,76,26447,93,16838656,2
1785325318,1.01687e+12,245605433344,19135983616,224236081152,26447,100,26447,100,16837292,2
1785325320,1.01685e+12,245614321664,19147051008,224236085248,26447,75,26447,91,16837608,2
1785325321,1.01687e+12,245603258368,19136430080,224236085248,26447,93,26447,100,16837608,2
1785325322,1.01685e+12,245618221056,19150966784,224236089344,26447,77,26447,76,16837480,2
1785325323,1.01688e+12,245594898432,19127721984,224236093440,26447,93,26447,100,16837480,2
1785325324,1.01687e+12,245604159488,19135352832,224236097536,26447,99,26447,77,16837872,2
1785325326,1.01688e+12,245604700160,19135401984,224236101632,26447,93,26447,93,16837896,2
1785325327,1.01686e+12,245599825920,19131990016,224236101632,26447,100,26447,99,16837896,2
1785325328,1.01688e+12,245583618048,19113611264,224236105728,26447,79,26447,93,16838448,2
1785325329,1.01687e+12,245598367744,19129782272,224236105728,26447,100,26447,100,16838276,2
1785325330,1.01687e+12,245616242688,19148386304,224236109824,26447,77,26447,97,16838548,2
1785325332,1.01686e+12,245614727168,19147640832,224236109824,26447,100,26447,100,16838532,2
1785325333,1.01688e+12,245588586496,19120361472,224236118016,26447,89,26447,76,16838444,2
1785325334,1.01688e+12,245599592448,19132088320,224236118016,26447,100,26447,100,16838248,2
1785325335,1.01692e+12,245566984192,19099156480,224236122112,26447,76,26447,76,16838088,2
1785325336,1.01692e+12,245565890560,19099033600,224236122112,26447,97,26447,93,16837972,2
1785325338,1.0169e+12,245554282496,19085881344,224236134400,26447,0,26447,65,16837952,2
1785325339,1.01688e+12,245586022400,19116937216,224236134400,26447,100,26447,99,16837968,2
1785325340,1.01687e+12,245621493760,19154337792,224236134400,26447,100,26447,100,16838636,2
1785325341,1.01687e+12,245619572736,19137544192,224236138496,26447,83,26447,75,16838836,2
1785325342,1.0169e+12,245597519872,19129745408,224236142592,26447,100,26447,99,16838804,2
1785325344,1.01689e+12,245604253696,19133272064,224236146688,26447,75,26447,100,16839676,2
1785325345,1.0169e+12,245589307392,19120488448,224236146688,26447,100,26447,100,16839588,2
1785325346,1.01692e+12,245583642624,19116425216,224236150784,26447,94,26447,71,16840564,2
1785325347,1.0169e+12,245607178240,19138478080,224236154880,26447,100,26447,100,16840564,2
1785325348,1.01689e+12,245624377344,19155324928,224236158976,26447,75,26447,74,16840292,2
1785325350,1.01687e+12,245621248000,19150688256,224236158976,26447,100,26447,95,16840268,2
1785325351,1.01692e+12,245585457152,19117563904,224236167168,26447,76,26447,81,16840536,2
1785325352,1.01689e+12,245619716096,19151577088,224236167168,26447,96,26447,93,16840520,2
1785325353,1.01688e+12,245625159680,19158650880,224236171264,26447,93,26447,99,16840520,2
1785325354,1.01691e+12,245592371200,19125170176,224236171264,26447,96,26447,93,16840156,2
1785325356,1.01688e+12,245609259008,19140300800,224236199936,26447,99,26447,76,16839960,2
1785325357,1.01688e+12,245612793856,19141849088,224236199936,26447,100,26447,93,16839956,2
1785325358,1.01692e+12,245572820992,19110412288,224236204032,26447,100,26447,99,16841068,2
1785325359,1.01691e+12,245590233088,19118985216,224236224512,26447,78,26447,94,16840844,2
1785325360,1.01692e+12,245590110208,19120177152,224236531712,26447,99,26447,100,16840892,2
1785325362,1.0169e+12,245605990400,19135168512,224236535808,26447,96,26447,92,16841324,2
1785325363,1.0169e+12,245606219776,19135168512,224236580864,26447,100,26447,100,16841168,2
1785325364,1.01692e+12,245595316224,19124748288,224236584960,26447,78,26447,78,16840436,2
1785325365,1.01693e+12,245593374720,19123081216,224236584960,26447,100,26447,100,16840256,2
1785325366,1.0169e+12,245616648192,19149185024,224236593152,26447,75,26447,77,16840524,2
1785325368,1.0169e+12,245618642944,19148988416,224236593152,26447,96,26447,93,16840436,2
1785325369,1.01691e+12,245605666816,19138428928,224236601344,26447,90,26447,99,16840068,2
1785325370,1.01691e+12,245606662144,19137638400,224236601344,26447,96,26447,95,16840096,2
1785325371,1.01692e+12,245593313280,19112525824,224236605440,26447,99,26447,100,16840360,2
1785325372,1.01691e+12,245598162944,19127701504,224236613632,26447,100,26447,76,16840328,2
1785325374,1.0169e+12,245610516480,19139788800,224236613632,26447,100,26447,100,16841092,2
1785325375,1.01694e+12,245588213760,19119157248,224236617728,26447,74,26447,93,16841280,2
1785325376,1.01696e+12,245577486336,19107360768,224236621824,26447,100,26447,100,16841256,2
1785325377,1.01693e+12,245611413504,19139874816,224236621824,26447,96,26447,79,16841208,2
1785325378,1.01693e+12,245607432192,19139956736,224236625920,26447,100,26447,100,16842128,2
1785325379,1.01695e+12,245581197312,19087605760,224236625920,26447,76,26447,78,16841364,2
1785325381,1.01692e+12,245599924224,19129610240,224236630016,26447,100,26447,95,16840988,2
1785325382,1.01692e+12,245573345280,19104903168,224236630016,26447,74,26447,95,16841036,2
1785325383,1.01688e+12,245637050368,19168612352,224236634112,26447,94,26447,93,16841028,2
1785325384,1.0169e+12,245615517696,19148779520,224236638208,26447,97,26447,77,16841064,2
1785325385,1.01691e+12,245588123648,19119497216,224236642304,26447,94,26447,93,16841096,2
1785325387,1.01688e+12,245630152704,19161497600,224236642304,26447,99,26447,89,16841068,2
1785325388,1.01687e+12,245638250496,19169615872,224236646400,26447,100,26447,93,16841828,2
1785325389,1.01686e+12,245635149824,19166666752,224236654592,26447,100,26447,99,16841328,2
1785325390,1.01692e+12,245587881984,19119194112,224236658688,26447,75,26447,98,16841356,2
1785325391,1.01691e+12,245585276928,19116879872,224236658688,26447,99,26447,100,16840916,2
1785325393,1.01691e+12,245595586560,19125493760,224236666880,26447,96,26447,76,16841216,2
1785325394,1.0169e+12,245624360960,19154243584,224236666880,26447,100,26447,100,16841032,2
1785325395,1.0169e+12,245606014976,19138936832,224236670976,26447,93,26447,95,16841200,2
1785325396,1.01692e+12,245596368896,19127955456,224236670976,26447,100,26447,99,16841220,2
1785325397,1.01691e+12,245585735680,19117785088,224236679168,26447,75,26447,94,16841484,2
1785325399,1.0169e+12,245601255424,19132260352,224236679168,26447,100,26447,100,16841208,2
1785325400,1.0169e+12,245602762752,19135733760,224236695552,26447,75,26447,82,16841208,2
1785325401,1.0169e+12,245597167616,19132497920,224236699648,26447,93,26447,100,16841192,2
1785325402,1.01691e+12,245590810624,19122061312,224236703744,26447,90,26447,75,16841868,2
1785325403,1.01688e+12,245604425728,19135631360,224236703744,26447,94,26447,100,16842624,2
1785325405,1.01686e+12,245610508288,19142803456,224236728320,26447,100,26447,100,16842624,2
1785325406,1.01689e+12,245591269376,19122638848,224236728320,26447,92,26447,93,16842608,2
1785325407,1.01688e+12,245599997952,19131404288,224236732416,26447,76,26447,86,16842520,2
1785325408,1.01668e+12,245629149184,19162128384,224236732416,26447,91,26447,93,16843708,2
1785325409,1.01668e+12,245609750528,19138514944,224236740608,26447,100,26447,100,16842292,2
1785325411,1.01672e+12,245574262784,19107815424,224236740608,26447,75,26447,74,16842264,2
1785325412,1.0167e+12,245601689600,19132981248,224236752896,26447,100,26447,93,16842064,2
1785325413,1.01671e+12,245573386240,19104550912,224236752896,26447,75,26447,87,16842404,2
1785325414,1.01666e+12,245624254464,19155087360,224236756992,26447,93,26447,93,16842368,2
1785325416,1.01666e+12,245607653376,19137433600,224236896256,26447,99,26447,99,16842316,2
1785325417,1.01668e+12,245595185152,19126681600,224236904448,26447,96,26447,93,16842632,2
1785325418,1.01667e+12,245594394624,19124092928,224236908544,26447,99,26447,100,16843484,2
1785325419,1.01665e+12,245602414592,19102908416,224236961792,26447,100,26447,83,16842812,2
1785325420,1.01665e+12,245617041408,19149541376,224237125632,26447,100,26447,100,16842732,2
1785325422,1.01668e+12,245577334784,19107966976,224237137920,26447,76,26447,76,16842564,2
1785325423,1.01663e+12,245642166272,19170721792,224237195264,26447,100,26447,100,16842676,2
1785325424,1.01668e+12,245569613824,19100712960,224237207552,26447,76,26447,76,16843016,2
1785325425,1.01665e+12,245617946624,19149647872,224237207552,26447,96,26447,94,16843016,2
1785325426,1.01666e+12,245609467904,19141025792,224237215744,26447,80,26447,99,16842700,2
1785325428,1.01664e+12,245635809280,19165188096,224237219840,26447,96,26447,100,16842800,2
1785325429,1.01663e+12,245630234624,19159347200,224237228032,26447,99,26447,76,16842652,2
1785325430,1.01661e+12,245645893632,19160268800,224237228032,26447,100,26447,93,16842884,2
1785325431,1.01662e+12,245635604480,19166334976,224237236224,26447,75,26447,79,16842856,2
1785325432,1.01665e+12,245606707200,19134816256,224237236224,26447,96,26447,93,16842832,2
1785325434,1.01665e+12,245609996288,19138174976,224237244416,26447,92,26447,99,16844124,2
1785325435,1.01663e+12,245642080256,19172491264,224237244416,26447,96,26447,93,16844096,2
1785325436,1.01663e+12,245635166208,19165143040,224237252608,26447,77,26447,75,16844048,2
1785325437,1.01666e+12,245608714240,19137294336,224237252608,26447,100,26447,93,16843364,2
1785325438,1.01663e+12,245646196736,19175362560,224237256704,26447,77,26447,92,16843588,2
1785325439,1.01666e+12,245620330496,19149803520,224237264896,26447,96,26447,93,16843556,2
1785325441,1.01669e+12,245610688512,19142369280,224237268992,26447,99,26447,99,16843556,2
1785325442,1.01668e+12,245588353024,19106680832,224237268992,26447,96,26447,93,16843296,2
1785325443,1.01669e+12,245595533312,19127025664,224237273088,26447,99,26447,100,16843240,2
1785325444,1.0167e+12,245588750336,19120381952,224237277184,26447,100,26447,82,16843284,2
1785325445,1.01669e+12,245605539840,19134889984,224237281280,26447,100,26447,100,16843268,2
