tag,step,value,wall_time
time/actor/actor/sync_model_to_rollout,22,2.3569655418395996,1790188023.9471722
time/actor/actor/sync_model_to_rollout,23,5.4450507164001465,1790190345.175813
time/actor/actor/sync_model_to_rollout,24,2.199895143508911,1790192231.9402335
time/actor/actor/sync_model_to_rollout,25,5.251878261566162,1790194494.551582
time/actor/actor/sync_model_to_rollout,26,2.1927196979522705,1790196422.5490003
time/actor/actor/sync_model_to_rollout,27,5.574837684631348,1790198763.1257813
time/actor/actor/sync_model_to_rollout,28,2.2228801250457764,1790200662.8180206
time/actor/actor/sync_model_to_rollout,29,5.628741264343262,1790203020.8371744
time/actor/actor/sync_model_to_rollout,30,3.0387561321258545,1790204922.0607944
time/actor/actor/sync_model_to_rollout,31,5.741326332092285,1790207233.7071717
time/actor/actor/sync_model_to_rollout,32,2.2497384548187256,1790209049.7584448
time/actor/actor/sync_model_to_rollout,33,5.530859470367432,1790211340.0828469
time/actor/actor/sync_model_to_rollout,34,2.096928834915161,1790213201.0983446
time/actor/actor/sync_model_to_rollout,35,5.499661445617676,1790215531.6642685
time/actor/actor/sync_model_to_rollout,36,2.162238597869873,1790217491.3395097
time/actor/actor/sync_model_to_rollout,37,5.476541996002197,1790219934.2867599
time/actor/actor/sync_model_to_rollout,38,2.112967014312744,1790221807.0765595
time/actor/actor/recv_traj,0,1911.9139404296875,1790140526.891767
time/actor/actor/recv_traj,1,1810.924072265625,1790142808.7239244
time/actor/actor/recv_traj,2,1911.2901611328125,1790144760.8005128
time/actor/actor/recv_traj,3,1900.9183349609375,1790147136.7496889
time/actor/actor/recv_traj,4,1873.7156982421875,1790149040.7433226
time/actor/actor/recv_traj,5,1921.603271484375,1790151440.3019757
time/actor/actor/recv_traj,6,1969.5836181640625,1790153440.901488
time/actor/actor/recv_traj,7,1846.88232421875,1790155766.7397537
time/actor/actor/recv_traj,8,1976.1259765625,1790157781.2276385
time/actor/actor/recv_traj,9,1895.5975341796875,1790160246.256673
time/actor/actor/recv_traj,10,1867.237548828125,1790162152.7830884
time/actor/actor/recv_traj,11,1927.3055419921875,1790164564.8599567
time/actor/actor/recv_traj,12,1911.8095703125,1790166506.7690308
time/actor/actor/recv_traj,13,1868.27490234375,1790168846.2080436
time/actor/actor/recv_traj,14,1937.5440673828125,1790170823.0830736
time/actor/actor/recv_traj,15,1884.8388671875,1790173170.1064162
time/actor/actor/recv_traj,16,1840.2099609375,1790175049.807955
time/actor/actor/recv_traj,17,1852.2392578125,1790177366.337767
time/actor/actor/recv_traj,18,1940.130126953125,1790179335.904811
time/actor/actor/recv_traj,19,1890.5413818359375,1790181792.070643
time/actor/actor/recv_traj,20,1918.16064453125,1790183748.9701304
time/actor/actor/recv_traj,21,1878.3770751953125,1790186103.8867273
time/actor/actor/recv_traj,22,1880.60791015625,1790188023.947181
time/actor/actor/recv_traj,23,1847.3475341796875,1790190345.1758337
time/actor/actor/recv_traj,24,1850.5802001953125,1790192231.9402466
time/actor/actor/recv_traj,25,1810.1256103515625,1790194494.5516028
time/actor/actor/recv_traj,26,1889.3223876953125,1790196422.5490112
time/actor/actor/recv_traj,27,1883.7252197265625,1790198763.1257923
time/actor/actor/recv_traj,28,1869.3541259765625,1790200662.8180423
time/actor/actor/recv_traj,29,1812.3656005859375,1790203020.8371937
time/actor/actor/recv_traj,30,1870.643310546875,1790204922.0608149
time/actor/actor/recv_traj,31,1858.8446044921875,1790207233.7071922
time/actor/actor/recv_traj,32,1786.0380859375,1790209049.7584562
time/actor/actor/recv_traj,33,1825.7550048828125,1790211340.0828676
time/actor/actor/recv_traj,34,1822.01806640625,1790213201.098366
time/actor/actor/recv_traj,35,1852.7598876953125,1790215531.6642888
time/actor/actor/recv_traj,36,1929.86474609375,1790217491.3395293
time/actor/actor/recv_traj,37,1951.1141357421875,1790219934.2867796
time/actor/actor/recv_traj,38,1842.741943359375,1790221807.0765662
time/actor/actor/compute_adv,0,0.04268927872180939,1790140526.8917787
time/actor/actor/compute_adv,1,0.008116834796965122,1790142808.7239447
time/actor/actor/compute_adv,2,0.0086690504103899,1790144760.8005354
time/actor/actor/compute_adv,3,0.008785344660282135,1790147136.7496967
time/actor/actor/compute_adv,4,0.0073740482330322266,1790149040.7433436
time/actor/actor/compute_adv,5,0.008391917683184147,1790151440.3019845
time/actor/actor/compute_adv,6,0.006800281815230846,1790153440.9015121
time/actor/actor/compute_adv,7,0.00685661006718874,1790155766.7397616
time/actor/actor/compute_adv,8,0.008034167811274529,1790157781.227646
time/actor/actor/compute_adv,9,0.0063199978321790695,1790160246.2566824
time/actor/actor/compute_adv,10,0.007669425569474697,1790162152.7831087
time/actor/actor/compute_adv,11,0.008219144307076931,1790164564.8599682
time/actor/actor/compute_adv,12,0.007677176035940647,1790166506.7690394
time/actor/actor/compute_adv,13,0.006548653356730938,1790168846.208052
time/actor/actor/compute_adv,14,0.00802612118422985,1790170823.0830932
time/actor/actor/compute_adv,15,0.0068376027047634125,1790173170.1064289
time/actor/actor/compute_adv,16,0.006548222154378891,1790175049.807963
time/actor/actor/compute_adv,17,0.007377049885690212,1790177366.337787
time/actor/actor/compute_adv,18,0.006603077054023743,1790179335.9048324
time/actor/actor/compute_adv,19,0.007964040152728558,1790181792.0706568
time/actor/actor/compute_adv,20,0.007474089972674847,1790183748.9701385
time/actor/actor/compute_adv,21,0.006696666590869427,1790186103.8867397
time/actor/actor/compute_adv,22,0.007437746971845627,1790188023.947189
time/actor/actor/compute_adv,23,0.007119799964129925,1790190345.1758564
time/actor/actor/compute_adv,24,0.0071321772411465645,1790192231.9402578
time/actor/actor/compute_adv,25,0.00697779655456543,1790194494.5516226
time/actor/actor/compute_adv,26,0.008884263224899769,1790196422.549021
time/actor/actor/compute_adv,27,0.007846007123589516,1790198763.1258023
time/actor/actor/compute_adv,28,0.007114484906196594,1790200662.818062
time/actor/actor/compute_adv,29,0.005931029096245766,1790203020.8372135
time/actor/actor/compute_adv,30,0.006183819845318794,1790204922.0608344
time/actor/actor/compute_adv,31,0.007866408675909042,1790207233.7072124
time/actor/actor/compute_adv,32,0.006485749036073685,1790209049.7584682
time/actor/actor/compute_adv,33,0.005896453745663166,1790211340.0828872
time/actor/actor/compute_adv,34,0.005602537654340267,1790213201.0983953
time/actor/actor/compute_adv,35,0.00796058401465416,1790215531.6643095
time/actor/actor/compute_adv,36,0.006509282626211643,1790217491.3395503
time/actor/actor/compute_adv,37,0.00635170005261898,1790219934.286801
time/actor/actor/compute_adv,38,0.005800764076411724,1790221807.0765734
time/actor/run_training,0,39.61913299560547,1790140526.8917916
time/actor/run_training,1,35.048095703125,1790142808.723966
time/actor/run_training,2,36.78440475463867,1790144760.8005571
time/actor/run_training,3,36.31489944458008,1790147136.7497056
time/actor/run_training,4,25.58833885192871,1790149040.7433639
time/actor/run_training,5,25.796974182128906,1790151440.3019931
time/actor/run_training,6,26.33473014831543,1790153440.9015343
time/actor/run_training,7,35.61623764038086,1790155766.739769
time/actor/run_training,8,34.33372116088867,1790157781.2276545
time/actor/run_training,9,37.073089599609375,1790160246.2566943
time/actor/run_training,10,35.18929672241211,1790162152.783128
time/actor/run_training,11,25.840028762817383,1790164564.8599799
time/actor/run_training,12,25.666614532470703,1790166506.7690473
time/actor/run_training,13,35.068416595458984,1790168846.2080593
time/actor/run_training,14,34.970619201660156,1790170823.0831134
time/actor/run_training,15,25.96411895751953,1790173170.1064405
time/actor/run_training,16,25.756271362304688,1790175049.8079715
time/actor/run_training,17,25.367475509643555,1790177366.3378072
time/actor/run_training,18,25.33016586303711,1790179335.9048526
time/actor/run_training,19,34.984169006347656,1790181792.0706687
time/actor/run_training,20,34.61491394042969,1790183748.970147
time/actor/run_training,21,25.73514175415039,1790186103.8867524
time/actor/run_training,22,34.897605895996094,1790188023.9471974
time/actor/run_training,23,36.77239990234375,1790190345.1758769
time/actor/run_training,24,31.826026916503906,1790192231.9402695
time/actor/run_training,25,25.85385513305664,1790194494.5516431
time/actor/run_training,26,34.26717758178711,1790196422.5490294
time/actor/run_training,27,25.771995544433594,1790198763.1258128
time/actor/run_training,28,26.128746032714844,1790200662.8180835
time/actor/run_training,29,35.121978759765625,1790203020.8372345
time/actor/run_training,30,25.594778060913086,1790204922.0608554
time/actor/run_training,31,25.354907989501953,1790207233.7072368
time/actor/run_training,32,25.736783981323242,1790209049.7584798
time/actor/run_training,33,35.09375762939453,1790211340.0829072
time/actor/run_training,34,34.44218444824219,1790213201.0984254
time/actor/run_training,35,25.927053451538086,1790215531.6643295
time/actor/run_training,36,25.769634246826172,1790217491.3395708
time/actor/run_training,37,39.6788330078125,1790219934.2868233
time/actor/run_training,38,25.7388858795166,1790221807.0765798
train/actor/approx_kl,0,0.5480910539627075,1790140526.891809
train/actor/approx_kl,1,0.04232195392251015,1790142808.724599
train/actor/approx_kl,2,0.1646389663219452,1790144760.8005831
train/actor/approx_kl,3,0.04250640422105789,1790147136.750104
train/actor/approx_kl,4,0.06746126711368561,1790149040.743387
train/actor/approx_kl,5,0.06628140807151794,1790151440.3022294
train/actor/approx_kl,6,0.014366703107953072,1790153440.9015594
train/actor/approx_kl,7,0.041491683572530746,1790155766.7403176
train/actor/approx_kl,8,0.049184706062078476,1790157781.2276633
train/actor/approx_kl,9,0.03203585371375084,1790160246.256982
train/actor/approx_kl,10,0.027849096804857254,1790162152.7831507
train/actor/approx_kl,11,0.022215723991394043,1790164564.8601933
train/actor/approx_kl,12,0.011551927775144577,1790166506.7690573
train/actor/approx_kl,13,0.05380076915025711,1790168846.2082982
train/actor/approx_kl,14,0.06120346486568451,1790170823.0831363
train/actor/approx_kl,15,0.05750053748488426,1790173170.106785
train/actor/approx_kl,16,0.03107171319425106,1790175049.8079815
train/actor/approx_kl,17,0.05155617743730545,1790177366.338346
train/actor/approx_kl,18,0.04306820034980774,1790179335.9048834
train/actor/approx_kl,19,0.023391148075461388,1790181792.0710003
train/actor/approx_kl,20,0.020995711907744408,1790183748.9701564
train/actor/approx_kl,21,0.03571811318397522,1790186103.88702
train/actor/approx_kl,22,0.04854549095034599,1790188023.9472067
train/actor/approx_kl,23,0.02047739550471306,1790190345.176151
train/actor/approx_kl,24,0.0667508989572525,1790192231.9402823
train/actor/approx_kl,25,0.05379920452833176,1790194494.5524895
train/actor/approx_kl,26,0.015587749890983105,1790196422.5490525
train/actor/approx_kl,27,0.06581848114728928,1790198763.1260295
train/actor/approx_kl,28,0.05186574161052704,1790200662.8181083
train/actor/approx_kl,29,0.029262244701385498,1790203020.8377852
train/actor/approx_kl,30,0.03619314730167389,1790204922.0608773
train/actor/approx_kl,31,0.012390336021780968,1790207233.707475
train/actor/approx_kl,32,0.03869166225194931,1790209049.7584944
train/actor/approx_kl,33,0.059904057532548904,1790211340.0834382
train/actor/approx_kl,34,0.028788529336452484,1790213201.0984561
train/actor/approx_kl,35,0.10276972502470016,1790215531.66484
train/actor/approx_kl,36,0.03759004548192024,1790217491.339592
train/actor/approx_kl,37,0.026400500908493996,1790219934.287359
train/actor/approx_kl,38,0.04222934693098068,1790221807.076588
train/actor/clip_fraction,0,0.1897117793560028,1790140526.8918204
train/actor/clip_fraction,1,0.09056686609983444,1790142808.72462
train/actor/clip_fraction,2,0.12761034071445465,1790144760.8006048
train/actor/clip_fraction,3,0.07956065237522125,1790147136.7501144
train/actor/clip_fraction,4,0.0786886140704155,1790149040.7434084
train/actor/clip_fraction,5,0.11691851913928986,1790151440.3022406
train/actor/clip_fraction,6,0.06807336211204529,1790153440.9015796
train/actor/clip_fraction,7,0.13514262437820435,1790155766.7403274
train/actor/clip_fraction,8,0.08311983197927475,1790157781.2276714
train/actor/clip_fraction,9,0.09450900554656982,1790160246.2569923
train/actor/clip_fraction,10,0.12183842062950134,1790162152.7831728
train/actor/clip_fraction,11,0.07130128890275955,1790164564.8602102
train/actor/clip_fraction,12,0.05849703773856163,1790166506.769065
train/actor/clip_fraction,13,0.10234197974205017,1790168846.208308
train/actor/clip_fraction,14,0.10834243893623352,1790170823.083156
train/actor/clip_fraction,15,0.09461961686611176,1790173170.1067984
train/actor/clip_fraction,16,0.07199089229106903,1790175049.8080041
train/actor/clip_fraction,17,0.09506870806217194,1790177366.3383696
train/actor/clip_fraction,18,0.09376479685306549,1790179335.9049048
train/actor/clip_fraction,19,0.05826594680547714,1790181792.0710137
train/actor/clip_fraction,20,0.06607531011104584,1790183748.9701643
train/actor/clip_fraction,21,0.09406764805316925,1790186103.8870354
train/actor/clip_fraction,22,0.08284640312194824,1790188023.947215
train/actor/clip_fraction,23,0.08263123780488968,1790190345.176174
train/actor/clip_fraction,24,0.12109172344207764,1790192231.9402936
train/actor/clip_fraction,25,0.09650729596614838,1790194494.552511
train/actor/clip_fraction,26,0.07906731218099594,1790196422.5490615
train/actor/clip_fraction,27,0.14263108372688293,1790198763.1260388
train/actor/clip_fraction,28,0.08594763278961182,1790200662.8181298
train/actor/clip_fraction,29,0.10343123972415924,1790203020.8378086
train/actor/clip_fraction,30,0.07580743730068207,1790204922.0608969
train/actor/clip_fraction,31,0.06995420157909393,1790207233.7075005
train/actor/clip_fraction,32,0.10391145199537277,1790209049.7585075
train/actor/clip_fraction,33,0.09793467074632645,1790211340.083468
train/actor/clip_fraction,34,0.0821390300989151,1790213201.0984774
train/actor/clip_fraction,35,0.15669739246368408,1790215531.6648617
train/actor/clip_fraction,36,0.07497129589319229,1790217491.339612
train/actor/clip_fraction,37,0.09337170422077179,1790219934.2873821
train/actor/clip_fraction,38,0.0775359570980072,1790221807.0765944
train/actor/clipped_ratio,0,0.9710982441902161,1790140526.8918333
train/actor/clipped_ratio,1,0.9955943822860718,1790142808.7246425
train/actor/clipped_ratio,2,0.9807738065719604,1790144760.8006248
train/actor/clipped_ratio,3,0.995283305644989,1790147136.7501228
train/actor/clipped_ratio,4,0.988587498664856,1790149040.7434285
train/actor/clipped_ratio,5,0.9886325597763062,1790151440.3022494
train/actor/clipped_ratio,6,1.0003166198730469,1790153440.901599
train/actor/clipped_ratio,7,0.9920531511306763,1790155766.740336
train/actor/clipped_ratio,8,0.9922884702682495,1790157781.2276793
train/actor/clipped_ratio,9,0.9937608242034912,1790160246.2570016
train/actor/clipped_ratio,10,0.9953887462615967,1790162152.7832012
train/actor/clipped_ratio,11,0.9950109720230103,1790164564.8602262
train/actor/clipped_ratio,12,0.9967503547668457,1790166506.7690723
train/actor/clipped_ratio,13,0.9822549223899841,1790168846.2083166
train/actor/clipped_ratio,14,0.9873678088188171,1790170823.0831766
train/actor/clipped_ratio,15,0.9859523177146912,1790173170.1068103
train/actor/clipped_ratio,16,0.9941922426223755,1790175049.8080115
train/actor/clipped_ratio,17,0.9901416301727295,1790177366.3383913
train/actor/clipped_ratio,18,0.9916491508483887,1790179335.9049244
train/actor/clipped_ratio,19,0.9906309843063354,1790181792.071026
train/actor/clipped_ratio,20,0.9923275709152222,1790183748.970172
train/actor/clipped_ratio,21,0.99103844165802,1790186103.8870482
train/actor/clipped_ratio,22,0.9940528869628906,1790188023.9472232
train/actor/clipped_ratio,23,0.9944324493408203,1790190345.1761951
train/actor/clipped_ratio,24,0.9865285754203796,1790192231.9403043
train/actor/clipped_ratio,25,0.9917195439338684,1790194494.5525322
train/actor/clipped_ratio,26,0.9975207448005676,1790196422.5490696
train/actor/clipped_ratio,27,0.9880915880203247,1790198763.1260471
train/actor/clipped_ratio,28,0.9871609210968018,1790200662.8181493
train/actor/clipped_ratio,29,0.9933551549911499,1790203020.8378289
train/actor/clipped_ratio,30,0.9902856349945068,1790204922.0609164
train/actor/clipped_ratio,31,0.9957035779953003,1790207233.7075207
train/actor/clipped_ratio,32,0.9911892414093018,1790209049.7585196
train/actor/clipped_ratio,33,0.9889825582504272,1790211340.0834978
train/actor/clipped_ratio,34,0.9928401708602905,1790213201.0984983
train/actor/clipped_ratio,35,0.9780833721160889,1790215531.6648831
train/actor/clipped_ratio,36,0.9909542798995972,1790217491.339631
train/actor/clipped_ratio,37,0.993443489074707,1790219934.2874048
train/actor/clipped_ratio,38,0.9923402667045593,1790221807.0766008
train/actor/dual_cliped_ratio,0,0.0,1790140526.8923748
train/actor/dual_cliped_ratio,1,0.0,1790142808.724665
train/actor/dual_cliped_ratio,2,0.0,1790144760.800846
train/actor/dual_cliped_ratio,3,0.0,1790147136.7501314
train/actor/dual_cliped_ratio,4,0.0,1790149040.7439775
train/actor/dual_cliped_ratio,5,0.0,1790151440.3022594
train/actor/dual_cliped_ratio,6,0.0,1790153440.9021344
train/actor/dual_cliped_ratio,7,0.0,1790155766.7403443
train/actor/dual_cliped_ratio,8,0.0,1790157781.228224
train/actor/dual_cliped_ratio,9,0.0,1790160246.2570117
train/actor/dual_cliped_ratio,10,0.0,1790162152.7835507
train/actor/dual_cliped_ratio,11,0.0,1790164564.8602421
train/actor/dual_cliped_ratio,12,0.0,1790166506.7693698
train/actor/dual_cliped_ratio,13,0.0,1790168846.2083254
train/actor/dual_cliped_ratio,14,0.0,1790170823.083484
train/actor/dual_cliped_ratio,15,0.0,1790173170.1068227
train/actor/dual_cliped_ratio,16,0.0,1790175049.8085623
train/actor/dual_cliped_ratio,17,0.0,1790177366.338413
train/actor/dual_cliped_ratio,18,0.0,1790179335.9052339
train/actor/dual_cliped_ratio,19,0.0,1790181792.071038
train/actor/dual_cliped_ratio,20,0.0,1790183748.97072
train/actor/dual_cliped_ratio,21,0.0,1790186103.8870606
train/actor/dual_cliped_ratio,22,0.0,1790188023.9474297
train/actor/dual_cliped_ratio,23,0.0,1790190345.1762161
train/actor/dual_cliped_ratio,24,0.0,1790192231.9405491
train/actor/dual_cliped_ratio,25,0.0,1790194494.5525525
train/actor/dual_cliped_ratio,26,0.0,1790196422.5493011
train/actor/dual_cliped_ratio,27,0.0,1790198763.1260557
train/actor/dual_cliped_ratio,28,0.0,1790200662.818518
train/actor/dual_cliped_ratio,29,0.0,1790203020.8378503
train/actor/dual_cliped_ratio,30,0.0,1790204922.0611715
train/actor/dual_cliped_ratio,31,0.0,1790207233.7075415
train/actor/dual_cliped_ratio,32,0.0,1790209049.7588477
train/actor/dual_cliped_ratio,33,0.0,1790211340.0835192
train/actor/dual_cliped_ratio,34,0.0,1790213201.0990207
train/actor/dual_cliped_ratio,35,0.0,1790215531.6649063
train/actor/dual_cliped_ratio,36,0.0,1790217491.340183
train/actor/dual_cliped_ratio,37,0.0,1790219934.287426
train/actor/dual_cliped_ratio,38,0.0,1790221807.0767987
train/actor/dvac_chunk_factor_std,0,0.08629019558429718,1790140526.8923957
train/actor/dvac_chunk_factor_std,1,0.08859803527593613,1790142808.7246861
train/actor/dvac_chunk_factor_std,2,0.08562944829463959,1790144760.8008695
train/actor/dvac_chunk_factor_std,3,0.0866740494966507,1790147136.75014
train/actor/dvac_chunk_factor_std,4,0.08782711625099182,1790149040.7440207
train/actor/dvac_chunk_factor_std,5,0.08663785457611084,1790151440.302269
train/actor/dvac_chunk_factor_std,6,0.08715338259935379,1790153440.902157
train/actor/dvac_chunk_factor_std,7,0.08984112739562988,1790155766.7403533
train/actor/dvac_chunk_factor_std,8,0.0851573720574379,1790157781.228234
train/actor/dvac_chunk_factor_std,9,0.08565168082714081,1790160246.2570212
train/actor/dvac_chunk_factor_std,10,0.08483447134494781,1790162152.7835832
train/actor/dvac_chunk_factor_std,11,0.08637787401676178,1790164564.8602576
train/actor/dvac_chunk_factor_std,12,0.0862106904387474,1790166506.7693803
train/actor/dvac_chunk_factor_std,13,0.08558571338653564,1790168846.2083335
train/actor/dvac_chunk_factor_std,14,0.0865144431591034,1790170823.083507
train/actor/dvac_chunk_factor_std,15,0.0844009593129158,1790173170.1068351
train/actor/dvac_chunk_factor_std,16,0.08552086353302002,1790175049.808573
train/actor/dvac_chunk_factor_std,17,0.08469559252262115,1790177366.3384335
train/actor/dvac_chunk_factor_std,18,0.08448565751314163,1790179335.9052594
train/actor/dvac_chunk_factor_std,19,0.08417826145887375,1790181792.0710495
train/actor/dvac_chunk_factor_std,20,0.08622344583272934,1790183748.970731
train/actor/dvac_chunk_factor_std,21,0.08406716585159302,1790186103.8870733
train/actor/dvac_chunk_factor_std,22,0.08279955387115479,1790188023.9474392
train/actor/dvac_chunk_factor_std,23,0.08671343326568604,1790190345.176238
train/actor/dvac_chunk_factor_std,24,0.08701663464307785,1790192231.9405696
train/actor/dvac_chunk_factor_std,25,0.0828043594956398,1790194494.5525725
train/actor/dvac_chunk_factor_std,26,0.08479326218366623,1790196422.5493102
train/actor/dvac_chunk_factor_std,27,0.08494002372026443,1790198763.1260636
train/actor/dvac_chunk_factor_std,28,0.08511300384998322,1790200662.8185406
train/actor/dvac_chunk_factor_std,29,0.08856399357318878,1790203020.837872
train/actor/dvac_chunk_factor_std,30,0.08629836142063141,1790204922.0611863
train/actor/dvac_chunk_factor_std,31,0.08181002736091614,1790207233.707562
train/actor/dvac_chunk_factor_std,32,0.08619793504476547,1790209049.7588644
train/actor/dvac_chunk_factor_std,33,0.0824156403541565,1790211340.083541
train/actor/dvac_chunk_factor_std,34,0.08594465255737305,1790213201.0990415
train/actor/dvac_chunk_factor_std,35,0.08463054895401001,1790215531.664926
train/actor/dvac_chunk_factor_std,36,0.0852561965584755,1790217491.3402035
train/actor/dvac_chunk_factor_std,37,0.08333899080753326,1790219934.2874477
train/actor/dvac_chunk_factor_std,38,0.08406778424978256,1790221807.076806
train/actor/dvac_group_count,0,32.0,1790140526.8924134
train/actor/dvac_group_count,1,32.0,1790142808.724706
train/actor/dvac_group_count,2,32.0,1790144760.8008907
train/actor/dvac_group_count,3,32.0,1790147136.7501483
train/actor/dvac_group_count,4,32.0,1790149040.7440448
train/actor/dvac_group_count,5,32.0,1790151440.302277
train/actor/dvac_group_count,6,32.0,1790153440.902179
train/actor/dvac_group_count,7,32.0,1790155766.7403612
train/actor/dvac_group_count,8,32.0,1790157781.2282424
train/actor/dvac_group_count,9,32.0,1790160246.2570305
train/actor/dvac_group_count,10,32.0,1790162152.7836072
train/actor/dvac_group_count,11,32.0,1790164564.8602743
train/actor/dvac_group_count,12,32.0,1790166506.7693894
train/actor/dvac_group_count,13,32.0,1790168846.2083423
train/actor/dvac_group_count,14,32.0,1790170823.0835273
train/actor/dvac_group_count,15,32.0,1790173170.1068478
train/actor/dvac_group_count,16,32.0,1790175049.8085816
train/actor/dvac_group_count,17,32.0,1790177366.338456
train/actor/dvac_group_count,18,32.0,1790179335.905281
train/actor/dvac_group_count,19,32.0,1790181792.071061
train/actor/dvac_group_count,20,32.0,1790183748.9707396
train/actor/dvac_group_count,21,32.0,1790186103.887086
train/actor/dvac_group_count,22,32.0,1790188023.9474487
train/actor/dvac_group_count,23,32.0,1790190345.176259
train/actor/dvac_group_count,24,32.0,1790192231.940583
train/actor/dvac_group_count,25,32.0,1790194494.5525942
train/actor/dvac_group_count,26,32.0,1790196422.5493186
train/actor/dvac_group_count,27,32.0,1790198763.1260722
train/actor/dvac_group_count,28,32.0,1790200662.8185632
train/actor/dvac_group_count,29,32.0,1790203020.8378918
train/actor/dvac_group_count,30,32.0,1790204922.0611997
train/actor/dvac_group_count,31,32.0,1790207233.7075827
train/actor/dvac_group_count,32,32.0,1790209049.7588773
train/actor/dvac_group_count,33,32.0,1790211340.0835607
train/actor/dvac_group_count,34,32.0,1790213201.0990636
train/actor/dvac_group_count,35,32.0,1790215531.6649468
train/actor/dvac_group_count,36,32.0,1790217491.3402255
train/actor/dvac_group_count,37,32.0,1790219934.2874684
train/actor/dvac_group_count,38,32.0,1790221807.0768127
train/actor/dvac_local_center_error,0,2.384185791015625e-07,1790140526.8924263
train/actor/dvac_local_center_error,1,2.384185791015625e-07,1790142808.7247255
train/actor/dvac_local_center_error,2,2.384185791015625e-07,1790144760.8009136
train/actor/dvac_local_center_error,3,2.980232238769531e-07,1790147136.7501569
train/actor/dvac_local_center_error,4,2.384185791015625e-07,1790149040.744068
train/actor/dvac_local_center_error,5,2.384185791015625e-07,1790151440.3022869
train/actor/dvac_local_center_error,6,3.5762786865234375e-07,1790153440.9022012
train/actor/dvac_local_center_error,7,2.384185791015625e-07,1790155766.74037
train/actor/dvac_local_center_error,8,2.384185791015625e-07,1790157781.2282512
train/actor/dvac_local_center_error,9,2.384185791015625e-07,1790160246.2570395
train/actor/dvac_local_center_error,10,2.384185791015625e-07,1790162152.783629
train/actor/dvac_local_center_error,11,2.384185791015625e-07,1790164564.86029
train/actor/dvac_local_center_error,12,2.384185791015625e-07,1790166506.7693973
train/actor/dvac_local_center_error,13,2.384185791015625e-07,1790168846.2083507
train/actor/dvac_local_center_error,14,2.384185791015625e-07,1790170823.083547
train/actor/dvac_local_center_error,15,2.384185791015625e-07,1790173170.1068609
train/actor/dvac_local_center_error,16,2.384185791015625e-07,1790175049.8085902
train/actor/dvac_local_center_error,17,2.384185791015625e-07,1790177366.3384757
train/actor/dvac_local_center_error,18,2.384185791015625e-07,1790179335.905301
train/actor/dvac_local_center_error,19,2.384185791015625e-07,1790181792.0710719
train/actor/dvac_local_center_error,20,2.384185791015625e-07,1790183748.9707491
train/actor/dvac_local_center_error,21,2.384185791015625e-07,1790186103.8870988
train/actor/dvac_local_center_error,22,2.384185791015625e-07,1790188023.9474576
train/actor/dvac_local_center_error,23,2.384185791015625e-07,1790190345.1762803
train/actor/dvac_local_center_error,24,2.384185791015625e-07,1790192231.9405987
train/actor/dvac_local_center_error,25,2.384185791015625e-07,1790194494.5526147
train/actor/dvac_local_center_error,26,2.384185791015625e-07,1790196422.5493267
train/actor/dvac_local_center_error,27,2.384185791015625e-07,1790198763.1260805
train/actor/dvac_local_center_error,28,2.384185791015625e-07,1790200662.818584
train/actor/dvac_local_center_error,29,1.7881393432617188e-07,1790203020.837912
train/actor/dvac_local_center_error,30,2.384185791015625e-07,1790204922.0612128
train/actor/dvac_local_center_error,31,2.384185791015625e-07,1790207233.7076023
train/actor/dvac_local_center_error,32,1.7881393432617188e-07,1790209049.7588887
train/actor/dvac_local_center_error,33,2.384185791015625e-07,1790211340.0835805
train/actor/dvac_local_center_error,34,2.384185791015625e-07,1790213201.0990849
train/actor/dvac_local_center_error,35,2.384185791015625e-07,1790215531.6649694
train/actor/dvac_local_center_error,36,1.7881393432617188e-07,1790217491.3402464
train/actor/dvac_local_center_error,37,2.384185791015625e-07,1790219934.2874875
train/actor/dvac_local_center_error,38,2.384185791015625e-07,1790221807.0768197
train/actor/dvac_negative_adv_mass_ratio,0,1.0008766651153564,1790140526.8924384
train/actor/dvac_negative_adv_mass_ratio,1,1.0049031972885132,1790142808.7247465
train/actor/dvac_negative_adv_mass_ratio,2,1.0061140060424805,1790144760.8009346
train/actor/dvac_negative_adv_mass_ratio,3,1.0045021772384644,1790147136.7501655
train/actor/dvac_negative_adv_mass_ratio,4,1.0100152492523193,1790149040.7440886
train/actor/dvac_negative_adv_mass_ratio,5,1.0127452611923218,1790151440.3022964
train/actor/dvac_negative_adv_mass_ratio,6,0.9973868131637573,1790153440.9022207
train/actor/dvac_negative_adv_mass_ratio,7,0.9984489679336548,1790155766.7403781
train/actor/dvac_negative_adv_mass_ratio,8,1.0064643621444702,1790157781.2282588
train/actor/dvac_negative_adv_mass_ratio,9,1.006074070930481,1790160246.257049
train/actor/dvac_negative_adv_mass_ratio,10,1.0079433917999268,1790162152.7836492
train/actor/dvac_negative_adv_mass_ratio,11,1.0108782052993774,1790164564.860306
train/actor/dvac_negative_adv_mass_ratio,12,1.0044993162155151,1790166506.7694054
train/actor/dvac_negative_adv_mass_ratio,13,1.00795316696167,1790168846.2083583
train/actor/dvac_negative_adv_mass_ratio,14,1.0064313411712646,1790170823.0835686
train/actor/dvac_negative_adv_mass_ratio,15,1.0050699710845947,1790173170.1068726
train/actor/dvac_negative_adv_mass_ratio,16,1.008257508277893,1790175049.8085985
