tag,round,raw_step,value,wall_time
env/return,133,132,0.5625,1789206309.1888988
env/return,134,133,0.4609375,1789206914.5611637
env/return,135,134,0.578125,1789207808.298687
env/return,136,135,0.453125,1789208419.8131957
env/return,137,136,0.6328125,1789209043.0581465
env/return,138,137,0.59375,1789209691.904565
env/return,139,138,0.515625,1789210317.4852786
env/return,140,139,0.5078125,1789211229.0805964
env/return,141,140,0.484375,1789211837.7273676
env/success_once,1,0,0.3046875,1789118871.8231525
env/success_once,2,1,0.3359375,1789119479.3328388
env/success_once,3,2,0.296875,1789120098.637507
env/success_once,4,3,0.3671875,1789120739.134093
env/success_once,5,4,0.4453125,1789121575.2917304
env/success_once,6,5,0.3046875,1789122180.001631
env/success_once,7,6,0.3828125,1789122785.4119008
env/success_once,8,7,0.3125,1789123373.8655882
env/success_once,9,8,0.4296875,1789123984.3207364
env/success_once,10,9,0.390625,1789124851.2122133
env/success_once,11,10,0.328125,1789125477.141594
env/success_once,12,11,0.453125,1789126078.8128276
env/success_once,13,12,0.484375,1789126685.0835145
env/success_once,14,13,0.4296875,1789127274.1252217
env/success_once,15,14,0.296875,1789128158.325919
env/success_once,16,15,0.453125,1789128758.7429469
env/success_once,17,16,0.390625,1789129352.2736676
env/success_once,18,17,0.453125,1789129953.811979
env/success_once,19,18,0.4921875,1789130551.5780177
env/success_once,20,19,0.359375,1789131429.021892
env/success_once,21,20,0.4921875,1789132044.3036597
env/success_once,22,21,0.4375,1789132628.947106
env/success_once,23,22,0.3671875,1789133232.4481583
env/success_once,24,23,0.4765625,1789133823.5987961
env/success_once,25,24,0.46875,1789134669.3190727
env/success_once,26,25,0.4296875,1789135268.9163234
env/success_once,27,26,0.4921875,1789135861.5370579
env/success_once,28,27,0.3203125,1789136470.3491359
env/success_once,29,28,0.4921875,1789137095.8241897
env/success_once,30,29,0.4140625,1789137999.7328315
env/success_once,31,30,0.3984375,1789138621.3940396
env/success_once,32,31,0.5390625,1789139225.954034
env/success_once,33,32,0.4765625,1789139815.3579998
env/success_once,34,33,0.5859375,1789140404.2495692
env/success_once,35,34,0.4609375,1789141262.5
env/success_once,36,35,0.515625,1789141873.1144123
env/success_once,37,36,0.5625,1789142463.936929
env/success_once,38,37,0.625,1789143047.4301891
env/success_once,39,38,0.5,1789143652.2350035
env/success_once,40,39,0.4375,1789144560.1425228
env/success_once,41,40,0.5859375,1789145155.891073
env/success_once,42,41,0.4609375,1789145749.60593
env/success_once,43,42,0.4140625,1789146363.0045934
env/success_once,44,43,0.46875,1789146957.302874
env/success_once,45,44,0.4609375,1789147834.2218218
env/success_once,46,45,0.6328125,1789148448.3416328
env/success_once,47,46,0.59375,1789149053.0210347
env/success_once,48,47,0.578125,1789149672.468474
env/success_once,49,48,0.59375,1789150270.5478022
env/success_once,50,49,0.46875,1789151188.0295813
env/success_once,51,50,0.640625,1789151794.8093283
env/success_once,52,51,0.6171875,1789152418.2562053
env/success_once,53,52,0.6015625,1789153005.4047942
env/success_once,54,53,0.5703125,1789153599.3556292
env/success_once,55,54,0.515625,1789154459.437022
env/success_once,56,55,0.3828125,1789155084.2850344
env/success_once,57,56,0.6015625,1789155702.806691
env/success_once,58,57,0.625,1789156304.592205
env/success_once,59,58,0.5390625,1789156909.9027781
env/success_once,60,59,0.5625,1789157790.5538547
env/success_once,61,60,0.6015625,1789158387.5710027
env/success_once,62,61,0.7265625,1789158983.8618803
env/success_once,63,62,0.7265625,1789159574.268664
