unix_time,cgroup_current_bytes,cgroup_high_bytes,cgroup_max_bytes,event_high,event_max,event_oom,event_oom_kill,anon_bytes,file_bytes,shmem_bytes,inactive_file_bytes,active_file_bytes,slab_reclaimable_bytes,pgscan,pgsteal,refault_file,psi_some_avg10,psi_full_avg10,gpu0_used_mib,gpu0_util_pct,gpu1_used_mib,gpu1_util_pct,env_rss_kib,actor_rss_kib,rollout_rss_kib,driver_rss_kib,ray_system_rss_kib,matched_total_rss_kib,compute_process_count
1787573770,55048581120,253403070464,257698037760,0,0,0,0,44082614272,10275397632,296697856,1049919488,8932880384,65715416,0,0,7842,0.00,0.00,19519,59,19602,61,23594316,1420,1416,1522296,2931564,28051012,8
1787573772,55050317824,253403070464,257698037760,0,0,0,0,44082647040,10275397632,296697856,1049919488,8932880384,65710032,0,0,7842,0.00,0.00,19519,31,19602,0,23594228,1368,1396,1522308,2932072,28051372,8
1787573774,55051296768,253403070464,257698037760,0,0,0,0,44083572736,10275397632,296697856,1049919488,8932880384,65716688,0,0,7842,0.00,0.00,19519,61,19602,13,23594260,1344,1380,1522356,2933032,28052372,8
1787573777,55052492800,253403070464,257698037760,0,0,0,0,44083019776,10275401728,296697856,1049919488,8932880384,65712920,0,0,7842,0.00,0.00,19519,100,19602,0,23594212,1384,1412,1522284,2932320,28051612,8
1787573779,55050317824,253403070464,257698037760,0,0,0,0,44082561024,10275401728,296697856,1049919488,8932880384,65714184,0,0,7842,0.00,0.00,19519,36,19602,0,23594240,1392,1328,1522320,2931868,28051148,8
1787573781,55052357632,253403070464,257698037760,0,0,0,0,44082872320,10275401728,296697856,1049923584,8932880384,65718576,0,0,7842,0.00,0.00,19519,0,19602,0,23594240,1348,1356,1522276,2932208,28051428,8
1787573783,55051632640,253403070464,257698037760,0,0,0,0,44082794496,10275401728,296697856,1049923584,8932880384,65719232,0,0,7842,0.00,0.00,19519,100,19602,35,23594204,1336,1396,1522388,2932504,28051828,8
1787573786,55053676544,253403070464,257698037760,0,0,0,0,44082671616,10275401728,296697856,1049923584,8932880384,65735648,0,0,7842,0.00,0.00,19519,33,19602,0,23594256,1344,1376,1522328,2932396,28051700,8
1787573788,55053201408,253403070464,257698037760,0,0,0,0,44083814400,10275401728,296697856,1049923584,8932880384,65729992,0,0,7842,0.00,0.00,19519,60,19602,73,23594284,1352,1376,1522304,2933132,28052448,8
1787573790,55053103104,253403070464,257698037760,0,0,0,0,44083761152,10275426304,296697856,1049948160,8932880384,65731776,0,0,7842,0.00,0.00,19519,71,19602,41,23594308,1332,1368,1522328,2933308,28052644,8
1787573793,55052341248,253403070464,257698037760,0,0,0,0,44082872320,10275741696,296697856,1049980928,8932880384,65720576,0,0,7842,0.00,0.00,19519,38,19602,0,23594224,1424,1352,1522264,2932396,28051660,8
1787573795,55051452416,253403070464,257698037760,0,0,0,0,44082606080,10275758080,296697856,1050136576,8932880384,65727792,0,0,7842,0.00,0.00,19519,0,19602,69,23594244,1396,1388,1522316,2931888,28051232,8
1787573797,55052898304,253403070464,257698037760,0,0,0,0,44082733056,10275876864,296697856,1050234880,8932880384,65718936,0,0,7842,0.00,0.00,19519,100,19602,0,23594216,1352,1420,1522328,2931952,28051268,8
1787573799,55050731520,253403070464,257698037760,0,0,0,0,44082565120,10275876864,296697856,1050300416,8932880384,65717256,0,0,7842,0.00,0.00,19519,0,19602,0,23594260,1352,1352,1522356,2931676,28050996,8
1787573802,55050645504,253403070464,257698037760,0,0,0,0,44082499584,10275880960,296697856,1050329088,8932880384,65720056,0,0,7842,0.00,0.00,19519,18,19602,0,23594256,1420,1332,1522324,2931560,28050892,8
1787573804,55052201984,253403070464,257698037760,0,0,0,0,44083269632,10275880960,296697856,1050357760,8932880384,65721280,0,0,7842,0.00,0.00,19519,100,19602,67,23594208,1432,1344,1522248,2932296,28051528,8
1787573806,55050645504,253403070464,257698037760,0,0,0,0,44082946048,10275880960,296697856,1050394624,8932880384,65719792,0,0,7842,0.00,0.00,19519,0,19602,18,23594240,1388,1420,1522268,2932120,28051436,8
1787573809,55052709888,253403070464,257698037760,0,0,0,0,44082495488,10275885056,296697856,1050402816,8932880384,65715392,0,0,7842,0.00,0.00,19519,0,19602,0,23594236,1416,1420,1522248,2932448,28051768,8
1787573811,55052300288,253403070464,257698037760,0,0,0,0,44082638848,10275885056,296697856,1050406912,8932880384,65710552,0,0,7842,0.00,0.00,19519,22,19602,0,23594240,1368,1428,1522328,2932820,28052184,8
1787573813,55052161024,253403070464,257698037760,0,0,0,0,44082368512,10275885056,296697856,1050406912,8932880384,65713072,0,0,7842,0.00,0.00,19519,0,19602,63,23594256,1420,1392,1522324,2932176,28051568,8
1787573815,55051026432,253403070464,257698037760,0,0,0,0,44082200576,10275885056,296697856,1050406912,8932880384,65716208,0,0,7842,0.00,0.00,19519,0,19602,0,23594244,1328,1384,1522324,2932140,28051420,8
1787573818,55052324864,253403070464,257698037760,0,0,0,0,44082008064,10275885056,296697856,1050406912,8932880384,65720552,0,0,7842,0.00,0.00,19519,0,19602,0,23594260,1416,1332,1522316,2932872,28052196,8
1787573820,55050481664,253403070464,257698037760,0,0,0,0,44082962432,10275885056,296697856,1050406912,8932880384,65712456,0,0,7842,0.00,0.00,19519,0,19602,100,23594256,1392,1420,1522288,2932736,28052092,8
1787573822,55052951552,253403070464,257698037760,0,0,0,0,44082696192,10275885056,296697856,1050406912,8932880384,65713496,0,0,7842,0.00,0.00,19519,78,19602,0,23594288,1340,1376,1522316,2932768,28052088,8
1787573825,55053402112,253403070464,257698037760,0,0,0,0,44082102272,10275885056,296697856,1050406912,8932880384,65718688,0,0,7842,0.00,0.00,19519,46,19602,62,23594248,1392,1416,1522280,2932400,28051736,8
1787573827,55050784768,253403070464,257698037760,0,0,0,0,44081827840,10275889152,296697856,1050406912,8932880384,65712352,0,0,7842,0.00,0.00,19519,65,19602,0,23594316,1368,1416,1522316,2932448,28051864,8
1787573829,55049916416,253403070464,257698037760,0,0,0,0,44082171904,10275889152,296697856,1050406912,8932880384,65714272,0,0,7842,0.00,0.00,19519,75,19602,0,23594264,1380,1364,1522276,2932520,28051804,8
1787573831,55051538432,253403070464,257698037760,0,0,0,0,44081332224,10275889152,296697856,1050411008,8932880384,65715016,0,0,7842,0.00,0.00,19519,0,19602,16,23594240,1448,1384,1522324,2931584,28050980,8
1787573834,55051591680,253403070464,257698037760,0,0,0,0,44082761728,10275889152,296697856,1050411008,8932880384,65722816,0,0,7842,0.00,0.00,19519,17,19602,35,23594220,1448,1416,1522328,2932584,28051996,8
1787573836,55051493376,253403070464,257698037760,0,0,0,0,44082671616,10275889152,296697856,1050411008,8932880384,65713512,0,0,7842,0.00,0.00,19519,18,19602,88,23594248,1452,1340,1522304,2932304,28051648,8
1787573838,55052972032,253403070464,257698037760,0,0,0,0,44082360320,10275889152,296697856,1050411008,8932880384,65717560,0,0,7842,0.00,0.00,19519,67,19602,0,23594260,1368,1352,1522352,2931980,28051312,8
1787573841,55051362304,253403070464,257698037760,0,0,0,0,44081881088,10275893248,296697856,1050415104,8932880384,65721424,0,0,7842,0.00,0.00,19519,0,19602,31,23594292,1356,1420,1522360,2931768,28051196,8
1787573843,55051452416,253403070464,257698037760,0,0,0,0,44081078272,10275893248,296697856,1050415104,8932880384,65715600,0,0,7842,0.00,0.00,19519,76,19602,0,23594228,1348,1380,1522260,2931648,28050864,8
1787573845,55050985472,253403070464,257698037760,0,0,0,0,44081614848,10275893248,296697856,1050415104,8932880384,65720472,0,0,7842,0.00,0.00,19519,100,19602,6,23594220,1452,1348,1522312,2931460,28050792,8
1787573847,55050563584,253403070464,257698037760,0,0,0,0,44081762304,10275893248,296697856,1050415104,8932880384,65713960,0,0,7842,0.00,0.00,19519,53,19602,0,23594244,1340,1416,1522352,2931364,28050716,8
1787573850,55052382208,253403070464,257698037760,0,0,0,0,44082982912,10275913728,296697856,1050419200,8932880384,65711392,0,0,7842,0.00,0.00,19519,32,19602,84,23594252,1348,1348,1522248,2932692,28051888,8
1787573852,55050678272,253403070464,257698037760,0,0,0,0,44082319360,10275938304,296697856,1050439680,8932880384,65712832,0,0,7842,0.00,0.00,19519,95,19602,76,23594292,1336,1376,1522316,2932372,28051692,8
1787573854,55051280384,253403070464,257698037760,0,0,0,0,44082425856,10276098048,296697856,1050497024,8932880384,65711824,0,0,7842,0.00,0.00,19519,0,19602,0,23594292,1344,1388,1522312,2932280,28051616,8
1787573856,55050321920,253403070464,257698037760,0,0,0,0,44082462720,10276229120,296697856,1050677248,8932880384,65710896,0,0,7842,0.00,0.00,19519,57,19602,71,23594232,1376,1336,1522352,2931768,28051064,8
1787573859,55051988992,253403070464,257698037760,0,0,0,0,44082589696,10276229120,296697856,1050693632,8932880384,65709288,0,0,7842,0.00,0.00,19519,0,19602,55,23594288,1344,1388,1522316,2932308,28051644,8
1787573861,54581784576,253403070464,257698037760,0,0,0,0,43613544448,10276229120,296697856,1050714112,8932880384,65707432,0,0,7842,0.00,0.00,19519,34,16366,62,23135900,1448,1448,1522304,2932428,27593528,8
1787573863,54039298048,253403070464,257698037760,0,0,0,0,43072495616,10276265984,296697856,1050734592,8932880384,65710896,0,0,7842,0.00,0.00,15635,0,15718,0,22603744,1376,1340,1522316,2933072,27061848,8
1787573865,54038503424,253403070464,257698037760,0,0,0,0,43072851968,10276265984,296697856,1050755072,8932880384,65713504,0,0,7842,0.00,0.00,15635,0,15718,0,22603808,1372,1420,1522332,2933336,27062268,8
1787573868,54037991424,253403070464,257698037760,0,0,0,0,43072512000,10276265984,296697856,1050779648,8932880384,65710752,0,0,7842,0.00,0.00,15635,0,15718,0,22603748,1372,1360,1522304,2932796,27061580,8
1787573870,54900477952,253403070464,257698037760,0,0,0,0,43932319744,10276270080,296697856,1050791936,8932880384,65711160,0,0,7842,0.00,0.00,15635,0,15718,0,23444016,1340,1392,1522348,2932152,27901248,8
1787573872,54105444352,253403070464,257698037760,0,0,0,0,43139358720,10276270080,296697856,1050791936,8932880384,65712816,0,0,7842,0.00,0.00,15837,4,15718,4,22603776,1364,1392,1522292,2932220,27061044,8
1787573875,54039060480,253403070464,257698037760,0,0,0,0,43071778816,10276270080,296697856,1050791936,8932880384,65714360,0,0,7842,0.00,0.00,16187,82,16222,38,22603788,1396,1344,1522320,2932184,27061032,8
1787573877,54038503424,253403070464,257698037760,0,0,0,0,43071598592,10276274176,296697856,1050791936,8932880384,65716808,0,0,7842,0.00,0.00,16187,0,16270,0,22603780,1424,1344,1522284,2931932,27060764,8
1787573879,54040166400,253403070464,257698037760,0,0,0,0,43072667648,10276274176,296697856,1050791936,8932880384,65714536,0,0,7842,0.00,0.00,16901,0,16984,0,22603800,1416,1364,1522264,2932504,27061348,8
1787573882,54718857216,253403070464,257698037760,0,0,0,0,43783077888,10276274176,296697856,1050796032,8932880384,65710224,0,0,7842,0.00,0.00,16997,0,17080,2,23023840,1376,1344,1522280,2932832,27481672,8
1787573884,54040858624,253403070464,257698037760,0,0,0,0,43071545344,10276274176,296697856,1050796032,8932880384,65712088,0,0,7842,0.00,0.00,17711,0,17336,3,22603824,1368,1348,1522352,2932136,27061028,8
1787573886,54100393984,253403070464,257698037760,0,0,0,0,43166875648,10276278272,296697856,1050800128,8932880384,65711968,0,0,7842,0.00,0.00,17805,3,17794,10,22813796,1376,1428,1522316,2932116,27271032,8
1787573888,54618963968,253403070464,257698037760,0,0,0,0,43650392064,10276278272,296697856,1050800128,8932880384,65718936,0,0,7842,0.00,0.00,17805,1,17888,0,23168368,1388,1368,1522288,2931976,27625388,8
1787573891,55006023680,253403070464,257698037760,0,0,0,0,44033679360,10276278272,296697856,1050800128,8932880384,65715584,0,0,7842,0.00,0.00,18519,0,18346,0,23572160,1376,1380,1522304,2932432,28029652,8
1787573893,55170912256,253403070464,257698037760,0,0,0,0,44201607168,10276278272,296697856,1050800128,8932880384,65710904,0,0,7842,0.00,0.00,19519,0,18976,91,23709648,1328,1416,1522280,2933236,28167908,8
1787573895,55172841472,253403070464,257698037760,0,0,0,0,44205699072,10276278272,296697856,1050800128,8932880384,65714992,0,0,7842,0.00,0.00,19519,99,19602,67,23709540,1372,1392,1522364,2933424,28168092,8
1787573897,55172800512,253403070464,257698037760,0,0,0,0,44205355008,10276278272,296697856,1050800128,8932880384,65706808,0,0,7842,0.00,0.00,19519,100,19602,0,23709588,1388,1376,1522324,2933256,28167932,8
1787573900,55174451200,253403070464,257698037760,0,0,0,0,44205256704,10276278272,296697856,1050800128,8932880384,65713920,0,0,7842,0.00,0.00,19519,11,19602,57,23709596,1344,1376,1522328,2933140,28167784,8
1787573902,55174516736,253403070464,257698037760,0,0,0,0,44204605440,10276282368,296697856,1050800128,8932880384,65721968,0,0,7842,0.00,0.00,19519,0,19602,2,23709644,1388,1340,1522280,2932404,28167056,8
1787573904,55176036352,253403070464,257698037760,0,0,0,0,44204630016,10276282368,296697856,1050800128,8932880384,65717824,0,0,7842,0.00,0.00,19519,0,19602,0,23709568,1392,1372,1522292,2932340,28166964,8
1787573907,55173349376,253403070464,257698037760,0,0,0,0,44204826624,10276282368,296697856,1050800128,8932880384,65718624,0,0,7842,0.00,0.00,19519,0,19602,100,23709544,1336,1392,1522276,2932372,28166920,8
1787573909,55175286784,253403070464,257698037760,0,0,0,0,44205604864,10276302848,296697856,1050820608,8932880384,65718176,0,0,7842,0.00,0.00,19519,0,19602,66,23709624,1424,1368,1522308,2933520,28168244,8
1787573911,55174922240,253403070464,257698037760,0,0,0,0,44206215168,10276306944,296697856,1050824704,8932880384,65715144,0,0,7842,0.00,0.00,19519,59,19602,90,23709592,1412,1420,1522280,2933856,28168560,8
1787573913,55176630272,253403070464,257698037760,0,0,0,0,44206157824,10276487168,296697856,1050894336,8932880384,65713784,0,0,7842,0.00,0.00,19519,0,19602,69,23709560,1376,1392,1522296,2933776,28168400,8
1787573916,55177785344,253403070464,257698037760,0,0,0,0,44205375488,10276593664,296697856,1050943488,8932880384,65716608,0,0,7842,0.00,0.00,19519,19,19602,75,23709620,1428,1336,1522312,2933104,28167800,8
1787573918,55175892992,253403070464,257698037760,0,0,0,0,44204658688,10276593664,296697856,1051004928,8932880384,65718704,0,0,7842,0.00,0.00,19519,0,19602,0,23709552,1384,1372,1522328,2932324,28166960,8
1787573920,55174561792,253403070464,257698037760,0,0,0,0,44204658688,10276593664,296697856,1051025408,8932880384,65713320,0,0,7842,0.00,0.00,19519,0,19602,100,23709540,1356,1344,1522288,2932476,28167004,8
1787573923,55177216000,253403070464,257698037760,0,0,0,0,44204793856,10276593664,296697856,1051062272,8932880384,65718112,0,0,7842,0.00,0.00,19519,33,19602,30,23709648,1388,1416,1522332,2932448,28167232,8
1787573925,55174877184,253403070464,257698037760,0,0,0,0,44205629440,10276593664,296697856,1051103232,8932880384,65719504,0,0,7842,0.00,0.00,19519,0,19602,100,23709628,1352,1372,1522336,2933308,28167996,8
1787573927,55176101888,253403070464,257698037760,0,0,0,0,44205621248,10276597760,296697856,1051103232,8932880384,65711816,0,0,7842,0.00,0.00,19519,0,19602,56,23709564,1428,1380,1522284,2933356,28168012,8
1787573929,55174455296,253403070464,257698037760,0,0,0,0,44205162496,10276601856,296697856,1051107328,8932880384,65711384,0,0,7842,0.00,0.00,19519,49,19602,0,23709596,1384,1416,1522336,2932900,28167632,8
1787573932,55177355264,253403070464,257698037760,0,0,0,0,44204924928,10276605952,296697856,1051119616,8932880384,65720168,0,0,7842,0.00,0.00,19519,0,19602,0,23709572,1424,1368,1522300,2932824,28167488,8
1787573934,55175106560,253403070464,257698037760,0,0,0,0,44204953600,10276605952,296697856,1051123712,8932880384,65716040,0,0,7842,0.00,0.00,19519,0,19602,10,23709572,1380,1380,1522292,2932456,28167080,8
1787573936,55175319552,253403070464,257698037760,0,0,0,0,44204826624,10276605952,296697856,1051127808,8932880384,65715448,0,0,7842,0.00,0.00,19519,25,19602,100,23709544,1392,1424,1522360,2932584,28167304,8
1787573938,55175974912,253403070464,257698037760,0,0,0,0,44205629440,10276605952,296697856,1051127808,8932880384,65722080,0,0,7842,0.00,0.00,19519,64,19602,18,23709580,1344,1380,1522376,2934688,28169368,8
1787573941,55174598656,253403070464,257698037760,0,0,0,0,44205547520,10276605952,296697856,1051127808,8932880384,65715640,0,0,7842,0.00,0.00,19519,0,19602,0,23709572,1368,1324,1522364,2935188,28169816,8
1787573943,55174733824,253403070464,257698037760,0,0,0,0,44204797952,10276605952,296697856,1051127808,8932880384,65715696,0,0,7842,0.00,0.00,19519,27,19602,93,23709568,1388,1416,1522336,2934376,28169084,8
1787573945,55172853760,253403070464,257698037760,0,0,0,0,44204892160,10276605952,296697856,1051127808,8932880384,65718424,0,0,7842,0.00,0.00,19519,7,19602,25,23709616,1420,1372,1522396,2934336,28169140,8
1787573948,55175122944,253403070464,257698037760,0,0,0,0,44204949504,10276605952,296697856,1051127808,8932880384,65721696,0,0,7842,0.00,0.00,19519,0,19602,74,23709588,1416,1392,1522296,2934268,28168960,8
1787573950,55173906432,253403070464,257698037760,0,0,0,0,44205043712,10276605952,296697856,1051127808,8932880384,65720080,0,0,7842,0.00,0.00,19519,0,19602,0,23709576,1380,1428,1522324,2934228,28168936,8
1787573952,55175954432,253403070464,257698037760,0,0,0,0,44204625920,10276610048,296697856,1051127808,8932880384,65721392,0,0,7842,0.00,0.00,19519,96,19602,100,23709620,1368,1432,1522340,2933892,28168652,8
1787573954,55175024640,253403070464,257698037760,0,0,0,0,44205592576,10276610048,296697856,1051131904,8932880384,65717984,0,0,7842,0.00,0.00,19519,100,19602,98,23709564,1452,1392,1522312,2934996,28169716,8
1787573957,55176232960,253403070464,257698037760,0,0,0,0,44205785088,10276610048,296697856,1051131904,8932880384,65722912,0,0,7842,0.00,0.00,19519,0,19602,0,23709568,1424,1428,1522396,2934872,28169688,8
1787573959,55175913472,253403070464,257698037760,0,0,0,0,44205633536,10276610048,296697856,1051131904,8932880384,65723008,0,0,7842,0.00,0.00,19519,73,19602,22,23709580,1372,1380,1522284,2934876,28169492,8
1787573961,55175315456,253403070464,257698037760,0,0,0,0,44205330432,10276610048,296697856,1051131904,8932880384,65720296,0,0,7842,0.00,0.00,19519,63,19602,7,23709644,1348,1372,1522296,2934512,28169172,8
1787573964,55175233536,253403070464,257698037760,0,0,0,0,44205948928,10276610048,296697856,1051131904,8932880384,65721816,0,0,7842,0.00,0.00,19519,0,19602,45,23709568,1380,1392,1522320,2934620,28169280,8
1787573966,55175741440,253403070464,257698037760,0,0,0,0,44205764608,10276610048,296697856,1051131904,8932880384,65717504,0,0,7842,0.00,0.00,19519,40,19602,0,23709580,1420,1376,1522320,2934796,28169492,8
1787573968,55174176768,253403070464,257698037760,0,0,0,0,44205502464,10276614144,296697856,1051136000,8932880384,65718816,0,0,7842,0.00,0.00,19519,36,19602,0,23709536,1432,1380,1522292,2935408,28170048,8
1787573970,54882250752,253403070464,257698037760,0,0,0,0,43850960896,10276634624,296697856,1051156480,8932880384,65721960,0,0,7842,0.00,0.00,16283,0,19602,48,23362288,1356,1392,1522336,2935412,27822784,8
1787573973,54820765696,253403070464,257698037760,0,0,0,0,43850985472,10276818944,296697856,1051201536,8932880384,65714072,0,0,7842,0.00,0.00,16283,100,19602,42,23362376,1448,1380,1522336,2935376,27822916,8
1787573975,54819573760,253403070464,257698037760,0,0,0,0,43850530816,10276855808,296697856,1051258880,8932880384,65716056,0,0,7842,0.00,0.00,16283,100,19602,0,23362316,1448,1372,1522332,2934844,27822312,8
1787573977,54044020736,253403070464,257698037760,0,0,0,0,43076841472,10276970496,296697856,1051402240,8932880384,65712800,0,0,7842,0.00,0.00,15635,0,15718,0,22603820,1340,1388,1522372,2934708,27063628,8
1787573979,54044446720,253403070464,257698037760,0,0,0,0,43076493312,10276970496,296697856,1051435008,8932880384,65727088,0,0,7842,0.00,0.00,15635,0,15718,0,22603768,1328,1388,1522320,2934136,27062940,8
1787573982,54045044736,253403070464,257698037760,0,0,0,0,43076427776,10276970496,296697856,1051447296,8932880384,65713928,0,0,7842,0.00,0.00,15635,0,15718,0,22603720,1348,1432,1522304,2934368,27063172,8
1787573984,54907355136,253403070464,257698037760,0,0,0,0,43938160640,10276970496,296697856,1051459584,8932880384,65719080,0,0,7842,0.00,0.00,15635,0,15718,0,23444068,1344,1388,1522336,2935540,27904676,8
1787573986,54112866304,253403070464,257698037760,0,0,0,0,43146412032,10276970496,296697856,1051484160,8932880384,65716184,0,0,7842,0.00,0.00,15837,5,15718,4,22604664,1328,1328,1522304,2935432,27065056,8
1787573989,54046932992,253403070464,257698037760,0,0,0,0,43078492160,10276974592,296697856,1051484160,8932880384,65719304,0,0,7842,0.00,0.00,16139,34,16176,7,22604656,1416,1324,1522360,2934988,27064744,8
1787573991,54045908992,253403070464,257698037760,0,0,0,0,43077791744,10276974592,296697856,1051496448,8932880384,65716112,0,0,7842,0.00,0.00,16187,0,16270,0,22604700,1344,1376,1522324,2934784,27064528,8
1787573993,54044839936,253403070464,257698037760,0,0,0,0,43077242880,10276974592,296697856,1051496448,8932880384,65725808,0,0,7842,0.00,0.00,16901,0,16984,2,22604704,1380,1340,1522336,2934016,27063776,8
1787573995,54906880000,253403070464,257698037760,0,0,0,0,43937726464,10276974592,296697856,1051496448,8932880384,65718672,0,0,7842,0.00,0.00,16997,0,17080,0,23444936,1388,1328,1522392,2934128,27904172,8
1787573998,54045814784,253403070464,257698037760,0,0,0,0,43077259264,10276974592,296697856,1051496448,8932880384,65718976,0,0,7842,0.00,0.00,17319,5,17336,3,22604732,1380,1324,1522324,2934040,27063800,8
1787574000,54045020160,253403070464,257698037760,0,0,0,0,43078692864,10276974592,296697856,1051496448,8932880384,65715232,0,0,7842,0.00,0.00,17805,87,17840,38,22604748,1348,1396,1522304,2935356,27065152,8
1787574002,54405500928,253403070464,257698037760,0,0,0,0,43451535360,10276978688,296697856,1051500544,8932880384,65714584,0,0,7842,0.00,0.00,17805,0,17888,0,22969200,1448,1348,1522304,2934748,27429048,8
1787574005,55017222144,253403070464,257698037760,0,0,0,0,44046962688,10276978688,296697856,1051500544,8932880384,65724304,0,0,7842,0.00,0.00,18519,3,18346,1,23624944,1448,1328,1522280,2934356,28084356,8
1787574007,55153250304,253403070464,257698037760,0,0,0,0,44181983232,10276978688,296697856,1051500544,8932880384,65725248,0,0,7842,0.00,0.00,19519,0,19602,0,23674952,1392,1392,1522336,2934556,28134628,8
1787574009,55151386624,253403070464,257698037760,0,0,0,0,44182159360,10276978688,296697856,1051500544,8932880384,65738112,0,0,7842,0.00,0.00,19519,0,19602,56,23674996,1356,1424,1522292,2934888,28134956,8
1787574011,55156903936,253403070464,257698037760,0,0,0,0,44185092096,10276978688,296697856,1051500544,8932880384,65729912,0,0,7842,0.00,0.00,19519,0,19602,0,23674960,1376,1388,1522320,2934532,28134576,8
1787574014,55157088256,253403070464,257698037760,0,0,0,0,44185665536,10276978688,296697856,1051500544,8932880384,65728152,0,0,7842,0.00,0.00,19519,84,19602,0,23674936,1432,1376,1522304,2935412,28135460,8
1787574016,55153811456,253403070464,257698037760,0,0,0,0,44185612288,10276978688,296697856,1051500544,8932880384,65720832,0,0,7842,0.00,0.00,19519,22,19602,0,23674972,1336,1380,1522312,2935204,28135204,8
1787574018,55156338688,253403070464,257698037760,0,0,0,0,44185489408,10276978688,296697856,1051500544,8932880384,65717808,0,0,7842,0.00,0.00,19519,0,19602,0,23674976,1348,1380,1522324,2935528,28135556,8
1787574021,55161982976,253403070464,257698037760,0,0,0,0,44185513984,10276978688,296697856,1051500544,8932880384,65722904,0,0,7842,0.00,0.00,19519,0,19602,45,23674972,1352,1380,1522276,2935552,28135532,8
1787574023,55158239232,253403070464,257698037760,0,0,0,0,44185579520,10276982784,296697856,1051504640,8932880384,65720160,0,0,7842,0.00,0.00,19519,34,19602,63,23675012,1340,1352,1522392,2935468,28135564,8
1787574025,55155404800,253403070464,257698037760,0,0,0,0,44184276992,10276982784,296697856,1051504640,8932880384,65726248,0,0,7842,0.00,0.00,19519,100,19602,0,23675036,1328,1364,1522292,2934124,28134144,8
1787574028,55154696192,253403070464,257698037760,0,0,0,0,44184444928,10276982784,296697856,1051504640,8932880384,65724072,0,0,7842,0.00,0.00,19519,40,19602,32,23675008,1416,1416,1522336,2934104,28134280,8
1787574030,55156056064,253403070464,257698037760,0,0,0,0,44185493504,10277007360,296697856,1051508736,8932880384,65728240,0,0,7842,0.00,0.00,19519,0,19602,53,23674960,1392,1388,1522376,2935272,28135388,8
1787574032,55154839552,253403070464,257698037760,0,0,0,0,44184690688,10277036032,296697856,1051529216,8932880384,65727240,0,0,7842,0.00,0.00,19519,32,19602,0,23675000,1332,1376,1522336,2934420,28134464,8
1787574034,55153254400,253403070464,257698037760,0,0,0,0,44184743936,10277195776,296697856,1051602944,8932880384,65724528,0,0,7842,0.00,0.00,19519,0,19602,50,23674976,1396,1388,1522368,2934852,28134980,8
1787574037,55156682752,253403070464,257698037760,0,0,0,0,44183826432,10277310464,296697856,1051688960,8932880384,65726496,0,0,7842,0.00,0.00,19519,100,19602,0,23674948,1428,1344,1522292,2933932,28133944,8
1787574039,55154593792,253403070464,257698037760,0,0,0,0,44183863296,10277310464,296697856,1051713536,8932880384,65727920,0,0,7842,0.00,0.00,19519,56,19602,0,23674968,1344,1380,1522312,2934060,28134064,8
1787574041,55154900992,253403070464,257698037760,0,0,0,0,44184682496,10277310464,296697856,1051746304,8932880384,65725208,0,0,7842,0.00,0.00,19519,0,19602,12,23675032,1392,1416,1522288,2934388,28134516,8
1787574043,55156891648,253403070464,257698037760,0,0,0,0,44185600000,10277310464,296697856,1051750400,8932880384,65723288,0,0,7842,0.00,0.00,19519,0,19602,84,23674944,1388,1332,1522324,2935140,28135128,8
1787574046,55157178368,253403070464,257698037760,0,0,0,0,44185231360,10277310464,296697856,1051783168,8932880384,65714000,0,0,7842,0.00,0.00,19519,99,19602,0,23674960,1416,1368,1522288,2935104,28135136,8
1787574048,55155720192,253403070464,257698037760,0,0,0,0,44185214976,10277310464,296697856,1051783168,8932880384,65715288,0,0,7842,0.00,0.00,19519,2,19602,73,23674952,1420,1412,1522340,2934924,28135048,8
1787574050,55155703808,253403070464,257698037760,0,0,0,0,44183527424,10277310464,296697856,1051787264,8932880384,65722080,0,0,7842,0.00,0.00,19519,100,19602,0,23675004,1352,1360,1522336,2935012,28135064,8
1787574053,55154417664,253403070464,257698037760,0,0,0,0,44184358912,10277310464,296697856,1051803648,8932880384,65726672,0,0,7842,0.00,0.00,19519,0,19602,63,23674968,1428,1332,1522332,2935012,28135072,8
1787574055,55152910336,253403070464,257698037760,0,0,0,0,44184203264,10277310464,296697856,1051815936,8932880384,65715584,0,0,7842,0.00,0.00,19519,17,19602,70,23674968,1372,1376,1522332,2935188,28135236,8
1787574057,55156035584,253403070464,257698037760,0,0,0,0,44184494080,10277314560,296697856,1051815936,8932880384,65722944,0,0,7842,0.00,0.00,19519,100,19602,100,23675012,1332,1388,1522336,2935116,28135184,8
1787574059,55155015680,253403070464,257698037760,0,0,0,0,44185518080,10277314560,296697856,1051820032,8932880384,65718240,0,0,7842,0.00,0.00,19519,98,19602,9,23674932,1376,1392,1522312,2936384,28136396,8
1787574062,55156805632,253403070464,257698037760,0,0,0,0,44185595904,10277314560,296697856,1051820032,8932880384,65722168,0,0,7842,0.00,0.00,19519,18,19602,87,23674968,1328,1348,1522340,2935716,28135700,8
1787574064,55153848320,253403070464,257698037760,0,0,0,0,44184150016,10277314560,296697856,1051820032,8932880384,65718920,0,0,7842,0.00,0.00,19519,0,19602,0,23674932,1392,1388,1522296,2935116,28135124,8
